year,team,type_rating,value_rating
2020,Groningen,static_ft_total_g>35,201.5
2007,Graafschap,static_ft_total_g>35,246.4
2008,Graafschap,static_ft_total_g>35,264.2
2009,Graafschap,static_ft_total_g>35,243.7
2010,Graafschap,static_ft_total_g>35,243.8
2011,Graafschap,static_ft_total_g>35,268.1
2012,Graafschap,static_ft_total_g>35,337.8
2013,Graafschap,static_ft_total_g>35,298.4
2014,Graafschap,static_ft_total_g>35,274.0
2015,Graafschap,static_ft_total_g>35,284.8
2016,Graafschap,static_ft_total_g>35,305.2
2017,Graafschap,static_ft_total_g>35,275.7
2018,Graafschap,static_ft_total_g>35,269.8
2019,Graafschap,static_ft_total_g>35,319.8
2020,Graafschap,static_ft_total_g>35,242.6
2007,Heracles ,static_ft_total_g>35,205.2
2008,Heracles ,static_ft_total_g>35,231.6
2009,Heracles ,static_ft_total_g>35,211.1
2010,Heracles ,static_ft_total_g>35,220.1
2011,Heracles ,static_ft_total_g>35,532.1
2012,Heracles ,static_ft_total_g>35,458.6
2013,Heracles ,static_ft_total_g>35,376.0
2014,Heracles ,static_ft_total_g>35,302.5
2015,Heracles ,static_ft_total_g>35,264.2
2016,Heracles ,static_ft_total_g>35,246.4
2017,Heracles ,static_ft_total_g>35,231.6
2018,Heracles ,static_ft_total_g>35,240.4
2019,Heracles ,static_ft_total_g>35,222.7
2020,Heracles ,static_ft_total_g>35,180.8
2007,Vitesse ,static_ft_total_g>35,205.2
2008,Vitesse ,static_ft_total_g>35,231.6
2009,Vitesse ,static_ft_total_g>35,211.1
2010,Vitesse ,static_ft_total_g>35,220.1
2011,Vitesse ,static_ft_total_g>35,249.7
2012,Vitesse ,static_ft_total_g>35,246.8
2013,Vitesse ,static_ft_total_g>35,234.8
2014,Vitesse ,static_ft_total_g>35,231.9
2015,Vitesse ,static_ft_total_g>35,264.2
2016,Vitesse ,static_ft_total_g>35,246.4
2017,Vitesse ,static_ft_total_g>35,231.6
2018,Vitesse ,static_ft_total_g>35,240.4
2019,Vitesse ,static_ft_total_g>35,222.7
2020,Vitesse ,static_ft_total_g>35,180.8
2007,Heerenveen,static_ft_total_g>35,411.4
2008,Heerenveen,static_ft_total_g>35,493.8
2009,Heerenveen,static_ft_total_g>35,540.9
2010,Heerenveen,static_ft_total_g>35,502.5
2011,Heerenveen,static_ft_total_g>35,522.9
2012,Heerenveen,static_ft_total_g>35,555.2
2013,Heerenveen,static_ft_total_g>35,502.2
2014,Heerenveen,static_ft_total_g>35,478.9
2015,Heerenveen,static_ft_total_g>35,440.6
2016,Heerenveen,static_ft_total_g>35,405.4
2017,Heerenveen,static_ft_total_g>35,393.7
2018,Heerenveen,static_ft_total_g>35,372.9
2019,Heerenveen,static_ft_total_g>35,443.4
2020,Heerenveen,static_ft_total_g>35,429.6
2007,Utrecht ,static_ft_total_g>35,205.2
2008,Utrecht ,static_ft_total_g>35,231.6
2009,Utrecht ,static_ft_total_g>35,211.1
2010,Utrecht ,static_ft_total_g>35,220.1
2011,Utrecht ,static_ft_total_g>35,249.7
2012,Utrecht ,static_ft_total_g>35,246.8
2013,Utrecht ,static_ft_total_g>35,234.8
2014,Utrecht ,static_ft_total_g>35,231.9
2015,Utrecht ,static_ft_total_g>35,264.2
2016,Utrecht ,static_ft_total_g>35,246.4
2017,Utrecht ,static_ft_total_g>35,231.6
2018,Utrecht ,static_ft_total_g>35,240.4
2019,Utrecht ,static_ft_total_g>35,222.7
2020,Utrecht ,static_ft_total_g>35,180.8
2007,Dordrecht,static_ft_total_g>35,205.2
2008,Dordrecht,static_ft_total_g>35,231.6
2009,Dordrecht,static_ft_total_g>35,211.1
