year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2016,Club Brugge,away,ft_away,3,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,479.4
2016,Club Brugge,away,ft_away_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,133.0
2016,Club Brugge,away,ft_away_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,386.3
2016,Club Brugge,away,ft_away_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,572.7
2016,Club Brugge,away,ft_away_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,866.4
2016,Club Brugge,away,ft_away_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,613.0
2016,Club Brugge,away,ft_away_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,426.3
2016,Club Brugge,total,ft_total,3,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,626.4
2016,Club Brugge,total,ft_total_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,159.8
2016,Club Brugge,total,ft_total_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,159.8
2016,Club Brugge,total,ft_total_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,389.5
2016,Club Brugge,total,ft_total_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,389.5
2016,Club Brugge,total,ft_total_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,629.8
2016,Club Brugge,total,ft_total_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,629.8
2016,Club Brugge,total,ft_total_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,839.9
2016,Club Brugge,total,ft_total_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,839.9
2016,Club Brugge,total,ft_total_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,609.7
2016,Club Brugge,total,ft_total_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,609.7
2016,Club Brugge,total,ft_total_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,369.6
2016,Club Brugge,total,ft_total_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,369.6
2016,Club Brugge,away,ht_away,3,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,339.7
2016,Club Brugge,away,ht_away_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,586.2
2016,Club Brugge,away,ht_away_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,913.1
2016,Club Brugge,away,ht_away_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,966.5
2016,Club Brugge,away,ht_away_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,412.8
2016,Club Brugge,away,ht_away_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,126.1
2016,Club Brugge,away,ht_away_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,72.7
2016,Club Brugge,total,ht_total,3,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,479.6
2016,Club Brugge,total,ht_total_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,619.4
2016,Club Brugge,total,ht_total_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,619.4
2016,Club Brugge,total,ht_total_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,879.7
2016,Club Brugge,total,ht_total_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,879.7
2016,Club Brugge,total,ht_total_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,962.8
2016,Club Brugge,total,ht_total_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,962.8
2016,Club Brugge,total,ht_total_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,379.6
2016,Club Brugge,total,ht_total_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,379.6
2016,Club Brugge,total,ht_total_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,133.0
2016,Club Brugge,total,ht_total_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,133.0
2016,Club Brugge,total,ht_total_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,43.0
2016,Club Brugge,total,ht_total_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,43.0
2016,Mechelen,home,ft_home,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,439.4
2016,Mechelen,home,ft_home_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,212.9
2016,Mechelen,home,ft_home_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,493.0
2016,Mechelen,home,ft_home_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,699.9
2016,Mechelen,home,ft_home_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,786.4
2016,Mechelen,home,ft_home_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,506.5
2016,Mechelen,home,ft_home_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,299.8
2016,Mechelen,total,ft_total,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,326.3
2016,Mechelen,total,ft_total_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,169.8
2016,Mechelen,total,ft_total_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,169.8
2016,Mechelen,total,ft_total_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,439.8
2016,Mechelen,total,ft_total_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,439.8
2016,Mechelen,total,ft_total_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,649.7
2016,Mechelen,total,ft_total_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,649.7
2016,Mechelen,total,ft_total_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,829.6
2016,Mechelen,total,ft_total_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,829.6
2016,Mechelen,total,ft_total_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,559.7
2016,Mechelen,total,ft_total_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,559.7
2016,Mechelen,total,ft_total_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,349.5
2016,Mechelen,total,ft_total_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,349.5
2016,Mechelen,home,ht_home,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,386.4
2016,Mechelen,home,ht_home_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,733.0
2016,Mechelen,home,ht_home_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,879.4
2016,Mechelen,home,ht_home_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,946.4
2016,Mechelen,home,ht_home_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,266.0
2016,Mechelen,home,ht_home_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,119.6
2016,Mechelen,home,ht_home_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,66.0
2016,Mechelen,total,ht_total,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,302.8
2016,Mechelen,total,ht_total_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,742.9
2016,Mechelen,total,ht_total_g<15,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,742.9
2016,Mechelen,total,ht_total_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,900.0
2016,Mechelen,total,ht_total_g<25,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,900.0
2016,Mechelen,total,ht_total_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,962.7
2016,Mechelen,total,ht_total_g<35,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,962.7
2016,Mechelen,total,ht_total_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,256.3
2016,Mechelen,total,ht_total_g>15,1,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,256.3
2016,Mechelen,total,ht_total_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,100.0
2016,Mechelen,total,ht_total_g>25,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,100.0
2016,Mechelen,total,ht_total_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,36.3
2016,Mechelen,total,ht_total_g>35,0,Mechelen_Club Brugge_2016,2016-07-29,1,1,1,1,36.3
2016,Anderlecht,away,ft_away,3,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,426.4
2016,Anderlecht,away,ft_away_g<15,0,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,133.0
2016,Anderlecht,away,ft_away_g<25,0,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,479.7
2016,Anderlecht,away,ft_away_g<35,1,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,679.8
2016,Anderlecht,away,ft_away_g>15,1,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,873.1
2016,Anderlecht,away,ft_away_g>25,1,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,519.4
2016,Anderlecht,away,ft_away_g>35,0,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,319.6
2016,Anderlecht,total,ft_total,3,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,546.5
2016,Anderlecht,total,ft_total_g<15,0,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,169.7
2016,Anderlecht,total,ft_total_g<15,0,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,169.7
2016,Anderlecht,total,ft_total_g<25,0,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,486.5
2016,Anderlecht,total,ft_total_g<25,0,Mouscron_Anderlecht_2016,2016-07-30,1,1,1,1,486.5
