year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2020,Antwerp,home,ft_home,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,478.8
2020,Antwerp,home,ft_home_g<15,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,218.8
2020,Antwerp,home,ft_home_g<25,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,444.2
2020,Antwerp,home,ft_home_g<35,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,641.6
2020,Antwerp,home,ft_home_g>15,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,733.8
2020,Antwerp,home,ft_home_g>25,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,514.8
2020,Antwerp,home,ft_home_g>35,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,304.3
2020,Antwerp,total,ft_total,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,429.8
2020,Antwerp,total,ft_total_g<15,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,228.7
2020,Antwerp,total,ft_total_g<15,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,228.7
2020,Antwerp,total,ft_total_g<25,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,462.2
2020,Antwerp,total,ft_total_g<25,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,462.2
2020,Antwerp,total,ft_total_g<35,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,701.1
2020,Antwerp,total,ft_total_g<35,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,701.1
2020,Antwerp,total,ft_total_g>15,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,743.7
2020,Antwerp,total,ft_total_g>15,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,743.7
2020,Antwerp,total,ft_total_g>25,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,496.9
2020,Antwerp,total,ft_total_g>25,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,496.9
2020,Antwerp,total,ft_total_g>35,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,254.6
2020,Antwerp,total,ft_total_g>35,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,254.6
2020,Antwerp,home,ht_home,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,373.1
2020,Antwerp,home,ht_home_g<15,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,574.7
2020,Antwerp,home,ht_home_g<25,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,829.3
2020,Antwerp,home,ht_home_g<35,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,973.2
2020,Antwerp,home,ht_home_g>15,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,397.7
2020,Antwerp,home,ht_home_g>25,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,150.0
2020,Antwerp,home,ht_home_g>35,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,66.0
2020,Antwerp,total,ht_total,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,318.1
2020,Antwerp,total,ht_total_g<15,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,661.8
2020,Antwerp,total,ht_total_g<15,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,661.8
2020,Antwerp,total,ht_total_g<25,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,895.0
2020,Antwerp,total,ht_total_g<25,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,895.0
2020,Antwerp,total,ht_total_g<35,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,983.2
2020,Antwerp,total,ht_total_g<35,1,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,983.2
2020,Antwerp,total,ht_total_g>15,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,307.5
2020,Antwerp,total,ht_total_g>15,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,307.5
2020,Antwerp,total,ht_total_g>25,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,87.7
2020,Antwerp,total,ht_total_g>25,0,Antwerp_Mouscron_2020,2020-08-08,1,1,1,1,87.7
