Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2009-08-22,Bologna_Fiorentina_2009,Bologna,1,1,1,1
2009-08-22,Bologna_Fiorentina_2009,Fiorentina,1,1,1,1
2009-08-22,Siena_Milan_2009,Siena,1,1,1,1
2009-08-22,Siena_Milan_2009,Milan,1,1,1,1
2009-08-23,Genoa_Roma_2009,Genoa,1,1,1,1
2009-08-23,Inter_Bari_2009,Inter,1,1,1,1
2009-08-23,Juventus_Chievo_2009,Chievo,1,1,1,1
2009-08-23,Lazio_Atalanta_2009,Atalanta,1,1,1,1
2009-08-23,Catania_Sampdoria_2009,Sampdoria,1,1,1,1
2009-08-23,Juventus_Chievo_2009,Juventus,1,1,1,1
2009-08-23,Palermo_Napoli_2009,Palermo,1,1,1,1
2009-08-23,Lazio_Atalanta_2009,Lazio,1,1,1,1
2009-08-23,Udinese_Parma_2009,Parma,1,1,1,1
2009-08-23,Genoa_Roma_2009,Roma,1,1,1,1
2009-08-23,Palermo_Napoli_2009,Napoli,1,1,1,1
2009-08-23,Inter_Bari_2009,Bari,1,1,1,1
2009-08-23,Livorno_Cagliari_2009,Cagliari,1,1,1,1
2009-08-23,Livorno_Cagliari_2009,Livorno,1,1,1,1
2009-08-23,Catania_Sampdoria_2009,Catania,1,1,1,1
2009-08-23,Udinese_Parma_2009,Udinese,1,1,1,1
2009-08-29,Bari_Bologna_2009,Bari,1,1,2,2
2009-08-29,Milan_Inter_2009,Milan,1,1,2,2
2009-08-29,Milan_Inter_2009,Inter,1,1,2,2
2009-08-29,Bari_Bologna_2009,Bologna,1,1,2,2
2009-08-30,Parma_Catania_2009,Catania,1,1,2,2
2009-08-30,Chievo_Lazio_2009,Chievo,1,1,2,2
2009-08-30,Cagliari_Siena_2009,Cagliari,1,1,2,2
2009-08-30,Roma_Juventus_2009,Roma,1,1,2,2
2009-08-30,Sampdoria_Udinese_2009,Udinese,1,1,2,2
2009-08-30,Atalanta_Genoa_2009,Genoa,1,1,2,2
2009-08-30,Napoli_Livorno_2009,Livorno,1,1,2,2
2009-08-30,Fiorentina_Palermo_2009,Fiorentina,1,1,2,2
2009-08-30,Cagliari_Siena_2009,Siena,1,1,2,2
2009-08-30,Napoli_Livorno_2009,Napoli,1,1,2,2
2009-08-30,Atalanta_Genoa_2009,Atalanta,1,1,2,2
2009-08-30,Sampdoria_Udinese_2009,Sampdoria,1,1,2,2
2009-08-30,Roma_Juventus_2009,Juventus,1,1,2,2
2009-08-30,Chievo_Lazio_2009,Lazio,1,1,2,2
2009-08-30,Parma_Catania_2009,Parma,1,1,2,2
2009-08-30,Fiorentina_Palermo_2009,Palermo,1,1,2,2
2009-09-12,Livorno_Milan_2009,Livorno,2,1,3,4
2009-09-12,Lazio_Juventus_2009,Juventus,1,2,3,4
2009-09-12,Livorno_Milan_2009,Milan,1,2,3,4
2009-09-12,Lazio_Juventus_2009,Lazio,2,1,3,4
2009-09-13,Inter_Parma_2009,Inter,2,1,3,4
2009-09-13,Udinese_Catania_2009,Catania,1,2,3,4
2009-09-13,Genoa_Napoli_2009,Napoli,1,2,3,4
2009-09-13,Siena_Roma_2009,Roma,1,2,3,4
2009-09-13,Siena_Roma_2009,Siena,2,1,3,4
2009-09-13,Fiorentina_Cagliari_2009,Fiorentina,2,1,3,4
2009-09-13,Bologna_Chievo_2009,Bologna,2,1,3,4
2009-09-13,Atalanta_Sampdoria_2009,Sampdoria,1,2,3,4
2009-09-13,Palermo_Bari_2009,Bari,1,2,3,4
2009-09-13,Genoa_Napoli_2009,Genoa,2,1,3,4
2009-09-13,Bologna_Chievo_2009,Chievo,1,2,3,4
2009-09-13,Fiorentina_Cagliari_2009,Cagliari,1,2,3,4
2009-09-13,Atalanta_Sampdoria_2009,Atalanta,2,1,3,4
2009-09-13,Udinese_Catania_2009,Udinese,2,1,3,4
2009-09-13,Inter_Parma_2009,Parma,1,2,3,4
2009-09-13,Palermo_Bari_2009,Palermo,2,1,3,4
2009-09-19,Napoli_Udinese_2009,Udinese,2,2,4,5
2009-09-19,Juventus_Livorno_2009,Livorno,2,2,4,5
2009-09-19,Juventus_Livorno_2009,Juventus,2,2,4,5
2009-09-19,Napoli_Udinese_2009,Napoli,2,2,4,5
2009-09-20,Catania_Lazio_2009,Catania,2,2,4,5
2009-09-20,Milan_Bologna_2009,Bologna,2,2,4,5
2009-09-20,Bari_Atalanta_2009,Bari,2,2,4,5
2009-09-20,Sampdoria_Siena_2009,Siena,2,2,4,5
2009-09-20,Milan_Bologna_2009,Milan,2,2,4,5
2009-09-20,Cagliari_Inter_2009,Inter,2,2,4,5
2009-09-20,Sampdoria_Siena_2009,Sampdoria,2,2,4,5
2009-09-20,Parma_Palermo_2009,Palermo,2,2,4,5
2009-09-20,Chievo_Genoa_2009,Genoa,2,2,4,5
2009-09-20,Catania_Lazio_2009,Lazio,2,2,4,5
2009-09-20,Roma_Fiorentina_2009,Fiorentina,2,2,4,5
2009-09-20,Parma_Palermo_2009,Parma,2,2,4,5
2009-09-20,Chievo_Genoa_2009,Chievo,2,2,4,5
2009-09-20,Roma_Fiorentina_2009,Roma,2,2,4,5
2009-09-20,Cagliari_Inter_2009,Cagliari,2,2,4,5
2009-09-20,Bari_Atalanta_2009,Atalanta,2,2,4,5
