Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2018-08-18,Chievo_Juventus_2018,Chievo,1,1,1,1
2018-08-18,Chievo_Juventus_2018,Juventus,1,1,1,1
2018-08-18,Lazio_Napoli_2018,Napoli,1,1,1,1
2018-08-18,Lazio_Napoli_2018,Lazio,1,1,1,1
2018-08-19,Sassuolo_Inter_2018,Sassuolo,1,1,1,1
2018-08-19,Bologna_Spal_2018,Bologna,1,1,1,1
2018-08-19,Parma_Udinese_2018,Parma,1,1,1,1
2018-08-19,Torino_Roma_2018,Torino,1,1,1,1
2018-08-19,Empoli_Cagliari_2018,Empoli,1,1,1,1
2018-08-19,Torino_Roma_2018,Roma,1,1,1,1
2018-08-19,Sassuolo_Inter_2018,Inter,1,1,1,1
2018-08-19,Bologna_Spal_2018,Spal,1,1,1,1
2018-08-19,Empoli_Cagliari_2018,Cagliari,1,1,1,1
2018-08-19,Parma_Udinese_2018,Udinese,1,1,1,1
2018-08-20,Atalanta_Frosinone_2018,Atalanta,1,1,1,1
2018-08-20,Atalanta_Frosinone_2018,Frosinone,1,1,1,1
2018-08-25,Juventus_Lazio_2018,Juventus,1,1,2,2
2018-08-25,Napoli_Milan_2018,Napoli,1,1,2,2
2018-08-25,Juventus_Lazio_2018,Lazio,1,1,2,2
2018-08-25,Napoli_Milan_2018,Milan,1,1,1,2
2018-08-26,Cagliari_Sassuolo_2018,Cagliari,1,1,2,2
2018-08-26,Genoa_Empoli_2018,Genoa,1,1,1,2
2018-08-26,Udinese_Sampdoria_2018,Udinese,1,1,2,2
2018-08-26,Fiorentina_Chievo_2018,Fiorentina,1,1,1,2
2018-08-26,Fiorentina_Chievo_2018,Chievo,1,1,2,2
2018-08-26,Genoa_Empoli_2018,Empoli,1,1,2,2
2018-08-26,Inter_Torino_2018,Inter,1,1,2,2
2018-08-26,Frosinone_Bologna_2018,Frosinone,1,1,2,2
2018-08-26,Spal_Parma_2018,Parma,1,1,2,2
2018-08-26,Frosinone_Bologna_2018,Bologna,1,1,2,2
2018-08-26,Spal_Parma_2018,Spal,1,1,2,2
2018-08-26,Udinese_Sampdoria_2018,Sampdoria,1,1,1,2
2018-08-26,Inter_Torino_2018,Torino,1,1,2,2
2018-08-26,Cagliari_Sassuolo_2018,Sassuolo,1,1,2,2
2018-08-27,Roma_Atalanta_2018,Roma,1,1,2,2
2018-08-27,Roma_Atalanta_2018,Atalanta,1,1,2,2
2018-08-31,Milan_Roma_2018,Milan,1,1,2,3
2018-08-31,Milan_Roma_2018,Roma,1,2,3,3
2018-09-01,Parma_Juventus_2018,Parma,2,1,3,3
2018-09-01,Bologna_Inter_2018,Inter,1,2,3,3
2018-09-01,Bologna_Inter_2018,Bologna,2,1,3,3
2018-09-01,Parma_Juventus_2018,Juventus,1,2,3,3
2018-09-02,Sassuolo_Genoa_2018,Sassuolo,2,1,3,3
2018-09-02,Lazio_Frosinone_2018,Frosinone,1,2,3,3
2018-09-02,Torino_Spal_2018,Torino,2,1,3,3
2018-09-02,Sampdoria_Napoli_2018,Napoli,1,2,3,3
2018-09-02,Chievo_Empoli_2018,Empoli,1,2,3,3
2018-09-02,Sampdoria_Napoli_2018,Sampdoria,1,1,2,3
2018-09-02,Lazio_Frosinone_2018,Lazio,2,1,3,3
2018-09-02,Fiorentina_Udinese_2018,Fiorentina,2,1,2,3
2018-09-02,Atalanta_Cagliari_2018,Cagliari,1,2,3,3
2018-09-02,Atalanta_Cagliari_2018,Atalanta,2,1,3,3
2018-09-02,Torino_Spal_2018,Spal,1,2,3,3
2018-09-02,Sassuolo_Genoa_2018,Genoa,1,1,2,3
2018-09-02,Fiorentina_Udinese_2018,Udinese,1,2,3,3
2018-09-02,Chievo_Empoli_2018,Chievo,2,1,3,3
2018-09-15,Frosinone_Sampdoria_2018,Frosinone,2,2,4,5
2018-09-15,Napoli_Fiorentina_2018,Napoli,2,2,4,5
2018-09-15,Napoli_Fiorentina_2018,Fiorentina,2,1,3,5
2018-09-15,Inter_Parma_2018,Inter,2,2,4,5
2018-09-15,Inter_Parma_2018,Parma,2,2,4,5
2018-09-15,Frosinone_Sampdoria_2018,Sampdoria,1,2,3,5
2018-09-16,Empoli_Lazio_2018,Empoli,2,2,4,5
2018-09-16,Juventus_Sassuolo_2018,Sassuolo,2,2,4,5
2018-09-16,Cagliari_Milan_2018,Milan,1,2,3,5
2018-09-16,Empoli_Lazio_2018,Lazio,2,2,4,5
2018-09-16,Cagliari_Milan_2018,Cagliari,2,2,4,5
2018-09-16,Roma_Chievo_2018,Roma,2,2,4,5
2018-09-16,Juventus_Sassuolo_2018,Juventus,2,2,4,5
2018-09-16,Roma_Chievo_2018,Chievo,2,2,4,5
2018-09-16,Udinese_Torino_2018,Udinese,2,2,4,5
2018-09-16,Genoa_Bologna_2018,Bologna,2,2,4,5
2018-09-16,Genoa_Bologna_2018,Genoa,2,1,3,5
2018-09-16,Udinese_Torino_2018,Torino,2,2,4,5
2018-09-17,Spal_Atalanta_2018,Atalanta,2,2,4,5
2018-09-17,Spal_Atalanta_2018,Spal,2,2,4,5
2018-09-19,Sampdoria_Fiorentina_2018,Fiorentina,2,2,4,6
2018-09-19,Sampdoria_Fiorentina_2018,Sampdoria,2,2,4,6
2018-09-21,Sassuolo_Empoli_2018,Empoli,2,3,5,6
2018-09-21,Sassuolo_Empoli_2018,Sassuolo,3,2,5,6
2018-09-22,Fiorentina_Spal_2018,Fiorentina,3,2,5,6
2018-09-22,Parma_Cagliari_2018,Cagliari,2,3,5,6
2018-09-22,Sampdoria_Inter_2018,Sampdoria,3,2,5,6
2018-09-22,Sampdoria_Inter_2018,Inter,2,3,5,6
2018-09-22,Fiorentina_Spal_2018,Spal,2,3,5,6
2018-09-22,Parma_Cagliari_2018,Parma,3,2,5,6
2018-09-23,Frosinone_Juventus_2018,Juventus,2,3,5,6
2018-09-23,Chievo_Udinese_2018,Chievo,3,2,5,6
2018-09-23,Frosinone_Juventus_2018,Frosinone,3,2,5,6
2018-09-23,Lazio_Genoa_2018,Lazio,3,2,5,6
2018-09-23,Milan_Atalanta_2018,Atalanta,2,3,5,6
2018-09-23,Bologna_Roma_2018,Bologna,3,2,5,6
2018-09-23,Torino_Napoli_2018,Napoli,2,3,5,6
2018-09-23,Bologna_Roma_2018,Roma,2,3,5,6
2018-09-23,Milan_Atalanta_2018,Milan,2,2,4,6
2018-09-23,Torino_Napoli_2018,Torino,3,2,5,6
2018-09-23,Chievo_Udinese_2018,Udinese,2,3,5,6
2018-09-23,Lazio_Genoa_2018,Genoa,2,2,4,6
2018-09-25,Inter_Fiorentina_2018,Fiorentina,3,3,6,7
2018-09-25,Inter_Fiorentina_2018,Inter,3,3,6,7
2018-09-26,Udinese_Lazio_2018,Lazio,3,3,6,7
2018-09-26,Genoa_Chievo_2018,Genoa,3,2,5,7
2018-09-26,Cagliari_Sampdoria_2018,Sampdoria,3,3,6,7
2018-09-26,Atalanta_Torino_2018,Atalanta,3,3,6,7
2018-09-26,Genoa_Chievo_2018,Chievo,3,3,6,7
2018-09-26,Napoli_Parma_2018,Parma,3,3,6,7
2018-09-26,Atalanta_Torino_2018,Torino,3,3,6,7
2018-09-26,Napoli_Parma_2018,Napoli,3,3,6,7
2018-09-26,Juventus_Bologna_2018,Juventus,3,3,6,7
2018-09-26,Cagliari_Sampdoria_2018,Cagliari,3,3,6,7
2018-09-26,Roma_Frosinone_2018,Roma,3,3,6,7
2018-09-26,Juventus_Bologna_2018,Bologna,3,3,6,7
2018-09-26,Udinese_Lazio_2018,Udinese,3,3,6,7
2018-09-26,Roma_Frosinone_2018,Frosinone,3,3,6,7
2018-09-27,Spal_Sassuolo_2018,Sassuolo,3,3,6,7
2018-09-27,Spal_Sassuolo_2018,Spal,3,3,6,7
2018-09-27,Empoli_Milan_2018,Empoli,3,3,6,7
2018-09-27,Empoli_Milan_2018,Milan,2,3,5,7
2018-09-29,Juventus_Napoli_2018,Napoli,3,4,7,7
2018-09-29,Roma_Lazio_2018,Lazio,3,4,7,7
2018-09-29,Inter_Cagliari_2018,Inter,4,3,7,7
2018-09-29,Juventus_Napoli_2018,Juventus,4,3,7,7
2018-09-29,Roma_Lazio_2018,Roma,4,3,7,7
2018-09-29,Inter_Cagliari_2018,Cagliari,3,4,7,7
2018-09-30,Sassuolo_Milan_2018,Milan,2,4,6,7
2018-09-30,Fiorentina_Atalanta_2018,Fiorentina,4,3,7,7
2018-09-30,Chievo_Torino_2018,Chievo,4,3,7,7
2018-09-30,Chievo_Torino_2018,Torino,3,4,7,7
2018-09-30,Sassuolo_Milan_2018,Sassuolo,4,3,7,7
2018-09-30,Frosinone_Genoa_2018,Genoa,3,3,6,7
2018-09-30,Parma_Empoli_2018,Empoli,3,4,7,7
2018-09-30,Parma_Empoli_2018,Parma,4,3,7,7
2018-09-30,Fiorentina_Atalanta_2018,Atalanta,3,4,7,7
2018-09-30,Frosinone_Genoa_2018,Frosinone,4,3,7,7
2018-09-30,Bologna_Udinese_2018,Udinese,3,4,7,7
2018-09-30,Bologna_Udinese_2018,Bologna,4,3,7,7
2018-10-01,Sampdoria_Spal_2018,Sampdoria,4,3,7,7
2018-10-01,Sampdoria_Spal_2018,Spal,3,4,7,7
