year,team,type_rating,value_rating
2013,Wigan,static_ft_home_g<25,441.6
2014,Wigan,static_ft_home_g<25,347.0
2015,Wigan,static_ft_home_g<25,310.0
2016,Wigan,static_ft_home_g<25,230.9
2017,Wigan,static_ft_home_g<25,178.4
2018,Wigan,static_ft_home_g<25,157.2
2019,Wigan,static_ft_home_g<25,189.0
2020,Wigan,static_ft_home_g<25,183.6
2007,Leeds,static_ft_home_g<25,315.2
2008,Leeds,static_ft_home_g<25,309.8
2009,Leeds,static_ft_home_g<25,315.0
2010,Leeds,static_ft_home_g<25,251.8
2011,Leeds,static_ft_home_g<25,204.4
2012,Leeds,static_ft_home_g<25,194.0
2013,Leeds,static_ft_home_g<25,194.1
2014,Leeds,static_ft_home_g<25,225.9
2015,Leeds,static_ft_home_g<25,267.9
2016,Leeds,static_ft_home_g<25,230.9
2017,Leeds,static_ft_home_g<25,178.4
2018,Leeds,static_ft_home_g<25,157.2
2019,Leeds,static_ft_home_g<25,189.0
2020,Leeds,static_ft_home_g<25,183.6
2007,Newcastle,static_ft_home_g<25,520.4
2008,Newcastle,static_ft_home_g<25,525.8
2009,Newcastle,static_ft_home_g<25,462.7
2010,Newcastle,static_ft_home_g<25,325.7
2011,Newcastle,static_ft_home_g<25,299.3
2012,Newcastle,static_ft_home_g<25,351.9
2013,Newcastle,static_ft_home_g<25,346.6
2014,Newcastle,static_ft_home_g<25,389.0
2015,Newcastle,static_ft_home_g<25,447.0
2016,Newcastle,static_ft_home_g<25,462.7
2017,Newcastle,static_ft_home_g<25,331.2
2018,Newcastle,static_ft_home_g<25,431.1
2019,Newcastle,static_ft_home_g<25,426.0
2020,Newcastle,static_ft_home_g<25,473.4
2007,Middlesbrough,static_ft_home_g<25,462.9
2008,Middlesbrough,static_ft_home_g<25,499.5
2009,Middlesbrough,static_ft_home_g<25,594.1
2010,Middlesbrough,static_ft_home_g<25,441.3
2011,Middlesbrough,static_ft_home_g<25,314.9
2012,Middlesbrough,static_ft_home_g<25,236.1
2013,Middlesbrough,static_ft_home_g<25,194.1
2014,Middlesbrough,static_ft_home_g<25,225.9
2015,Middlesbrough,static_ft_home_g<25,267.9
2016,Middlesbrough,static_ft_home_g<25,230.9
2017,Middlesbrough,static_ft_home_g<25,346.8
2018,Middlesbrough,static_ft_home_g<25,283.5
2019,Middlesbrough,static_ft_home_g<25,273.2
2020,Middlesbrough,static_ft_home_g<25,225.7
2007,Bolton,static_ft_home_g<25,620.5
2008,Bolton,static_ft_home_g<25,599.3
2009,Bolton,static_ft_home_g<25,604.6
2010,Bolton,static_ft_home_g<25,525.9
2011,Bolton,static_ft_home_g<25,457.5
2012,Bolton,static_ft_home_g<25,383.7
2013,Bolton,static_ft_home_g<25,294.2
2014,Bolton,static_ft_home_g<25,268.0
2015,Bolton,static_ft_home_g<25,278.4
2016,Bolton,static_ft_home_g<25,230.9
2017,Bolton,static_ft_home_g<25,178.4
2018,Bolton,static_ft_home_g<25,157.2
2019,Bolton,static_ft_home_g<25,189.0
2020,Bolton,static_ft_home_g<25,183.6
2007,Crystal Palace,static_ft_home_g<25,394.1
2008,Crystal Palace,static_ft_home_g<25,351.9
