year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2007,Ath Madrid,away,ft_away,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,325.7
2007,Ath Madrid,away,ft_away_g<15,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,347.0
2007,Ath Madrid,away,ft_away_g<25,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,615.1
2007,Ath Madrid,away,ft_away_g<35,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,789.0
2007,Ath Madrid,away,ft_away_g>15,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,652.0
2007,Ath Madrid,away,ft_away_g>25,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,383.9
2007,Ath Madrid,away,ft_away_g>35,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,210.0
2007,Ath Madrid,total,ft_total,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,389.2
2007,Ath Madrid,total,ft_total_g<15,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,368.0
2007,Ath Madrid,total,ft_total_g<15,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,368.0
2007,Ath Madrid,total,ft_total_g<25,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,623.1
2007,Ath Madrid,total,ft_total_g<25,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,623.1
2007,Ath Madrid,total,ft_total_g<35,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,818.0
2007,Ath Madrid,total,ft_total_g<35,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,818.0
2007,Ath Madrid,total,ft_total_g>15,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,631.0
2007,Ath Madrid,total,ft_total_g>15,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,631.0
2007,Ath Madrid,total,ft_total_g>25,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,375.9
2007,Ath Madrid,total,ft_total_g>25,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,375.9
2007,Ath Madrid,total,ft_total_g>35,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,181.0
2007,Ath Madrid,total,ft_total_g>35,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,181.0
2007,Ath Madrid,away,ht_away,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,399.4
2007,Ath Madrid,away,ht_away_g<15,0,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,741.3
2007,Ath Madrid,away,ht_away_g<25,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,921.0
2007,Ath Madrid,away,ht_away_g<35,1,Real Madrid_Ath Madrid_2007,2007-08-25,1,1,1,1,989.4
