year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2019,Ath Bilbao,home,ft_home,3,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,478.3
2019,Ath Bilbao,home,ft_home_g<15,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,273.2
2019,Ath Bilbao,home,ft_home_g<25,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,604.8
2019,Ath Bilbao,home,ft_home_g<35,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,762.5
2019,Ath Bilbao,home,ft_home_g>15,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,725.8
2019,Ath Bilbao,home,ft_home_g>25,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,394.2
2019,Ath Bilbao,home,ft_home_g>35,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,236.5
2019,Ath Bilbao,total,ft_total,3,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,363.0
2019,Ath Bilbao,total,ft_total_g<15,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,273.1
2019,Ath Bilbao,total,ft_total_g<15,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,273.1
2019,Ath Bilbao,total,ft_total_g<25,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,578.4
2019,Ath Bilbao,total,ft_total_g<25,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,578.4
2019,Ath Bilbao,total,ft_total_g<35,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,765.1
2019,Ath Bilbao,total,ft_total_g<35,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,765.1
2019,Ath Bilbao,total,ft_total_g>15,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,725.9
2019,Ath Bilbao,total,ft_total_g>15,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,725.9
2019,Ath Bilbao,total,ft_total_g>25,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,420.6
2019,Ath Bilbao,total,ft_total_g>25,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,420.6
2019,Ath Bilbao,total,ft_total_g>35,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,233.9
2019,Ath Bilbao,total,ft_total_g>35,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,233.9
2019,Ath Bilbao,home,ht_home,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,347.0
2019,Ath Bilbao,home,ht_home_g<15,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,704.9
2019,Ath Bilbao,home,ht_home_g<25,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,910.1
2019,Ath Bilbao,home,ht_home_g<35,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,984.1
2019,Ath Bilbao,home,ht_home_g>15,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,294.1
2019,Ath Bilbao,home,ht_home_g>25,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,88.9
2019,Ath Bilbao,home,ht_home_g>35,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,52.0
2019,Ath Bilbao,total,ht_total,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,318.1
2019,Ath Bilbao,total,ht_total_g<15,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,688.6
2019,Ath Bilbao,total,ht_total_g<15,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,688.6
2019,Ath Bilbao,total,ht_total_g<25,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,944.4
2019,Ath Bilbao,total,ht_total_g<25,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,944.4
2019,Ath Bilbao,total,ht_total_g<35,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,981.2
2019,Ath Bilbao,total,ht_total_g<35,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,981.2
2019,Ath Bilbao,total,ht_total_g>15,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,310.4
2019,Ath Bilbao,total,ht_total_g>15,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,310.4
2019,Ath Bilbao,total,ht_total_g>25,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,54.6
2019,Ath Bilbao,total,ht_total_g>25,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,54.6
2019,Ath Bilbao,total,ht_total_g>35,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,28.6
2019,Ath Bilbao,total,ht_total_g>35,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,28.6
2019,Barcelona,away,ft_away,0,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,625.7
2019,Barcelona,away,ft_away_g<15,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,157.2
2019,Barcelona,away,ft_away_g<25,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,420.5
2019,Barcelona,away,ft_away_g<35,1,Ath Bilbao_Barcelona_2019,2019-08-16,1,1,1,1,625.9
