,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,0,Wolfsburg,5,2,0,1,1,0,0,2,9,H,9,2014-08-22,Bayern Munich,D1,4,10,9,17,H,3,Bayern Munich_Wolfsburg_2014
1,1,Leverkusen,13,0,0,2,0,0,1,2,28,A,11,2014-08-23,Dortmund,D1,2,4,8,11,A,4,Dortmund_Leverkusen_2014
2,1,Freiburg,17,1,0,0,1,0,0,3,22,H,13,2014-08-23,Ein Frankfurt,D1,7,3,6,10,H,5,Ein Frankfurt_Freiburg_2014
3,2,Hamburg,23,0,0,0,0,0,0,2,16,D,19,2014-08-23,FC Koln,D1,4,3,3,10,D,6,FC Koln_Hamburg_2014
4,2,Schalke 04,12,2,0,1,0,0,0,1,15,H,12,2014-08-23,Hannover,D1,5,3,2,8,D,4,Hannover_Schalke 04_2014
5,1,Werder Bremen,17,2,0,2,1,0,0,2,18,D,9,2014-08-23,Hertha,D1,5,5,9,19,H,5,Hertha_Werder Bremen_2014
6,2,Augsburg,19,2,0,0,2,0,0,3,15,H,12,2014-08-23,Hoffenheim,D1,2,3,7,10,H,3,Hoffenheim_Augsburg_2014
7,2,Stuttgart,8,1,0,1,0,0,0,1,16,D,7,2014-08-24,M'gladbach,D1,3,6,6,19,D,3,M'gladbach_Stuttgart_2014
8,2,Mainz,16,2,0,2,1,0,1,2,14,D,14,2014-08-24,Paderborn,D1,4,3,4,10,D,3,Paderborn_Mainz_2014
9,2,Dortmund,9,2,0,3,0,0,2,3,12,A,22,2014-08-29,Augsburg,D1,9,3,3,12,A,6,Augsburg_Dortmund_2014
10,0,Paderborn,16,0,0,3,0,0,1,0,16,A,15,2014-08-30,Hamburg,D1,7,4,8,13,A,3,Hamburg_Paderborn_2014
11,0,Hertha,11,4,0,2,0,0,1,1,20,H,3,2014-08-30,Leverkusen,D1,1,7,5,21,A,6,Leverkusen_Hertha_2014
12,4,Bayern Munich,15,1,0,1,0,0,1,1,15,D,10,2014-08-30,Schalke 04,D1,4,4,1,8,A,3,Schalke 04_Bayern Munich_2014
13,1,FC Koln,11,0,0,2,0,0,2,2,11,A,10,2014-08-30,Stuttgart,D1,4,5,7,14,A,4,Stuttgart_FC Koln_2014
14,3,Hoffenheim,20,1,0,1,0,0,1,0,13,D,12,2014-08-30,Werder Bremen,D1,1,1,6,15,A,6,Werder Bremen_Hoffenheim_2014
15,3,Ein Frankfurt,19,2,0,2,1,0,1,1,11,D,9,2014-08-30,Wolfsburg,D1,4,11,4,14,D,3,Wolfsburg_Ein Frankfurt_2014
16,1,M'gladbach,11,0,0,0,0,0,0,2,13,D,9,2014-08-31,Freiburg,D1,3,4,4,17,D,5,Freiburg_M'gladbach_2014
17,0,Hannover,12,0,0,0,0,0,0,1,14,D,11,2014-08-31,Mainz,D1,6,2,4,14,D,2,Mainz_Hannover_2014
18,4,Werder Bremen,14,3,0,3,1,0,1,2,20,D,8,2014-09-12,Leverkusen,D1,5,9,6,26,D,4,Leverkusen_Werder Bremen_2014
19,1,Stuttgart,16,2,0,0,1,0,0,2,18,H,7,2014-09-13,Bayern Munich,D1,0,8,2,14,H,4,Bayern Munich_Stuttgart_2014
20,1,Freiburg,10,3,0,1,2,0,0,4,14,H,4,2014-09-13,Dortmund,D1,3,6,3,15,H,5,Dortmund_Freiburg_2014
