,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
62,17:00:00,4,M'gladbach,15,0,4,3,2,0,2,2,12,H,15,2020-11-08,Leverkusen,D1,6,5,6,15,D,2,Leverkusen_M'gladbach_2020
63,14:30:00,1,Werder Bremen,10,0,1,1,0,0,1,3,10,D,9,2020-11-21,Bayern Munich,D1,4,3,7,15,A,3,Bayern Munich_Werder Bremen_2020
64,14:30:00,0,Leverkusen,6,0,1,2,0,0,1,1,10,A,10,2020-11-21,Bielefeld,D1,4,1,0,1,A,10,Bielefeld_Leverkusen_2020
65,14:30:00,3,Stuttgart,15,0,3,3,1,0,2,2,18,D,20,2020-11-21,Hoffenheim,D1,9,8,3,13,A,4,Hoffenheim_Stuttgart_2020
66,14:30:00,1,Augsburg,7,1,1,1,1,0,0,4,12,D,10,2020-11-21,M'gladbach,D1,5,6,2,15,H,1,M'gladbach_Augsburg_2020
67,14:30:00,0,Wolfsburg,12,0,0,2,0,0,2,1,11,A,19,2020-11-21,Schalke 04,D1,8,6,6,13,A,4,Schalke 04_Wolfsburg_2020
68,17:30:00,3,RB Leipzig,18,0,1,1,1,0,0,2,12,D,10,2020-11-21,Ein Frankfurt,D1,3,3,5,8,H,6,Ein Frankfurt_RB Leipzig_2020
69,19:30:00,1,Dortmund,12,0,2,5,1,0,0,1,17,A,15,2020-11-21,Hertha,D1,8,3,4,9,H,3,Hertha_Dortmund_2020
70,14:30:00,0,Mainz,6,0,1,3,0,0,3,1,12,A,22,2020-11-22,Freiburg,D1,8,6,9,19,A,4,Freiburg_Mainz_2020
71,17:00:00,1,Union Berlin,12,0,1,2,1,0,1,2,15,A,10,2020-11-22,FC Koln,D1,3,4,5,10,D,4,FC Koln_Union Berlin_2020
72,19:30:00,2,Werder Bremen,12,1,5,3,3,0,2,3,12,H,5,2020-11-27,Wolfsburg,D1,4,6,0,12,H,5,Wolfsburg_Werder Bremen_2020
73,14:30:00,3,Freiburg,15,0,1,1,0,0,0,1,8,D,10,2020-11-28,Augsburg,D1,5,2,4,10,D,1,Augsburg_Freiburg_2020
74,14:30:00,1,FC Koln,11,0,1,2,0,0,1,2,10,A,7,2020-11-28,Dortmund,D1,5,4,6,14,A,2,Dortmund_FC Koln_2020
75,14:30:00,2,Bielefeld,13,0,2,1,1,0,0,2,15,H,13,2020-11-28,RB Leipzig,D1,3,7,6,15,H,7,RB Leipzig_Bielefeld_2020
76,14:30:00,0,Bayern Munich,11,0,1,3,1,0,2,0,13,A,14,2020-11-28,Stuttgart,D1,6,4,4,15,A,3,Stuttgart_Bayern Munich_2020
77,14:30:00,2,Ein Frankfurt,12,0,3,3,2,0,2,3,16,D,12,2020-11-28,Union Berlin,D1,5,7,4,15,D,5,Union Berlin_Ein Frankfurt_2020
78,17:30:00,2,Schalke 04,8,0,4,1,2,0,1,3,14,H,13,2020-11-28,M'gladbach,D1,2,9,5,19,H,4,M'gladbach_Schalke 04_2020
79,14:30:00,2,Hertha,16,0,0,0,0,0,0,1,19,D,5,2020-11-29,Leverkusen,D1,3,2,6,14,D,1,Leverkusen_Hertha_2020
80,17:00:00,0,Hoffenheim,16,1,1,1,1,0,0,0,10,D,9,2020-11-29,Mainz,D1,5,4,11,10,H,5,Mainz_Hoffenheim_2020
81,19:30:00,1,Union Berlin,15,1,3,1,0,0,1,3,9,H,4,2020-12-04,Hertha,D1,1,7,9,10,A,2,Hertha_Union Berlin_2020
82,14:30:00,3,Mainz,16,0,2,1,2,0,0,2,18,H,15,2020-12-05,Bielefeld,D1,5,5,2,11,H,3,Bielefeld_Mainz_2020
83,14:30:00,6,Dortmund,14,0,1,1,1,0,0,1,6,D,16,2020-12-05,Ein Frankfurt,D1,5,1,6,9,H,5,Ein Frankfurt_Dortmund_2020
84,14:30:00,0,Wolfsburg,12,0,2,2,2,0,1,1,11,D,16,2020-12-05,FC Koln,D1,6,3,3,6,H,8,FC Koln_Wolfsburg_2020
85,14:30:00,1,M'gladbach,12,0,2,2,1,0,1,2,19,D,11,2020-12-05,Freiburg,D1,4,7,5,22,D,5,Freiburg_M'gladbach_2020
86,17:30:00,0,RB Leipzig,5,0,3,3,2,0,2,1,8,D,8,2020-12-05,Bayern Munich,D1,4,6,10,10,D,2,Bayern Munich_RB Leipzig_2020
87,14:30:00,4,Stuttgart,10,0,1,2,0,0,1,4,15,A,11,2020-12-06,Werder Bremen,D1,7,4,2,14,A,4,Werder Bremen_Stuttgart_2020
88,17:00:00,2,Leverkusen,17,0,0,3,0,0,1,3,11,A,24,2020-12-06,Schalke 04,D1,9,4,2,13,A,8,Schalke 04_Leverkusen_2020
89,19:30:00,0,Augsburg,15,0,3,1,1,0,1,1,9,H,13,2020-12-07,Hoffenheim,D1,3,7,4,10,D,3,Hoffenheim_Augsburg_2020
90,19:30:00,5,Ein Frankfurt,10,0,2,1,0,0,0,2,12,H,7,2020-12-11,Wolfsburg,D1,4,8,8,16,D,1,Wolfsburg_Ein Frankfurt_2020
91,14:30:00,2,Stuttgart,11,0,1,5,1,0,1,3,13,A,18,2020-12-12,Dortmund,D1,10,4,8,12,D,2,Dortmund_Stuttgart_2020
92,14:30:00,3,Bielefeld,16,0,2,0,0,0,0,0,13,H,5,2020-12-12,Freiburg,D1,1,7,5,16,D,4,Freiburg_Bielefeld_2020
93,14:30:00,4,FC Koln,15,1,0,1,0,0,0,4,11,A,9,2020-12-12,Mainz,D1,6,4,5,15,D,3,Mainz_FC Koln_2020
94,14:30:00,3,Hertha,9,0,1,1,0,0,0,2,18,D,9,2020-12-12,M'gladbach,D1,3,4,13,17,D,2,M'gladbach_Hertha_2020
95,14:30:00,3,Werder Bremen,17,0,2,0,2,0,0,1,12,H,7,2020-12-12,RB Leipzig,D1,2,7,1,15,H,6,RB Leipzig_Werder Bremen_2020
96,17:30:00,3,Bayern Munich,17,0,1,1,1,0,0,2,8,D,15,2020-12-12,Union Berlin,D1,5,6,4,13,H,7,Union Berlin_Bayern Munich_2020
97,14:30:00,3,Schalke 04,17,0,2,2,1,1,0,4,13,D,15,2020-12-13,Augsburg,D1,4,4,2,8,H,3,Augsburg_Schalke 04_2020
98,17:00:00,3,Hoffenheim,12,2,4,1,2,0,0,6,13,H,11,2020-12-13,Leverkusen,D1,4,8,6,13,H,5,Leverkusen_Hoffenheim_2020
99,17:30:00,6,M'gladbach,18,0,3,3,3,1,1,4,15,D,8,2020-12-15,Ein Frankfurt,D1,4,4,4,11,H,5,Ein Frankfurt_M'gladbach_2020
100,19:30:00,3,Mainz,17,0,0,0,0,0,0,1,11,D,5,2020-12-15,Hertha,D1,0,0,5,9,D,4,Hertha_Mainz_2020
101,19:30:00,3,Union Berlin,15,0,2,2,0,0,1,3,14,D,15,2020-12-15,Stuttgart,D1,6,6,2,13,A,3,Stuttgart_Union Berlin_2020
102,19:30:00,3,Dortmund,10,0,1,2,1,0,1,2,13,A,15,2020-12-15,Werder Bremen,D1,9,3,4,7,D,4,Werder Bremen_Dortmund_2020
103,17:30:00,2,Freiburg,15,0,0,2,0,0,0,1,9,A,11,2020-12-16,Schalke 04,D1,5,2,2,10,D,3,Schalke 04_Freiburg_2020
104,19:30:00,3,Wolfsburg,14,0,2,1,1,0,1,1,16,H,17,2020-12-16,Bayern Munich,D1,7,2,7,13,D,7,Bayern Munich_Wolfsburg_2020
105,19:30:00,1,Augsburg,14,0,0,1,0,0,0,2,15,A,8,2020-12-16,Bielefeld,D1,2,2,1,12,D,3,Bielefeld_Augsburg_2020
106,19:30:00,1,Leverkusen,12,0,0,4,0,0,2,1,12,A,14,2020-12-16,FC Koln,D1,7,1,2,7,A,6,FC Koln_Leverkusen_2020
107,19:30:00,2,RB Leipzig,16,0,0,1,0,0,0,0,14,A,4,2020-12-16,Hoffenheim,D1,3,3,5,7,D,5,Hoffenheim_RB Leipzig_2020
108,19:30:00,1,Dortmund,9,0,2,1,0,0,0,1,7,H,16,2020-12-18,Union Berlin,D1,4,5,8,12,D,6,Union Berlin_Dortmund_2020
109,14:30:00,1,Ein Frankfurt,9,0,0,2,0,0,0,4,10,A,15,2020-12-19,Augsburg,D1,6,4,2,15,D,4,Augsburg_Ein Frankfurt_2020
110,14:30:00,2,Werder Bremen,15,0,0,1,0,0,0,2,11,A,13,2020-12-19,Mainz,D1,7,1,2,9,D,5,Mainz_Werder Bremen_2020
111,14:30:00,1,Hoffenheim,13,0,1,2,1,1,0,3,22,A,14,2020-12-19,M'gladbach,D1,5,5,3,15,H,3,M'gladbach_Hoffenheim_2020
112,14:30:00,1,FC Koln,11,0,0,0,0,0,0,0,8,D,4,2020-12-19,RB Leipzig,D1,1,6,8,14,D,2,RB Leipzig_FC Koln_2020
113,14:30:00,6,Bielefeld,17,0,0,1,0,0,0,5,19,A,8,2020-12-19,Schalke 04,D1,3,5,1,11,D,6,Schalke 04_Bielefeld_2020
114,17:30:00,1,Bayern Munich,13,0,1,2,1,0,1,1,6,A,14,2020-12-19,Leverkusen,D1,3,3,5,8,D,7,Leverkusen_Bayern Munich_2020
115,14:30:00,0,Hertha,9,0,4,1,1,0,0,0,16,H,10,2020-12-20,Freiburg,D1,3,9,7,17,H,3,Freiburg_Hertha_2020
116,17:00:00,2,Stuttgart,15,0,1,0,0,0,0,3,7,H,9,2020-12-20,Wolfsburg,D1,1,4,4,13,D,6,Wolfsburg_Stuttgart_2020
117,14:30:00,2,M'gladbach,8,0,0,1,0,0,0,1,7,A,22,2021-01-02,Bielefeld,D1,7,0,3,7,D,14,Bielefeld_M'gladbach_2020
118,14:30:00,0,Leverkusen,9,0,2,1,1,0,1,0,6,H,10,2021-01-02,Ein Frankfurt,D1,2,4,2,10,D,7,Ein Frankfurt_Leverkusen_2020
119,14:30:00,2,Augsburg,20,0,0,1,0,0,0,3,12,A,11,2021-01-02,FC Koln,D1,4,2,8,12,D,3,FC Koln_Augsburg_2020
120,14:30:00,2,Freiburg,14,0,1,3,0,0,3,2,22,A,7,2021-01-02,Hoffenheim,D1,4,6,8,13,A,3,Hoffenheim_Freiburg_2020
121,14:30:00,2,Union Berlin,15,0,0,2,0,0,2,4,14,A,9,2021-01-02,Werder Bremen,D1,2,2,6,10,A,5,Werder Bremen_Union Berlin_2020
122,17:30:00,2,Schalke 04,11,0,3,0,1,0,0,2,18,H,10,2021-01-02,Hertha,D1,4,10,9,20,H,5,Hertha_Schalke 04_2020
123,19:30:00,2,RB Leipzig,10,0,0,1,0,0,0,1,10,A,22,2021-01-02,Stuttgart,D1,9,1,3,10,D,6,Stuttgart_RB Leipzig_2020
124,14:30:00,3,Wolfsburg,9,0,2,0,0,0,0,1,12,H,22,2021-01-03,Dortmund,D1,5,7,10,14,D,5,Dortmund_Wolfsburg_2020
125,17:00:00,2,Mainz,11,0,5,2,0,0,2,1,9,H,12,2021-01-03,Bayern Munich,D1,7,12,10,19,A,2,Bayern Munich_Mainz_2020
126,19:30:00,1,Bayern Munich,9,0,3,2,2,0,2,1,11,H,15,2021-01-08,M'gladbach,D1,4,4,3,8,D,8,M'gladbach_Bayern Munich_2020
127,14:30:00,0,FC Koln,14,0,5,0,2,0,0,0,10,H,5,2021-01-09,Freiburg,D1,2,6,1,12,H,3,Freiburg_FC Koln_2020
128,14:30:00,2,Werder Bremen,22,0,1,1,0,0,0,2,13,D,3,2021-01-09,Leverkusen,D1,1,3,3,12,D,1,Leverkusen_Werder Bremen_2020
129,14:30:00,2,Ein Frankfurt,17,0,0,2,0,0,1,1,15,A,15,2021-01-09,Mainz,D1,7,0,3,8,A,7,Mainz_Ein Frankfurt_2020
130,14:30:00,2,Hoffenheim,14,0,4,0,1,0,0,4,13,H,18,2021-01-09,Schalke 04,D1,5,5,5,12,H,4,Schalke 04_Hoffenheim_2020
131,14:30:00,3,Wolfsburg,16,1,2,2,1,0,1,1,13,D,11,2021-01-09,Union Berlin,D1,5,6,5,13,D,3,Union Berlin_Wolfsburg_2020
132,17:30:00,0,Dortmund,8,0,1,3,0,0,0,2,12,A,15,2021-01-09,RB Leipzig,D1,7,4,3,12,D,3,RB Leipzig_Dortmund_2020
133,14:30:00,3,Stuttgart,7,0,1,4,0,1,2,2,12,A,27,2021-01-10,Augsburg,D1,11,4,4,14,A,11,Augsburg_Stuttgart_2020
134,17:00:00,1,Hertha,8,0,1,0,0,0,0,1,18,H,10,2021-01-10,Bielefeld,D1,6,2,8,12,D,3,Bielefeld_Hertha_2020
135,19:30:00,1,Leverkusen,9,0,1,0,0,0,0,2,10,H,12,2021-01-15,Union Berlin,D1,4,2,2,10,D,3,Union Berlin_Leverkusen_2020
136,14:30:00,1,Mainz,10,0,1,1,0,0,0,2,19,D,8,2021-01-16,Dortmund,D1,3,7,1,17,D,2,Dortmund_Mainz_2020
137,14:30:00,2,Hertha,13,0,0,0,0,0,0,3,19,D,14,2021-01-16,FC Koln,D1,3,2,5,8,D,4,FC Koln_Hertha_2020
138,14:30:00,1,Bielefeld,9,0,0,0,0,0,0,1,21,D,8,2021-01-16,Hoffenheim,D1,2,5,5,11,D,3,Hoffenheim_Bielefeld_2020
139,14:30:00,0,Augsburg,10,0,2,0,0,0,0,1,18,H,6,2021-01-16,Werder Bremen,D1,2,5,4,10,D,4,Werder Bremen_Augsburg_2020
140,14:30:00,4,RB Leipzig,16,0,2,2,2,0,1,3,9,D,13,2021-01-16,Wolfsburg,D1,9,2,6,8,H,6,Wolfsburg_RB Leipzig_2020
141,17:30:00,2,M'gladbach,11,0,2,2,0,0,1,3,20,D,8,2021-01-16,Stuttgart,D1,5,7,5,19,A,2,Stuttgart_M'gladbach_2020
142,14:30:00,1,Freiburg,4,0,2,1,1,0,0,2,14,H,8,2021-01-17,Bayern Munich,D1,3,9,14,25,H,3,Bayern Munich_Freiburg_2020
143,17:00:00,0,Schalke 04,8,0,3,1,1,0,1,1,10,H,5,2021-01-17,Ein Frankfurt,D1,1,11,8,20,D,2,Ein Frankfurt_Schalke 04_2020
144,17:30:00,2,Werder Bremen,15,0,1,0,0,0,0,2,11,H,11,2021-01-19,M'gladbach,D1,2,6,7,11,D,5,M'gladbach_Werder Bremen_2020
145,19:30:00,1,Hoffenheim,16,0,0,3,0,0,1,1,16,A,11,2021-01-19,Hertha,D1,6,2,3,13,A,2,Hertha_Hoffenheim_2020
146,19:30:00,2,Dortmund,13,0,2,1,1,0,0,2,8,H,15,2021-01-19,Leverkusen,D1,3,13,6,23,H,5,Leverkusen_Dortmund_2020
147,19:30:00,1,Wolfsburg,17,0,0,2,0,0,0,2,15,A,8,2021-01-19,Mainz,D1,2,0,2,8,D,5,Mainz_Wolfsburg_2020
148,17:30:00,2,FC Koln,7,0,1,2,0,0,1,1,11,A,12,2021-01-20,Schalke 04,D1,4,8,5,15,A,8,Schalke 04_FC Koln_2020
149,19:30:00,2,Bayern Munich,15,0,0,1,0,0,1,0,11,A,17,2021-01-20,Augsburg,D1,4,0,5,9,A,7,Augsburg_Bayern Munich_2020
150,19:30:00,1,Stuttgart,9,0,3,0,1,0,0,0,9,H,11,2021-01-20,Bielefeld,D1,3,3,2,9,H,6,Bielefeld_Stuttgart_2020
151,19:30:00,3,Ein Frankfurt,10,0,2,2,1,0,1,3,15,D,17,2021-01-20,Freiburg,D1,4,4,4,11,D,5,Freiburg_Ein Frankfurt_2020
152,19:30:00,1,Union Berlin,6,0,1,0,0,0,0,1,11,H,4,2021-01-20,RB Leipzig,D1,1,5,5,15,D,1,RB Leipzig_Union Berlin_2020
153,19:30:00,1,Dortmund,9,0,4,2,2,0,2,0,9,H,16,2021-01-22,M'gladbach,D1,7,7,3,10,D,7,M'gladbach_Dortmund_2020
154,14:30:00,3,Union Berlin,13,0,2,1,1,0,1,1,21,H,9,2021-01-23,Augsburg,D1,5,4,2,8,D,3,Augsburg_Union Berlin_2020
155,14:30:00,2,Ein Frankfurt,14,0,1,5,1,0,3,2,22,A,15,2021-01-23,Bielefeld,D1,8,4,0,8,A,8,Bielefeld_Ein Frankfurt_2020
156,14:30:00,2,Stuttgart,20,0,2,1,2,0,1,0,12,H,27,2021-01-23,Freiburg,D1,11,4,3,9,H,5,Freiburg_Stuttgart_2020
157,14:30:00,1,Wolfsburg,13,0,0,1,0,0,1,1,7,A,8,2021-01-23,Leverkusen,D1,4,4,6,10,A,2,Leverkusen_Wolfsburg_2020
158,14:30:00,2,RB Leipzig,13,0,3,2,2,0,2,4,16,H,12,2021-01-23,Mainz,D1,5,4,3,10,D,9,Mainz_RB Leipzig_2020
159,17:30:00,2,Werder Bremen,16,0,1,4,1,0,2,3,12,A,7,2021-01-23,Hertha,D1,5,10,7,18,A,1,Hertha_Werder Bremen_2020
160,14:30:00,1,Bayern Munich,5,0,0,4,0,0,1,1,9,A,32,2021-01-24,Schalke 04,D1,14,4,3,14,A,7,Schalke 04_Bayern Munich_2020
161,17:00:00,2,FC Koln,8,0,3,0,2,0,0,3,13,H,13,2021-01-24,Hoffenheim,D1,4,4,6,13,H,9,Hoffenheim_FC Koln_2020
