,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Dortmund,14,2,0,0,1,0,0,2,20,H,16,2006-08-11,Bayern Munich,D1,7,9,4,12,H,4,Bayern Munich_Dortmund_2006
1,3,Bielefeld,29,1,0,1,0,0,1,2,22,D,10,2006-08-12,Hamburg,D1,5,19,11,26,A,2,Hamburg_Bielefeld_2006
2,3,Aachen,22,3,1,0,2,1,0,0,8,H,8,2006-08-12,Leverkusen,D1,5,11,5,20,H,1,Leverkusen_Aachen_2006
3,2,Bochum,17,2,0,1,1,0,0,3,15,H,19,2006-08-12,Mainz,D1,9,5,1,11,H,8,Mainz_Bochum_2006
4,0,Cottbus,11,2,1,0,0,0,0,4,24,H,11,2006-08-12,M'gladbach,D1,7,8,3,13,D,5,M'gladbach_Cottbus_2006
5,1,Ein Frankfurt,17,1,0,1,1,0,0,2,19,D,8,2006-08-12,Schalke 04,D1,5,13,7,24,H,5,Schalke 04_Ein Frankfurt_2006
6,1,Nurnberg,12,0,0,3,0,0,2,2,24,A,11,2006-08-12,Stuttgart,D1,8,8,5,10,A,6,Stuttgart_Nurnberg_2006
7,1,Werder Bremen,18,2,0,4,1,0,1,3,14,A,15,2006-08-13,Hannover,D1,8,6,2,14,D,11,Hannover_Werder Bremen_2006
8,4,Hertha,30,0,0,0,0,0,0,1,18,D,10,2006-08-13,Wolfsburg,D1,4,15,10,26,D,5,Wolfsburg_Hertha_2006
9,2,M'gladbach,19,1,0,0,1,0,0,3,20,H,11,2006-08-18,Nurnberg,D1,6,7,2,11,H,5,Nurnberg_M'gladbach_2006
10,5,Schalke 04,33,0,0,1,0,0,0,2,16,A,11,2006-08-19,Aachen,D1,7,7,5,12,D,4,Aachen_Schalke 04_2006
11,1,Hamburg,17,2,1,2,0,0,1,2,17,D,15,2006-08-19,Cottbus,D1,12,10,8,17,A,8,Cottbus_Hamburg_2006
12,2,Mainz,18,1,0,1,0,0,0,1,30,D,6,2006-08-19,Dortmund,D1,4,10,7,17,D,3,Dortmund_Mainz_2006
13,5,Wolfsburg,24,0,0,0,0,1,0,2,31,D,8,2006-08-19,Ein Frankfurt,D1,5,9,10,19,D,1,Ein Frankfurt_Wolfsburg_2006
14,1,Hannover,11,4,1,0,2,0,0,2,18,H,5,2006-08-19,Hertha,D1,1,9,2,11,H,2,Hertha_Hannover_2006
15,3,Leverkusen,20,2,0,1,1,0,1,2,18,H,21,2006-08-19,Werder Bremen,D1,9,10,8,19,D,13,Werder Bremen_Leverkusen_2006
16,1,Stuttgart,16,2,2,3,0,0,1,1,25,A,13,2006-08-20,Bielefeld,D1,9,9,4,15,A,7,Bielefeld_Stuttgart_2006
17,1,Bayern Munich,23,1,0,2,0,0,1,2,25,A,21,2006-08-20,Bochum,D1,13,4,2,6,A,4,Bochum_Bayern Munich_2006
18,3,Werder Bremen,23,2,0,0,1,0,0,3,22,H,8,2006-08-25,Schalke 04,D1,6,9,7,12,H,10,Schalke 04_Werder Bremen_2006
19,2,Nurnberg,12,0,0,0,0,0,0,1,18,D,9,2006-08-26,Bayern Munich,D1,2,10,14,19,D,4,Bayern Munich_Nurnberg_2006
20,2,Cottbus,25,0,0,1,0,0,0,6,20,A,12,2006-08-26,Bochum,D1,5,8,9,21,D,2,Bochum_Cottbus_2006
21,1,Aachen,7,0,0,3,0,0,1,1,14,A,5,2006-08-26,Hannover,D1,3,4,6,8,A,1,Hannover_Aachen_2006
22,0,Wolfsburg,18,1,0,1,0,1,0,1,19,D,15,2006-08-26,Leverkusen,D1,5,9,8,17,D,6,Leverkusen_Wolfsburg_2006
23,0,Bielefeld,13,1,0,0,0,0,0,1,10,H,8,2006-08-26,M'gladbach,D1,3,5,5,9,D,4,M'gladbach_Bielefeld_2006
24,3,Dortmund,18,1,0,3,1,0,2,2,30,A,9,2006-08-26,Stuttgart,D1,4,13,12,22,A,6,Stuttgart_Dortmund_2006
25,3,Hertha,19,1,1,1,1,1,0,3,20,D,13,2006-08-27,Hamburg,D1,12,11,7,29,H,9,Hamburg_Hertha_2006
26,4,Ein Frankfurt,25,1,2,1,0,0,1,0,28,D,10,2006-08-27,Mainz,D1,4,8,5,13,A,5,Mainz_Ein Frankfurt_2006
27,2,Hannover,27,1,0,2,0,0,0,0,25,A,11,2006-09-15,Wolfsburg,D1,5,3,3,9,D,3,Wolfsburg_Hannover_2006
28,3,M'gladbach,23,4,0,2,2,0,0,2,12,H,12,2006-09-16,Aachen,D1,7,9,3,14,H,5,Aachen_M'gladbach_2006
29,3,Bayern Munich,25,2,0,1,1,0,1,1,12,H,15,2006-09-16,Bielefeld,D1,9,6,2,11,D,11,Bielefeld_Bayern Munich_2006
30,2,Mainz,20,2,0,0,0,0,0,1,23,H,5,2006-09-16,Cottbus,D1,2,6,3,10,D,2,Cottbus_Mainz_2006
31,2,Hamburg,12,1,0,0,0,0,0,1,23,H,15,2006-09-16,Dortmund,D1,10,7,11,19,D,4,Dortmund_Hamburg_2006
32,0,Bochum,8,1,0,1,1,0,1,0,10,D,4,2006-09-16,Nurnberg,D1,4,13,8,22,D,2,Nurnberg_Bochum_2006
33,2,Stuttgart,12,2,0,3,2,0,1,3,21,A,21,2006-09-16,Werder Bremen,D1,12,9,8,17,H,5,Werder Bremen_Stuttgart_2006
34,3,Leverkusen,19,3,0,1,0,0,0,4,22,H,19,2006-09-17,Ein Frankfurt,D1,12,8,4,16,D,6,Ein Frankfurt_Leverkusen_2006
35,1,Schalke 04,19,2,0,0,1,0,0,3,17,H,14,2006-09-17,Hertha,D1,8,5,5,10,H,8,Hertha_Schalke 04_2006
36,2,Dortmund,22,1,0,0,1,0,0,3,26,H,8,2006-09-22,M'gladbach,D1,3,5,5,9,H,8,M'gladbach_Dortmund_2006
37,2,Aachen,11,2,0,1,1,0,1,3,23,H,6,2006-09-23,Bayern Munich,D1,5,13,9,21,D,4,Bayern Munich_Aachen_2006
38,2,Werder Bremen,22,1,0,1,0,1,0,3,25,D,14,2006-09-23,Hamburg,D1,7,4,3,10,D,7,Hamburg_Werder Bremen_2006
