,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,2,Hamburg,10,5,0,0,1,0,0,2,12,H,5,2015-08-14,Bayern Munich,D1,1,9,7,23,H,0,Bayern Munich_Hamburg_2015
1,1,Hertha,20,0,1,1,0,1,0,2,22,A,11,2015-08-15,Augsburg,D1,4,3,7,20,D,4,Augsburg_Hertha_2015
2,1,Hannover,21,2,0,2,1,0,0,2,22,D,14,2015-08-15,Darmstadt,D1,5,4,5,11,H,9,Darmstadt_Hannover_2015
3,0,M'gladbach,13,4,0,0,3,0,0,1,14,H,5,2015-08-15,Dortmund,D1,1,7,3,17,H,5,Dortmund_M'gladbach_2015
4,1,Hoffenheim,12,2,0,1,1,0,1,0,18,H,6,2015-08-15,Leverkusen,D1,2,9,13,25,D,5,Leverkusen_Hoffenheim_2015
5,2,Ingolstadt,20,0,0,1,0,0,0,3,15,A,14,2015-08-15,Mainz,D1,5,3,6,9,D,2,Mainz_Ingolstadt_2015
6,0,Schalke 04,7,0,0,3,0,0,1,2,16,A,16,2015-08-15,Werder Bremen,D1,5,2,5,15,A,6,Werder Bremen_Schalke 04_2015
7,3,FC Koln,13,1,0,3,0,0,0,2,8,A,9,2015-08-16,Stuttgart,D1,5,8,13,28,D,3,Stuttgart_FC Koln_2015
8,1,Ein Frankfurt,14,2,0,1,2,0,1,1,19,H,13,2015-08-16,Wolfsburg,D1,6,3,7,5,H,3,Wolfsburg_Ein Frankfurt_2015
9,0,Werder Bremen,11,1,0,1,1,0,1,1,16,D,9,2015-08-21,Hertha,D1,3,2,6,10,D,2,Hertha_Werder Bremen_2015
10,2,Augsburg,17,1,0,1,0,0,1,3,21,D,14,2015-08-22,Ein Frankfurt,D1,4,3,7,11,A,4,Ein Frankfurt_Augsburg_2015
11,2,Wolfsburg,15,1,0,1,1,0,0,1,11,D,15,2015-08-22,FC Koln,D1,7,6,2,9,H,4,FC Koln_Wolfsburg_2015
12,3,Stuttgart,18,3,1,2,1,0,2,3,22,H,12,2015-08-22,Hamburg,D1,4,5,0,14,A,5,Hamburg_Stuttgart_2015
13,0,Leverkusen,15,0,0,1,0,0,1,0,21,A,11,2015-08-22,Hannover,D1,4,3,3,6,A,8,Hannover_Leverkusen_2015
14,0,Bayern Munich,7,1,0,2,1,0,1,0,2,A,5,2015-08-22,Hoffenheim,D1,2,1,1,2,D,2,Hoffenheim_Bayern Munich_2015
15,1,Darmstadt,16,1,0,1,0,0,1,2,18,D,9,2015-08-22,Schalke 04,D1,3,5,6,21,A,6,Schalke 04_Darmstadt_2015
16,2,Dortmund,18,0,0,4,0,0,0,3,16,A,18,2015-08-23,Ingolstadt,D1,8,2,1,3,D,4,Ingolstadt_Dortmund_2015
17,2,Mainz,12,1,0,2,0,0,1,1,12,A,13,2015-08-23,M'gladbach,D1,4,6,3,15,A,0,M'gladbach_Mainz_2015
18,1,Schalke 04,12,3,0,0,1,0,0,2,16,H,12,2015-08-28,Wolfsburg,D1,1,5,2,9,H,3,Wolfsburg_Schalke 04_2015
19,3,Ingolstadt,22,0,0,1,0,0,0,3,16,A,16,2015-08-29,Augsburg,D1,3,2,3,10,D,4,Augsburg_Ingolstadt_2015
20,2,Leverkusen,12,3,0,0,1,0,0,3,14,H,10,2015-08-29,Bayern Munich,D1,4,6,7,14,H,5,Bayern Munich_Leverkusen_2015
21,3,Hoffenheim,13,0,0,0,0,0,0,2,16,D,15,2015-08-29,Darmstadt,D1,2,1,4,5,D,6,Darmstadt_Hoffenheim_2015
22,3,Hamburg,17,2,1,1,0,0,0,2,9,H,17,2015-08-29,FC Koln,D1,7,3,3,6,D,8,FC Koln_Hamburg_2015
23,0,Hannover,9,3,0,0,2,0,0,2,13,H,11,2015-08-29,Mainz,D1,4,6,8,18,H,5,Mainz_Hannover_2015
24,3,Ein Frankfurt,19,1,0,4,1,1,2,3,17,A,6,2015-08-29,Stuttgart,D1,4,4,6,15,A,1,Stuttgart_Ein Frankfurt_2015
25,0,Hertha,16,3,0,1,1,0,0,2,12,H,4,2015-08-30,Dortmund,D1,4,6,5,15,H,1,Dortmund_Hertha_2015
26,3,M'gladbach,17,2,1,1,1,0,1,1,18,H,9,2015-08-30,Werder Bremen,D1,5,6,5,22,D,6,Werder Bremen_M'gladbach_2015
27,2,Hamburg,17,0,0,3,0,0,2,1,19,A,10,2015-09-11,M'gladbach,D1,4,2,5,13,A,2,M'gladbach_Hamburg_2015
28,0,Augsburg,10,2,0,1,0,0,1,1,10,H,4,2015-09-12,Bayern Munich,D1,1,10,9,27,A,0,Bayern Munich_Augsburg_2015
29,2,FC Koln,14,6,0,2,4,0,1,1,14,H,13,2015-09-12,Ein Frankfurt,D1,7,11,5,18,H,2,Ein Frankfurt_FC Koln_2015
30,3,Dortmund,15,2,0,4,1,0,2,1,16,A,17,2015-09-12,Hannover,D1,6,3,2,5,A,4,Hannover_Dortmund_2015
