,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Hoffenheim,2,3,0,1,1,0,0,4,21,H,8,2018-08-24,Bayern Munich,D1,5,5,7,16,H,2,Bayern Munich_Hoffenheim_2018
1,1,Augsburg,11,1,0,2,1,0,0,0,10,A,14,2018-08-25,Fortuna Dusseldorf,D1,7,5,7,9,H,5,Fortuna Dusseldorf_Augsburg_2018
2,1,Ein Frankfurt,7,0,0,2,0,0,1,2,12,A,10,2018-08-25,Freiburg,D1,2,6,6,22,A,4,Freiburg_Ein Frankfurt_2018
3,2,Nurnberg,13,1,0,0,1,0,0,2,10,H,12,2018-08-25,Hertha,D1,3,3,8,10,H,4,Hertha_Nurnberg_2018
4,1,Leverkusen,10,2,0,0,0,0,0,2,10,H,13,2018-08-25,M'gladbach,D1,3,7,9,17,D,5,M'gladbach_Leverkusen_2018
5,0,Hannover,5,1,0,1,0,0,0,0,6,D,13,2018-08-25,Werder Bremen,D1,4,3,4,15,D,3,Werder Bremen_Hannover_2018
6,5,Schalke 04,16,2,1,1,1,0,0,3,11,H,9,2018-08-25,Wolfsburg,D1,4,7,7,11,H,2,Wolfsburg_Schalke 04_2018
7,2,RB Leipzig,8,4,0,1,3,0,1,2,11,H,10,2018-08-26,Dortmund,D1,7,5,7,10,H,9,Dortmund_RB Leipzig_2018
8,1,Stuttgart,15,1,0,0,0,0,0,2,6,H,12,2018-08-26,Mainz,D1,3,3,6,8,D,3,Mainz_Stuttgart_2018
9,0,Dortmund,11,0,0,0,0,0,0,0,5,D,8,2018-08-31,Hannover,D1,3,0,4,7,D,1,Hannover_Dortmund_2018
10,1,M'gladbach,12,1,0,1,1,0,0,2,12,D,7,2018-09-01,Augsburg,D1,2,7,9,18,H,4,Augsburg_M'gladbach_2018
11,1,Werder Bremen,6,1,0,2,0,1,1,2,11,A,11,2018-09-01,Ein Frankfurt,D1,6,1,8,5,A,3,Ein Frankfurt_Werder Bremen_2018
12,1,Freiburg,13,3,0,1,0,0,1,2,14,H,9,2018-09-01,Hoffenheim,D1,4,7,6,20,A,4,Hoffenheim_Freiburg_2018
13,3,Wolfsburg,13,1,0,3,1,0,1,3,13,A,12,2018-09-01,Leverkusen,D1,5,3,5,16,D,3,Leverkusen_Wolfsburg_2018
14,2,Mainz,10,1,0,1,0,0,1,2,11,D,6,2018-09-01,Nurnberg,D1,1,4,5,19,A,1,Nurnberg_Mainz_2018
15,0,Bayern Munich,3,0,0,3,0,0,1,0,5,A,20,2018-09-01,Stuttgart,D1,6,0,0,4,A,12,Stuttgart_Bayern Munich_2018
16,1,Fortuna Dusseldorf,11,1,0,1,0,0,0,4,15,D,14,2018-09-02,RB Leipzig,D1,8,7,3,23,D,3,RB Leipzig_Fortuna Dusseldorf_2018
17,1,Hertha,16,0,0,2,0,1,1,1,15,A,5,2018-09-02,Schalke 04,D1,3,4,9,16,A,0,Schalke 04_Hertha_2018
18,0,Ein Frankfurt,11,3,0,1,1,0,0,1,11,H,5,2018-09-14,Dortmund,D1,2,6,7,10,H,1,Dortmund_Ein Frankfurt_2018
19,0,Leverkusen,4,3,1,1,2,0,1,1,12,H,3,2018-09-15,Bayern Munich,D1,1,5,9,18,H,1,Bayern Munich_Leverkusen_2018
20,1,Hoffenheim,10,2,0,1,1,0,0,2,19,H,18,2018-09-15,Fortuna Dusseldorf,D1,5,4,0,8,H,9,Fortuna Dusseldorf_Hoffenheim_2018
21,1,Augsburg,9,2,0,1,0,0,0,2,16,H,13,2018-09-15,Mainz,D1,4,7,5,22,D,4,Mainz_Augsburg_2018
22,0,Schalke 04,5,2,0,1,1,0,0,4,12,H,15,2018-09-15,M'gladbach,D1,6,4,6,15,H,6,M'gladbach_Schalke 04_2018
23,4,Hannover,12,3,0,2,2,0,1,4,12,H,16,2018-09-15,RB Leipzig,D1,8,6,4,15,H,12,RB Leipzig_Hannover_2018
24,1,Hertha,10,2,0,2,0,0,0,2,13,D,9,2018-09-15,Wolfsburg,D1,5,6,7,15,D,2,Wolfsburg_Hertha_2018
25,3,Stuttgart,13,3,0,3,1,1,1,4,11,D,11,2018-09-16,Freiburg,D1,6,5,5,12,D,8,Freiburg_Stuttgart_2018
26,2,Nurnberg,17,1,0,1,1,0,0,0,5,D,11,2018-09-16,Werder Bremen,D1,2,2,4,14,H,7,Werder Bremen_Nurnberg_2018
