,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
70,14:30:00,0,Paderborn,6,0,3,0,1,0,0,0,7,H,9,2019-10-20,FC Koln,D1,1,6,6,16,H,9,FC Koln_Paderborn_2019
71,17:00:00,2,Schalke 04,12,0,2,0,0,0,0,2,14,H,11,2019-10-20,Hoffenheim,D1,1,3,3,9,D,8,Hoffenheim_Schalke 04_2019
72,19:30:00,2,FC Koln,20,0,3,1,1,0,1,2,9,H,16,2019-10-25,Mainz,D1,8,6,5,18,D,10,Mainz_FC Koln_2019
73,14:30:00,0,Union Berlin,9,0,2,1,1,0,0,1,15,H,6,2019-10-26,Bayern Munich,D1,4,10,8,21,H,2,Bayern Munich_Union Berlin_2019
74,14:30:00,3,RB Leipzig,10,0,2,1,1,0,0,1,9,H,25,2019-10-26,Freiburg,D1,6,3,5,14,H,4,Freiburg_RB Leipzig_2019
75,14:30:00,3,Hoffenheim,17,0,2,3,0,1,2,3,12,A,17,2019-10-26,Hertha,D1,8,4,4,13,A,4,Hertha_Hoffenheim_2019
76,14:30:00,5,Fortuna Dusseldorf,21,0,2,0,1,0,0,4,17,H,18,2019-10-26,Paderborn,D1,4,6,4,14,H,7,Paderborn_Fortuna Dusseldorf_2019
77,14:30:00,3,Dortmund,8,0,0,0,0,0,0,2,7,D,8,2019-10-26,Schalke 04,D1,3,3,8,13,D,2,Schalke 04_Dortmund_2019
78,17:30:00,2,Werder Bremen,12,0,2,2,1,0,1,1,13,D,10,2019-10-26,Leverkusen,D1,3,4,10,21,D,1,Leverkusen_Werder Bremen_2019
79,14:30:00,0,Augsburg,12,0,0,0,0,0,0,0,13,D,10,2019-10-27,Wolfsburg,D1,5,3,5,14,D,3,Wolfsburg_Augsburg_2019
80,17:00:00,1,Ein Frankfurt,12,0,4,2,2,0,0,1,11,H,15,2019-10-27,M'gladbach,D1,3,7,5,12,H,6,M'gladbach_Ein Frankfurt_2019
81,19:30:00,0,Paderborn,7,0,3,0,3,0,0,1,12,H,9,2019-11-01,Hoffenheim,D1,2,7,4,12,H,4,Hoffenheim_Paderborn_2019
82,14:30:00,1,Wolfsburg,12,0,3,0,0,0,0,3,18,H,12,2019-11-02,Dortmund,D1,3,8,7,17,D,2,Dortmund_Wolfsburg_2019
83,14:30:00,1,Bayern Munich,12,1,5,1,2,0,1,2,7,H,7,2019-11-02,Ein Frankfurt,D1,3,11,3,17,H,0,Ein Frankfurt_Bayern Munich_2019
84,14:30:00,2,M'gladbach,13,0,1,2,1,1,2,1,8,A,11,2019-11-02,Leverkusen,D1,6,6,13,23,A,0,Leverkusen_M'gladbach_2019
85,14:30:00,0,Mainz,10,0,8,0,5,0,0,1,7,H,10,2019-11-02,RB Leipzig,D1,2,12,3,19,H,4,RB Leipzig_Mainz_2019
86,14:30:00,3,Freiburg,17,1,2,2,1,0,1,4,9,D,13,2019-11-02,Werder Bremen,D1,3,10,5,20,D,0,Werder Bremen_Freiburg_2019
87,17:30:00,1,Hertha,14,0,1,0,0,0,0,1,9,H,8,2019-11-02,Union Berlin,D1,3,6,1,16,D,4,Union Berlin_Hertha_2019
88,14:30:00,1,FC Koln,10,0,2,0,1,0,0,3,20,H,8,2019-11-03,Fortuna Dusseldorf,D1,1,3,3,9,H,4,Fortuna Dusseldorf_FC Koln_2019
89,17:00:00,3,Schalke 04,12,0,2,3,1,0,1,5,10,A,11,2019-11-03,Augsburg,D1,3,4,1,12,D,6,Augsburg_Schalke 04_2019
90,19:30:00,4,Hoffenheim,21,0,1,2,1,0,0,3,14,A,15,2019-11-08,FC Koln,D1,5,3,5,11,H,7,FC Koln_Hoffenheim_2019
91,14:30:00,2,RB Leipzig,12,0,2,4,1,0,2,1,12,A,10,2019-11-09,Hertha,D1,7,3,0,7,A,5,Hertha_RB Leipzig_2019
92,14:30:00,1,Union Berlin,15,0,2,3,0,0,2,4,15,A,14,2019-11-09,Mainz,D1,4,5,3,18,A,2,Mainz_Union Berlin_2019
93,14:30:00,1,Augsburg,15,0,0,1,0,0,1,3,12,A,13,2019-11-09,Paderborn,D1,5,4,5,12,A,7,Paderborn_Augsburg_2019
94,14:30:00,2,Fortuna Dusseldorf,9,0,3,3,1,0,0,4,15,D,9,2019-11-09,Schalke 04,D1,5,5,2,12,H,4,Schalke 04_Fortuna Dusseldorf_2019
95,17:30:00,2,Dortmund,11,0,4,0,1,0,0,1,12,H,2,2019-11-09,Bayern Munich,D1,0,5,2,17,H,1,Bayern Munich_Dortmund_2019
96,12:30:00,5,Werder Bremen,17,0,3,1,2,1,0,4,11,H,16,2019-11-10,M'gladbach,D1,7,7,3,17,H,8,M'gladbach_Werder Bremen_2019
97,14:30:00,2,Leverkusen,8,0,0,2,0,0,1,2,9,A,9,2019-11-10,Wolfsburg,D1,4,1,9,9,A,0,Wolfsburg_Leverkusen_2019
98,17:00:00,1,Ein Frankfurt,7,2,1,0,0,1,0,3,13,H,17,2019-11-10,Freiburg,D1,6,7,8,13,D,10,Freiburg_Ein Frankfurt_2019
99,19:30:00,3,Paderborn,8,0,3,3,0,0,3,1,7,D,10,2019-11-22,Dortmund,D1,4,7,10,18,A,2,Dortmund_Paderborn_2019
100,14:30:00,3,Wolfsburg,13,1,0,2,0,0,1,5,22,A,9,2019-11-23,Ein Frankfurt,D1,6,9,12,17,A,1,Ein Frankfurt_Wolfsburg_2019
101,14:30:00,1,Bayern Munich,8,0,0,4,0,0,3,1,6,A,18,2019-11-23,Fortuna Dusseldorf,D1,5,1,8,12,A,6,Fortuna Dusseldorf_Bayern Munich_2019
102,14:30:00,0,Freiburg,9,0,1,1,1,0,1,3,14,D,7,2019-11-23,Leverkusen,D1,2,9,13,27,D,3,Leverkusen_Freiburg_2019
103,14:30:00,1,M'gladbach,12,0,2,0,1,0,0,1,7,H,12,2019-11-23,Union Berlin,D1,2,6,2,11,H,6,Union Berlin_M'gladbach_2019
104,14:30:00,3,Schalke 04,12,0,1,2,0,0,1,2,15,A,10,2019-11-23,Werder Bremen,D1,5,5,1,16,A,3,Werder Bremen_Schalke 04_2019
105,17:30:00,0,FC Koln,9,0,4,1,3,0,1,3,15,H,6,2019-11-23,RB Leipzig,D1,1,8,13,20,H,3,RB Leipzig_FC Koln_2019
106,14:30:00,0,Hertha,8,1,4,0,2,0,0,2,18,H,5,2019-11-24,Augsburg,D1,1,5,3,14,H,3,Augsburg_Hertha_2019
107,17:00:00,1,Mainz,10,1,1,5,0,0,1,3,13,A,11,2019-11-24,Hoffenheim,D1,5,8,14,22,A,3,Hoffenheim_Mainz_2019
108,19:30:00,1,Union Berlin,12,0,2,1,1,0,1,4,13,H,17,2019-11-29,Schalke 04,D1,7,8,7,17,D,4,Schalke 04_Union Berlin_2019
109,14:30:00,8,Augsburg,15,1,1,1,0,1,1,3,17,D,11,2019-11-30,FC Koln,D1,4,6,4,13,A,8,FC Koln_Augsburg_2019
110,14:30:00,3,Dortmund,13,1,1,2,1,0,2,2,8,A,7,2019-11-30,Hertha,D1,5,3,2,13,A,2,Hertha_Dortmund_2019
111,14:30:00,2,Fortuna Dusseldorf,11,0,1,1,1,0,0,4,16,D,11,2019-11-30,Hoffenheim,D1,3,6,2,12,H,5,Hoffenheim_Fortuna Dusseldorf_2019
112,14:30:00,3,RB Leipzig,10,0,2,3,0,0,3,3,13,A,18,2019-11-30,Paderborn,D1,6,4,6,8,A,6,Paderborn_RB Leipzig_2019
113,17:30:00,1,Leverkusen,9,1,1,2,1,0,2,3,16,A,11,2019-11-30,Bayern Munich,D1,7,11,8,24,A,2,Bayern Munich_Leverkusen_2019
114,14:30:00,3,Freiburg,13,0,4,2,1,0,1,2,15,H,13,2019-12-01,M'gladbach,D1,5,13,2,22,D,3,M'gladbach_Freiburg_2019
115,17:00:00,1,Werder Bremen,14,0,2,3,1,0,2,4,14,A,10,2019-12-01,Wolfsburg,D1,3,6,9,19,A,3,Wolfsburg_Werder Bremen_2019
116,19:30:00,1,Ein Frankfurt,13,1,2,1,0,0,1,2,10,H,14,2019-12-02,Mainz,D1,4,8,8,18,A,6,Mainz_Ein Frankfurt_2019
117,19:30:00,3,Hertha,11,0,2,2,0,0,1,4,15,D,9,2019-12-06,Ein Frankfurt,D1,3,6,16,25,A,1,Ein Frankfurt_Hertha_2019
118,14:30:00,2,Mainz,13,0,2,1,1,0,1,2,14,H,12,2019-12-07,Augsburg,D1,3,5,8,18,D,2,Augsburg_Mainz_2019
119,14:30:00,0,Fortuna Dusseldorf,8,0,5,0,1,0,0,3,10,H,2,2019-12-07,Dortmund,D1,0,10,6,23,H,0,Dortmund_Fortuna Dusseldorf_2019
120,14:30:00,0,Wolfsburg,13,0,1,0,0,0,0,2,20,H,10,2019-12-07,Freiburg,D1,0,3,2,10,D,7,Freiburg_Wolfsburg_2019
121,14:30:00,3,Bayern Munich,12,1,2,1,0,0,0,5,17,H,17,2019-12-07,M'gladbach,D1,5,3,2,7,D,5,M'gladbach_Bayern Munich_2019
122,14:30:00,3,Hoffenheim,14,0,3,1,1,0,0,1,5,H,11,2019-12-07,RB Leipzig,D1,1,14,8,25,H,6,RB Leipzig_Hoffenheim_2019
123,17:30:00,2,Schalke 04,11,0,2,1,1,0,0,2,11,H,5,2019-12-07,Leverkusen,D1,3,9,9,19,H,0,Leverkusen_Schalke 04_2019
124,14:30:00,1,FC Koln,21,0,2,0,1,0,0,3,19,H,14,2019-12-08,Union Berlin,D1,4,5,3,11,H,5,Union Berlin_FC Koln_2019
125,17:00:00,1,Paderborn,10,0,0,1,0,0,0,4,13,A,18,2019-12-08,Werder Bremen,D1,5,3,13,12,D,6,Werder Bremen_Paderborn_2019
126,19:30:00,1,Augsburg,10,0,2,4,1,0,1,0,7,A,6,2019-12-13,Hoffenheim,D1,4,8,11,19,D,1,Hoffenheim_Augsburg_2019
127,14:30:00,2,Werder Bremen,13,0,6,1,2,0,1,2,12,H,11,2019-12-14,Bayern Munich,D1,2,14,8,29,H,2,Bayern Munich_Werder Bremen_2019
128,14:30:00,2,Leverkusen,12,2,2,0,0,0,0,3,9,H,6,2019-12-14,FC Koln,D1,2,5,3,13,D,4,FC Koln_Leverkusen_2019
129,14:30:00,2,Freiburg,9,0,1,0,0,0,0,0,5,H,15,2019-12-14,Hertha,D1,2,4,4,14,D,7,Hertha_Freiburg_2019
130,14:30:00,1,Dortmund,8,0,0,4,0,0,1,0,10,A,18,2019-12-14,Mainz,D1,7,0,3,9,A,5,Mainz_Dortmund_2019
