,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
43,1,St Pauli,18,1,0,2,1,1,0,2,17,A,11,2010-09-22,M'gladbach,D1,5,5,2,16,H,7,M'gladbach_St Pauli_2010
44,3,Stuttgart,17,2,0,1,1,1,0,3,17,H,9,2010-09-22,Nurnberg,D1,2,3,0,11,H,5,Nurnberg_Stuttgart_2010
45,3,Hoffenheim,16,1,0,1,1,0,0,1,20,D,13,2010-09-24,FC Koln,D1,4,6,8,13,H,9,FC Koln_Hoffenheim_2010
46,0,Mainz,11,1,0,2,1,0,1,2,27,A,7,2010-09-25,Bayern Munich,D1,4,4,7,14,D,5,Bayern Munich_Mainz_2010
47,4,Nurnberg,17,2,0,0,1,0,0,1,14,H,15,2010-09-25,Ein Frankfurt,D1,1,4,7,12,H,5,Ein Frankfurt_Nurnberg_2010
48,1,M'gladbach,18,2,1,2,0,0,2,4,23,D,11,2010-09-25,Schalke 04,D1,6,8,11,22,A,2,Schalke 04_M'gladbach_2010
49,0,Dortmund,12,1,0,3,1,0,1,0,20,A,11,2010-09-25,St Pauli,D1,6,2,9,11,D,3,St Pauli_Dortmund_2010
50,2,Leverkusen,24,1,0,4,0,1,2,1,26,A,16,2010-09-25,Stuttgart,D1,9,1,3,6,A,7,Stuttgart_Leverkusen_2010
51,2,Hamburg,19,3,0,2,2,0,0,2,16,H,13,2010-09-25,Werder Bremen,D1,5,7,3,15,H,7,Werder Bremen_Hamburg_2010
52,0,Hannover,18,0,0,1,0,0,1,3,20,A,5,2010-09-26,Kaiserslautern,D1,2,5,7,19,A,4,Kaiserslautern_Hannover_2010
53,1,Freiburg,13,2,0,1,1,0,1,2,17,H,15,2010-09-26,Wolfsburg,D1,5,5,5,13,D,3,Wolfsburg_Freiburg_2010
54,2,St Pauli,15,0,0,1,0,1,1,2,16,A,10,2010-10-01,Hannover,D1,4,2,3,7,A,3,Hannover_St Pauli_2010
55,1,FC Koln,10,3,0,2,2,0,1,4,19,H,12,2010-10-02,Freiburg,D1,5,4,5,13,H,4,Freiburg_FC Koln_2010
56,1,Kaiserslautern,13,2,0,1,0,0,1,2,29,H,8,2010-10-02,Hamburg,D1,2,5,8,12,A,7,Hamburg_Kaiserslautern_2010
57,1,Hoffenheim,15,4,1,2,1,0,1,5,22,H,17,2010-10-02,Mainz,D1,6,5,4,12,D,11,Mainz_Hoffenheim_2010
58,2,Wolfsburg,9,1,0,1,0,0,1,2,15,D,11,2010-10-02,M'gladbach,D1,2,8,5,26,A,3,M'gladbach_Wolfsburg_2010
59,1,Schalke 04,11,2,1,1,0,0,0,3,22,H,6,2010-10-02,Nurnberg,D1,2,4,5,10,D,5,Nurnberg_Schalke 04_2010
60,0,Bayern Munich,17,2,0,0,0,0,0,3,17,H,9,2010-10-03,Dortmund,D1,2,3,1,13,D,8,Dortmund_Bayern Munich_2010
61,2,Werder Bremen,13,2,0,2,1,0,0,4,19,D,10,2010-10-03,Leverkusen,D1,3,6,4,17,H,3,Leverkusen_Werder Bremen_2010
62,2,Ein Frankfurt,16,1,0,2,0,1,1,4,15,A,12,2010-10-03,Stuttgart,D1,3,5,6,13,A,3,Stuttgart_Ein Frankfurt_2010
63,2,Dortmund,24,1,0,2,0,0,1,4,17,A,20,2010-10-15,FC Koln,D1,5,5,4,16,A,2,FC Koln_Dortmund_2010
64,3,Hannover,9,3,0,0,1,0,0,1,18,H,7,2010-10-16,Bayern Munich,D1,1,8,5,15,H,3,Bayern Munich_Hannover_2010
65,1,Hamburg,14,0,0,1,0,0,0,3,14,A,12,2010-10-16,Mainz,D1,4,5,7,13,D,4,Mainz_Hamburg_2010
66,0,Stuttgart,16,2,0,2,1,0,1,3,13,D,10,2010-10-16,Schalke 04,D1,6,5,7,16,D,3,Schalke 04_Stuttgart_2010
67,2,Nurnberg,14,3,0,2,1,0,0,3,18,H,14,2010-10-16,St Pauli,D1,6,7,6,14,H,6,St Pauli_Nurnberg_2010
68,0,Freiburg,13,2,0,1,1,0,0,0,19,H,13,2010-10-16,Werder Bremen,D1,3,6,11,21,H,0,Werder Bremen_Freiburg_2010
69,1,Leverkusen,14,2,0,3,1,0,0,5,15,A,16,2010-10-16,Wolfsburg,D1,5,5,5,9,H,7,Wolfsburg_Leverkusen_2010
70,1,M'gladbach,23,3,2,2,0,0,1,3,19,H,12,2010-10-17,Hoffenheim,D1,6,6,9,27,A,6,Hoffenheim_M'gladbach_2010
71,1,Ein Frankfurt,18,0,0,3,0,0,1,3,16,A,9,2010-10-17,Kaiserslautern,D1,6,3,4,10,A,2,Kaiserslautern_Ein Frankfurt_2010
72,1,Bayern Munich,7,0,0,0,0,0,0,2,13,D,11,2010-10-22,Hamburg,D1,1,3,5,16,D,2,Hamburg_Bayern Munich_2010
73,2,Schalke 04,11,0,0,0,0,0,0,1,19,D,5,2010-10-23,Ein Frankfurt,D1,2,1,8,17,D,5,Ein Frankfurt_Schalke 04_2010
74,2,Kaiserslautern,18,2,0,1,1,0,1,1,15,H,17,2010-10-23,Freiburg,D1,2,5,6,13,D,7,Freiburg_Kaiserslautern_2010
75,1,FC Koln,15,2,0,1,2,0,0,1,18,H,9,2010-10-23,Hannover,D1,2,4,3,8,H,11,Hannover_FC Koln_2010
76,2,Werder Bremen,16,1,0,4,0,0,2,2,19,A,14,2010-10-23,M'gladbach,D1,7,9,3,17,A,3,M'gladbach_Werder Bremen_2010
77,1,Wolfsburg,12,2,0,1,1,0,1,3,15,H,8,2010-10-23,Nurnberg,D1,2,4,4,17,D,4,Nurnberg_Wolfsburg_2010
78,1,Hoffenheim,8,1,1,1,0,0,1,3,31,D,9,2010-10-24,Dortmund,D1,5,4,8,17,A,3,Dortmund_Hoffenheim_2010
79,0,Mainz,16,0,0,1,0,0,0,1,20,A,10,2010-10-24,Leverkusen,D1,4,2,9,16,D,3,Leverkusen_Mainz_2010
80,3,St Pauli,16,2,0,0,1,0,0,2,19,H,17,2010-10-24,Stuttgart,D1,5,7,5,15,H,4,Stuttgart_St Pauli_2010
81,0,Freiburg,8,4,0,2,1,0,0,3,12,H,6,2010-10-29,Bayern Munich,D1,2,5,4,16,H,1,Bayern Munich_Freiburg_2010
82,2,Hamburg,21,3,0,2,2,0,2,1,22,H,11,2010-10-30,FC Koln,D1,4,3,6,8,D,3,FC Koln_Hamburg_2010
83,2,M'gladbach,22,3,0,0,0,0,0,1,15,H,13,2010-10-30,Kaiserslautern,D1,3,5,9,14,D,4,Kaiserslautern_M'gladbach_2010
84,1,Leverkusen,21,0,0,1,0,0,0,0,10,A,11,2010-10-30,Schalke 04,D1,3,4,5,7,D,5,Schalke 04_Leverkusen_2010
85,2,Ein Frankfurt,22,1,0,3,1,1,1,2,18,A,8,2010-10-30,St Pauli,D1,4,3,6,14,D,4,St Pauli_Ein Frankfurt_2010
86,2,Nurnberg,23,2,0,3,1,0,1,2,15,A,17,2010-10-30,Werder Bremen,D1,8,6,4,12,D,2,Werder Bremen_Nurnberg_2010
87,0,Stuttgart,12,2,0,0,1,0,0,2,14,H,12,2010-10-30,Wolfsburg,D1,6,9,7,18,H,4,Wolfsburg_Stuttgart_2010
88,1,Hannover,10,4,1,0,1,0,0,1,15,H,5,2010-10-31,Hoffenheim,D1,2,7,4,18,H,2,Hoffenheim_Hannover_2010
89,1,Dortmund,13,0,0,2,0,0,1,0,25,A,17,2010-10-31,Mainz,D1,8,4,5,11,A,8,Mainz_Dortmund_2010
90,1,St Pauli,15,3,0,0,1,0,0,2,11,H,6,2010-11-05,Schalke 04,D1,0,6,5,13,H,3,Schalke 04_St Pauli_2010
91,1,Wolfsburg,18,3,0,1,2,0,0,2,25,H,13,2010-11-06,Ein Frankfurt,D1,7,8,3,15,H,4,Ein Frankfurt_Wolfsburg_2010
92,2,Mainz,18,1,0,0,0,0,0,1,17,H,6,2010-11-06,Freiburg,D1,1,4,3,14,D,9,Freiburg_Mainz_2010
93,1,Hoffenheim,15,2,0,1,1,0,1,4,27,H,13,2010-11-06,Hamburg,D1,6,2,8,18,D,6,Hamburg_Hoffenheim_2010
94,1,Bayern Munich,14,3,0,3,1,0,2,0,8,D,16,2010-11-06,M'gladbach,D1,6,4,2,9,A,9,M'gladbach_Bayern Munich_2010
95,1,FC Koln,8,3,0,1,2,0,1,1,15,H,7,2010-11-06,Nurnberg,D1,4,6,13,20,H,7,Nurnberg_FC Koln_2010
96,0,Dortmund,18,0,0,4,0,1,1,2,10,A,19,2010-11-07,Hannover,D1,13,2,2,7,A,4,Hannover_Dortmund_2010
97,1,Kaiserslautern,14,3,0,1,1,0,1,3,20,H,12,2010-11-07,Leverkusen,D1,4,7,6,25,D,2,Leverkusen_Kaiserslautern_2010
98,1,Werder Bremen,10,6,0,0,3,0,0,0,15,H,11,2010-11-07,Stuttgart,D1,4,12,5,16,H,7,Stuttgart_Werder Bremen_2010
99,0,Hamburg,22,2,0,0,0,0,0,1,17,H,7,2010-11-12,Dortmund,D1,1,4,4,11,D,0,Dortmund_Hamburg_2010
100,0,M'gladbach,16,0,0,4,0,0,0,2,19,A,19,2010-11-13,FC Koln,D1,4,3,6,17,D,7,FC Koln_M'gladbach_2010
101,3,Stuttgart,17,3,0,3,0,0,2,2,18,D,12,2010-11-13,Kaiserslautern,D1,7,5,3,16,A,4,Kaiserslautern_Stuttgart_2010
102,0,Hannover,14,0,1,1,0,0,1,1,22,A,12,2010-11-13,Mainz,D1,5,2,3,12,A,7,Mainz_Hannover_2010
103,3,Leverkusen,22,0,0,1,0,0,0,4,16,A,23,2010-11-13,St Pauli,D1,8,1,1,8,D,3,St Pauli_Leverkusen_2010
104,1,Ein Frankfurt,14,0,0,0,0,0,0,1,9,D,13,2010-11-13,Werder Bremen,D1,1,7,10,18,D,3,Werder Bremen_Ein Frankfurt_2010
105,2,Schalke 04,12,2,0,2,2,1,1,3,20,D,13,2010-11-13,Wolfsburg,D1,5,4,7,17,H,7,Wolfsburg_Schalke 04_2010
106,1,Nurnberg,16,3,0,0,1,0,0,1,9,H,12,2010-11-14,Bayern Munich,D1,2,7,3,13,H,2,Bayern Munich_Nurnberg_2010
107,0,Freiburg,16,0,0,1,0,0,0,1,20,A,10,2010-11-14,Hoffenheim,D1,3,7,3,12,D,6,Hoffenheim_Freiburg_2010
108,4,Hoffenheim,12,0,0,4,0,0,1,4,21,A,18,2010-11-20,Ein Frankfurt,D1,9,3,2,8,A,6,Ein Frankfurt_Hoffenheim_2010
109,0,Dortmund,8,1,0,2,1,0,0,1,10,A,18,2010-11-20,Freiburg,D1,8,2,3,9,H,6,Freiburg_Dortmund_2010
110,2,Hamburg,18,3,0,2,1,0,1,4,20,H,11,2010-11-20,Hannover,D1,4,5,6,14,D,4,Hannover_Hamburg_2010
111,2,Bayern Munich,23,1,0,1,1,0,1,2,14,D,8,2010-11-20,Leverkusen,D1,1,8,4,17,D,5,Leverkusen_Bayern Munich_2010
112,1,Mainz,20,2,0,3,0,0,0,1,13,A,16,2010-11-20,M'gladbach,D1,8,4,3,8,D,4,M'gladbach_Mainz_2010
113,1,Kaiserslautern,12,1,1,3,0,0,3,3,18,A,10,2010-11-20,Nurnberg,D1,7,6,8,18,A,4,Nurnberg_Kaiserslautern_2010
114,1,Werder Bremen,19,4,1,0,2,0,0,1,14,H,10,2010-11-20,Schalke 04,D1,2,8,8,14,H,2,Schalke 04_Werder Bremen_2010
115,0,Wolfsburg,14,1,0,1,1,0,0,3,27,D,3,2010-11-21,St Pauli,D1,2,5,2,18,H,4,St Pauli_Wolfsburg_2010
116,4,FC Koln,16,0,0,1,0,0,0,3,15,A,18,2010-11-21,Stuttgart,D1,8,5,10,20,D,9,Stuttgart_FC Koln_2010
117,4,Nurnberg,17,3,0,0,1,0,0,2,15,H,13,2010-11-26,Mainz,D1,3,4,1,10,H,4,Mainz_Nurnberg_2010
118,1,Ein Frankfurt,11,4,0,1,1,0,1,0,11,H,8,2010-11-27,Bayern Munich,D1,4,8,15,25,D,7,Bayern Munich_Ein Frankfurt_2010
119,1,M'gladbach,15,4,0,1,1,0,1,1,13,H,8,2010-11-27,Dortmund,D1,4,8,7,22,D,1,Dortmund_M'gladbach_2010
120,2,Stuttgart,9,4,1,2,3,0,1,3,16,H,14,2010-11-27,Hamburg,D1,3,8,6,15,H,7,Hamburg_Stuttgart_2010
121,0,Freiburg,18,3,0,0,1,0,0,1,15,H,13,2010-11-27,Hannover,D1,2,8,7,12,H,4,Hannover_Freiburg_2010
122,1,Leverkusen,18,2,0,2,1,0,2,3,19,D,7,2010-11-27,Hoffenheim,D1,2,6,5,15,A,2,Hoffenheim_Leverkusen_2010
123,3,Schalke 04,19,5,0,0,2,0,0,2,16,H,6,2010-11-27,Kaiserslautern,D1,3,8,8,15,H,2,Kaiserslautern_Schalke 04_2010
124,2,Wolfsburg,10,1,0,1,0,0,0,2,16,D,11,2010-11-28,FC Koln,D1,1,3,3,13,D,2,FC Koln_Wolfsburg_2010
125,2,St Pauli,14,3,1,0,2,1,0,0,16,H,16,2010-11-28,Werder Bremen,D1,4,8,5,14,H,10,Werder Bremen_St Pauli_2010
126,1,Kaiserslautern,11,1,0,0,0,0,0,3,15,H,12,2010-12-03,St Pauli,D1,4,6,2,16,D,3,St Pauli_Kaiserslautern_2010
127,0,Mainz,21,2,0,1,1,0,1,2,27,H,10,2010-12-04,Ein Frankfurt,D1,2,4,2,15,D,5,Ein Frankfurt_Mainz_2010
128,1,Hamburg,16,1,0,0,1,0,0,0,15,H,12,2010-12-04,Freiburg,D1,6,4,8,10,H,4,Freiburg_Hamburg_2010
129,2,Hannover,11,1,0,2,1,1,0,1,17,A,12,2010-12-04,M'gladbach,D1,4,3,1,15,H,3,M'gladbach_Hannover_2010
130,0,Bayern Munich,13,2,0,0,0,0,0,1,7,H,17,2010-12-04,Schalke 04,D1,5,4,4,12,D,9,Schalke 04_Bayern Munich_2010
131,3,Hoffenheim,18,1,1,1,1,0,1,2,19,D,11,2010-12-04,Stuttgart,D1,7,5,4,19,D,2,Stuttgart_Hoffenheim_2010
132,3,Werder Bremen,19,0,0,0,0,0,0,1,16,D,15,2010-12-04,Wolfsburg,D1,7,4,2,11,D,7,Wolfsburg_Werder Bremen_2010
133,1,FC Koln,9,3,0,2,1,0,1,1,19,H,14,2010-12-05,Leverkusen,D1,5,5,5,11,D,0,Leverkusen_FC Koln_2010
134,2,Dortmund,13,0,0,2,0,0,1,2,17,A,16,2010-12-05,Nurnberg,D1,7,1,3,7,A,6,Nurnberg_Dortmund_2010
135,2,Stuttgart,15,2,0,1,1,0,0,3,18,H,22,2010-12-10,Hannover,D1,3,8,5,16,H,3,Hannover_Stuttgart_2010
136,0,St Pauli,13,3,1,0,1,0,0,1,21,H,9,2010-12-11,Bayern Munich,D1,1,10,13,22,H,4,Bayern Munich_St Pauli_2010
137,2,Werder Bremen,20,2,0,0,1,0,0,5,22,H,8,2010-12-11,Dortmund,D1,2,5,3,11,H,5,Dortmund_Werder Bremen_2010
138,5,Ein Frankfurt,20,1,0,0,0,0,0,3,14,H,14,2010-12-11,FC Koln,D1,3,5,7,10,D,6,FC Koln_Ein Frankfurt_2010
139,3,Leverkusen,23,2,0,4,0,0,1,3,18,A,16,2010-12-11,Hamburg,D1,8,3,3,8,A,4,Hamburg_Leverkusen_2010
140,1,Nurnberg,18,1,0,1,0,0,0,3,23,D,11,2010-12-11,Hoffenheim,D1,4,4,11,19,D,5,Hoffenheim_Nurnberg_2010
141,1,Wolfsburg,15,0,0,0,0,0,0,3,16,D,5,2010-12-11,Kaiserslautern,D1,0,2,5,18,D,0,Kaiserslautern_Wolfsburg_2010
142,1,M'gladbach,14,3,0,0,2,0,0,2,14,H,14,2010-12-12,Freiburg,D1,6,8,7,22,H,2,Freiburg_M'gladbach_2010
143,3,Schalke 04,11,0,0,1,0,0,1,2,20,A,10,2010-12-12,Mainz,D1,2,4,1,7,A,10,Mainz_Schalke 04_2010
144,1,Hamburg,12,1,0,2,0,0,0,0,11,A,15,2010-12-17,M'gladbach,D1,9,8,5,18,D,8,M'gladbach_Hamburg_2010
145,2,Dortmund,18,1,0,0,0,0,0,2,14,H,9,2010-12-18,Ein Frankfurt,D1,1,4,3,12,D,8,Ein Frankfurt_Dortmund_2010
146,1,Hannover,24,3,0,1,2,0,0,4,23,H,5,2010-12-18,Nurnberg,D1,1,9,6,19,H,3,Nurnberg_Hannover_2010
147,0,FC Koln,10,3,0,0,1,0,0,1,13,H,6,2010-12-18,Schalke 04,D1,1,6,6,16,H,6,Schalke 04_FC Koln_2010
148,2,Mainz,21,2,0,4,1,0,3,1,18,A,20,2010-12-18,St Pauli,D1,7,6,11,14,A,8,St Pauli_Mainz_2010
149,2,Kaiserslautern,16,1,1,2,1,1,1,2,15,A,17,2010-12-18,Werder Bremen,D1,7,5,8,22,D,2,Werder Bremen_Kaiserslautern_2010
150,2,Hoffenheim,22,2,0,2,0,0,2,1,15,D,15,2010-12-18,Wolfsburg,D1,7,5,4,13,A,3,Wolfsburg_Hoffenheim_2010
151,3,Freiburg,17,2,0,2,1,0,1,1,15,D,8,2010-12-19,Leverkusen,D1,4,6,3,14,D,1,Leverkusen_Freiburg_2010
152,3,Bayern Munich,20,3,0,5,0,0,3,1,16,A,10,2010-12-19,Stuttgart,D1,9,7,3,12,A,4,Stuttgart_Bayern Munich_2010
153,2,Dortmund,11,1,0,3,0,0,0,1,18,A,11,2011-01-14,Leverkusen,D1,5,3,6,12,D,7,Leverkusen_Dortmund_2010
154,1,M'gladbach,16,0,0,1,0,0,1,3,29,A,6,2011-01-15,Nurnberg,D1,3,4,6,17,A,3,Nurnberg_M'gladbach_2010
155,3,Hamburg,26,0,0,1,0,0,0,3,12,A,9,2011-01-15,Schalke 04,D1,3,1,7,10,D,5,Schalke 04_Hamburg_2010
156,1,Freiburg,15,2,0,2,1,0,0,1,20,D,9,2011-01-15,St Pauli,D1,7,6,5,11,H,3,St Pauli_Freiburg_2010
157,1,Mainz,20,1,0,0,0,0,0,2,14,H,16,2011-01-15,Stuttgart,D1,4,2,6,7,D,7,Stuttgart_Mainz_2010
158,3,Hoffenheim,24,2,0,1,1,0,0,2,19,H,8,2011-01-15,Werder Bremen,D1,2,4,8,12,H,4,Werder Bremen_Hoffenheim_2010
159,2,Bayern Munich,16,1,0,1,0,0,1,2,16,D,14,2011-01-15,Wolfsburg,D1,6,4,5,10,A,9,Wolfsburg_Bayern Munich_2010
160,1,Hannover,13,0,0,3,0,0,2,1,26,A,16,2011-01-16,Ein Frankfurt,D1,6,4,5,12,A,5,Ein Frankfurt_Hannover_2010
161,1,FC Koln,18,1,0,1,0,1,1,6,24,D,14,2011-01-16,Kaiserslautern,D1,3,4,10,15,A,4,Kaiserslautern_FC Koln_2010
162,0,Ein Frankfurt,13,1,0,0,0,0,0,0,15,H,6,2011-01-21,Hamburg,D1,1,4,6,9,D,4,Hamburg_Ein Frankfurt_2010
163,0,Kaiserslautern,8,5,0,1,1,0,0,3,11,H,13,2011-01-22,Bayern Munich,D1,6,9,6,19,H,5,Bayern Munich_Kaiserslautern_2010
164,0,Stuttgart,9,1,0,1,1,0,0,2,8,D,7,2011-01-22,Dortmund,D1,3,7,8,18,H,6,Dortmund_Stuttgart_2010
165,3,Werder Bremen,11,3,0,0,2,0,0,2,25,H,3,2011-01-22,FC Koln,D1,1,5,7,11,H,3,FC Koln_Werder Bremen_2010
166,0,Nurnberg,21,1,0,1,1,0,0,1,13,D,11,2011-01-22,Freiburg,D1,2,2,4,6,H,5,Freiburg_Nurnberg_2010
167,1,Schalke 04,11,0,0,1,0,0,1,2,21,A,11,2011-01-22,Hannover,D1,4,4,4,11,A,5,Hannover_Schalke 04_2010
168,1,Wolfsburg,16,0,0,1,0,0,0,1,23,A,8,2011-01-22,Mainz,D1,2,3,3,14,D,5,Mainz_Wolfsburg_2010
169,1,St Pauli,25,2,0,2,1,0,0,1,16,D,14,2011-01-23,Hoffenheim,D1,5,4,4,10,H,4,Hoffenheim_St Pauli_2010
170,1,Leverkusen,19,1,0,3,0,0,2,1,15,A,8,2011-01-23,M'gladbach,D1,4,6,3,16,A,1,M'gladbach_Leverkusen_2010
171,0,Hannover,18,2,0,0,2,0,0,0,12,H,9,2011-01-28,Leverkusen,D1,3,6,5,11,H,3,Leverkusen_Hannover_2010
172,1,Mainz,15,0,0,1,0,0,1,0,16,A,12,2011-01-29,Kaiserslautern,D1,5,6,6,17,A,3,Kaiserslautern_Mainz_2010
173,1,Hamburg,18,2,1,0,0,0,0,2,20,H,7,2011-01-29,Nurnberg,D1,1,7,6,17,D,3,Nurnberg_Hamburg_2010
174,2,Hoffenheim,19,0,0,1,0,0,1,1,16,A,16,2011-01-29,Schalke 04,D1,5,1,9,10,A,4,Schalke 04_Hoffenheim_2010
