,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,0,Werder Bremen,7,6,0,0,2,0,0,1,8,H,4,2016-08-26,Bayern Munich,D1,2,14,8,27,H,1,Bayern Munich_Werder Bremen_2016
1,1,Wolfsburg,15,0,0,2,0,0,1,2,17,A,12,2016-08-27,Augsburg,D1,6,2,2,13,A,3,Augsburg_Wolfsburg_2016
2,0,Mainz,3,2,0,1,1,0,0,3,20,H,12,2016-08-27,Dortmund,D1,4,8,7,17,H,2,Dortmund_Mainz_2016
3,2,Schalke 04,11,1,0,0,1,1,0,2,15,H,11,2016-08-27,Ein Frankfurt,D1,3,4,7,11,H,5,Ein Frankfurt_Schalke 04_2016
4,3,Darmstadt,11,2,0,0,1,0,0,3,15,H,12,2016-08-27,FC Koln,D1,3,8,6,21,H,5,FC Koln_Darmstadt_2016
5,2,Ingolstadt,17,1,0,1,1,0,0,2,15,D,13,2016-08-27,Hamburg,D1,5,1,4,8,H,5,Hamburg_Ingolstadt_2016
6,3,Leverkusen,11,2,0,1,1,0,0,3,16,H,12,2016-08-27,M'gladbach,D1,6,9,7,14,H,3,M'gladbach_Leverkusen_2016
7,0,Freiburg,10,2,0,1,0,0,0,3,10,H,8,2016-08-28,Hertha,D1,2,5,5,15,D,2,Hertha_Freiburg_2016
8,2,RB Leipzig,12,2,0,2,0,0,0,4,14,D,23,2016-08-28,Hoffenheim,D1,9,5,2,11,D,9,Hoffenheim_RB Leipzig_2016
9,2,Bayern Munich,13,0,0,2,0,0,0,4,12,A,18,2016-09-09,Schalke 04,D1,2,2,2,9,D,7,Schalke 04_Bayern Munich_2016
10,1,Ein Frankfurt,16,1,0,0,0,0,0,2,13,H,14,2016-09-10,Darmstadt,D1,3,1,1,8,D,4,Darmstadt_Ein Frankfurt_2016
11,2,M'gladbach,17,3,0,1,0,0,1,2,11,H,5,2016-09-10,Freiburg,D1,2,7,3,17,A,4,Freiburg_M'gladbach_2016
12,3,Hertha,13,0,0,2,0,0,1,1,20,A,7,2016-09-10,Ingolstadt,D1,6,5,6,12,A,1,Ingolstadt_Hertha_2016
13,2,Hamburg,13,3,0,1,0,0,0,1,20,H,6,2016-09-10,Leverkusen,D1,2,5,4,15,D,1,Leverkusen_Hamburg_2016
14,2,Dortmund,16,1,0,0,0,0,0,2,10,H,8,2016-09-10,RB Leipzig,D1,1,4,5,10,D,7,RB Leipzig_Dortmund_2016
15,2,FC Koln,13,0,0,0,0,0,0,3,14,D,16,2016-09-10,Wolfsburg,D1,9,4,8,18,D,4,Wolfsburg_FC Koln_2016
16,1,Hoffenheim,19,4,0,4,4,1,1,3,16,D,20,2016-09-11,Mainz,D1,5,6,8,12,H,5,Mainz_Hoffenheim_2016
17,2,Augsburg,14,1,0,2,1,0,0,3,28,A,18,2016-09-11,Werder Bremen,D1,5,1,0,10,H,4,Werder Bremen_Augsburg_2016
18,1,Freiburg,12,3,0,0,3,0,0,1,10,H,17,2016-09-16,FC Koln,D1,8,3,4,9,H,6,FC Koln_Freiburg_2016
19,1,Ingolstadt,18,3,0,1,1,0,1,2,17,H,13,2016-09-17,Bayern Munich,D1,5,5,5,10,D,5,Bayern Munich_Ingolstadt_2016
20,0,Darmstadt,8,6,1,0,1,0,0,4,16,H,5,2016-09-17,Dortmund,D1,1,14,12,22,H,2,Dortmund_Darmstadt_2016
21,3,Leverkusen,22,2,0,1,0,0,0,0,14,H,7,2016-09-17,Ein Frankfurt,D1,3,8,1,17,D,3,Ein Frankfurt_Leverkusen_2016
22,5,RB Leipzig,17,0,0,4,0,0,0,1,13,A,12,2016-09-17,Hamburg,D1,6,2,8,14,D,3,Hamburg_RB Leipzig_2016
23,2,Wolfsburg,17,0,0,0,0,0,0,1,18,D,20,2016-09-17,Hoffenheim,D1,9,5,3,20,D,11,Hoffenheim_Wolfsburg_2016
24,0,Werder Bremen,9,4,1,1,4,0,0,3,19,H,9,2016-09-17,M'gladbach,D1,5,7,10,15,H,4,M'gladbach_Werder Bremen_2016
25,1,Mainz,15,1,1,3,0,0,1,2,16,A,11,2016-09-18,Augsburg,D1,6,5,2,12,A,7,Augsburg_Mainz_2016
26,1,Schalke 04,12,2,0,0,0,0,0,1,17,H,11,2016-09-18,Hertha,D1,4,2,4,8,D,6,Hertha_Schalke 04_2016
27,1,Hoffenheim,16,1,0,1,0,0,0,1,18,D,15,2016-09-20,Darmstadt,D1,4,3,2,12,D,6,Darmstadt_Hoffenheim_2016
28,1,Hamburg,17,1,0,0,0,0,0,0,17,H,7,2016-09-20,Freiburg,D1,0,4,7,19,D,0,Freiburg_Hamburg_2016
29,0,Ein Frankfurt,20,0,0,2,0,0,1,1,19,A,9,2016-09-20,Ingolstadt,D1,5,3,6,13,A,4,Ingolstadt_Ein Frankfurt_2016
30,2,Dortmund,15,1,0,5,0,0,2,0,12,A,10,2016-09-20,Wolfsburg,D1,9,9,2,15,A,3,Wolfsburg_Dortmund_2016
31,1,Hertha,9,3,0,0,1,0,0,0,9,H,2,2016-09-21,Bayern Munich,D1,2,7,6,16,H,2,Bayern Munich_Hertha_2016
32,0,Augsburg,14,0,0,0,0,0,0,2,16,D,5,2016-09-21,Leverkusen,D1,2,6,6,14,D,3,Leverkusen_Augsburg_2016
33,1,M'gladbach,15,1,0,1,1,0,0,2,16,D,3,2016-09-21,RB Leipzig,D1,1,5,5,9,H,2,RB Leipzig_M'gladbach_2016
34,2,FC Koln,17,1,0,3,1,0,1,1,9,A,9,2016-09-21,Schalke 04,D1,5,8,8,18,D,4,Schalke 04_FC Koln_2016
35,2,Mainz,15,1,0,2,1,0,0,2,14,A,13,2016-09-21,Werder Bremen,D1,6,7,3,13,H,14,Werder Bremen_Mainz_2016
36,2,Freiburg,8,3,0,1,1,0,0,3,27,H,9,2016-09-23,Dortmund,D1,5,5,15,24,H,3,Dortmund_Freiburg_2016
37,2,Darmstadt,7,1,1,0,0,0,0,1,14,H,4,2016-09-24,Augsburg,D1,0,6,3,19,D,5,Augsburg_Darmstadt_2016
38,4,Hertha,15,3,0,3,2,0,1,2,13,D,6,2016-09-24,Ein Frankfurt,D1,4,4,4,11,H,1,Ein Frankfurt_Hertha_2016
39,2,Bayern Munich,17,0,0,1,0,0,0,3,12,A,17,2016-09-24,Hamburg,D1,8,1,3,7,D,5,Hamburg_Bayern Munich_2016
40,3,Leverkusen,12,2,0,3,2,0,1,2,14,A,16,2016-09-24,Mainz,D1,6,5,6,9,H,1,Mainz_Leverkusen_2016
41,2,Ingolstadt,24,2,0,0,1,0,0,3,14,H,8,2016-09-24,M'gladbach,D1,2,5,1,7,H,3,M'gladbach_Ingolstadt_2016
42,1,Wolfsburg,17,2,0,1,0,0,0,3,14,H,11,2016-09-24,Werder Bremen,D1,3,4,6,16,D,2,Werder Bremen_Wolfsburg_2016
43,1,RB Leipzig,10,1,0,1,1,0,1,2,16,D,12,2016-09-25,FC Koln,D1,2,2,1,10,D,6,FC Koln_RB Leipzig_2016
44,1,Schalke 04,11,2,0,1,2,0,1,1,14,H,12,2016-09-25,Hoffenheim,D1,5,2,2,14,H,6,Hoffenheim_Schalke 04_2016
45,0,Augsburg,15,2,0,1,1,0,1,3,12,H,6,2016-09-30,RB Leipzig,D1,2,10,6,17,D,3,RB Leipzig_Augsburg_2016
46,1,FC Koln,4,1,0,1,1,0,0,2,12,D,5,2016-10-01,Bayern Munich,D1,2,3,10,27,H,3,Bayern Munich_FC Koln_2016
47,2,Werder Bremen,18,2,0,2,1,0,0,1,21,D,14,2016-10-01,Darmstadt,D1,7,2,5,9,H,10,Darmstadt_Werder Bremen_2016
48,4,Ein Frankfurt,12,1,0,0,1,0,0,3,13,H,14,2016-10-01,Freiburg,D1,3,3,9,11,H,4,Freiburg_Ein Frankfurt_2016
49,2,Hamburg,11,2,0,0,1,0,0,6,20,H,16,2016-10-01,Hertha,D1,3,5,7,14,H,3,Hertha_Hamburg_2016
50,1,Hoffenheim,22,1,0,2,0,0,2,2,22,A,21,2016-10-01,Ingolstadt,D1,9,5,8,18,A,5,Ingolstadt_Hoffenheim_2016
51,5,Dortmund,21,2,0,0,1,0,0,1,7,H,10,2016-10-01,Leverkusen,D1,4,6,1,11,H,9,Leverkusen_Dortmund_2016
52,0,M'gladbach,11,4,0,0,0,0,0,0,10,H,12,2016-10-02,Schalke 04,D1,4,8,3,15,D,5,Schalke 04_M'gladbach_2016
53,0,Mainz,10,0,0,0,0,0,0,0,7,D,8,2016-10-02,Wolfsburg,D1,2,3,11,19,D,3,Wolfsburg_Mainz_2016
54,1,Hertha,13,1,1,1,0,1,0,5,22,D,9,2016-10-14,Dortmund,D1,2,6,5,15,D,0,Dortmund_Hertha_2016
55,2,Schalke 04,14,1,0,1,0,0,0,3,16,D,12,2016-10-15,Augsburg,D1,3,5,6,11,D,4,Augsburg_Schalke 04_2016
56,2,Bayern Munich,18,2,0,2,1,1,1,4,11,D,14,2016-10-15,Ein Frankfurt,D1,5,4,2,13,D,6,Ein Frankfurt_Bayern Munich_2016
57,3,Ingolstadt,27,2,0,1,2,0,0,3,24,H,9,2016-10-15,FC Koln,D1,1,3,5,15,H,3,FC Koln_Ingolstadt_2016
58,2,Freiburg,18,2,0,1,1,0,0,3,15,H,13,2016-10-15,Hoffenheim,D1,6,4,8,14,H,5,Hoffenheim_Freiburg_2016
59,2,Hamburg,10,0,1,0,0,0,0,4,16,D,5,2016-10-15,M'gladbach,D1,0,4,10,22,D,3,M'gladbach_Hamburg_2016
60,2,Leverkusen,10,2,0,1,1,0,1,2,15,H,13,2016-10-15,Werder Bremen,D1,6,5,0,11,D,2,Werder Bremen_Leverkusen_2016
61,3,Darmstadt,19,2,0,1,1,0,0,1,19,H,12,2016-10-16,Mainz,D1,4,5,7,13,H,7,Mainz_Darmstadt_2016
62,2,RB Leipzig,21,0,0,1,0,0,0,1,18,A,13,2016-10-16,Wolfsburg,D1,6,2,7,10,D,4,Wolfsburg_RB Leipzig_2016
63,0,Ein Frankfurt,16,0,0,3,0,1,1,4,9,A,13,2016-10-21,Hamburg,D1,4,0,0,3,A,2,Hamburg_Ein Frankfurt_2016
64,0,M'gladbach,4,2,0,0,2,0,0,1,11,H,3,2016-10-22,Bayern Munich,D1,0,5,8,17,H,1,Bayern Munich_M'gladbach_2016
65,0,Wolfsburg,17,3,1,1,1,0,0,2,14,H,9,2016-10-22,Darmstadt,D1,1,5,1,9,H,4,Darmstadt_Wolfsburg_2016
66,1,Augsburg,7,2,0,1,0,0,0,0,10,H,14,2016-10-22,Freiburg,D1,6,5,0,12,D,1,Freiburg_Augsburg_2016
67,2,FC Koln,8,2,0,1,1,0,0,1,16,H,10,2016-10-22,Hertha,D1,2,7,4,13,H,5,Hertha_FC Koln_2016
68,0,Dortmund,19,3,0,3,2,0,0,1,13,D,24,2016-10-22,Ingolstadt,D1,10,7,2,12,H,8,Ingolstadt_Dortmund_2016
69,0,Hoffenheim,6,0,0,3,0,1,1,1,17,A,14,2016-10-22,Leverkusen,D1,8,1,5,6,A,3,Leverkusen_Hoffenheim_2016
70,4,Werder Bremen,18,3,0,1,1,0,0,3,10,H,7,2016-10-23,RB Leipzig,D1,3,6,6,22,H,5,RB Leipzig_Werder Bremen_2016
71,2,Mainz,16,3,0,0,1,0,0,3,16,H,10,2016-10-23,Schalke 04,D1,4,5,3,11,H,3,Schalke 04_Mainz_2016
72,1,Ein Frankfurt,19,0,0,0,0,0,0,2,15,D,6,2016-10-28,M'gladbach,D1,1,2,3,7,D,6,M'gladbach_Ein Frankfurt_2016
73,2,Bayern Munich,14,1,0,3,0,0,2,0,6,A,16,2016-10-29,Augsburg,D1,8,3,4,7,A,10,Augsburg_Bayern Munich_2016
74,4,RB Leipzig,13,0,0,2,0,0,0,2,16,A,11,2016-10-29,Darmstadt,D1,4,0,2,4,D,6,Darmstadt_RB Leipzig_2016
75,4,Schalke 04,14,0,0,0,0,0,0,4,21,D,8,2016-10-29,Dortmund,D1,2,1,1,9,D,4,Dortmund_Schalke 04_2016
76,1,Ingolstadt,14,2,1,0,0,0,0,0,8,H,5,2016-10-29,Mainz,D1,2,8,5,17,D,0,Mainz_Ingolstadt_2016
77,1,Freiburg,25,1,0,3,0,0,2,3,23,A,13,2016-10-29,Werder Bremen,D1,5,4,4,14,A,4,Werder Bremen_Freiburg_2016
78,1,Leverkusen,15,1,0,2,1,0,0,3,17,A,18,2016-10-29,Wolfsburg,D1,6,2,1,6,H,4,Wolfsburg_Leverkusen_2016
