,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,BWA,LBAHH,BWH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
256,3.4,1.75,4.0,-0.75,1.73,4.5,3.4,-0.75,4.2,4.0,1.73,4.75,3.5,1.72,2.0,1.98,1.7,4.2,1.86,1.75,1.8,4.0,1.9,1.7,3.4,1.9,2.0,1.71,-0.75,2.0,3.2,3.4,3.4,1.9,M'gladbach,Mainz,M'gladbach_Mainz_2004
257,3.4,1.65,4.33,-0.75,1.67,4.75,3.6,-0.75,4.33,5.0,1.67,4.9,3.6,1.57,2.2,2.0,1.66,5.0,1.84,1.6,1.65,4.4,1.95,1.65,3.4,1.925,1.975,1.6,-0.75,2.15,3.3,3.4,3.6,1.85,Schalke 04,Hamburg,Schalke 04_Hamburg_2004
258,3.3,1.9,3.75,-0.5,1.85,4.0,3.35,-0.5,3.6,4.0,1.8,3.9,3.25,1.8,2.25,1.98,1.83,3.6,1.86,1.9,1.61,3.5,1.79,1.9,3.25,1.9,2.0,1.55,-0.5,2.25,3.1,3.25,3.3,1.9,Werder Bremen,Hertha,Werder Bremen_Hertha_2004
259,3.4,1.8,3.5,-0.5,1.91,3.75,3.45,-0.5,3.6,4.0,1.83,3.75,3.25,1.9,2.0,1.74,1.8,3.5,2.1,1.9,1.8,3.8,1.74,1.95,3.4,2.125,1.775,1.75,-0.5,1.95,3.1,3.4,3.25,1.95,Kaiserslautern,Bochum,Kaiserslautern_Bochum_2004
260,3.4,1.75,4.0,-0.5,1.8,4.0,3.5,-0.5,4.2,4.0,1.73,4.2,3.5,1.72,2.5,2.08,1.7,3.8,1.76,1.8,1.5,4.0,1.88,1.8,3.4,1.8,2.1,1.55,-0.5,2.25,3.2,3.4,3.4,1.8,Wolfsburg,Nurnberg,Wolfsburg_Nurnberg_2004
261,5.0,1.27,8.0,-1.5,1.25,10.0,5.2,-1.5,8.0,8.5,1.25,10.0,5.0,1.25,2.35,1.88,1.25,9.0,1.96,1.25,1.57,8.5,1.85,1.25,5.0,1.95,1.95,1.55,-1.5,2.25,4.3,5.0,5.25,1.95,Bayern Munich,Bochum,Bayern Munich_Bochum_2004
262,3.75,1.4,5.5,-1.0,1.5,6.5,4.2,,6.0,6.0,1.5,6.0,3.5,1.5,2.1,,1.44,5.8,,1.45,1.7,6.0,1.85,1.52,3.6,2.075,1.825,1.65,-1.0,2.05,3.9,3.6,3.75,1.95,Bielefeld,Freiburg,Bielefeld_Freiburg_2004
263,3.4,1.55,5.0,-1.0,1.62,5.0,3.7,-1.0,4.8,5.5,1.57,5.5,3.6,1.53,1.95,1.88,1.6,5.3,1.96,1.55,1.85,4.8,1.9,1.6,3.5,1.95,1.95,1.71,-1.0,2.0,3.5,3.5,3.5,1.9,Dortmund,Kaiserslautern,Dortmund_Kaiserslautern_2004
264,3.6,1.6,5.5,-0.75,1.57,5.5,3.7,-0.75,5.5,5.5,1.53,5.6,3.4,1.57,2.2,1.96,1.5,5.3,1.88,1.55,1.65,4.6,2.0,1.57,3.6,1.9,2.0,1.55,-0.75,2.25,3.4,3.5,3.65,1.8,Hamburg,Hansa Rostock,Hamburg_Hansa Rostock_2004
265,3.2,2.2,2.8,-0.25,2.2,3.0,3.1,-0.25,2.75,2.7,2.2,2.9,3.2,2.3,2.1,1.98,2.25,2.9,1.86,2.3,1.7,2.9,2.0,2.2,3.2,1.875,2.025,1.65,-0.25,2.05,3.0,3.2,3.3,1.8,Hertha,Schalke 04,Hertha_Schalke 04_2004
266,3.3,1.8,3.75,-0.5,1.85,3.75,3.25,-0.5,3.3,4.0,1.83,4.0,3.25,1.8,1.85,2.02,1.9,3.7,1.82,1.9,1.95,3.8,1.84,1.83,3.4,1.85,2.0,1.79,-0.5,1.9,3.1,3.2,3.4,1.83,Mainz,Hannover,Mainz_Hannover_2004
267,3.75,1.5,6.5,-1.25,1.44,7.0,4.2,-1.25,7.0,6.5,1.44,7.0,3.75,1.44,2.3,1.94,1.4,5.8,1.9,1.45,1.6,5.0,1.8,1.45,3.75,1.95,1.95,1.6,-1.25,2.15,3.7,3.6,3.9,2.0,Stuttgart,Wolfsburg,Stuttgart_Wolfsburg_2004
268,3.25,2.2,2.8,-0.25,2.2,3.0,3.2,-0.25,2.75,2.8,2.2,2.95,3.25,2.2,2.35,1.88,2.2,2.9,1.96,2.25,1.57,2.8,1.9,2.25,3.2,1.95,1.95,1.55,-0.25,2.25,3.1,3.2,3.25,1.9,Leverkusen,Werder Bremen,Leverkusen_Werder Bremen_2004
269,3.4,2.0,3.0,-0.25,2.1,3.4,3.1,-0.25,3.0,3.0,2.1,3.25,3.25,2.1,2.05,1.9,2.0,3.3,1.94,2.1,1.75,3.1,1.9,2.1,3.2,2.0,1.9,1.71,-0.25,2.0,3.2,3.2,3.25,1.9,Nurnberg,M'gladbach,Nurnberg_M'gladbach_2004
270,3.4,1.75,4.33,-0.75,1.7,4.5,3.45,-0.75,4.2,4.5,1.67,4.25,3.3,1.66,2.0,1.98,1.7,4.25,1.86,1.75,1.8,4.0,1.86,1.75,3.4,1.9,2.0,1.71,-0.5,2.0,3.2,3.4,3.3,1.75,Bochum,Mainz,Bochum_Mainz_2004
271,3.5,4.8,1.57,0.75,5.0,1.62,3.7,,1.57,1.57,5.0,1.6,3.5,5.0,2.0,,5.0,1.6,,4.8,1.8,1.55,1.72,5.0,3.5,2.15,1.75,1.6,0.75,2.15,3.5,3.5,3.5,2.1,Freiburg,Dortmund,Freiburg_Dortmund_2004
272,3.4,3.4,1.91,-0.25,3.4,2.0,3.35,,1.9,1.9,3.4,1.95,3.25,3.4,2.0,,3.25,1.95,,3.45,1.8,1.9,1.95,3.4,3.25,1.95,1.95,1.75,0.5,1.95,3.2,3.25,3.3,1.67,Hansa Rostock,Hertha,Hansa Rostock_Hertha_2004
273,3.4,4.0,1.67,0.75,4.5,1.7,3.4,0.75,1.66,1.66,4.33,1.7,3.3,4.5,1.85,1.84,4.33,1.75,2.0,4.2,1.95,1.75,1.85,4.5,3.4,2.05,1.85,1.79,0.75,1.9,3.2,3.4,3.35,1.95,Kaiserslautern,Bayern Munich,Kaiserslautern_Bayern Munich_2004
274,3.2,2.7,2.38,0.0,2.7,2.4,3.3,0.25,2.3,2.25,2.6,2.3,3.2,2.75,1.95,2.14,2.62,2.2,1.7,2.9,1.85,2.3,1.85,2.75,3.2,2.025,1.875,1.75,0.0,1.95,3.0,3.2,3.2,1.95,M'gladbach,Stuttgart,M'gladbach_Stuttgart_2004
275,3.3,2.0,3.4,-0.5,1.91,3.75,3.45,-0.5,3.75,3.75,1.91,3.8,3.2,1.83,2.2,1.88,1.8,3.7,1.96,1.85,1.65,3.2,1.77,1.85,3.25,2.0,1.9,1.62,-0.5,2.1,3.1,3.25,3.3,1.85,Schalke 04,Leverkusen,Schalke 04_Leverkusen_2004
276,4.0,1.35,9.0,-1.5,1.33,8.0,4.5,-1.5,7.0,10.0,1.29,9.0,4.5,1.25,2.3,2.1,1.36,7.2,1.74,1.35,1.6,7.0,2.0,1.33,4.5,1.8,2.1,1.55,-1.5,2.25,4.0,4.33,4.5,1.8,Werder Bremen,Bielefeld,Werder Bremen_Bielefeld_2004
277,3.1,2.1,3.0,0.5,2.2,3.1,3.1,-0.25,2.8,3.0,2.1,3.15,3.2,2.1,1.95,1.9,2.25,3.1,1.94,2.2,1.85,3.2,1.9,2.2,3.1,1.85,2.05,1.85,-0.25,1.85,2.9,3.2,3.0,1.9,Hannover,Nurnberg,Hannover_Nurnberg_2004
278,3.25,2.5,2.4,0.0,2.6,2.6,3.3,0.0,2.4,2.5,2.5,2.52,3.2,2.75,2.3,1.88,2.5,2.5,1.96,2.5,1.6,2.5,1.88,2.52,3.2,2.05,1.85,1.6,0.0,2.15,3.0,3.25,3.2,1.92,Wolfsburg,Hamburg,Wolfsburg_Hamburg_2004
279,3.5,4.4,1.73,0.75,4.5,1.73,3.45,,1.72,1.72,4.0,1.75,3.5,4.0,2.1,,3.8,1.75,,4.15,1.7,1.65,1.85,4.1,3.4,2.0,1.9,1.65,0.75,2.05,3.3,3.4,3.45,1.95,Bielefeld,Schalke 04,Bielefeld_Schalke 04_2004
280,3.3,2.4,2.38,0.25,2.75,2.38,3.25,,2.3,2.37,2.6,2.35,3.2,2.62,2.15,,2.6,2.35,,2.7,1.66,2.4,1.95,2.7,3.2,1.875,2.025,1.6,0.25,2.15,3.2,3.2,3.25,1.85,Freiburg,Kaiserslautern,Freiburg_Kaiserslautern_2004
281,3.6,1.5,6.0,-1.0,1.5,6.0,4.1,-1.0,5.5,6.0,1.44,6.5,3.5,1.5,2.2,2.06,1.5,5.9,1.78,1.45,1.65,5.0,2.05,1.47,3.75,1.775,2.125,1.6,-1.0,2.15,3.7,3.75,3.7,1.75,Hertha,Wolfsburg,Hertha_Wolfsburg_2004
282,3.75,1.4,6.0,-1.0,1.44,6.0,4.25,,6.0,6.5,1.44,5.75,3.75,1.44,2.35,,1.44,5.75,,1.45,1.57,6.0,1.8,1.45,4.2,2.05,1.85,1.55,-1.0,2.25,3.9,3.75,4.15,2.0,Leverkusen,Hansa Rostock,Leverkusen_Hansa Rostock_2004
283,3.3,3.4,2.0,0.5,3.4,2.0,3.4,,1.95,2.0,3.2,1.92,3.5,3.0,2.1,,3.25,1.85,,3.75,1.7,2.0,1.92,3.5,3.25,1.85,2.05,1.6,0.5,2.15,2.9,3.2,3.4,1.72,Mainz,Bayern Munich,Mainz_Bayern Munich_2004
284,3.2,1.9,3.2,-0.5,2.0,3.4,3.35,,3.2,3.0,2.0,3.2,3.25,2.1,2.2,,2.0,3.3,,2.0,1.65,3.3,1.9,2.05,3.25,2.125,1.775,1.65,-0.25,2.05,3.3,3.2,3.3,1.8,Nurnberg,Bochum,Nurnberg_Bochum_2004
285,4.0,1.35,8.0,-1.25,1.33,8.0,4.7,,7.0,6.5,1.33,7.5,4.0,1.4,2.2,,1.36,8.3,,1.3,1.65,7.0,,1.35,4.5,1.725,2.175,1.75,,1.95,4.0,4.0,4.35,,Stuttgart,Hannover,Stuttgart_Hannover_2004
286,3.2,2.4,2.6,0.0,2.5,2.62,3.35,0.0,2.62,2.6,2.38,2.7,3.25,2.6,2.2,1.86,2.3,2.6,1.98,2.4,1.65,2.6,1.85,2.4,3.3,2.0,1.9,1.6,0.0,2.15,3.0,3.2,3.15,1.95,Dortmund,Werder Bremen,Dortmund_Werder Bremen_2004
287,3.4,1.65,4.5,-0.75,1.62,5.0,3.7,-0.75,4.8,4.33,1.62,5.4,3.5,1.66,2.0,1.94,1.6,4.8,1.9,1.6,1.8,4.4,1.85,1.57,3.5,1.975,1.925,1.71,-0.75,2.0,3.3,3.5,3.6,1.95,Hamburg,M'gladbach,Hamburg_M'gladbach_2004
288,4.5,1.25,8.0,-1.25,1.3,9.0,4.7,,8.0,8.5,1.33,9.0,4.33,1.28,2.5,,1.28,8.3,,1.3,1.5,9.0,,1.3,4.5,1.8,2.1,1.5,,2.3,4.5,4.0,4.5,,Bayern Munich,Nurnberg,Bayern Munich_Nurnberg_2004
289,3.5,4.2,1.72,0.5,4.5,1.7,3.65,,1.72,1.72,4.33,1.75,3.2,4.33,2.2,,3.8,1.65,,4.5,1.65,1.65,1.75,4.35,3.4,2.125,1.775,1.6,0.5,2.1,3.4,3.2,3.4,1.91,Bochum,Stuttgart,Bochum_Stuttgart_2004
290,3.25,2.9,2.1,0.25,3.0,2.2,3.2,,2.2,2.1,3.0,2.1,3.2,3.0,2.0,,2.75,2.3,,2.8,1.8,2.2,2.1,3.2,3.2,2.075,1.825,1.65,0.5,2.0,3.0,3.2,3.3,1.62,Hannover,Hamburg,Hannover_Hamburg_2004
291,3.3,2.0,3.5,-0.5,1.8,4.2,3.3,,3.25,3.5,1.9,3.75,3.2,1.9,2.2,,1.95,3.5,,1.95,1.65,3.1,1.8,1.9,3.25,1.85,2.05,1.6,-0.5,2.1,3.2,3.2,3.35,1.85,Hansa Rostock,Bielefeld,Hansa Rostock_Bielefeld_2004
292,3.2,2.2,3.0,-0.25,2.2,3.0,3.25,,3.0,3.2,2.1,3.0,3.0,2.1,2.1,,2.1,3.05,,2.15,1.7,2.8,2.0,2.2,3.2,1.85,2.05,1.6,-0.25,2.1,3.1,3.2,3.3,1.8,Mainz,Kaiserslautern,Mainz_Kaiserslautern_2004
293,3.2,3.2,1.9,0.5,3.25,2.0,3.3,,2.0,1.9,3.25,2.05,3.2,3.5,2.05,,3.2,2.05,,3.2,1.75,2.0,2.05,3.25,3.4,1.8,2.1,1.65,0.5,2.0,3.1,3.4,3.35,1.65,M'gladbach,Hertha,M'gladbach_Hertha_2004
294,3.25,1.9,4.33,-0.75,1.75,4.2,3.5,,4.2,4.5,1.66,4.5,3.25,1.66,2.1,,1.72,4.1,,1.75,1.7,3.5,1.85,1.75,3.4,1.975,1.925,1.65,-0.75,2.0,3.1,3.4,3.35,1.95,Schalke 04,Dortmund,Schalke 04_Dortmund_2004
295,6.0,1.15,12.0,-1.75,1.2,12.0,6.7,,12.0,11.0,1.16,12.0,5.0,1.2,2.5,,1.14,12.0,,1.15,1.5,12.0,,1.2,5.5,1.75,2.15,1.45,,2.45,6.0,5.5,5.5,,Werder Bremen,Freiburg,Werder Bremen_Freiburg_2004
296,3.0,2.8,2.2,0.5,3.0,2.1,3.3,,2.25,2.2,2.8,2.2,3.25,2.75,2.37,,2.9,2.25,,2.85,1.55,2.2,2.2,2.95,3.4,1.8,2.1,1.55,0.5,2.2,3.1,3.2,3.35,1.57,Wolfsburg,Leverkusen,Wolfsburg_Leverkusen_2004
297,3.3,2.4,2.75,-0.25,2.3,2.8,3.4,,2.6,2.6,2.25,2.7,3.2,2.37,,,2.3,2.75,,2.25,,2.5,1.49,2.35,3.2,2.1,1.8,1.61,-0.5,2.0,3.1,3.2,3.3,2.35,Bielefeld,Wolfsburg,Bielefeld_Wolfsburg_2004
298,5.0,1.2,8.0,-1.5,1.3,9.0,5.2,,8.0,7.0,1.25,10.0,4.0,1.36,,,1.25,9.2,,1.25,,10.0,,1.25,4.5,1.95,1.95,1.45,,2.45,5.0,5.0,5.0,,Dortmund,Hansa Rostock,Dortmund_Hansa Rostock_2004
299,3.8,7.0,1.36,1.5,7.0,1.4,4.9,,1.36,1.36,7.0,1.36,4.0,7.0,,,7.5,1.3,,7.8,,1.35,,8.0,4.0,1.9,2.0,,,,4.0,4.0,4.2,,Freiburg,Schalke 04,Freiburg_Schalke 04_2004
300,3.5,1.55,6.0,-1.0,1.5,6.0,3.9,,5.0,5.5,1.5,6.0,3.4,1.53,,,1.57,5.6,,1.5,,4.8,2.31,1.5,3.75,1.95,1.95,1.51,-0.5,2.2,3.5,3.4,3.75,1.5,Hamburg,Bochum,Hamburg_Bochum_2004
301,4.5,1.3,8.0,-1.75,1.3,9.0,5.2,,7.5,9.0,1.25,10.0,5.0,1.22,,,1.3,9.2,,1.25,,8.0,,1.25,4.5,2.05,1.85,1.51,,2.2,4.2,5.0,5.0,,Hertha,Hannover,Hertha_Hannover_2004
302,3.5,3.8,1.67,0.75,4.5,1.7,3.6,,1.7,1.61,4.33,1.68,3.5,4.5,,,4.0,1.75,,4.0,,1.8,1.68,4.5,3.4,2.025,1.875,1.46,0.5,2.3,3.1,3.4,3.5,1.97,Kaiserslautern,Werder Bremen,Kaiserslautern_Werder Bremen_2004
303,3.5,1.4,8.0,-1.5,1.36,7.5,4.9,,8.0,10.0,1.33,8.0,4.5,1.25,,,1.4,7.8,,1.3,,6.0,,1.36,4.33,2.1,1.8,1.51,,2.2,3.9,4.0,4.2,,Leverkusen,M'gladbach,Leverkusen_M'gladbach_2004
304,3.3,2.0,3.4,-0.5,2.0,3.4,3.1,,3.1,3.5,1.91,3.5,3.2,1.9,,,2.0,3.75,,1.95,,3.1,1.67,2.0,3.25,2.1,1.8,1.51,-0.5,2.2,3.2,3.25,3.2,2.0,Nurnberg,Mainz,Nurnberg_Mainz_2004
305,3.3,2.2,3.0,-0.25,2.1,3.0,3.55,,2.7,3.2,2.1,3.0,3.2,2.0,,,2.2,2.6,,2.3,,2.6,1.57,2.15,3.4,1.975,1.925,,-0.5,,3.3,3.2,3.3,2.15,Stuttgart,Bayern Munich,Stuttgart_Bayern Munich_2004
