,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,2,Werder Bremen,18,2,0,1,1,0,0,2,14,H,10,2012-08-24,Dortmund,D1,3,6,7,19,H,2,Dortmund_Werder Bremen_2012
1,3,Fortuna Dusseldorf,16,0,0,2,0,0,0,2,14,A,9,2012-08-25,Augsburg,D1,4,4,3,16,D,0,Augsburg_Fortuna Dusseldorf_2012
2,1,Leverkusen,15,2,0,1,0,0,1,2,22,H,19,2012-08-25,Ein Frankfurt,D1,10,4,6,20,A,7,Ein Frankfurt_Leverkusen_2012
3,0,Mainz,14,1,0,1,0,0,0,2,13,D,8,2012-08-25,Freiburg,D1,3,4,9,8,D,8,Freiburg_Mainz_2012
4,2,Bayern Munich,21,0,0,3,0,0,1,2,13,A,19,2012-08-25,Greuther Furth,D1,9,2,2,6,A,4,Greuther Furth_Bayern Munich_2012
5,4,Nurnberg,16,0,0,1,0,0,0,2,20,A,18,2012-08-25,Hamburg,D1,8,5,9,11,D,6,Hamburg_Nurnberg_2012
6,2,Hoffenheim,9,2,0,1,1,0,0,0,6,H,14,2012-08-25,M'gladbach,D1,8,3,6,7,H,4,M'gladbach_Hoffenheim_2012
7,1,Wolfsburg,16,0,0,1,0,0,0,0,23,A,13,2012-08-25,Stuttgart,D1,3,5,7,10,D,6,Stuttgart_Wolfsburg_2012
8,1,Schalke 04,12,2,0,2,1,0,0,3,16,D,15,2012-08-26,Hannover,D1,7,2,3,9,H,6,Hannover_Schalke 04_2012
9,1,Greuther Furth,17,0,0,1,0,0,0,3,23,A,7,2012-08-31,Mainz,D1,2,3,8,11,D,0,Mainz_Greuther Furth_2012
10,3,M'gladbach,15,0,0,0,0,0,0,2,23,D,13,2012-09-01,Fortuna Dusseldorf,D1,4,0,5,5,D,4,Fortuna Dusseldorf_M'gladbach_2012
11,1,Ein Frankfurt,16,0,0,4,0,2,2,2,17,A,17,2012-09-01,Hoffenheim,D1,5,3,2,7,A,5,Hoffenheim_Ein Frankfurt_2012
12,1,Freiburg,19,2,0,0,1,0,0,1,24,H,8,2012-09-01,Leverkusen,D1,1,10,5,14,H,4,Leverkusen_Freiburg_2012
13,2,Dortmund,12,1,0,1,1,0,1,2,17,D,18,2012-09-01,Nurnberg,D1,6,3,4,6,D,11,Nurnberg_Dortmund_2012
14,1,Augsburg,11,3,0,1,1,0,0,2,14,H,22,2012-09-01,Schalke 04,D1,4,6,6,12,H,5,Schalke 04_Augsburg_2012
15,0,Hamburg,7,2,0,0,0,0,0,1,20,H,11,2012-09-01,Werder Bremen,D1,4,9,7,16,D,5,Werder Bremen_Hamburg_2012
16,1,Stuttgart,13,6,1,1,3,0,1,1,8,H,7,2012-09-02,Bayern Munich,D1,4,13,5,16,H,3,Bayern Munich_Stuttgart_2012
17,2,Hannover,24,0,0,4,0,1,2,1,20,A,16,2012-09-02,Wolfsburg,D1,7,1,0,5,A,3,Wolfsburg_Hannover_2012
18,1,Wolfsburg,14,0,0,0,0,0,0,2,25,D,11,2012-09-14,Augsburg,D1,4,2,5,7,D,3,Augsburg_Wolfsburg_2012
19,1,Mainz,12,3,0,1,2,0,0,2,18,H,7,2012-09-15,Bayern Munich,D1,1,9,10,21,H,2,Bayern Munich_Mainz_2012
20,1,Leverkusen,10,3,0,0,2,0,0,2,14,H,6,2012-09-15,Dortmund,D1,2,7,9,14,H,2,Dortmund_Leverkusen_2012
21,2,Schalke 04,18,0,0,2,0,0,0,0,14,A,10,2012-09-15,Greuther Furth,D1,4,0,5,9,D,4,Greuther Furth_Schalke 04_2012
22,3,Werder Bremen,19,3,0,2,2,1,1,3,19,H,11,2012-09-15,Hannover,D1,4,5,7,13,H,4,Hannover_Werder Bremen_2012
23,2,Nurnberg,12,2,0,3,1,0,2,2,17,A,11,2012-09-15,M'gladbach,D1,3,6,5,14,A,6,M'gladbach_Nurnberg_2012
24,1,Fortuna Dusseldorf,19,0,0,0,0,0,0,0,13,D,6,2012-09-15,Stuttgart,D1,2,3,7,10,D,4,Stuttgart_Fortuna Dusseldorf_2012
25,0,Hamburg,15,3,1,2,2,0,1,1,19,H,14,2012-09-16,Ein Frankfurt,D1,7,6,7,17,H,6,Ein Frankfurt_Hamburg_2012
26,2,Hoffenheim,11,5,0,3,2,0,1,5,18,H,9,2012-09-16,Freiburg,D1,5,9,11,23,H,2,Freiburg_Hoffenheim_2012
27,1,Ein Frankfurt,9,1,0,2,0,0,1,3,17,A,12,2012-09-21,Nurnberg,D1,5,5,8,14,A,5,Nurnberg_Ein Frankfurt_2012
28,2,Freiburg,13,0,0,0,0,0,0,2,17,D,11,2012-09-22,Fortuna Dusseldorf,D1,3,2,3,11,D,6,Fortuna Dusseldorf_Freiburg_2012
29,3,Dortmund,20,3,0,2,1,0,0,1,11,H,28,2012-09-22,Hamburg,D1,12,3,2,7,H,10,Hamburg_Dortmund_2012
30,0,Augsburg,23,2,0,0,2,0,0,2,17,H,11,2012-09-22,Mainz,D1,3,5,4,11,H,6,Mainz_Augsburg_2012
31,2,Bayern Munich,14,0,0,2,0,0,0,0,18,A,13,2012-09-22,Schalke 04,D1,5,5,2,14,D,3,Schalke 04_Bayern Munich_2012
32,0,Greuther Furth,20,1,0,1,1,0,1,2,22,D,8,2012-09-22,Wolfsburg,D1,1,5,7,12,D,2,Wolfsburg_Greuther Furth_2012
33,3,Hannover,13,3,0,1,1,0,1,2,18,H,5,2012-09-23,Hoffenheim,D1,2,6,8,16,D,2,Hoffenheim_Hannover_2012
34,0,M'gladbach,13,1,0,1,1,0,1,4,12,D,5,2012-09-23,Leverkusen,D1,1,9,10,31,D,3,Leverkusen_M'gladbach_2012
35,4,Stuttgart,17,2,1,2,2,1,0,0,13,D,13,2012-09-23,Werder Bremen,D1,2,6,6,11,H,7,Werder Bremen_Stuttgart_2012
36,1,Wolfsburg,15,3,0,0,1,0,0,1,18,H,4,2012-09-25,Bayern Munich,D1,1,13,10,25,H,2,Bayern Munich_Wolfsburg_2012
37,2,Dortmund,13,3,0,3,0,0,2,1,15,D,9,2012-09-25,Ein Frankfurt,D1,7,5,6,14,A,4,Ein Frankfurt_Dortmund_2012
38,2,Fortuna Dusseldorf,22,0,0,2,0,0,2,2,15,A,10,2012-09-25,Greuther Furth,D1,5,3,4,11,A,2,Greuther Furth_Fortuna Dusseldorf_2012
39,2,Mainz,10,3,0,0,1,0,0,2,11,H,10,2012-09-25,Schalke 04,D1,3,9,7,16,H,3,Schalke 04_Mainz_2012
40,1,Leverkusen,9,1,0,3,0,0,3,3,17,A,12,2012-09-26,Augsburg,D1,6,6,3,11,A,2,Augsburg_Leverkusen_2012
41,2,Werder Bremen,15,1,0,2,1,0,0,4,24,A,5,2012-09-26,Freiburg,D1,3,7,7,18,H,2,Freiburg_Werder Bremen_2012
42,3,Nurnberg,15,4,0,1,2,0,0,2,19,H,6,2012-09-26,Hannover,D1,2,4,5,7,H,6,Hannover_Nurnberg_2012
43,2,Hamburg,12,2,0,2,1,1,2,1,19,D,18,2012-09-26,M'gladbach,D1,4,4,4,9,A,5,M'gladbach_Hamburg_2012
44,2,Hoffenheim,18,0,0,3,0,0,1,2,15,A,16,2012-09-26,Stuttgart,D1,10,3,4,8,A,5,Stuttgart_Hoffenheim_2012
45,1,Schalke 04,10,2,0,2,0,0,2,1,9,D,14,2012-09-28,Fortuna Dusseldorf,D1,6,2,4,7,A,4,Fortuna Dusseldorf_Schalke 04_2012
46,0,M'gladbach,10,5,0,0,2,0,0,1,8,H,9,2012-09-29,Dortmund,D1,3,8,10,17,H,5,Dortmund_M'gladbach_2012
47,3,Hannover,25,1,0,0,1,0,0,1,12,H,14,2012-09-29,Hamburg,D1,5,4,2,10,H,8,Hamburg_Hannover_2012
48,2,Augsburg,19,0,0,0,0,1,0,1,16,D,5,2012-09-29,Hoffenheim,D1,2,2,6,9,D,2,Hoffenheim_Augsburg_2012
49,1,Greuther Furth,15,2,0,0,0,0,0,1,14,H,7,2012-09-29,Leverkusen,D1,1,7,7,13,D,2,Leverkusen_Greuther Furth_2012
50,0,Stuttgart,19,0,0,2,0,0,1,2,28,A,9,2012-09-29,Nurnberg,D1,5,3,9,13,A,3,Nurnberg_Stuttgart_2012
51,2,Bayern Munich,14,0,0,2,0,0,0,2,17,A,19,2012-09-29,Werder Bremen,D1,5,2,2,8,D,6,Werder Bremen_Bayern Munich_2012
52,1,Freiburg,17,2,1,1,0,0,0,3,17,H,12,2012-09-30,Ein Frankfurt,D1,5,4,6,8,D,6,Ein Frankfurt_Freiburg_2012
53,3,Mainz,18,0,0,2,0,0,2,3,18,A,7,2012-09-30,Wolfsburg,D1,3,5,11,19,A,2,Wolfsburg_Mainz_2012
54,2,Werder Bremen,17,3,0,1,2,0,1,1,14,H,15,2012-10-05,Augsburg,D1,5,4,3,12,H,3,Augsburg_Werder Bremen_2012
55,0,Hoffenheim,14,2,0,0,1,0,0,3,20,H,4,2012-10-06,Bayern Munich,D1,1,2,8,13,H,1,Bayern Munich_Hoffenheim_2012
56,3,Nurnberg,17,3,0,0,1,0,0,3,17,H,11,2012-10-06,Freiburg,D1,4,7,3,18,H,9,Freiburg_Nurnberg_2012
57,4,Hamburg,22,0,0,1,0,0,1,2,24,A,8,2012-10-06,Greuther Furth,D1,4,2,6,12,A,1,Greuther Furth_Hamburg_2012
58,4,Fortuna Dusseldorf,22,1,1,0,0,0,0,2,13,H,7,2012-10-06,Mainz,D1,4,3,2,13,D,2,Mainz_Fortuna Dusseldorf_2012
59,1,Wolfsburg,14,3,0,0,1,0,0,0,19,H,5,2012-10-06,Schalke 04,D1,4,5,10,13,H,1,Schalke 04_Wolfsburg_2012
60,4,Dortmund,19,1,0,1,0,0,1,0,17,D,12,2012-10-07,Hannover,D1,3,6,7,14,A,3,Hannover_Dortmund_2012
61,4,Ein Frankfurt,18,2,0,0,2,0,0,0,19,H,12,2012-10-07,M'gladbach,D1,3,3,1,6,H,7,M'gladbach_Ein Frankfurt_2012
62,2,Leverkusen,14,2,0,2,1,0,1,3,19,D,13,2012-10-07,Stuttgart,D1,6,2,4,10,D,7,Stuttgart_Leverkusen_2012
63,0,Greuther Furth,15,3,0,3,1,0,1,5,21,D,16,2012-10-19,Hoffenheim,D1,8,11,4,19,D,4,Hoffenheim_Greuther Furth_2012
64,2,Schalke 04,18,1,0,2,0,0,1,3,14,A,7,2012-10-20,Dortmund,D1,4,4,4,8,A,5,Dortmund_Schalke 04_2012
65,2,Hannover,18,3,0,1,2,0,1,4,17,H,14,2012-10-20,Ein Frankfurt,D1,4,7,6,15,H,8,Ein Frankfurt_Hannover_2012
66,3,Bayern Munich,18,0,0,5,0,0,2,1,13,A,24,2012-10-20,Fortuna Dusseldorf,D1,14,1,2,2,A,6,Fortuna Dusseldorf_Bayern Munich_2012
67,4,Mainz,8,2,0,2,1,0,0,3,15,D,10,2012-10-20,Leverkusen,D1,3,8,5,14,H,3,Leverkusen_Mainz_2012
68,1,M'gladbach,12,4,0,0,2,0,0,2,11,H,9,2012-10-20,Werder Bremen,D1,2,7,10,20,H,3,Werder Bremen_M'gladbach_2012
69,1,Freiburg,23,0,0,2,0,0,1,2,14,A,8,2012-10-20,Wolfsburg,D1,5,2,7,9,A,1,Wolfsburg_Freiburg_2012
70,0,Stuttgart,21,0,0,1,0,0,1,2,13,A,21,2012-10-21,Hamburg,D1,6,8,3,18,A,4,Hamburg_Stuttgart_2012
71,4,Augsburg,24,0,0,0,0,0,0,3,22,D,10,2012-10-21,Nurnberg,D1,4,2,4,8,D,2,Nurnberg_Augsburg_2012
72,1,Hamburg,10,0,0,2,0,0,1,3,19,A,10,2012-10-26,Augsburg,D1,4,2,13,19,A,3,Augsburg_Hamburg_2012
73,1,Wolfsburg,19,1,0,4,0,1,0,1,18,A,10,2012-10-27,Fortuna Dusseldorf,D1,7,2,1,6,D,4,Fortuna Dusseldorf_Wolfsburg_2012
74,2,Dortmund,19,0,0,2,0,0,0,3,18,A,17,2012-10-27,Freiburg,D1,6,2,3,6,D,7,Freiburg_Dortmund_2012
75,3,Werder Bremen,24,1,0,1,1,0,1,1,17,D,16,2012-10-27,Greuther Furth,D1,8,3,4,10,D,6,Greuther Furth_Werder Bremen_2012
76,1,Hoffenheim,12,3,0,0,1,0,0,2,19,H,7,2012-10-27,Mainz,D1,2,5,4,11,H,2,Mainz_Hoffenheim_2012
77,0,Nurnberg,12,1,0,0,0,0,0,3,15,H,10,2012-10-27,Schalke 04,D1,2,8,4,17,D,3,Schalke 04_Nurnberg_2012
78,3,Leverkusen,15,1,0,2,0,0,1,1,17,A,5,2012-10-28,Bayern Munich,D1,5,6,14,23,A,2,Bayern Munich_Leverkusen_2012
79,2,M'gladbach,17,2,0,3,0,0,0,1,15,A,14,2012-10-28,Hannover,D1,9,3,4,5,D,7,Hannover_M'gladbach_2012
80,2,Ein Frankfurt,17,2,0,1,1,0,0,3,18,H,13,2012-10-28,Stuttgart,D1,7,4,10,14,H,5,Stuttgart_Ein Frankfurt_2012
81,2,Greuther Furth,15,1,0,1,1,0,0,2,26,D,12,2012-11-02,Ein Frankfurt,D1,8,4,3,7,H,7,Ein Frankfurt_Greuther Furth_2012
82,0,Stuttgart,9,0,0,0,0,0,0,4,19,D,12,2012-11-03,Dortmund,D1,3,7,9,20,D,2,Dortmund_Stuttgart_2012
83,2,Bayern Munich,17,0,0,3,0,0,1,2,14,A,15,2012-11-03,Hamburg,D1,8,3,2,7,A,5,Hamburg_Bayern Munich_2012
84,0,Augsburg,16,2,0,0,1,0,0,0,17,H,10,2012-11-03,Hannover,D1,5,4,2,14,H,9,Hannover_Augsburg_2012
85,2,Schalke 04,18,3,0,2,1,0,1,3,12,H,23,2012-11-03,Hoffenheim,D1,10,4,0,6,D,5,Hoffenheim_Schalke 04_2012
86,1,Freiburg,12,1,0,1,0,0,0,0,12,D,13,2012-11-03,M'gladbach,D1,3,4,4,14,D,6,M'gladbach_Freiburg_2012
87,2,Wolfsburg,21,1,0,0,0,0,0,3,16,H,3,2012-11-03,Nurnberg,D1,2,4,5,11,D,4,Nurnberg_Wolfsburg_2012
88,0,Fortuna Dusseldorf,13,3,0,2,2,1,1,2,18,H,14,2012-11-04,Leverkusen,D1,3,10,7,18,H,5,Leverkusen_Fortuna Dusseldorf_2012
89,1,Mainz,11,2,0,1,1,0,0,3,14,H,13,2012-11-04,Werder Bremen,D1,4,4,5,17,H,4,Werder Bremen_Mainz_2012
90,5,Nurnberg,17,2,0,1,2,0,1,5,21,H,10,2012-11-09,Mainz,D1,3,2,3,12,H,6,Mainz_Nurnberg_2012
91,2,Dortmund,12,1,0,3,0,0,1,2,13,A,16,2012-11-10,Augsburg,D1,4,8,4,16,A,5,Augsburg_Dortmund_2012
92,0,Ein Frankfurt,11,2,0,0,1,0,0,3,12,H,13,2012-11-10,Bayern Munich,D1,2,12,8,19,H,4,Bayern Munich_Ein Frankfurt_2012
93,1,Hoffenheim,17,1,1,1,1,0,1,1,18,D,4,2012-11-10,Fortuna Dusseldorf,D1,1,3,6,11,D,1,Fortuna Dusseldorf_Hoffenheim_2012
94,2,Hamburg,19,0,1,0,0,0,0,3,20,D,9,2012-11-10,Freiburg,D1,4,3,9,16,D,3,Freiburg_Hamburg_2012
95,1,Werder Bremen,18,2,0,1,0,0,1,1,15,H,9,2012-11-10,Schalke 04,D1,3,4,2,5,A,7,Schalke 04_Werder Bremen_2012
96,2,M'gladbach,15,2,0,4,2,2,1,0,13,A,10,2012-11-11,Greuther Furth,D1,7,3,4,11,H,4,Greuther Furth_M'gladbach_2012
97,2,Hannover,21,2,0,4,2,0,0,3,17,A,10,2012-11-11,Stuttgart,D1,4,8,10,13,H,5,Stuttgart_Hannover_2012
98,1,Leverkusen,8,3,0,1,3,0,0,3,17,H,9,2012-11-11,Wolfsburg,D1,4,6,5,12,H,6,Wolfsburg_Leverkusen_2012
99,2,Greuther Furth,7,3,0,1,3,0,1,2,10,H,5,2012-11-17,Dortmund,D1,2,6,3,15,H,1,Dortmund_Greuther Furth_2012
100,1,Augsburg,16,4,0,2,2,0,1,3,19,H,7,2012-11-17,Ein Frankfurt,D1,2,4,6,19,H,6,Ein Frankfurt_Augsburg_2012
101,2,Mainz,20,1,0,0,0,0,0,1,11,H,14,2012-11-17,Hamburg,D1,3,4,8,10,D,7,Hamburg_Mainz_2012
102,2,Freiburg,12,1,0,2,1,0,1,1,15,A,21,2012-11-17,Hannover,D1,8,5,11,15,D,6,Hannover_Freiburg_2012
103,1,Schalke 04,6,2,1,0,1,0,0,2,13,H,8,2012-11-17,Leverkusen,D1,3,7,3,18,H,1,Leverkusen_Schalke 04_2012
104,3,Stuttgart,17,1,0,2,1,0,1,4,16,A,13,2012-11-17,M'gladbach,D1,6,5,9,12,D,2,M'gladbach_Stuttgart_2012
105,3,Bayern Munich,13,1,0,1,0,1,1,2,25,D,7,2012-11-17,Nurnberg,D1,4,2,7,7,A,8,Nurnberg_Bayern Munich_2012
106,2,Wolfsburg,12,1,0,3,0,0,2,1,14,A,8,2012-11-18,Hoffenheim,D1,4,7,10,25,A,0,Hoffenheim_Wolfsburg_2012
107,3,Fortuna Dusseldorf,21,2,0,1,0,1,1,3,15,H,4,2012-11-18,Werder Bremen,D1,3,6,10,22,A,1,Werder Bremen_Fortuna Dusseldorf_2012
108,2,Hamburg,18,2,0,0,1,0,0,3,13,H,13,2012-11-23,Fortuna Dusseldorf,D1,4,3,3,11,H,8,Fortuna Dusseldorf_Hamburg_2012
109,2,Hannover,14,5,0,0,3,0,0,3,16,H,8,2012-11-24,Bayern Munich,D1,5,14,5,19,H,2,Bayern Munich_Hannover_2012
110,2,Nurnberg,23,0,1,0,0,1,0,2,20,D,3,2012-11-24,Greuther Furth,D1,0,1,6,5,D,1,Greuther Furth_Nurnberg_2012
111,4,Dortmund,19,1,0,2,1,0,2,0,8,A,12,2012-11-24,Mainz,D1,5,3,4,10,A,2,Mainz_Dortmund_2012
112,1,Ein Frankfurt,12,1,1,1,1,0,1,1,13,D,11,2012-11-24,Schalke 04,D1,2,4,9,18,D,1,Schalke 04_Ein Frankfurt_2012
113,2,Werder Bremen,17,1,1,1,0,0,1,2,16,D,12,2012-11-24,Wolfsburg,D1,2,5,5,14,A,7,Wolfsburg_Werder Bremen_2012
114,1,M'gladbach,19,1,0,1,1,0,0,2,10,D,9,2012-11-25,Augsburg,D1,3,1,3,13,H,1,Augsburg_M'gladbach_2012
115,2,Stuttgart,12,3,0,0,1,0,0,3,19,H,10,2012-11-25,Freiburg,D1,2,11,10,26,H,3,Freiburg_Stuttgart_2012
116,1,Leverkusen,12,1,0,2,0,0,2,2,18,A,8,2012-11-25,Hoffenheim,D1,4,5,4,24,A,1,Hoffenheim_Leverkusen_2012
117,1,Fortuna Dusseldorf,5,1,1,1,1,0,0,1,16,D,5,2012-11-27,Dortmund,D1,1,7,7,22,H,2,Dortmund_Fortuna Dusseldorf_2012
118,2,Mainz,20,1,1,3,0,0,2,1,16,A,10,2012-11-27,Ein Frankfurt,D1,5,6,8,11,A,3,Ein Frankfurt_Mainz_2012
119,2,Schalke 04,12,3,0,1,0,0,0,1,9,H,20,2012-11-27,Hamburg,D1,8,6,3,19,D,7,Hamburg_Schalke 04_2012
120,1,Greuther Furth,20,2,0,0,1,0,0,1,21,H,11,2012-11-27,Hannover,D1,3,5,3,12,H,5,Hannover_Greuther Furth_2012
121,1,Bayern Munich,9,0,0,2,0,1,1,1,18,A,12,2012-11-28,Freiburg,D1,6,4,1,10,A,6,Freiburg_Bayern Munich_2012
122,1,Wolfsburg,11,2,0,0,2,0,0,2,16,H,17,2012-11-28,M'gladbach,D1,6,6,2,12,H,8,M'gladbach_Wolfsburg_2012
123,1,Hoffenheim,24,4,0,2,2,0,1,4,22,H,15,2012-11-28,Nurnberg,D1,5,6,1,14,H,3,Nurnberg_Hoffenheim_2012
124,1,Augsburg,14,2,0,1,1,0,1,1,17,H,16,2012-11-28,Stuttgart,D1,8,3,1,10,D,5,Stuttgart_Augsburg_2012
125,3,Leverkusen,20,1,0,4,0,0,1,1,15,A,9,2012-11-28,Werder Bremen,D1,5,5,9,17,A,3,Werder Bremen_Leverkusen_2012
