,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
14,15:00:00,1,Newcastle,9,0,3,1,1,S Attwell,0,0,3,11,H,10,2019-08-17,Norwich,E0,3,8,7,15,H,5,Norwich_Newcastle_2019
15,15:00:00,2,Liverpool,10,0,1,2,0,A Marriner,0,1,1,6,A,15,2019-08-17,Southampton,E0,6,3,5,14,A,9,Southampton_Liverpool_2019
16,17:30:00,1,Tottenham,14,0,2,2,2,M Oliver,0,1,0,4,D,3,2019-08-17,Man City,E0,2,10,13,30,H,2,Man City_Tottenham_2019
17,14:00:00,3,Crystal Palace,16,0,1,0,0,D Coote,0,0,1,11,H,6,2019-08-18,Sheffield United,E0,4,3,8,15,D,4,Sheffield United_Crystal Palace_2019
18,16:30:00,1,Leicester,9,0,1,1,1,O Langford,0,0,0,14,D,12,2019-08-18,Chelsea,E0,3,5,4,14,H,5,Chelsea_Leicester_2019
19,20:00:00,2,Man United,17,0,1,1,0,J Moss,0,1,2,8,D,9,2019-08-19,Wolves,E0,2,2,4,6,A,6,Wolves_Man United_2019
20,20:00:00,2,Everton,10,0,2,0,1,M Oliver,0,0,3,18,H,12,2019-08-23,Aston Villa,E0,1,3,0,7,H,6,Aston Villa_Everton_2019
21,12:30:00,1,Chelsea,9,0,2,3,2,M Atkinson,0,2,1,9,A,23,2019-08-24,Norwich,E0,8,5,1,6,D,8,Norwich_Chelsea_2019
22,15:00:00,1,Southampton,9,0,0,2,0,K Friend,1,0,3,10,A,12,2019-08-24,Brighton,E0,4,3,8,12,D,5,Brighton_Southampton_2019
23,15:00:00,2,Crystal Palace,8,0,1,2,0,P Tierney,0,1,4,18,A,5,2019-08-24,Man United,E0,3,3,8,22,A,1,Man United_Crystal Palace_2019
24,15:00:00,1,Leicester,11,0,1,2,0,A Madley,0,1,0,6,A,10,2019-08-24,Sheffield United,E0,2,3,7,8,A,4,Sheffield United_Leicester_2019
25,15:00:00,1,West Ham,12,0,1,3,1,C Kavanagh,0,1,1,11,A,16,2019-08-24,Watford,E0,10,3,8,23,D,7,Watford_West Ham_2019
26,17:30:00,1,Arsenal,8,0,3,1,1,A Taylor,0,0,1,5,H,9,2019-08-24,Liverpool,E0,3,5,6,25,H,4,Liverpool_Arsenal_2019
27,14:00:00,1,Man City,7,0,1,3,1,A Marriner,0,2,3,13,A,19,2019-08-25,Bournemouth,E0,5,7,4,10,A,5,Bournemouth_Man City_2019
28,16:30:00,2,Newcastle,10,0,0,1,0,M Dean,0,1,2,5,A,8,2019-08-25,Tottenham,E0,3,2,6,17,A,6,Tottenham_Newcastle_2019
29,16:30:00,0,Burnley,9,0,1,1,0,C Pawson,0,1,2,11,D,13,2019-08-25,Wolves,E0,4,2,4,17,A,3,Wolves_Burnley_2019
30,12:30:00,1,Man United,17,0,1,1,0,M Dean,1,1,2,7,D,21,2019-08-31,Southampton,E0,8,2,2,10,A,3,Southampton_Man United_2019
31,15:00:00,0,Sheffield United,6,0,2,2,2,S Attwell,0,0,1,11,D,8,2019-08-31,Chelsea,E0,2,5,3,13,H,4,Chelsea_Sheffield United_2019
32,15:00:00,2,Aston Villa,15,1,1,0,0,K Friend,0,0,4,16,H,10,2019-08-31,Crystal Palace,E0,2,5,13,22,D,2,Crystal Palace_Aston Villa_2019
33,15:00:00,1,Bournemouth,9,0,3,1,2,P Bankes,0,1,3,11,H,8,2019-08-31,Leicester,E0,2,5,4,13,H,5,Leicester_Bournemouth_2019
34,15:00:00,1,Brighton,10,0,4,0,2,J Moss,0,0,1,6,H,6,2019-08-31,Man City,E0,2,6,8,15,H,1,Man City_Brighton_2019
35,15:00:00,2,Watford,5,0,1,1,1,G Scott,0,1,3,11,D,13,2019-08-31,Newcastle,E0,3,5,6,13,D,5,Newcastle_Watford_2019
36,15:00:00,2,Norwich,16,0,2,0,1,P Tierney,0,0,1,10,H,8,2019-08-31,West Ham,E0,3,8,8,18,H,2,West Ham_Norwich_2019
37,17:30:00,0,Liverpool,10,0,0,3,0,C Kavanagh,0,2,0,16,A,15,2019-08-31,Burnley,E0,7,2,6,7,A,4,Burnley_Liverpool_2019
38,14:00:00,1,Wolves,12,1,3,2,2,A Taylor,0,1,4,12,H,8,2019-09-01,Everton,E0,5,6,7,15,H,7,Everton_Wolves_2019
39,16:30:00,3,Tottenham,13,0,2,2,1,M Atkinson,0,2,5,19,D,13,2019-09-01,Arsenal,E0,9,8,11,26,A,6,Arsenal_Tottenham_2019
40,12:30:00,0,Newcastle,5,0,3,1,2,A Marriner,0,1,0,4,H,8,2019-09-14,Liverpool,E0,1,9,10,21,H,1,Liverpool_Newcastle_2019
41,15:00:00,0,Burnley,13,0,1,1,0,M Oliver,0,0,2,7,D,7,2019-09-14,Brighton,E0,1,5,3,14,D,6,Brighton_Burnley_2019
42,15:00:00,1,Leicester,14,0,1,0,1,M Atkinson,0,0,2,14,H,9,2019-09-14,Man United,E0,3,5,3,10,H,9,Man United_Leicester_2019
43,15:00:00,1,Southampton,10,0,0,1,0,L Mason,1,0,1,7,A,11,2019-09-14,Sheffield United,E0,7,4,12,17,D,6,Sheffield United_Southampton_2019
44,15:00:00,4,Crystal Palace,19,0,4,0,4,C Pawson,0,0,2,11,H,11,2019-09-14,Tottenham,E0,6,5,4,13,H,3,Tottenham_Crystal Palace_2019
45,15:00:00,1,Chelsea,8,0,2,5,0,G Scott,0,3,2,11,A,15,2019-09-14,Wolves,E0,6,4,7,11,A,5,Wolves_Chelsea_2019
46,17:30:00,3,Man City,8,0,3,2,2,K Friend,0,1,1,7,H,25,2019-09-14,Norwich,E0,8,3,3,7,H,16,Norwich_Man City_2019
47,14:00:00,0,Everton,5,0,3,1,1,P Tierney,0,1,4,14,H,14,2019-09-15,Bournemouth,E0,5,6,7,13,D,7,Bournemouth_Everton_2019
48,16:30:00,3,Arsenal,14,0,2,2,0,A Taylor,0,2,3,4,D,10,2019-09-15,Watford,E0,4,7,7,31,A,1,Watford_Arsenal_2019
49,20:00:00,2,West Ham,13,1,0,0,0,M Dean,0,0,1,12,D,13,2019-09-16,Aston Villa,E0,1,5,2,10,D,4,Aston Villa_West Ham_2019
50,20:00:00,1,Bournemouth,8,0,1,3,0,C Kavanagh,0,2,3,9,A,6,2019-09-20,Southampton,E0,3,6,4,25,A,5,Southampton_Bournemouth_2019
51,12:30:00,1,Tottenham,16,0,2,1,0,P Tierney,0,1,2,13,H,11,2019-09-21,Leicester,E0,4,7,8,16,A,2,Leicester_Tottenham_2019
52,15:00:00,0,Norwich,11,0,2,0,2,D Coote,0,0,1,10,H,11,2019-09-21,Burnley,E0,2,6,7,13,H,3,Burnley_Norwich_2019
53,15:00:00,1,Sheffield United,9,0,0,2,0,S Hooper,0,1,3,9,A,2,2019-09-21,Everton,E0,1,3,12,16,A,3,Everton_Sheffield United_2019
54,15:00:00,2,Watford,5,0,8,0,5,M Dean,0,0,2,9,H,5,2019-09-21,Man City,E0,4,11,5,28,H,4,Man City_Watford_2019
55,17:30:00,2,Brighton,12,0,0,0,0,M Atkinson,0,0,1,8,D,16,2019-09-21,Newcastle,E0,3,4,5,11,D,3,Newcastle_Brighton_2019
56,14:00:00,2,Wolves,7,1,1,1,0,S Attwell,0,0,1,10,D,14,2019-09-22,Crystal Palace,E0,4,4,6,13,D,7,Crystal Palace_Wolves_2019
57,14:00:00,2,Man United,8,0,2,0,1,A Taylor,0,0,2,9,H,9,2019-09-22,West Ham,E0,3,6,3,8,H,7,West Ham_Man United_2019
58,16:30:00,5,Aston Villa,13,0,3,2,0,J Moss,1,1,1,15,H,14,2019-09-22,Arsenal,E0,9,6,9,21,A,4,Arsenal_Aston Villa_2019
59,16:30:00,3,Liverpool,8,0,1,2,0,M Oliver,0,2,3,13,A,6,2019-09-22,Chelsea,E0,3,2,6,13,A,4,Chelsea_Liverpool_2019
60,12:30:00,1,Liverpool,8,0,0,1,0,A Taylor,0,0,1,4,A,16,2019-09-28,Sheffield United,E0,4,2,6,12,D,5,Sheffield United_Liverpool_2019
61,15:00:00,1,Burnley,10,0,2,2,1,L Mason,0,0,4,16,D,10,2019-09-28,Aston Villa,E0,3,3,7,16,H,3,Aston Villa_Burnley_2019
62,15:00:00,3,West Ham,7,0,2,2,1,S Attwell,0,1,1,8,D,17,2019-09-28,Bournemouth,E0,6,5,6,13,D,6,Bournemouth_West Ham_2019
63,15:00:00,2,Brighton,5,0,2,0,0,C Kavanagh,0,0,3,13,H,8,2019-09-28,Chelsea,E0,1,10,5,24,D,2,Chelsea_Brighton_2019
64,15:00:00,3,Norwich,14,0,2,0,1,J Moss,0,0,1,10,H,10,2019-09-28,Crystal Palace,E0,3,3,5,15,H,5,Crystal Palace_Norwich_2019
65,15:00:00,0,Southampton,5,0,2,1,2,G Scott,1,1,2,16,H,14,2019-09-28,Tottenham,E0,6,4,6,9,H,6,Tottenham_Southampton_2019
66,15:00:00,0,Watford,5,0,2,0,1,P Tierney,0,0,1,6,H,14,2019-09-28,Wolves,E0,5,2,1,6,H,6,Wolves_Watford_2019
67,17:30:00,2,Man City,4,0,1,3,1,M Oliver,0,1,2,8,A,20,2019-09-28,Everton,E0,9,8,5,12,D,2,Everton_Man City_2019
68,16:30:00,1,Newcastle,12,1,5,0,1,C Pawson,0,0,1,9,H,3,2019-09-29,Leicester,E0,0,5,9,13,H,0,Leicester_Newcastle_2019
69,20:00:00,4,Arsenal,18,0,1,1,1,K Friend,0,0,2,13,D,10,2019-09-30,Man United,E0,5,4,8,16,H,7,Man United_Arsenal_2019
70,12:30:00,2,Tottenham,11,0,3,0,2,J Moss,0,0,1,7,H,8,2019-10-05,Brighton,E0,3,6,4,17,H,4,Brighton_Tottenham_2019
71,15:00:00,2,Everton,5,1,1,0,0,G Scott,0,0,1,12,H,11,2019-10-05,Burnley,E0,2,3,7,9,D,9,Burnley_Everton_2019
72,15:00:00,1,Leicester,9,0,2,1,1,C Kavanagh,0,0,4,17,H,2,2019-10-05,Liverpool,E0,1,8,4,18,H,6,Liverpool_Leicester_2019
73,15:00:00,1,Aston Villa,14,0,1,5,0,A Madley,0,2,3,17,A,22,2019-10-05,Norwich,E0,12,5,10,21,A,6,Norwich_Aston Villa_2019
74,15:00:00,0,Sheffield United,7,0,0,0,0,A Marriner,0,0,2,6,D,9,2019-10-05,Watford,E0,3,2,7,8,D,7,Watford_Sheffield United_2019
75,17:30:00,3,Crystal Palace,11,0,1,2,0,M Oliver,0,0,2,7,A,7,2019-10-05,West Ham,E0,4,4,2,9,D,2,West Ham_Crystal Palace_2019
76,14:00:00,1,Bournemouth,12,0,1,0,1,M Atkinson,0,0,2,6,H,10,2019-10-06,Arsenal,E0,2,2,14,12,H,5,Arsenal_Bournemouth_2019
77,14:00:00,5,Wolves,11,0,0,2,0,C Pawson,0,0,2,14,A,7,2019-10-06,Man City,E0,2,2,9,18,D,1,Man City_Wolves_2019
78,14:00:00,0,Chelsea,8,0,1,4,1,P Tierney,0,3,1,15,A,13,2019-10-06,Southampton,E0,7,3,3,10,A,4,Southampton_Chelsea_2019
79,16:30:00,3,Man United,12,0,1,0,0,M Dean,0,0,3,10,H,12,2019-10-06,Newcastle,E0,3,2,4,12,D,6,Newcastle_Man United_2019
80,12:30:00,2,West Ham,15,0,2,0,1,P Tierney,0,0,2,15,H,8,2019-10-19,Everton,E0,4,10,11,19,H,2,Everton_West Ham_2019
81,15:00:00,1,Brighton,9,1,2,1,1,D Coote,0,1,2,17,H,20,2019-10-19,Aston Villa,E0,5,8,7,24,D,5,Aston Villa_Brighton_2019
82,15:00:00,1,Norwich,8,0,0,0,0,L Mason,0,0,3,11,D,10,2019-10-19,Bournemouth,E0,1,2,6,11,D,7,Bournemouth_Norwich_2019
83,15:00:00,2,Newcastle,9,0,1,0,0,A Marriner,0,0,1,12,H,5,2019-10-19,Chelsea,E0,0,8,11,16,D,0,Chelsea_Newcastle_2019
84,15:00:00,0,Burnley,4,0,2,1,1,J Moss,0,1,3,10,H,13,2019-10-19,Leicester,E0,4,3,9,19,D,4,Leicester_Burnley_2019
85,15:00:00,4,Watford,5,0,1,1,0,C Kavanagh,0,1,3,9,D,7,2019-10-19,Tottenham,E0,2,2,11,12,A,2,Tottenham_Watford_2019
86,15:00:00,3,Southampton,10,0,1,1,0,P Bankes,0,0,2,17,D,14,2019-10-19,Wolves,E0,5,1,1,4,D,3,Wolves_Southampton_2019
87,17:30:00,1,Man City,8,0,0,2,0,A Taylor,0,2,1,10,A,21,2019-10-19,Crystal Palace,E0,10,2,1,7,A,8,Crystal Palace_Man City_2019
88,16:30:00,0,Liverpool,6,0,1,1,1,M Atkinson,0,0,1,14,D,10,2019-10-20,Man United,E0,4,2,3,7,H,1,Man United_Liverpool_2019
89,20:00:00,4,Arsenal,10,0,1,0,1,M Dean,0,0,4,12,H,9,2019-10-21,Sheffield United,E0,3,2,7,8,H,12,Sheffield United_Arsenal_2019
90,20:00:00,0,Leicester,3,0,0,9,0,A Marriner,1,5,0,12,A,25,2019-10-25,Southampton,E0,15,3,2,6,A,7,Southampton_Leicester_2019
91,12:30:00,1,Aston Villa,10,0,3,0,0,G Scott,1,0,1,5,H,11,2019-10-26,Man City,E0,5,9,13,25,D,7,Man City_Aston Villa_2019
92,15:00:00,2,Everton,12,0,3,2,1,A Madley,0,1,1,12,H,10,2019-10-26,Brighton,E0,6,4,0,8,D,5,Brighton_Everton_2019
93,15:00:00,5,Bournemouth,14,0,0,0,0,M Dean,0,0,3,8,D,15,2019-10-26,Watford,E0,5,3,5,7,D,10,Watford_Bournemouth_2019
94,15:00:00,2,Sheffield United,7,0,1,1,1,D Coote,0,0,2,10,D,10,2019-10-26,West Ham,E0,4,4,10,12,H,4,West Ham_Sheffield United_2019
95,17:30:00,3,Chelsea,7,0,2,4,0,M Oliver,0,2,2,8,A,16,2019-10-26,Burnley,E0,7,5,5,13,A,6,Burnley_Chelsea_2019
96,14:00:00,2,Wolves,8,0,1,1,1,K Friend,1,0,2,15,D,13,2019-10-27,Newcastle,E0,5,2,3,13,H,6,Newcastle_Wolves_2019
97,16:30:00,2,Crystal Palace,18,0,2,2,2,M Atkinson,0,1,0,9,D,10,2019-10-27,Arsenal,E0,4,6,12,15,H,5,Arsenal_Crystal Palace_2019
98,16:30:00,3,Tottenham,9,0,2,1,0,A Taylor,0,1,3,11,H,11,2019-10-27,Liverpool,E0,4,13,8,21,A,3,Liverpool_Tottenham_2019
99,16:30:00,2,Man United,13,0,1,3,0,S Attwell,0,2,2,10,A,21,2019-10-27,Norwich,E0,11,3,1,10,A,10,Norwich_Man United_2019
100,12:30:00,4,Man United,14,0,1,0,1,C Kavanagh,0,0,3,12,H,15,2019-11-02,Bournemouth,E0,4,6,4,12,H,10,Bournemouth_Man United_2019
101,15:00:00,0,Wolves,6,0,1,1,1,M Oliver,0,0,2,15,D,25,2019-11-02,Arsenal,E0,8,4,8,10,H,9,Arsenal_Wolves_2019
102,15:00:00,1,Liverpool,12,0,1,2,1,J Moss,0,0,2,9,A,25,2019-11-02,Aston Villa,E0,6,2,2,5,H,10,Aston Villa_Liverpool_2019
103,15:00:00,0,Norwich,11,0,2,0,0,K Friend,0,0,1,8,H,7,2019-11-02,Brighton,E0,0,5,8,21,D,3,Brighton_Norwich_2019
104,15:00:00,3,Southampton,11,0,2,1,0,L Mason,0,1,1,10,H,3,2019-11-02,Man City,E0,3,4,17,26,A,0,Man City_Southampton_2019
105,15:00:00,1,Burnley,8,0,3,0,3,S Hooper,0,0,2,12,H,6,2019-11-02,Sheffield United,E0,0,6,7,13,H,6,Sheffield United_Burnley_2019
106,15:00:00,2,Newcastle,10,0,2,3,0,S Attwell,0,2,1,7,A,12,2019-11-02,West Ham,E0,9,6,7,16,A,3,West Ham_Newcastle_2019
107,17:30:00,4,Chelsea,8,0,1,2,0,A Taylor,0,1,2,5,A,16,2019-11-02,Watford,E0,10,3,1,12,A,6,Watford_Chelsea_2019
108,14:00:00,2,Leicester,15,0,0,2,0,P Tierney,0,0,2,16,A,14,2019-11-03,Crystal Palace,E0,5,3,5,12,D,6,Crystal Palace_Leicester_2019
109,16:30:00,1,Tottenham,9,1,1,1,0,M Atkinson,0,0,2,8,D,4,2019-11-03,Everton,E0,2,3,5,7,D,2,Everton_Tottenham_2019
110,20:00:00,1,Watford,7,1,0,2,0,A Marriner,0,1,2,13,A,12,2019-11-08,Norwich,E0,2,5,10,17,A,4,Norwich_Watford_2019
111,12:30:00,3,Crystal Palace,9,0,2,0,0,M Dean,0,0,2,17,H,3,2019-11-09,Chelsea,E0,1,5,7,23,D,0,Chelsea_Crystal Palace_2019
112,15:00:00,2,West Ham,17,0,3,0,2,K Friend,0,0,1,10,H,7,2019-11-09,Burnley,E0,4,12,11,14,H,4,Burnley_West Ham_2019
113,15:00:00,2,Bournemouth,10,0,2,1,1,M Atkinson,0,1,0,5,H,16,2019-11-09,Newcastle,E0,3,9,5,20,D,4,Newcastle_Bournemouth_2019
114,15:00:00,1,Everton,12,0,1,2,0,P Tierney,0,1,1,12,A,24,2019-11-09,Southampton,E0,5,3,5,4,A,9,Southampton_Everton_2019
115,15:00:00,2,Sheffield United,6,0,1,1,0,G Scott,0,0,2,9,D,14,2019-11-09,Tottenham,E0,4,5,4,17,D,4,Tottenham_Sheffield United_2019
116,17:30:00,1,Arsenal,10,0,2,0,0,C Kavanagh,0,0,1,10,H,8,2019-11-09,Leicester,E0,1,7,5,19,D,4,Leicester_Arsenal_2019
117,14:00:00,2,Brighton,10,0,3,1,2,J Moss,0,0,5,14,H,6,2019-11-10,Man United,E0,2,11,5,21,H,2,Man United_Brighton_2019
118,14:00:00,4,Aston Villa,17,0,2,1,1,A Taylor,0,0,3,8,H,13,2019-11-10,Wolves,E0,4,5,6,17,H,3,Wolves_Aston Villa_2019
119,16:30:00,0,Man City,10,0,3,1,2,M Oliver,0,0,2,5,H,18,2019-11-10,Liverpool,E0,3,5,4,12,H,13,Liverpool_Man City_2019
120,12:30:00,3,Tottenham,12,0,2,3,0,M Oliver,0,2,2,14,A,15,2019-11-23,West Ham,E0,6,4,3,11,A,7,West Ham_Tottenham_2019
121,15:00:00,6,Southampton,13,0,2,2,1,S Attwell,0,1,2,19,D,21,2019-11-23,Arsenal,E0,6,5,6,12,D,8,Arsenal_Southampton_2019
122,15:00:00,2,Wolves,10,0,1,2,0,S Hooper,1,2,1,12,A,17,2019-11-23,Bournemouth,E0,7,2,5,9,A,9,Bournemouth_Wolves_2019
123,15:00:00,2,Leicester,9,0,0,2,0,M Dean,0,0,0,1,A,19,2019-11-23,Brighton,E0,9,0,6,7,D,7,Brighton_Leicester_2019
124,15:00:00,0,Liverpool,8,0,1,2,0,K Friend,0,0,1,7,A,12,2019-11-23,Crystal Palace,E0,4,6,9,16,D,8,Crystal Palace_Liverpool_2019
125,15:00:00,3,Norwich,12,0,0,2,0,A Taylor,0,0,5,11,A,13,2019-11-23,Everton,E0,5,7,7,18,D,7,Everton_Norwich_2019
126,15:00:00,0,Burnley,14,0,0,3,0,P Tierney,0,0,3,13,A,11,2019-11-23,Watford,E0,5,4,7,15,D,5,Watford_Burnley_2019
127,17:30:00,1,Chelsea,5,0,2,1,2,M Atkinson,0,1,1,9,H,11,2019-11-23,Man City,E0,2,4,8,15,H,2,Man City_Chelsea_2019
128,16:30:00,1,Man United,13,0,3,3,1,A Marriner,0,0,2,10,D,11,2019-11-24,Sheffield United,E0,5,8,6,12,H,3,Sheffield United_Man United_2019
129,20:00:00,1,Newcastle,10,0,2,0,2,L Mason,0,0,1,9,H,11,2019-11-25,Aston Villa,E0,5,8,11,17,H,6,Aston Villa_Newcastle_2019
130,12:30:00,1,Man City,4,0,2,2,1,C Kavanagh,0,1,2,6,D,24,2019-11-30,Newcastle,E0,9,3,1,6,D,10,Newcastle_Man City_2019
131,15:00:00,2,Crystal Palace,13,0,0,2,0,P Bankes,0,1,0,10,A,7,2019-11-30,Burnley,E0,2,4,5,15,A,6,Burnley_Crystal Palace_2019
132,15:00:00,0,West Ham,0,0,0,1,0,J Moss,0,0,3,16,A,5,2019-11-30,Chelsea,E0,4,6,9,19,D,3,Chelsea_West Ham_2019
133,15:00:00,0,Brighton,3,0,2,1,2,M Atkinson,1,0,0,10,H,12,2019-11-30,Liverpool,E0,5,7,4,15,H,5,Liverpool_Brighton_2019
134,15:00:00,0,Bournemouth,10,0,3,2,1,L Mason,0,0,2,12,H,20,2019-11-30,Tottenham,E0,6,5,4,15,H,8,Tottenham_Bournemouth_2019
135,17:30:00,1,Watford,6,0,2,1,0,M Oliver,0,1,0,10,H,6,2019-11-30,Southampton,E0,3,6,6,11,A,7,Southampton_Watford_2019
136,14:00:00,2,Arsenal,8,0,2,2,2,P Tierney,0,1,1,10,D,16,2019-12-01,Norwich,E0,7,8,7,15,H,12,Norwich_Arsenal_2019
137,14:00:00,1,Sheffield United,12,0,1,1,0,D Coote,0,1,4,18,D,9,2019-12-01,Wolves,E0,4,3,7,13,A,2,Wolves_Sheffield United_2019
138,16:30:00,0,Everton,7,0,2,1,0,G Scott,0,1,1,9,H,11,2019-12-01,Leicester,E0,3,6,4,16,A,4,Leicester_Everton_2019
139,16:30:00,4,Aston Villa,16,0,2,2,1,C Pawson,0,1,1,8,D,9,2019-12-01,Man United,E0,3,6,9,16,D,9,Man United_Aston Villa_2019
140,19:30:00,3,Bournemouth,6,0,1,0,0,A Taylor,1,0,3,15,H,6,2019-12-03,Crystal Palace,E0,3,2,6,7,D,9,Crystal Palace_Bournemouth_2019
141,20:15:00,1,Man City,9,0,1,4,0,J Moss,0,1,1,6,A,17,2019-12-03,Burnley,E0,8,2,3,4,A,6,Burnley_Man City_2019
142,19:30:00,2,Aston Villa,18,0,2,1,1,C Kavanagh,0,1,1,10,H,9,2019-12-04,Chelsea,E0,3,9,9,25,D,5,Chelsea_Aston Villa_2019
143,19:30:00,3,Watford,13,0,2,0,0,C Pawson,0,0,2,16,H,4,2019-12-04,Leicester,E0,1,6,7,12,D,2,Leicester_Watford_2019
144,19:30:00,0,Tottenham,9,0,2,1,1,P Tierney,0,1,1,9,H,8,2019-12-04,Man United,E0,5,7,4,12,D,3,Man United_Tottenham_2019
145,19:30:00,1,Norwich,12,0,2,1,2,K Friend,0,0,1,7,H,10,2019-12-04,Southampton,E0,3,5,6,14,H,1,Southampton_Norwich_2019
146,19:30:00,1,West Ham,8,0,2,0,1,A Marriner,0,0,2,9,H,6,2019-12-04,Wolves,E0,3,7,5,13,H,4,Wolves_West Ham_2019
147,20:15:00,1,Everton,13,0,5,2,4,M Dean,0,2,2,17,H,12,2019-12-04,Liverpool,E0,4,5,5,11,H,6,Liverpool_Everton_2019
148,19:30:00,2,Newcastle,10,0,0,2,0,S Attwell,0,1,0,6,A,6,2019-12-05,Sheffield United,E0,4,6,8,13,A,1,Sheffield United_Newcastle_2019
149,20:15:00,3,Brighton,10,0,1,2,0,G Scott,0,1,1,11,A,20,2019-12-05,Arsenal,E0,9,5,9,12,A,9,Arsenal_Brighton_2019
150,12:30:00,3,Chelsea,14,0,3,1,1,C Pawson,0,0,0,9,H,15,2019-12-07,Everton,E0,4,7,1,13,H,5,Everton_Chelsea_2019
151,15:00:00,0,Liverpool,5,0,0,3,0,C Kavanagh,0,2,1,6,A,21,2019-12-07,Bournemouth,E0,9,0,1,3,A,3,Bournemouth_Liverpool_2019
152,15:00:00,1,Burnley,12,0,5,0,3,K Friend,0,0,1,8,H,7,2019-12-07,Tottenham,E0,1,7,1,13,H,1,Tottenham_Burnley_2019
153,15:00:00,4,Crystal Palace,15,0,0,0,0,M Atkinson,0,0,2,16,D,3,2019-12-07,Watford,E0,0,3,6,13,D,2,Watford_Crystal Palace_2019
154,17:30:00,3,Man United,10,0,1,2,0,A Taylor,0,2,2,10,A,11,2019-12-07,Man City,E0,7,5,16,22,A,3,Man City_Man United_2019
155,14:00:00,6,Leicester,21,0,1,4,1,M Oliver,0,2,2,15,A,23,2019-12-08,Aston Villa,E0,8,2,8,15,A,5,Aston Villa_Leicester_2019
156,14:00:00,1,Southampton,11,0,2,1,0,D Coote,0,0,3,17,H,19,2019-12-08,Newcastle,E0,4,6,3,12,D,12,Newcastle_Southampton_2019
157,14:00:00,0,Sheffield United,6,0,1,2,1,S Hooper,0,0,4,12,A,9,2019-12-08,Norwich,E0,3,4,9,14,H,1,Norwich_Sheffield United_2019
158,16:30:00,3,Wolves,10,0,2,2,2,J Moss,0,2,0,7,D,13,2019-12-08,Brighton,E0,5,4,3,13,D,4,Brighton_Wolves_2019
159,20:00:00,2,Arsenal,12,0,1,3,1,M Dean,0,0,0,6,A,10,2019-12-09,West Ham,E0,3,4,4,11,H,3,West Ham_Arsenal_2019
160,12:30:00,2,Watford,8,0,2,0,1,A Marriner,0,0,1,6,H,8,2019-12-14,Liverpool,E0,2,6,6,16,H,3,Liverpool_Watford_2019
161,15:00:00,0,Newcastle,15,0,1,0,0,T Robinson,0,0,2,12,H,9,2019-12-14,Burnley,E0,0,4,4,7,D,3,Burnley_Newcastle_2019
