,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,4,Aston Villa,15,1,0,3,1,A Taylor,1,1,5,18,A,9,2013-08-17,Arsenal,E0,4,4,4,16,D,3,Arsenal_Aston Villa_2013
1,1,Stoke,11,1,0,0,1,M Atkinson,0,0,1,11,H,10,2013-08-17,Liverpool,E0,4,11,12,26,H,6,Liverpool_Stoke_2013
2,2,Everton,13,2,0,2,0,M Oliver,0,0,0,10,D,19,2013-08-17,Norwich,E0,6,2,6,8,D,8,Norwich_Everton_2013
3,0,Fulham,14,0,0,1,0,N Swarbrick,0,0,3,14,A,5,2013-08-17,Sunderland,E0,1,3,6,20,D,1,Sunderland_Fulham_2013
4,1,Man United,13,1,0,4,0,P Dowd,0,2,3,10,A,15,2013-08-17,Swansea,E0,7,6,7,17,A,4,Swansea_Man United_2013
5,4,Southampton,14,0,0,1,0,K Friend,0,0,0,24,A,7,2013-08-17,West Brom,E0,2,1,4,11,D,8,West Brom_Southampton_2013
6,0,Cardiff,10,2,0,0,1,H Webb,0,0,1,7,H,12,2013-08-17,West Ham,E0,1,4,4,18,H,3,West Ham_Cardiff_2013
7,0,Hull,7,2,0,0,2,J Moss,0,0,1,16,H,7,2013-08-18,Chelsea,E0,2,5,5,22,H,1,Chelsea_Hull_2013
8,1,Tottenham,6,0,0,1,0,M Clattenburg,0,0,0,9,A,17,2013-08-18,Crystal Palace,E0,2,3,3,5,D,7,Crystal Palace_Tottenham_2013
9,2,Newcastle,9,4,1,0,2,A Marriner,0,0,3,7,H,5,2013-08-19,Man City,E0,1,11,8,20,H,1,Man City_Newcastle_2013
10,1,Aston Villa,12,2,0,1,1,K Friend,0,1,4,13,H,7,2013-08-21,Chelsea,E0,3,3,1,15,D,2,Chelsea_Aston Villa_2013
11,3,Liverpool,9,0,0,1,0,M Clattenburg,0,1,3,8,A,5,2013-08-24,Aston Villa,E0,1,3,8,17,A,2,Aston Villa_Liverpool_2013
12,1,West Brom,14,0,0,0,0,R East,0,0,1,15,D,7,2013-08-24,Everton,E0,2,8,11,22,D,1,Everton_West Brom_2013
13,2,Arsenal,10,1,0,3,0,H Webb,0,2,2,8,A,18,2013-08-24,Fulham,E0,7,7,1,16,A,8,Fulham_Arsenal_2013
14,1,Norwich,14,1,0,0,1,M Jones,1,0,1,19,H,13,2013-08-24,Hull,E0,4,1,1,6,H,5,Hull_Norwich_2013
15,0,West Ham,12,0,0,0,0,P Dowd,0,0,1,14,D,6,2013-08-24,Newcastle,E0,1,0,5,16,D,4,Newcastle_West Ham_2013
