,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
253,12:00:00,2,Arsenal,15,0,1,3,1,P Tierney,0,2,1,3,A,12,2021-02-28,Leicester,E0,4,3,2,8,A,7,Leicester_Arsenal_2020
254,14:00:00,0,Burnley,6,0,4,0,3,K Friend,0,0,0,10,H,10,2021-02-28,Tottenham,E0,3,7,3,16,H,4,Tottenham_Burnley_2020
255,16:30:00,1,Man United,11,0,0,0,0,S Attwell,0,0,2,12,D,11,2021-02-28,Chelsea,E0,4,6,3,18,D,4,Chelsea_Man United_2020
256,19:15:00,0,Liverpool,9,0,0,2,0,J Moss,0,0,0,9,A,16,2021-02-28,Sheffield United,E0,8,2,4,8,D,3,Sheffield United_Liverpool_2020
257,20:00:00,0,Southampton,13,0,1,0,1,M Atkinson,0,0,2,9,H,9,2021-03-01,Everton,E0,1,1,4,7,H,10,Everton_Southampton_2020
258,20:00:00,0,Wolves,9,0,4,1,1,C Kavanagh,0,0,1,5,H,6,2021-03-02,Man City,E0,1,10,10,22,H,2,Man City_Wolves_2020
259,18:00:00,0,Leicester,6,0,1,1,1,A Madley,0,1,2,12,D,15,2021-03-03,Burnley,E0,4,7,5,12,D,8,Burnley_Leicester_2020
260,18:00:00,1,Aston Villa,13,0,1,0,1,R Jones,1,0,0,6,H,16,2021-03-03,Sheffield United,E0,4,2,2,9,H,7,Sheffield United_Aston Villa_2020
261,20:15:00,1,Man United,4,0,0,0,0,A Marriner,0,0,0,13,D,11,2021-03-03,Crystal Palace,E0,1,2,4,8,D,6,Crystal Palace_Man United_2020
262,18:00:00,2,Tottenham,13,0,0,1,0,D Coote,0,1,1,9,A,9,2021-03-04,Fulham,E0,2,3,4,11,A,1,Fulham_Tottenham_2020
263,18:00:00,3,Everton,9,0,0,1,0,D England,0,0,1,7,A,11,2021-03-04,West Brom,E0,3,3,3,11,D,3,West Brom_Everton_2020
264,20:15:00,0,Chelsea,9,0,0,1,0,M Atkinson,0,1,0,8,A,11,2021-03-04,Liverpool,E0,5,1,5,7,A,2,Liverpool_Chelsea_2020
265,12:30:00,1,Arsenal,5,0,1,1,1,A Marriner,0,1,1,12,D,15,2021-03-06,Burnley,E0,3,5,2,9,D,4,Burnley_Arsenal_2020
266,15:00:00,4,Southampton,17,0,0,2,0,P Tierney,0,1,3,11,A,15,2021-03-06,Sheffield United,E0,5,2,7,8,A,3,Sheffield United_Southampton_2020
267,17:30:00,1,Wolves,13,0,0,0,0,A Madley,0,0,0,13,D,10,2021-03-06,Aston Villa,E0,2,1,5,9,D,3,Aston Villa_Wolves_2020
268,20:00:00,0,Leicester,14,0,1,2,1,M Oliver,0,0,1,8,A,8,2021-03-06,Brighton,E0,4,2,6,7,H,6,Brighton_Leicester_2020
269,12:00:00,0,Newcastle,11,0,0,0,0,M Atkinson,0,0,0,10,D,9,2021-03-07,West Brom,E0,5,3,9,13,D,7,West Brom_Newcastle_2020
270,14:00:00,2,Fulham,10,0,0,1,0,K Friend,0,1,3,8,A,10,2021-03-07,Liverpool,E0,3,3,9,16,A,4,Liverpool_Fulham_2020
271,16:30:00,0,Man United,9,0,0,2,0,A Taylor,0,1,3,12,A,8,2021-03-07,Man City,E0,6,6,6,23,A,2,Man City_Man United_2020
272,19:15:00,2,Crystal Palace,8,0,4,1,1,S Attwell,0,1,3,17,H,5,2021-03-07,Tottenham,E0,1,5,1,12,D,5,Tottenham_Crystal Palace_2020
273,18:00:00,0,Everton,11,0,2,0,1,D Coote,0,0,3,12,H,7,2021-03-08,Chelsea,E0,1,9,7,19,H,3,Chelsea_Everton_2020
274,20:00:00,1,Leeds,9,0,2,0,2,M Dean,0,0,1,9,H,17,2021-03-08,West Ham,E0,2,5,6,16,H,6,West Ham_Leeds_2020
275,18:00:00,1,Southampton,6,0,5,2,3,J Moss,0,1,0,4,H,11,2021-03-10,Man City,E0,6,10,5,17,H,5,Man City_Southampton_2020
276,20:00:00,2,Aston Villa,10,0,1,1,0,P Tierney,0,0,3,10,D,15,2021-03-12,Newcastle,E0,6,3,2,12,D,2,Newcastle_Aston Villa_2020
277,12:30:00,3,Chelsea,16,0,0,0,0,K Friend,0,0,0,6,D,15,2021-03-13,Leeds,E0,8,4,8,7,D,5,Leeds_Chelsea_2020
278,15:00:00,3,West Brom,16,0,1,0,1,S Hooper,0,0,1,15,H,12,2021-03-13,Crystal Palace,E0,1,4,3,6,H,2,Crystal Palace_West Brom_2020
279,17:30:00,0,Burnley,9,0,1,2,1,J Moss,0,2,4,6,A,14,2021-03-13,Everton,E0,5,4,7,14,A,4,Everton_Burnley_2020
280,20:00:00,0,Man City,14,0,0,3,0,A Marriner,0,0,0,13,A,8,2021-03-13,Fulham,E0,7,0,4,3,D,2,Fulham_Man City_2020
281,12:00:00,0,Brighton,11,0,1,2,1,S Attwell,0,1,0,10,A,8,2021-03-14,Southampton,E0,6,4,4,9,D,5,Southampton_Brighton_2020
282,14:00:00,0,Sheffield United,10,0,5,0,1,P Bankes,0,0,2,9,H,1,2021-03-14,Leicester,E0,0,10,9,19,H,1,Leicester_Sheffield United_2020
283,16:30:00,1,Tottenham,12,1,2,1,1,M Oliver,0,1,2,14,H,6,2021-03-14,Arsenal,E0,3,3,6,13,D,3,Arsenal_Tottenham_2020
284,19:15:00,4,West Ham,12,0,1,0,0,M Atkinson,0,0,0,2,H,7,2021-03-14,Man United,E0,0,4,6,15,D,3,Man United_West Ham_2020
285,20:00:00,2,Liverpool,17,0,0,1,0,C Pawson,0,1,1,10,A,12,2021-03-15,Wolves,E0,4,5,3,10,A,2,Wolves_Liverpool_2020
286,20:00:00,2,Leeds,13,0,1,2,1,D Coote,0,1,2,12,A,13,2021-03-19,Fulham,E0,4,6,13,13,D,7,Fulham_Leeds_2020
287,20:00:00,0,Newcastle,12,0,3,0,1,A Taylor,0,0,1,5,H,3,2021-03-20,Brighton,E0,1,6,3,11,H,1,Brighton_Newcastle_2020
288,15:00:00,3,Arsenal,18,0,3,3,3,J Moss,0,1,1,8,D,16,2021-03-21,West Ham,E0,7,5,3,15,H,5,West Ham_Arsenal_2020
289,19:30:00,3,Tottenham,18,0,0,2,0,M Dean,0,1,2,13,A,9,2021-03-21,Aston Villa,E0,3,1,5,8,A,8,Aston Villa_Tottenham_2020
290,12:30:00,1,West Brom,11,0,2,5,1,D Coote,1,2,1,6,A,14,2021-04-03,Chelsea,E0,7,8,10,18,A,3,Chelsea_West Brom_2020
291,15:00:00,1,Sheffield United,12,0,2,1,1,G Scott,0,1,2,13,H,9,2021-04-03,Leeds,E0,1,8,5,23,D,7,Leeds_Sheffield United_2020
292,17:30:00,2,Man City,13,0,0,2,0,A Taylor,0,0,3,12,A,11,2021-04-03,Leicester,E0,4,2,1,5,D,1,Leicester_Man City_2020
293,20:00:00,1,Liverpool,10,0,0,3,0,S Attwell,0,0,1,10,A,16,2021-04-03,Arsenal,E0,7,2,1,3,D,2,Arsenal_Liverpool_2020
294,12:00:00,0,Burnley,11,0,3,2,2,A Marriner,0,2,0,10,H,7,2021-04-04,Southampton,E0,5,9,6,24,D,7,Southampton_Burnley_2020
295,14:05:00,3,Tottenham,13,0,2,2,1,C Pawson,0,2,2,14,D,11,2021-04-04,Newcastle,E0,5,6,7,22,A,3,Newcastle_Tottenham_2020
296,16:30:00,1,Fulham,14,0,3,1,0,A Madley,0,0,2,20,H,15,2021-04-04,Aston Villa,E0,7,4,4,14,D,4,Aston Villa_Fulham_2020
297,19:30:00,2,Brighton,14,0,2,1,0,M Dean,0,1,2,7,H,5,2021-04-04,Man United,E0,3,7,5,15,A,6,Man United_Brighton_2020
298,18:00:00,2,Crystal Palace,10,0,1,1,0,K Friend,0,0,0,10,D,13,2021-04-05,Everton,E0,6,7,3,15,D,4,Everton_Crystal Palace_2020
299,20:15:00,1,West Ham,9,0,2,3,1,M Oliver,0,3,4,9,A,9,2021-04-05,Wolves,E0,6,5,4,20,A,2,Wolves_West Ham_2020
300,20:00:00,0,Wolves,11,0,0,1,0,J Moss,0,0,0,8,A,7,2021-04-09,Fulham,E0,3,3,3,14,D,4,Fulham_Wolves_2020
301,12:30:00,3,Leeds,12,1,1,2,0,A Marriner,0,1,1,15,A,2,2021-04-10,Man City,E0,2,7,9,29,A,3,Man City_Leeds_2020
302,15:00:00,2,Aston Villa,16,0,2,1,0,P Tierney,0,1,4,11,H,9,2021-04-10,Liverpool,E0,5,10,7,23,A,0,Liverpool_Aston Villa_2020
303,17:30:00,1,Chelsea,7,0,1,4,0,M Oliver,0,3,0,12,A,23,2021-04-10,Crystal Palace,E0,10,1,0,1,A,8,Crystal Palace_Chelsea_2020
304,12:00:00,1,Newcastle,11,0,1,2,1,A Taylor,0,0,0,12,A,10,2021-04-11,Burnley,E0,5,4,13,24,H,3,Burnley_Newcastle_2020
305,14:05:00,3,Leicester,7,0,3,2,2,M Dean,0,0,3,13,H,15,2021-04-11,West Ham,E0,5,4,1,4,H,9,West Ham_Leicester_2020
306,16:30:00,1,Man United,11,0,1,3,1,C Kavanagh,0,0,5,15,A,12,2021-04-11,Tottenham,E0,7,3,7,12,H,5,Tottenham_Man United_2020
307,19:00:00,1,Arsenal,9,0,0,3,0,P Bankes,0,1,1,6,A,14,2021-04-11,Sheffield United,E0,5,2,2,7,A,4,Sheffield United_Arsenal_2020
308,18:00:00,0,Southampton,12,0,3,0,2,S Hooper,0,0,1,11,H,14,2021-04-12,West Brom,E0,4,6,5,15,H,10,West Brom_Southampton_2020
309,20:15:00,1,Everton,12,0,0,0,0,D England,0,0,2,7,D,8,2021-04-12,Brighton,E0,1,3,10,23,D,3,Brighton_Everton_2020
310,20:00:00,1,Tottenham,8,0,2,2,1,M Oliver,0,1,1,8,D,12,2021-04-16,Everton,E0,3,7,6,18,D,3,Everton_Tottenham_2020
311,12:30:00,2,West Ham,9,1,3,2,2,K Friend,0,0,0,7,H,16,2021-04-17,Newcastle,E0,6,8,3,16,H,8,Newcastle_West Ham_2020
312,20:15:00,1,Sheffield United,8,0,1,0,0,R Jones,0,0,2,15,H,8,2021-04-17,Wolves,E0,2,5,3,10,D,3,Wolves_Sheffield United_2020
313,13:30:00,0,Fulham,9,0,1,1,0,C Pawson,0,0,3,11,D,3,2021-04-18,Arsenal,E0,1,5,11,18,D,1,Arsenal_Fulham_2020
314,16:00:00,1,Burnley,9,0,3,1,0,J Moss,0,0,2,12,H,10,2021-04-18,Man United,E0,3,9,8,17,D,3,Man United_Burnley_2020
315,20:00:00,2,Liverpool,17,0,1,1,0,A Taylor,0,1,1,15,D,17,2021-04-19,Leeds,E0,7,5,10,12,A,8,Leeds_Liverpool_2020
316,20:00:00,2,Brighton,8,1,0,0,0,S Attwell,0,0,0,9,D,11,2021-04-20,Chelsea,E0,2,4,0,7,D,3,Chelsea_Brighton_2020
317,18:00:00,2,Southampton,10,0,2,1,0,D Coote,0,1,1,14,H,10,2021-04-21,Tottenham,E0,5,3,5,12,A,5,Tottenham_Southampton_2020
318,20:15:00,0,Man City,12,1,1,2,1,P Bankes,1,2,1,7,A,13,2021-04-21,Aston Villa,E0,3,3,1,8,A,11,Aston Villa_Man City_2020
319,20:00:00,0,West Brom,13,0,3,0,3,A Madley,0,0,2,12,H,4,2021-04-22,Leicester,E0,1,7,7,17,H,3,Leicester_West Brom_2020
320,20:00:00,1,Everton,13,0,0,1,0,J Moss,0,0,3,10,A,8,2021-04-23,Arsenal,E0,1,3,7,14,D,3,Arsenal_Everton_2020
321,12:30:00,2,Newcastle,9,0,1,1,1,A Marriner,0,0,1,7,D,7,2021-04-24,Liverpool,E0,4,9,6,22,H,3,Liverpool_Newcastle_2020
322,17:30:00,0,Chelsea,9,0,0,1,0,C Kavanagh,1,1,4,11,A,17,2021-04-24,West Ham,E0,6,2,4,9,A,2,West Ham_Chelsea_2020
323,20:00:00,3,Brighton,13,0,1,0,1,K Friend,0,0,0,7,H,17,2021-04-24,Sheffield United,E0,4,3,2,7,H,12,Sheffield United_Brighton_2020
324,12:00:00,1,Burnley,8,0,0,4,0,D England,0,3,2,9,A,14,2021-04-25,Wolves,E0,7,2,8,12,A,5,Wolves_Burnley_2020
325,14:00:00,4,Man United,21,0,0,0,0,C Pawson,0,0,1,11,D,16,2021-04-25,Leeds,E0,4,3,2,6,D,6,Leeds_Man United_2020
326,19:00:00,0,West Brom,14,0,2,2,1,S Attwell,0,1,2,9,D,10,2021-04-25,Aston Villa,E0,4,11,11,24,D,4,Aston Villa_West Brom_2020
327,20:00:00,0,Crystal Palace,13,0,2,1,0,G Scott,0,1,1,12,H,4,2021-04-26,Leicester,E0,2,5,7,13,A,2,Leicester_Crystal Palace_2020
