,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,2,Wigan,15,0,0,2,0,M Clattenburg,0,1,2,14,A,14,2009-08-15,Aston Villa,E0,7,5,4,11,A,6,Aston Villa_Wigan_2009
1,2,Man City,12,0,0,2,0,M Dean,0,1,1,9,A,8,2009-08-15,Blackburn,E0,5,9,5,17,A,4,Blackburn_Man City_2009
2,2,Sunderland,16,0,0,1,0,A Marriner,0,1,1,10,A,20,2009-08-15,Bolton,E0,13,3,4,11,A,7,Bolton_Sunderland_2009
3,1,Hull,13,2,0,1,1,A Wiley,0,1,2,15,H,7,2009-08-15,Chelsea,E0,3,12,12,26,D,4,Chelsea_Hull_2009
4,0,Arsenal,11,1,0,6,0,M Halsey,0,3,0,13,A,15,2009-08-15,Everton,E0,9,5,4,8,A,9,Everton_Arsenal_2009
5,3,Fulham,11,0,0,1,0,M Atkinson,0,1,2,18,A,9,2009-08-15,Portsmouth,E0,3,4,6,16,A,4,Portsmouth_Fulham_2009
6,2,Burnley,15,2,0,0,2,S Bennett,0,0,2,10,H,9,2009-08-15,Stoke,E0,5,5,3,12,H,6,Stoke_Burnley_2009
7,0,West Ham,9,0,0,2,0,C Foy,0,1,0,5,A,16,2009-08-15,Wolves,E0,13,11,8,19,A,6,Wolves_West Ham_2009
8,1,Birmingham,13,1,0,0,1,L Mason,0,0,1,7,H,6,2009-08-16,Man United,E0,4,17,13,26,H,2,Man United_Birmingham_2009
9,3,Liverpool,14,2,0,1,1,P Dowd,0,0,3,16,H,6,2009-08-16,Tottenham,E0,3,11,6,17,H,5,Tottenham_Liverpool_2009
10,2,Chelsea,14,1,0,3,1,S Bennett,0,0,2,10,A,20,2009-08-18,Sunderland,E0,9,3,1,4,H,14,Sunderland_Chelsea_2009
11,0,Wolves,8,0,0,1,0,M Jones,0,1,3,21,A,9,2009-08-18,Wigan,E0,3,5,4,18,A,4,Wigan_Wolves_2009
12,0,Portsmouth,11,1,0,0,0,L Probert,0,0,5,20,H,9,2009-08-19,Birmingham,E0,4,5,4,9,D,5,Birmingham_Portsmouth_2009
13,2,Man United,8,1,0,0,1,A Wiley,0,0,1,12,H,18,2009-08-19,Burnley,E0,9,2,1,8,H,12,Burnley_Man United_2009
