,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
29,2,Tottenham,11,0,0,3,0,C Pawson,0,0,4,16,A,9,2018-08-27,Man United,E0,5,5,5,23,D,2,Man United_Tottenham_2018
30,3,Fulham,12,2,0,2,0,L Probert,0,1,3,14,D,10,2018-09-01,Brighton,E0,5,5,7,15,A,1,Brighton_Fulham_2018
31,2,Bournemouth,10,2,0,0,0,L Mason,0,0,2,7,H,8,2018-09-01,Chelsea,E0,1,6,7,24,D,6,Chelsea_Bournemouth_2018
32,1,Southampton,11,0,0,2,0,M Atkinson,0,0,1,12,A,19,2018-09-01,Crystal Palace,E0,6,6,7,20,D,4,Crystal Palace_Southampton_2018
33,3,Huddersfield,13,1,0,1,1,S Attwell,0,1,3,14,D,9,2018-09-01,Everton,E0,6,1,4,11,D,3,Everton_Huddersfield_2018
34,3,Liverpool,9,1,0,2,0,P Tierney,0,2,2,12,A,10,2018-09-01,Leicester,E0,4,5,4,12,A,4,Leicester_Liverpool_2018
35,0,Newcastle,5,2,0,1,1,K Friend,0,1,0,13,H,3,2018-09-01,Man City,E0,2,8,4,24,D,0,Man City_Newcastle_2018
36,2,Wolves,10,0,0,1,0,C Kavanagh,0,0,1,11,A,15,2018-09-01,West Ham,E0,6,3,4,13,D,4,West Ham_Wolves_2018
37,2,Man United,7,0,1,2,0,J Moss,0,2,3,13,A,21,2018-09-02,Burnley,E0,9,2,2,9,A,5,Burnley_Man United_2018
38,3,Arsenal,12,2,0,3,1,A Taylor,0,1,4,14,A,17,2018-09-02,Cardiff,E0,11,3,3,14,D,9,Cardiff_Arsenal_2018
39,2,Tottenham,9,2,0,1,0,A Marriner,0,0,1,8,H,11,2018-09-02,Watford,E0,2,3,3,7,D,10,Watford_Tottenham_2018
40,3,Leicester,13,4,1,2,3,C Pawson,0,0,2,15,H,14,2018-09-15,Bournemouth,E0,8,5,4,10,H,6,Bournemouth_Leicester_2018
41,0,Cardiff,8,4,0,1,2,J Moss,0,1,0,10,H,6,2018-09-15,Chelsea,E0,2,7,5,18,H,4,Chelsea_Cardiff_2018
42,1,Crystal Palace,11,0,0,1,0,L Mason,0,1,2,17,A,7,2018-09-15,Huddersfield,E0,2,2,5,15,A,3,Huddersfield_Crystal Palace_2018
43,0,Fulham,7,3,0,0,2,S Attwell,0,0,0,7,H,9,2018-09-15,Man City,E0,3,9,10,28,H,4,Man City_Fulham_2018
44,0,Arsenal,13,1,0,2,0,L Probert,0,0,0,11,A,12,2018-09-15,Newcastle,E0,2,2,10,4,D,4,Newcastle_Arsenal_2018
45,0,Liverpool,17,1,0,2,0,M Oliver,0,1,0,16,A,17,2018-09-15,Tottenham,E0,10,3,5,11,A,4,Tottenham_Liverpool_2018
46,2,Man United,9,1,1,2,0,M Dean,0,2,1,11,A,9,2018-09-15,Watford,E0,6,5,6,14,A,8,Watford_Man United_2018
47,2,West Ham,15,1,0,3,1,M Atkinson,0,2,5,12,A,9,2018-09-16,Everton,E0,4,4,4,16,A,2,Everton_West Ham_2018
48,2,Burnley,10,1,0,0,0,A Marriner,0,0,4,9,H,7,2018-09-16,Wolves,E0,2,7,8,30,D,2,Wolves_Burnley_2018
49,2,Brighton,10,2,0,2,1,A Taylor,0,0,3,13,D,12,2018-09-17,Southampton,E0,4,5,1,14,H,4,Southampton_Brighton_2018
50,2,Tottenham,15,1,0,2,0,C Kavanagh,0,1,1,9,A,16,2018-09-22,Brighton,E0,7,4,5,8,A,7,Brighton_Tottenham_2018
51,2,Bournemouth,17,4,0,0,2,A Taylor,0,0,0,6,H,19,2018-09-22,Burnley,E0,5,5,3,12,H,8,Burnley_Bournemouth_2018
52,1,Man City,6,0,0,5,0,M Oliver,0,3,1,4,A,21,2018-09-22,Cardiff,E0,10,2,1,2,A,9,Cardiff_Man City_2018
53,1,Newcastle,8,0,0,0,0,A Marriner,0,0,1,11,D,6,2018-09-22,Crystal Palace,E0,3,4,9,16,D,5,Crystal Palace_Newcastle_2018
54,2,Watford,11,1,0,1,0,M Atkinson,0,1,1,9,D,11,2018-09-22,Fulham,E0,6,3,8,15,A,8,Fulham_Watford_2018
55,2,Huddersfield,10,3,0,1,1,D Coote,0,1,1,16,H,9,2018-09-22,Leicester,E0,2,8,3,18,D,1,Leicester_Huddersfield_2018
56,0,Southampton,7,3,0,0,3,P Tierney,0,0,2,10,H,7,2018-09-22,Liverpool,E0,1,4,5,12,H,4,Liverpool_Southampton_2018
57,1,Wolves,5,1,0,1,1,K Friend,0,0,1,17,D,11,2018-09-22,Man United,E0,8,6,5,15,H,4,Man United_Wolves_2018
58,2,Everton,17,2,0,0,0,J Moss,0,0,1,12,H,9,2018-09-23,Arsenal,E0,6,5,5,9,D,9,Arsenal_Everton_2018
59,2,Chelsea,11,0,0,0,0,M Dean,0,0,1,9,D,17,2018-09-23,West Ham,E0,6,1,1,6,D,8,West Ham_Chelsea_2018
60,2,Watford,11,2,0,0,0,A Taylor,0,0,2,17,H,13,2018-09-29,Arsenal,E0,4,2,6,9,D,6,Arsenal_Watford_2018
61,0,Liverpool,7,1,0,1,1,A Marriner,0,0,2,9,D,13,2018-09-29,Chelsea,E0,6,4,4,10,H,4,Chelsea_Liverpool_2018
62,0,Fulham,13,3,0,0,0,R East,0,0,3,13,H,6,2018-09-29,Everton,E0,0,6,12,19,D,1,Everton_Fulham_2018
63,2,Tottenham,17,0,0,2,0,C Pawson,0,2,2,16,A,10,2018-09-29,Huddersfield,E0,6,5,3,9,A,0,Huddersfield_Tottenham_2018
64,0,Brighton,4,2,0,0,1,L Mason,0,0,3,10,H,4,2018-09-29,Man City,E0,1,8,10,28,H,3,Man City_Brighton_2018
65,0,Leicester,11,0,0,2,0,S Hooper,0,1,0,5,A,12,2018-09-29,Newcastle,E0,5,1,5,6,A,9,Newcastle_Leicester_2018
66,0,Man United,12,3,0,1,2,M Oliver,0,0,1,12,H,9,2018-09-29,West Ham,E0,4,3,4,8,H,9,West Ham_Man United_2018
67,3,Southampton,11,2,0,0,0,S Attwell,0,0,1,7,H,17,2018-09-29,Wolves,E0,6,6,8,14,D,6,Wolves_Southampton_2018
68,1,Burnley,11,1,0,2,0,M Atkinson,0,0,3,15,A,3,2018-09-30,Cardiff,E0,2,5,10,19,D,2,Cardiff_Burnley_2018
69,3,Crystal Palace,9,2,0,1,1,M Dean,0,0,4,12,H,10,2018-10-01,Bournemouth,E0,2,5,3,11,H,3,Bournemouth_Crystal Palace_2018
70,3,West Ham,12,1,0,0,1,K Friend,0,0,2,8,H,17,2018-10-05,Brighton,E0,4,4,2,9,H,9,Brighton_West Ham_2018
71,2,Huddersfield,8,1,0,1,1,C Kavanagh,0,0,2,11,D,19,2018-10-06,Burnley,E0,2,3,1,6,H,10,Burnley_Huddersfield_2018
72,3,Wolves,11,0,0,1,0,M Oliver,0,0,4,13,A,7,2018-10-06,Crystal Palace,E0,2,4,6,11,D,3,Crystal Palace_Wolves_2018
73,2,Everton,10,1,0,2,1,A Marriner,1,1,1,11,A,17,2018-10-06,Leicester,E0,8,2,2,8,D,10,Leicester_Everton_2018
74,2,Newcastle,16,3,0,2,0,A Taylor,0,2,2,8,H,13,2018-10-06,Man United,E0,8,10,10,18,A,6,Man United_Newcastle_2018
75,2,Cardiff,7,1,1,0,1,M Dean,0,0,1,11,H,8,2018-10-06,Tottenham,E0,6,7,6,19,H,2,Tottenham_Cardiff_2018
76,3,Bournemouth,11,0,0,4,0,J Moss,1,3,1,9,A,10,2018-10-06,Watford,E0,7,2,10,14,A,7,Watford_Bournemouth_2018
77,2,Arsenal,11,1,0,5,1,P Tierney,0,1,0,12,A,9,2018-10-07,Fulham,E0,7,4,4,21,D,2,Fulham_Arsenal_2018
78,1,Man City,10,0,0,0,0,M Atkinson,0,0,3,10,D,6,2018-10-07,Liverpool,E0,2,2,2,7,D,6,Liverpool_Man City_2018
79,6,Chelsea,13,0,0,3,0,C Pawson,0,1,0,11,A,21,2018-10-07,Southampton,E0,6,6,4,15,A,12,Southampton_Chelsea_2018
80,1,Southampton,10,0,0,0,0,L Probert,0,0,2,14,D,8,2018-10-20,Bournemouth,E0,4,2,6,10,D,4,Bournemouth_Southampton_2018
81,3,Fulham,15,4,0,2,2,K Friend,0,2,3,16,H,9,2018-10-20,Cardiff,E0,4,5,4,22,D,4,Cardiff_Fulham_2018
82,2,Man United,9,2,0,2,1,M Dean,0,0,5,17,D,7,2018-10-20,Chelsea,E0,4,6,5,21,H,3,Chelsea_Man United_2018
83,0,Liverpool,9,0,0,1,0,M Oliver,0,1,2,6,A,11,2018-10-20,Huddersfield,E0,2,1,2,13,A,4,Huddersfield_Liverpool_2018
84,2,Burnley,11,5,0,0,1,J Moss,0,0,2,5,H,5,2018-10-20,Man City,E0,0,10,10,24,H,1,Man City_Burnley_2018
85,0,Brighton,13,0,0,1,0,A Marriner,0,1,2,17,A,8,2018-10-20,Newcastle,E0,2,6,10,27,A,2,Newcastle_Brighton_2018
86,3,Tottenham,8,0,0,1,0,M Atkinson,0,1,0,10,A,10,2018-10-20,West Ham,E0,2,4,10,13,A,6,West Ham_Tottenham_2018
87,3,Watford,23,0,0,2,0,L Mason,0,2,1,13,A,9,2018-10-20,Wolves,E0,3,1,8,10,A,2,Wolves_Watford_2018
88,2,Crystal Palace,13,2,0,0,0,A Taylor,0,0,1,17,H,7,2018-10-21,Everton,E0,3,4,10,20,D,5,Everton_Crystal Palace_2018
89,2,Leicester,10,3,0,1,1,C Kavanagh,0,1,2,10,H,8,2018-10-22,Arsenal,E0,2,6,6,19,D,4,Arsenal_Leicester_2018
90,3,Wolves,11,1,0,0,0,A Taylor,0,0,0,8,H,25,2018-10-27,Brighton,E0,7,1,1,2,D,10,Brighton_Wolves_2018
91,2,Bournemouth,16,0,0,3,0,A Marriner,1,1,1,3,A,12,2018-10-27,Fulham,E0,5,1,5,11,A,5,Fulham_Bournemouth_2018
92,1,West Ham,17,1,1,1,0,M Oliver,0,1,1,5,D,11,2018-10-27,Leicester,E0,3,7,8,21,A,0,Leicester_West Ham_2018
93,0,Cardiff,6,4,0,1,1,S Attwell,0,0,0,4,H,2,2018-10-27,Liverpool,E0,1,7,8,19,H,0,Liverpool_Cardiff_2018
94,0,Newcastle,9,0,0,0,0,C Kavanagh,0,0,1,12,D,6,2018-10-27,Southampton,E0,0,4,7,22,D,2,Southampton_Newcastle_2018
95,1,Huddersfield,9,3,0,0,2,M Dean,0,0,2,13,H,13,2018-10-27,Watford,E0,7,6,3,12,H,3,Watford_Huddersfield_2018
96,4,Chelsea,14,0,0,4,0,C Pawson,0,1,2,10,A,24,2018-10-28,Burnley,E0,8,1,4,7,A,4,Burnley_Chelsea_2018
97,1,Arsenal,10,2,0,2,1,M Atkinson,0,0,2,16,D,7,2018-10-28,Crystal Palace,E0,2,3,6,16,H,4,Crystal Palace_Arsenal_2018
98,2,Everton,15,2,0,1,1,J Moss,0,0,1,12,H,14,2018-10-28,Man United,E0,6,10,8,14,H,4,Man United_Everton_2018
99,2,Man City,13,0,0,1,0,K Friend,0,1,2,13,A,13,2018-10-29,Tottenham,E0,6,1,3,4,A,6,Tottenham_Man City_2018
100,1,Liverpool,7,1,0,1,0,A Marriner,0,0,1,7,D,13,2018-11-03,Arsenal,E0,4,4,5,12,D,8,Arsenal_Liverpool_2018
101,4,Man United,12,1,0,2,1,P Tierney,0,1,3,12,A,18,2018-11-03,Bournemouth,E0,8,7,9,18,D,5,Bournemouth_Man United_2018
102,2,Leicester,13,0,0,1,0,L Probert,0,0,2,12,A,13,2018-11-03,Cardiff,E0,5,2,6,11,D,12,Cardiff_Leicester_2018
103,0,Brighton,9,3,0,1,1,D Coote,0,1,1,17,H,5,2018-11-03,Everton,E0,3,3,6,14,D,4,Everton_Brighton_2018
104,1,Watford,12,1,0,0,0,C Pawson,0,0,5,11,H,16,2018-11-03,Newcastle,E0,1,2,8,10,D,9,Newcastle_Watford_2018
105,1,Burnley,7,4,0,2,1,R East,0,1,4,9,H,6,2018-11-03,West Ham,E0,3,10,10,22,D,4,West Ham_Burnley_2018
106,1,Tottenham,11,2,0,3,0,M Dean,0,2,2,8,A,10,2018-11-03,Wolves,E0,8,7,5,16,A,1,Wolves_Tottenham_2018
107,0,Crystal Palace,6,3,0,1,1,M Oliver,0,0,1,13,H,7,2018-11-04,Chelsea,E0,2,6,4,15,H,2,Chelsea_Crystal Palace_2018
108,1,Southampton,14,6,0,1,4,L Mason,0,1,1,9,H,12,2018-11-04,Man City,E0,6,8,4,18,H,4,Man City_Southampton_2018
109,1,Fulham,11,1,0,0,1,A Taylor,0,0,2,8,H,7,2018-11-05,Huddersfield,E0,1,2,5,10,H,4,Huddersfield_Fulham_2018
110,2,Brighton,7,2,1,1,1,M Atkinson,0,1,1,21,H,7,2018-11-10,Cardiff,E0,3,6,4,20,D,1,Cardiff_Brighton_2018
111,1,Tottenham,12,0,0,1,0,J Moss,0,0,1,9,A,11,2018-11-10,Crystal Palace,E0,2,4,10,11,D,6,Crystal Palace_Tottenham_2018
112,1,West Ham,9,1,0,1,1,C Kavanagh,0,0,1,8,D,12,2018-11-10,Huddersfield,E0,5,7,5,15,H,6,Huddersfield_West Ham_2018
113,2,Burnley,13,0,0,0,0,M Dean,0,0,0,10,D,6,2018-11-10,Leicester,E0,1,5,12,22,D,1,Leicester_Burnley_2018
114,2,Bournemouth,9,2,0,1,2,L Probert,0,1,1,11,H,14,2018-11-10,Newcastle,E0,4,6,7,18,H,10,Newcastle_Bournemouth_2018
115,3,Watford,13,1,0,1,1,S Hooper,0,0,2,13,D,12,2018-11-10,Southampton,E0,6,4,7,14,H,6,Southampton_Watford_2018
116,2,Wolves,9,1,0,1,0,S Attwell,0,1,2,16,D,12,2018-11-11,Arsenal,E0,5,3,11,10,A,2,Arsenal_Wolves_2018
117,4,Everton,7,0,0,0,0,K Friend,0,0,3,11,D,6,2018-11-11,Chelsea,E0,1,4,5,15,D,5,Chelsea_Everton_2018
118,1,Fulham,11,2,0,0,1,P Tierney,0,0,1,9,H,8,2018-11-11,Liverpool,E0,3,7,6,20,H,3,Liverpool_Fulham_2018
119,1,Man United,12,3,0,1,1,A Taylor,0,0,1,12,H,6,2018-11-11,Man City,E0,1,5,5,17,H,1,Man City_Man United_2018
120,3,Leicester,10,1,1,1,1,C Kavanagh,0,0,1,7,D,8,2018-11-24,Brighton,E0,3,3,6,14,H,1,Brighton_Leicester_2018
121,0,Cardiff,12,1,0,0,0,P Tierney,0,0,3,13,H,7,2018-11-24,Everton,E0,1,8,7,16,D,3,Everton_Cardiff_2018
122,2,Southampton,10,3,0,2,2,M Oliver,0,1,3,6,H,19,2018-11-24,Fulham,E0,8,5,2,10,H,5,Fulham_Southampton_2018
123,1,Crystal Palace,13,0,0,0,0,L Mason,0,0,2,12,D,13,2018-11-24,Man United,E0,2,5,10,12,D,3,Man United_Crystal Palace_2018
124,0,Chelsea,19,3,0,1,2,M Atkinson,0,0,3,12,H,13,2018-11-24,Tottenham,E0,2,9,4,18,H,4,Tottenham_Chelsea_2018
125,0,Liverpool,12,0,1,3,0,J Moss,0,0,0,13,A,10,2018-11-24,Watford,E0,7,1,5,5,D,5,Watford_Liverpool_2018
126,0,Man City,6,0,0,4,0,A Marriner,0,3,0,3,A,9,2018-11-24,West Ham,E0,6,1,8,9,A,1,West Ham_Man City_2018
127,2,Arsenal,6,1,0,2,1,C Pawson,0,1,1,9,A,20,2018-11-25,Bournemouth,E0,4,5,5,11,D,8,Bournemouth_Arsenal_2018
128,1,Huddersfield,9,0,0,2,0,K Friend,0,1,2,8,A,14,2018-11-25,Wolves,E0,6,3,3,12,A,5,Wolves_Huddersfield_2018
129,0,Newcastle,6,1,0,2,1,A Taylor,0,2,1,11,A,17,2018-11-26,Burnley,E0,3,4,5,14,A,5,Burnley_Newcastle_2018
130,1,Wolves,3,2,0,1,0,A Marriner,0,1,2,12,H,15,2018-11-30,Cardiff,E0,4,3,7,17,A,6,Cardiff_Wolves_2018
131,1,Burnley,9,2,0,0,1,L Probert,0,0,1,10,H,4,2018-12-01,Crystal Palace,E0,0,9,10,29,H,2,Crystal Palace_Burnley_2018
132,0,Brighton,10,1,0,2,1,M Oliver,1,1,2,12,A,14,2018-12-01,Huddersfield,E0,6,2,2,7,D,6,Huddersfield_Brighton_2018
133,2,Watford,7,2,1,0,2,G Scott,0,0,1,6,H,8,2018-12-01,Leicester,E0,0,3,4,7,H,8,Leicester_Watford_2018
134,0,Bournemouth,9,3,0,1,1,S Attwell,0,1,0,3,H,4,2018-12-01,Man City,E0,1,6,8,16,D,4,Man City_Bournemouth_2018
135,3,West Ham,10,0,0,3,0,P Tierney,0,1,3,10,A,7,2018-12-01,Newcastle,E0,4,4,7,16,A,3,Newcastle_West Ham_2018
136,4,Man United,12,2,0,2,2,K Friend,0,2,4,13,D,11,2018-12-01,Southampton,E0,5,6,3,16,D,5,Southampton_Man United_2018
137,3,Tottenham,15,4,1,2,1,M Dean,0,2,3,17,H,11,2018-12-02,Arsenal,E0,6,7,8,22,A,5,Arsenal_Tottenham_2018
138,2,Fulham,8,2,0,0,1,C Pawson,0,0,1,17,H,9,2018-12-02,Chelsea,E0,4,9,4,16,H,6,Chelsea_Fulham_2018
139,3,Everton,12,1,0,0,0,C Kavanagh,0,0,2,7,H,9,2018-12-02,Liverpool,E0,3,3,8,16,D,1,Liverpool_Everton_2018
140,4,Huddersfield,14,2,0,1,2,R East,0,1,2,11,H,23,2018-12-04,Bournemouth,E0,6,2,4,6,H,8,Bournemouth_Huddersfield_2018
141,2,Crystal Palace,14,3,0,1,3,K Friend,1,0,3,12,H,18,2018-12-04,Brighton,E0,5,3,4,9,H,5,Brighton_Crystal Palace_2018
142,0,Man City,4,1,0,2,0,P Tierney,0,1,1,8,A,15,2018-12-04,Watford,E0,7,7,3,11,A,11,Watford_Man City_2018
143,1,Cardiff,10,3,0,1,0,G Scott,0,0,2,10,H,9,2018-12-04,West Ham,E0,5,11,10,17,D,4,West Ham_Cardiff_2018
144,1,Liverpool,10,1,0,3,0,S Attwell,0,0,0,3,A,18,2018-12-05,Burnley,E0,12,6,5,10,D,9,Burnley_Liverpool_2018
145,0,Newcastle,7,1,0,1,1,L Mason,0,1,5,18,D,8,2018-12-05,Everton,E0,5,3,14,19,D,2,Everton_Newcastle_2018
146,0,Leicester,12,1,0,1,1,D Coote,0,0,0,7,D,13,2018-12-05,Fulham,E0,5,7,10,25,H,8,Fulham_Leicester_2018
147,3,Arsenal,13,2,0,2,1,A Marriner,0,1,3,10,D,9,2018-12-05,Man United,E0,4,7,4,10,D,4,Man United_Arsenal_2018
148,0,Southampton,7,3,0,1,1,A Taylor,0,0,0,5,H,18,2018-12-05,Tottenham,E0,5,8,8,13,H,6,Tottenham_Southampton_2018
149,4,Chelsea,18,2,0,1,0,J Moss,0,1,4,10,H,17,2018-12-05,Wolves,E0,3,2,1,6,A,5,Wolves_Chelsea_2018
150,5,Huddersfield,13,1,0,0,0,P Tierney,0,0,4,20,H,6,2018-12-08,Arsenal,E0,0,2,7,14,D,1,Arsenal_Huddersfield_2018
151,2,Liverpool,9,0,0,4,0,L Mason,0,1,1,11,A,10,2018-12-08,Bournemouth,E0,4,2,6,8,A,6,Bournemouth_Liverpool_2018
152,2,Brighton,11,1,0,0,1,M Atkinson,0,0,0,11,H,14,2018-12-08,Burnley,E0,1,4,2,14,H,7,Burnley_Brighton_2018
153,2,Southampton,9,1,0,0,0,J Moss,0,0,2,10,H,12,2018-12-08,Cardiff,E0,1,4,7,13,D,7,Cardiff_Southampton_2018
154,2,Man City,12,2,0,0,1,M Oliver,0,0,0,11,H,14,2018-12-08,Chelsea,E0,4,5,1,8,H,13,Chelsea_Man City_2018
155,3,Tottenham,12,0,0,2,0,C Pawson,0,1,1,7,A,7,2018-12-08,Leicester,E0,2,3,6,11,A,5,Leicester_Tottenham_2018
156,1,Fulham,11,4,1,1,3,L Probert,0,0,1,15,H,10,2018-12-08,Man United,E0,4,11,10,20,H,3,Man United_Fulham_2018
157,1,Crystal Palace,10,3,0,2,0,A Taylor,0,1,2,8,H,8,2018-12-08,West Ham,E0,4,6,5,13,A,3,West Ham_Crystal Palace_2018
158,2,Wolves,10,1,0,2,1,M Dean,1,1,5,17,A,13,2018-12-09,Newcastle,E0,6,4,4,12,D,6,Newcastle_Wolves_2018
159,1,Watford,13,2,0,2,1,K Friend,0,0,1,13,D,15,2018-12-10,Everton,E0,3,5,6,12,H,6,Everton_Watford_2018
160,2,Leicester,10,1,0,0,1,M Oliver,0,0,1,8,H,12,2018-12-15,Crystal Palace,E0,2,1,4,8,H,4,Crystal Palace_Leicester_2018
161,2,West Ham,14,0,0,2,0,M Dean,0,2,1,10,A,6,2018-12-15,Fulham,E0,3,4,6,16,A,4,Fulham_West Ham_2018
162,1,Newcastle,5,0,0,1,0,A Taylor,0,0,1,13,A,8,2018-12-15,Huddersfield,E0,5,5,10,15,D,1,Huddersfield_Newcastle_2018
163,1,Everton,7,3,0,1,1,C Pawson,0,0,2,9,H,9,2018-12-15,Man City,E0,2,5,6,13,H,2,Man City_Everton_2018
164,0,Burnley,7,1,0,0,0,G Scott,0,0,2,8,H,4,2018-12-15,Tottenham,E0,0,3,8,15,D,3,Tottenham_Burnley_2018
165,0,Cardiff,7,3,0,2,1,A Madley,0,0,0,5,H,10,2018-12-15,Watford,E0,3,8,5,17,H,0,Watford_Cardiff_2018
166,1,Bournemouth,15,2,0,0,1,S Hooper,0,0,2,7,H,13,2018-12-15,Wolves,E0,3,3,5,9,H,3,Wolves_Bournemouth_2018
167,2,Chelsea,14,1,0,2,0,S Attwell,0,2,2,6,A,10,2018-12-16,Brighton,E0,3,2,4,6,A,1,Brighton_Chelsea_2018
168,0,Man United,6,3,0,1,1,M Atkinson,0,1,2,14,H,6,2018-12-16,Liverpool,E0,2,11,13,36,D,2,Liverpool_Man United_2018
169,3,Arsenal,12,3,0,2,2,C Kavanagh,0,1,1,10,H,13,2018-12-16,Southampton,E0,4,7,4,12,H,5,Southampton_Arsenal_2018
170,0,Liverpool,7,0,0,2,0,C Pawson,0,1,0,3,A,15,2018-12-21,Wolves,E0,6,5,1,11,A,10,Wolves_Liverpool_2018
171,2,Burnley,10,3,0,1,1,K Friend,0,0,5,14,H,7,2018-12-22,Arsenal,E0,2,6,1,10,H,3,Arsenal_Burnley_2018
172,2,Brighton,8,2,1,0,1,M Dean,0,0,0,18,H,10,2018-12-22,Bournemouth,E0,5,3,6,14,H,5,Bournemouth_Brighton_2018
173,2,Man United,13,1,0,5,1,M Oliver,0,3,1,13,A,17,2018-12-22,Cardiff,E0,9,3,4,9,A,7,Cardiff_Man United_2018
174,0,Leicester,10,0,0,1,0,L Probert,0,0,2,9,A,8,2018-12-22,Chelsea,E0,3,5,9,17,D,5,Chelsea_Leicester_2018
