,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Everton,8,2,1,1,1,M Halsey,1,0,3,15,H,13,2003-08-16,Arsenal,E0,7,5,6,11,H,9,Arsenal_Everton_2003
1,3,Tottenham,20,1,0,0,1,R Styles,0,0,5,27,H,15,2003-08-16,Birmingham,E0,7,5,1,10,H,4,Birmingham_Tottenham_2003
2,1,Wolves,8,5,0,1,2,J Winter,0,0,1,14,H,8,2003-08-16,Blackburn,E0,5,13,6,25,H,2,Blackburn_Wolves_2003
3,1,Middlesbrough,18,3,0,2,1,G Poll,0,1,1,16,H,8,2003-08-16,Fulham,E0,5,9,7,17,D,6,Fulham_Middlesbrough_2003
4,3,Southampton,27,2,0,2,2,M Riley,0,0,1,15,D,13,2003-08-16,Leicester,E0,10,7,2,12,H,7,Leicester_Southampton_2003
5,0,Bolton,12,4,0,0,1,P Durkin,0,0,4,8,H,15,2003-08-16,Man United,E0,5,6,8,13,H,4,Man United_Bolton_2003
6,2,Aston Villa,18,2,1,1,1,G Barber,0,0,1,22,H,9,2003-08-16,Portsmouth,E0,5,3,7,4,H,9,Portsmouth_Aston Villa_2003
7,2,Man City,12,0,0,3,0,M Dean,1,2,1,16,A,14,2003-08-17,Charlton,E0,8,5,4,10,A,7,Charlton_Man City_2003
8,4,Newcastle,19,2,0,2,1,R Martin,0,1,2,16,D,19,2003-08-17,Leeds,E0,10,3,4,8,D,8,Leeds_Newcastle_2003
9,3,Chelsea,13,1,0,2,0,S Bennett,0,1,1,12,A,10,2003-08-17,Liverpool,E0,6,7,8,12,A,6,Liverpool_Chelsea_2003
10,2,Blackburn,11,2,1,2,2,A D'Urso,0,0,4,15,D,10,2003-08-23,Bolton,E0,5,10,9,16,H,2,Bolton_Blackburn_2003
11,0,Leicester,12,2,2,1,2,R Styles,1,1,3,18,H,5,2003-08-23,Chelsea,E0,1,7,7,17,H,2,Chelsea_Leicester_2003
12,2,Fulham,15,3,0,1,3,N Barry,0,0,4,14,H,23,2003-08-23,Everton,E0,15,8,4,10,H,10,Everton_Fulham_2003
13,2,Portsmouth,8,1,0,1,0,M Messias,0,1,3,22,D,4,2003-08-23,Man City,E0,2,11,11,21,A,7,Man City_Portsmouth_2003
14,2,Man United,18,1,0,2,1,U Rennie,0,0,2,14,A,11,2003-08-23,Newcastle,E0,8,5,2,7,H,4,Newcastle_Man United_2003
15,3,Birmingham,15,0,0,0,0,Graham Barber,0,0,1,19,D,12,2003-08-23,Southampton,E0,5,7,2,14,D,7,Southampton_Birmingham_2003
16,1,Leeds,14,2,0,1,1,S Dunn,0,1,2,14,H,5,2003-08-23,Tottenham,E0,2,4,6,20,D,0,Tottenham_Leeds_2003
17,2,Charlton,11,0,1,4,0,P Dowd,0,4,1,7,A,8,2003-08-23,Wolves,E0,6,4,5,10,A,2,Wolves_Charlton_2003
18,0,Liverpool,16,0,0,0,0,P Durkin,0,0,1,7,D,15,2003-08-24,Aston Villa,E0,9,9,8,14,D,9,Aston Villa_Liverpool_2003
19,1,Arsenal,11,0,0,4,0,D Gallagher,0,3,0,7,A,14,2003-08-24,Middlesbrough,E0,10,4,3,10,A,5,Middlesbrough_Arsenal_2003
20,2,Man City,14,2,0,3,1,A Wiley,0,1,1,10,A,13,2003-08-25,Blackburn,E0,5,10,9,14,D,0,Blackburn_Man City_2003
21,1,Everton,8,2,0,2,1,S Dunn,0,1,1,8,D,13,2003-08-26,Charlton,E0,4,4,6,10,D,8,Charlton_Everton_2003
22,2,Southampton,10,0,0,0,0,P Durkin,0,0,3,11,D,14,2003-08-26,Leeds,E0,8,6,6,15,D,10,Leeds_Southampton_2003
23,3,Middlesbrough,17,0,0,0,0,G Barber,0,0,2,16,D,13,2003-08-26,Leicester,E0,3,4,6,12,D,4,Leicester_Middlesbrough_2003
24,2,Bolton,12,4,0,0,0,D Gallagher,0,0,4,14,H,13,2003-08-26,Portsmouth,E0,4,8,0,13,D,4,Portsmouth_Bolton_2003
25,3,Aston Villa,16,2,0,0,0,M Dean,0,0,4,16,H,6,2003-08-27,Arsenal,E0,3,6,2,14,D,6,Arsenal_Aston Villa_2003
26,2,Tottenham,20,0,0,0,0,U Rennie,0,0,5,27,D,9,2003-08-27,Liverpool,E0,4,10,8,22,D,5,Liverpool_Tottenham_2003
27,2,Wolves,6,1,0,0,0,G Poll,0,0,2,12,H,12,2003-08-27,Man United,E0,2,5,10,14,D,2,Man United_Wolves_2003
28,1,Leicester,18,3,1,1,3,S Bennett,0,0,2,17,H,5,2003-08-30,Aston Villa,E0,4,8,11,10,H,1,Aston Villa_Leicester_2003
29,4,Charlton,18,0,0,0,0,A Wiley,0,0,2,16,D,7,2003-08-30,Bolton,E0,1,9,12,13,D,3,Bolton_Charlton_2003
30,0,Blackburn,11,2,0,2,1,M Dean,0,1,4,19,D,7,2003-08-30,Chelsea,E0,4,5,3,12,D,4,Chelsea_Blackburn_2003
31,3,Liverpool,22,0,0,3,0,M Riley,0,1,3,17,A,18,2003-08-30,Everton,E0,11,5,9,11,A,5,Everton_Liverpool_2003
32,2,Leeds,17,2,0,3,0,N Barry,0,1,3,21,A,8,2003-08-30,Middlesbrough,E0,4,16,6,27,A,3,Middlesbrough_Leeds_2003
33,2,Birmingham,15,0,0,1,0,M Messias,0,0,1,15,A,7,2003-08-30,Newcastle,E0,3,10,9,19,D,6,Newcastle_Birmingham_2003
34,0,Fulham,15,0,0,3,0,J Winter,0,1,2,13,A,9,2003-08-30,Tottenham,E0,5,6,9,18,A,4,Tottenham_Fulham_2003
35,3,Portsmouth,15,0,0,0,0,A D'Urso,0,0,5,16,D,9,2003-08-30,Wolves,E0,2,2,4,11,D,6,Wolves_Portsmouth_2003
36,4,Arsenal,12,1,0,2,1,G Poll,0,0,3,11,A,10,2003-08-31,Man City,E0,5,7,5,11,H,5,Man City_Arsenal_2003
37,1,Man United,8,1,0,0,0,M Halsey,0,0,0,10,H,10,2003-08-31,Southampton,E0,9,5,9,12,D,5,Southampton_Man United_2003
38,2,Portsmouth,11,1,0,1,1,A Wiley,0,1,3,19,D,8,2003-09-13,Arsenal,E0,2,7,7,12,D,1,Arsenal_Portsmouth_2003
39,2,Liverpool,13,1,0,3,1,N Barry,1,1,2,11,A,21,2003-09-13,Blackburn,E0,14,5,5,8,D,10,Blackburn_Liverpool_2003
40,3,Middlesbrough,17,2,0,0,1,P Dowd,0,0,3,14,H,7,2003-09-13,Bolton,E0,6,8,10,13,H,1,Bolton_Middlesbrough_2003
41,2,Man United,19,0,0,2,0,M Riley,1,0,2,18,A,14,2003-09-13,Charlton,E0,9,3,3,8,D,3,Charlton_Man United_2003
42,1,Tottenham,16,4,0,2,2,G Poll,0,1,4,20,H,9,2003-09-13,Chelsea,E0,3,6,10,12,H,3,Chelsea_Tottenham_2003
43,5,Newcastle,20,2,1,2,0,R Styles,1,0,5,21,D,4,2003-09-13,Everton,E0,2,7,6,9,D,3,Everton_Newcastle_2003
44,3,Wolves,16,2,0,0,1,U Rennie,0,0,5,20,H,10,2003-09-13,Southampton,E0,3,10,7,15,H,3,Southampton_Wolves_2003
45,1,Fulham,16,2,1,2,1,S Dunn,1,1,4,21,D,8,2003-09-14,Birmingham,E0,6,9,8,15,D,1,Birmingham_Fulham_2003
46,0,Aston Villa,11,4,0,1,0,M Halsey,0,1,1,11,H,8,2003-09-14,Man City,E0,4,9,4,17,A,3,Man City_Aston Villa_2003
47,0,Leeds,10,4,0,0,2,J Winter,0,0,2,10,H,14,2003-09-15,Leicester,E0,2,11,9,19,H,5,Leicester_Leeds_2003
48,3,Charlton,13,2,0,1,1,C Foy,0,0,2,13,H,8,2003-09-20,Aston Villa,E0,3,6,10,15,H,2,Aston Villa_Charlton_2003
49,2,Man City,14,2,0,2,0,P Dowd,0,0,5,19,D,7,2003-09-20,Fulham,E0,6,9,2,13,D,4,Fulham_Man City_2003
50,4,Birmingham,15,0,0,2,0,D Gallagher,1,0,2,14,A,7,2003-09-20,Leeds,E0,3,6,6,12,D,1,Leeds_Birmingham_2003
51,0,Leicester,10,2,0,1,1,M Halsey,0,0,0,9,H,9,2003-09-20,Liverpool,E0,3,8,4,19,H,4,Liverpool_Leicester_2003
52,1,Bolton,15,0,0,0,0,Graham Barber,0,0,1,12,D,8,2003-09-20,Newcastle,E0,6,7,7,14,D,5,Newcastle_Bolton_2003
53,2,Blackburn,17,1,0,2,0,P Durkin,0,2,3,18,A,12,2003-09-20,Portsmouth,E0,10,6,7,9,A,6,Portsmouth_Blackburn_2003
54,1,Southampton,15,1,0,3,0,A D'Urso,0,2,1,14,A,12,2003-09-20,Tottenham,E0,10,6,4,13,A,7,Tottenham_Southampton_2003
55,2,Chelsea,15,0,0,5,0,M Messias,0,2,3,15,A,14,2003-09-20,Wolves,E0,8,4,1,8,A,3,Wolves_Chelsea_2003
56,4,Arsenal,11,0,1,0,0,S Bennett,0,0,3,15,D,6,2003-09-21,Man United,E0,1,7,4,9,D,3,Man United_Arsenal_2003
57,2,Everton,12,1,0,0,1,A Wiley,0,0,3,14,H,9,2003-09-21,Middlesbrough,E0,5,4,4,9,H,6,Middlesbrough_Everton_2003
58,0,Newcastle,13,3,0,2,1,M Riley,0,1,1,17,H,5,2003-09-26,Arsenal,E0,4,7,3,11,D,4,Arsenal_Newcastle_2003
59,1,Portsmouth,10,2,0,0,1,S Bennett,0,0,3,16,H,10,2003-09-27,Birmingham,E0,5,5,4,7,H,4,Birmingham_Portsmouth_2003
60,2,Wolves,16,1,0,1,0,M Dean,0,1,0,4,D,8,2003-09-27,Bolton,E0,4,14,12,22,A,3,Bolton_Wolves_2003
61,0,Aston Villa,7,1,0,0,1,J Winter,0,0,2,9,H,7,2003-09-27,Chelsea,E0,1,5,6,10,H,5,Chelsea_Aston Villa_2003
62,0,Man United,7,1,0,4,0,G Poll,0,3,0,11,A,11,2003-09-27,Leicester,E0,9,4,7,10,A,3,Leicester_Man United_2003
63,4,Middlesbrough,12,0,0,1,0,B Knight,1,1,3,19,A,12,2003-09-27,Southampton,E0,9,6,4,10,A,4,Southampton_Middlesbrough_2003
64,2,Fulham,14,0,0,2,0,M Messias,0,1,4,11,A,7,2003-09-28,Blackburn,E0,2,0,5,6,A,5,Blackburn_Fulham_2003
65,2,Liverpool,11,3,0,2,2,R Styles,0,1,1,9,H,17,2003-09-28,Charlton,E0,9,5,7,14,H,5,Charlton_Liverpool_2003
66,0,Leeds,11,4,0,0,3,P Durkin,0,0,2,15,H,6,2003-09-28,Everton,E0,2,9,11,20,H,4,Everton_Leeds_2003
67,2,Tottenham,7,0,0,0,0,N Barry,0,0,1,15,D,4,2003-09-28,Man City,E0,2,10,6,21,D,6,Man City_Tottenham_2003
68,2,Leicester,14,2,0,0,1,C Foy,0,0,1,10,H,8,2003-10-04,Fulham,E0,4,8,4,16,H,4,Fulham_Leicester_2003
69,3,Blackburn,18,2,0,1,2,U Rennie,0,0,1,20,H,17,2003-10-04,Leeds,E0,9,5,2,15,H,5,Leeds_Blackburn_2003
70,2,Arsenal,12,1,0,2,1,G Barber,0,1,2,20,A,12,2003-10-04,Liverpool,E0,8,7,11,13,D,3,Liverpool_Arsenal_2003
71,0,Birmingham,13,3,1,0,1,M Dean,0,0,1,11,H,5,2003-10-04,Man United,E0,2,8,5,10,H,1,Man United_Birmingham_2003
72,3,Southampton,14,1,0,0,1,P Dowd,0,0,2,10,H,7,2003-10-04,Newcastle,E0,4,9,8,14,H,4,Newcastle_Southampton_2003
73,3,Charlton,20,1,0,2,1,G Poll,0,0,2,14,A,11,2003-10-04,Portsmouth,E0,6,8,6,16,H,9,Portsmouth_Charlton_2003
74,2,Everton,15,3,0,0,1,D Gallagher,0,0,2,14,H,12,2003-10-04,Tottenham,E0,4,7,2,13,H,6,Tottenham_Everton_2003
75,3,Man City,13,1,0,0,0,J Winter,0,0,2,7,H,9,2003-10-04,Wolves,E0,5,4,3,8,D,10,Wolves_Man City_2003
76,1,Bolton,14,1,0,1,0,R Styles,0,0,5,16,D,15,2003-10-05,Aston Villa,E0,5,8,9,14,D,5,Aston Villa_Bolton_2003
77,1,Chelsea,14,1,0,2,0,M Halsey,0,1,2,18,A,10,2003-10-05,Middlesbrough,E0,6,6,2,15,A,8,Middlesbrough_Chelsea_2003
78,2,Chelsea,10,0,0,0,0,N Barry,0,0,4,14,D,13,2003-10-14,Birmingham,E0,8,2,2,6,D,18,Birmingham_Chelsea_2003
79,1,Chelsea,11,2,0,1,1,P Durkin,0,1,2,13,H,7,2003-10-18,Arsenal,E0,3,9,6,13,D,3,Arsenal_Chelsea_2003
80,2,Wolves,12,0,0,0,0,H Webb,0,0,2,11,D,14,2003-10-18,Fulham,E0,6,4,4,9,D,11,Fulham_Wolves_2003
81,4,Man United,19,0,0,1,0,G Poll,0,0,1,8,A,18,2003-10-18,Leeds,E0,10,2,7,3,D,2,Leeds_Man United_2003
82,1,Bolton,11,6,0,2,1,S Bennett,1,1,1,8,H,12,2003-10-18,Man City,E0,8,13,7,16,D,4,Man City_Bolton_2003
