,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
40,0,Brighton,15,2,0,0,1,P Joslin,0,0,2,15,H,8,2005-08-20,Hull,E1,3,5,6,12,H,6,Hull_Brighton_2005
41,0,Sheffield Weds,11,2,0,1,1,G Hegley,0,0,2,7,H,9,2005-08-20,Ipswich,E1,4,8,4,13,H,3,Ipswich_Sheffield Weds_2005
42,0,Wolves,18,2,0,0,1,R Beeby,0,0,1,16,H,21,2005-08-20,Leeds,E1,15,4,5,6,H,5,Leeds_Wolves_2005
43,1,Millwall,14,5,1,0,4,S Tanner,0,0,3,12,H,9,2005-08-20,Reading,E1,6,9,7,16,H,7,Reading_Millwall_2005
44,0,Preston,11,2,0,1,1,K Stroud,0,1,5,22,H,6,2005-08-20,Sheffield United,E1,4,5,6,13,D,2,Sheffield United_Preston_2005
45,3,Norwich,16,1,0,0,1,L Probert,0,0,1,13,H,11,2005-08-20,Southampton,E1,6,5,2,10,H,10,Southampton_Norwich_2005
46,0,Luton,16,2,1,1,0,A D'Urso,0,1,1,8,H,11,2005-08-20,Stoke,E1,7,8,6,13,A,4,Stoke_Luton_2005
47,3,Burnley,15,3,0,1,2,M Messias,0,1,2,10,H,9,2005-08-20,Watford,E1,8,5,7,11,H,4,Watford_Burnley_2005
48,0,Sheffield Weds,11,0,1,0,0,C Penton,0,0,1,19,D,6,2005-08-26,QPR,E1,3,7,5,14,D,5,QPR_Sheffield Weds_2005
49,3,Derby,16,2,0,2,0,G Laws,1,1,1,10,D,11,2005-08-27,Burnley,E1,5,4,4,8,A,0,Burnley_Derby_2005
50,1,Wolves,10,2,0,2,1,G Salisbury,0,0,2,9,D,24,2005-08-27,Cardiff,E1,10,5,4,9,H,8,Cardiff_Wolves_2005
51,0,Stoke,12,2,0,0,1,M Atkinson,0,0,1,13,H,10,2005-08-27,Crystal Palace,E1,2,6,1,10,H,6,Crystal Palace_Stoke_2005
52,3,Luton,21,0,0,2,0,P Armstrong,0,1,1,21,A,6,2005-08-27,Leicester,E1,4,6,10,12,A,2,Leicester_Luton_2005
53,1,Ipswich,15,1,1,2,0,M Halsey,0,1,2,14,A,7,2005-08-27,Millwall,E1,4,3,6,5,A,6,Millwall_Ipswich_2005
54,0,Leeds,10,0,0,1,0,U Rennie,0,0,2,15,A,9,2005-08-27,Norwich,E1,5,9,6,19,D,11,Norwich_Leeds_2005
55,3,Hull,21,0,1,1,0,A D'Urso,0,0,2,16,A,7,2005-08-27,Plymouth,E1,5,1,6,14,D,2,Plymouth_Hull_2005
56,0,Brighton,13,0,0,0,0,A Bates,0,0,2,12,D,7,2005-08-27,Preston,E1,3,6,8,15,D,7,Preston_Brighton_2005
57,2,Coventry,15,2,1,1,1,C Webster,0,1,3,22,H,12,2005-08-27,Sheffield United,E1,9,10,14,17,D,5,Sheffield United_Coventry_2005
58,1,Crewe,10,2,0,0,1,A Hall,0,0,1,9,H,7,2005-08-27,Southampton,E1,0,12,11,21,H,2,Southampton_Crewe_2005
59,0,Reading,9,0,0,0,0,R Beeby,0,0,0,10,D,10,2005-08-27,Watford,E1,7,10,13,20,D,8,Watford_Reading_2005
60,1,Plymouth,17,2,0,0,1,D Gallagher,0,0,1,14,H,12,2005-08-29,Brighton,E1,5,10,10,17,H,3,Brighton_Plymouth_2005
61,1,Southampton,16,1,0,1,1,M Thorpe,0,1,2,19,D,12,2005-08-29,Coventry,E1,4,7,11,12,D,3,Coventry_Southampton_2005
62,1,Sheffield United,9,1,0,3,1,A Leake,0,1,0,13,A,17,2005-08-29,Crewe,E1,8,1,3,3,D,8,Crewe_Sheffield United_2005
63,4,Watford,12,1,0,2,1,C Penton,1,0,1,12,A,9,2005-08-29,Derby,E1,7,3,3,6,H,3,Derby_Watford_2005
64,2,Leicester,14,1,0,1,0,M Clattenburg,0,0,3,13,D,13,2005-08-29,Hull,E1,7,8,6,13,D,9,Hull_Leicester_2005
65,0,Preston,9,0,0,4,0,B Curson,0,3,2,13,A,13,2005-08-29,Ipswich,E1,11,5,9,11,A,2,Ipswich_Preston_2005
66,1,Millwall,11,2,0,1,1,M Atkinson,0,0,1,19,H,7,2005-08-29,Luton,E1,4,6,2,8,H,5,Luton_Millwall_2005
67,1,Burnley,9,2,1,1,1,R Olivier,0,1,2,15,H,5,2005-08-29,Reading,E1,3,3,5,5,D,2,Reading_Burnley_2005
68,2,Norwich,6,3,1,1,2,M Pike,0,1,1,7,H,5,2005-08-29,Stoke,E1,3,6,9,8,H,2,Stoke_Norwich_2005
69,1,QPR,4,3,0,1,2,N Miller,0,1,0,7,H,5,2005-08-30,Wolves,E1,4,9,6,13,H,1,Wolves_QPR_2005
70,2,Cardiff,13,3,0,3,2,P Walton,0,2,2,11,D,9,2005-09-10,Burnley,E1,3,3,7,7,D,7,Burnley_Cardiff_2005
71,4,Reading,18,1,0,1,0,A Hall,0,0,0,16,D,19,2005-09-10,Coventry,E1,11,13,12,18,D,3,Coventry_Reading_2005
72,3,Hull,21,2,0,0,1,K Wright,0,0,0,12,H,8,2005-09-10,Crystal Palace,E1,1,4,2,10,H,6,Crystal Palace_Hull_2005
73,2,Brighton,14,3,0,3,0,M Pike,0,1,2,10,D,7,2005-09-10,Leeds,E1,3,15,8,22,A,2,Leeds_Brighton_2005
74,1,Sheffield Weds,16,2,0,0,2,G Salisbury,0,0,2,9,H,8,2005-09-10,Leicester,E1,5,6,8,11,H,3,Leicester_Sheffield Weds_2005
75,4,Wolves,9,1,0,1,0,L Probert,0,1,3,20,D,6,2005-09-10,Luton,E1,2,4,13,9,A,4,Luton_Wolves_2005
76,4,Preston,19,1,0,2,0,M Jones,0,1,3,21,A,5,2005-09-10,Millwall,E1,4,6,4,10,A,5,Millwall_Preston_2005
77,1,Plymouth,20,2,0,0,2,B Knight,0,0,1,17,H,11,2005-09-10,Norwich,E1,5,7,9,12,H,7,Norwich_Plymouth_2005
78,0,Ipswich,18,2,1,0,1,P Dowd,0,0,4,9,H,2,2005-09-10,Sheffield United,E1,0,7,8,12,H,2,Sheffield United_Ipswich_2005
79,1,QPR,18,1,0,1,1,R Beeby,0,1,3,14,D,4,2005-09-10,Southampton,E1,1,8,7,14,D,3,Southampton_QPR_2005
80,3,Watford,12,0,0,3,0,N Miller,1,1,1,10,A,10,2005-09-10,Stoke,E1,7,8,3,15,A,6,Stoke_Watford_2005
81,1,Derby,12,1,1,1,1,I Williamson,0,0,2,10,D,16,2005-09-11,Crewe,E1,8,7,3,11,H,5,Crewe_Derby_2005
82,5,Sheffield United,15,0,0,1,0,L Probert,0,1,4,18,A,11,2005-09-13,Brighton,E1,7,4,2,11,A,7,Brighton_Sheffield United_2005
83,2,Leicester,18,1,0,0,1,K Stroud,0,0,2,17,H,7,2005-09-13,Cardiff,E1,6,5,8,7,H,5,Cardiff_Leicester_2005
84,1,Stoke,12,0,0,1,0,C Webster,0,0,5,23,A,8,2005-09-13,Hull,E1,2,9,6,18,D,2,Hull_Stoke_2005
85,2,Southampton,9,2,0,2,1,P Joslin,0,0,1,16,D,17,2005-09-13,Ipswich,E1,13,6,3,8,H,13,Ipswich_Southampton_2005
86,2,Crewe,13,1,0,1,1,S Tanner,0,1,2,15,D,6,2005-09-13,Plymouth,E1,3,4,10,18,D,4,Plymouth_Crewe_2005
87,2,Burnley,13,0,0,0,0,D Gallagher,0,0,2,8,D,6,2005-09-13,Preston,E1,2,4,9,9,D,3,Preston_Burnley_2005
88,3,Luton,16,1,0,0,0,M Thorpe,1,0,0,18,H,12,2005-09-13,QPR,E1,4,4,4,8,D,3,QPR_Luton_2005
89,2,Crystal Palace,10,3,0,2,1,B Curson,0,1,3,15,H,12,2005-09-13,Reading,E1,7,11,5,13,D,1,Reading_Crystal Palace_2005
90,0,Leeds,8,1,0,0,1,P Taylor,0,0,0,3,H,6,2005-09-13,Sheffield Weds,E1,3,3,4,8,H,7,Sheffield Weds_Leeds_2005
91,1,Norwich,16,2,0,1,2,P Armstrong,0,0,2,19,H,9,2005-09-13,Watford,E1,6,2,4,10,H,6,Watford_Norwich_2005
92,1,Millwall,16,1,0,2,1,U Rennie,0,1,1,16,A,5,2005-09-13,Wolves,E1,3,7,13,16,D,2,Wolves_Millwall_2005
93,2,Coventry,11,1,0,1,1,P Walton,0,0,1,16,D,9,2005-09-14,Derby,E1,2,9,9,13,H,3,Derby_Coventry_2005
94,2,Stoke,18,0,0,1,0,G Laws,0,0,0,12,A,7,2005-09-16,Preston,E1,3,7,12,11,D,4,Preston_Stoke_2005
95,0,Coventry,9,2,0,2,0,G Hegley,0,1,1,9,D,10,2005-09-17,Brighton,E1,7,10,5,13,A,7,Brighton_Coventry_2005
96,1,Crystal Palace,15,1,0,0,1,P Dowd,0,0,4,11,H,15,2005-09-17,Cardiff,E1,8,4,1,8,H,7,Cardiff_Crystal Palace_2005
97,1,Luton,19,0,0,1,0,G Salisbury,0,0,0,14,A,19,2005-09-17,Hull,E1,15,7,4,13,D,11,Hull_Luton_2005
98,5,Burnley,17,1,0,0,0,K Stroud,0,0,2,18,H,15,2005-09-17,Plymouth,E1,8,6,6,10,D,9,Plymouth_Burnley_2005
99,2,Leeds,17,0,1,1,0,P Walton,0,1,4,15,A,8,2005-09-17,QPR,E1,4,5,5,11,A,3,QPR_Leeds_2005
100,0,Crewe,10,1,0,0,0,A Woolmer,0,0,0,3,H,6,2005-09-17,Reading,E1,5,5,12,7,D,8,Reading_Crewe_2005
101,1,Millwall,16,1,0,2,0,T Kettle,0,0,2,11,A,7,2005-09-17,Sheffield Weds,E1,3,4,8,12,D,5,Sheffield Weds_Millwall_2005
102,2,Sheffield United,17,2,0,3,1,M Clattenburg,1,0,2,11,A,8,2005-09-17,Watford,E1,6,9,9,15,H,1,Watford_Sheffield United_2005
103,1,Leicester,18,0,0,0,0,I Williamson,0,0,3,28,D,8,2005-09-17,Wolves,E1,2,6,2,11,D,4,Wolves_Leicester_2005
104,3,Southampton,16,2,1,2,0,N Miller,0,0,7,21,D,10,2005-09-18,Derby,E1,6,5,3,9,D,4,Derby_Southampton_2005
105,2,Norwich,9,0,0,1,0,L Mason,1,0,3,18,A,10,2005-09-18,Ipswich,E1,7,5,8,12,D,5,Ipswich_Norwich_2005
106,0,Sheffield Weds,14,2,0,2,1,R Beeby,0,1,0,13,D,12,2005-09-23,Luton,E1,8,9,18,16,D,4,Luton_Sheffield Weds_2005
107,1,Brighton,8,1,0,1,1,E Ilderton,0,1,0,11,D,6,2005-09-24,Burnley,E1,4,6,7,16,D,4,Burnley_Brighton_2005
108,0,Hull,13,0,1,2,0,I Williamson,0,1,2,18,A,9,2005-09-24,Coventry,E1,5,10,12,23,A,4,Coventry_Hull_2005
109,0,Watford,6,0,0,0,0,M Fletcher,0,0,4,17,D,18,2005-09-24,Crewe,E1,3,1,3,2,D,11,Crewe_Watford_2005
110,0,Preston,8,1,2,1,0,S Tanner,0,1,4,19,D,6,2005-09-24,Crystal Palace,E1,4,10,10,16,A,2,Crystal Palace_Preston_2005
111,0,Ipswich,11,0,0,2,0,M Halsey,0,1,0,12,A,5,2005-09-24,Leeds,E1,4,11,12,18,A,3,Leeds_Ipswich_2005
112,3,QPR,16,1,1,2,0,C Webster,1,1,4,17,A,9,2005-09-24,Leicester,E1,3,3,7,8,A,5,Leicester_QPR_2005
113,1,Cardiff,14,0,0,0,0,A D'Urso,1,0,3,20,D,4,2005-09-24,Millwall,E1,3,4,2,11,D,5,Millwall_Cardiff_2005
114,1,Reading,14,0,0,1,0,T Kettle,0,0,2,10,A,8,2005-09-24,Norwich,E1,3,6,7,12,D,4,Norwich_Reading_2005
115,1,Derby,12,2,0,1,2,M Pike,0,0,1,9,H,17,2005-09-24,Sheffield United,E1,12,9,9,18,H,2,Sheffield United_Derby_2005
116,1,Plymouth,14,0,0,0,0,A Leake,0,0,3,17,D,13,2005-09-24,Southampton,E1,6,2,6,11,D,4,Southampton_Plymouth_2005
117,1,Wolves,14,1,0,3,0,M Atkinson,0,1,0,15,A,8,2005-09-24,Stoke,E1,3,5,5,11,A,2,Stoke_Wolves_2005
118,0,Ipswich,8,3,0,0,1,M Pike,0,0,0,4,H,7,2005-09-27,Burnley,E1,2,8,4,14,H,4,Burnley_Ipswich_2005
119,0,Wolves,14,0,0,4,0,R Olivier,0,4,0,11,A,11,2005-09-27,Crewe,E1,6,2,3,8,A,9,Crewe_Wolves_2005
120,2,Sheffield Weds,19,2,0,0,1,L Probert,0,0,1,12,H,11,2005-09-27,Crystal Palace,E1,5,7,7,14,H,4,Crystal Palace_Sheffield Weds_2005
121,2,Brighton,22,0,0,0,0,D Drysdale,0,0,1,11,D,8,2005-09-27,Leicester,E1,2,7,4,20,D,4,Leicester_Brighton_2005
122,2,Preston,16,3,0,0,3,C Penton,0,0,2,12,H,5,2005-09-27,Luton,E1,0,6,1,13,H,3,Luton_Preston_2005
123,0,QPR,13,1,0,1,1,D Gallagher,0,1,1,11,D,5,2005-09-27,Millwall,E1,2,3,5,6,D,4,Millwall_QPR_2005
124,0,Hull,7,2,0,1,2,B Curson,0,1,3,16,H,3,2005-09-27,Norwich,E1,2,9,8,17,H,3,Norwich_Hull_2005
125,3,Plymouth,5,2,0,0,2,G Laws,0,0,2,11,H,11,2005-09-27,Sheffield United,E1,8,6,1,13,H,5,Sheffield United_Plymouth_2005
126,1,Cardiff,13,0,0,3,0,R Beeby,0,3,2,17,A,12,2005-09-27,Stoke,E1,5,3,6,10,A,1,Stoke_Cardiff_2005
127,3,Watford,16,3,0,1,2,P Joslin,0,0,4,19,H,14,2005-09-28,Coventry,E1,7,5,5,6,H,7,Coventry_Watford_2005
128,3,Derby,15,3,0,1,3,G Salisbury,0,0,0,9,H,12,2005-09-28,Leeds,E1,5,4,5,14,H,5,Leeds_Derby_2005
129,1,Reading,8,0,0,0,0,G Poll,0,0,2,11,D,9,2005-09-28,Southampton,E1,5,5,10,17,D,4,Southampton_Reading_2005
130,0,Millwall,3,1,0,1,0,A Leake,0,0,1,18,D,10,2005-09-30,Hull,E1,4,4,7,9,D,10,Hull_Millwall_2005
131,0,Burnley,7,0,0,1,0,S Tanner,0,1,1,13,A,4,2005-09-30,Wolves,E1,3,3,6,11,A,3,Wolves_Burnley_2005
132,2,Norwich,8,1,0,3,0,P Joslin,0,2,2,12,A,13,2005-10-01,Brighton,E1,5,2,7,10,A,6,Brighton_Norwich_2005
133,1,Luton,10,1,0,2,1,M Jones,0,1,1,14,A,13,2005-10-01,Cardiff,E1,6,7,7,11,D,8,Cardiff_Luton_2005
134,0,Leicester,13,1,0,1,0,D Gallagher,0,0,3,11,D,14,2005-10-01,Derby,E1,7,8,11,14,D,6,Derby_Leicester_2005
135,1,Crewe,11,2,0,1,0,C Penton,0,1,2,9,H,14,2005-10-01,Ipswich,E1,9,8,12,14,A,5,Ipswich_Crewe_2005
136,0,Stoke,8,2,0,1,0,M Russell,0,0,2,17,H,12,2005-10-01,Plymouth,E1,4,4,1,8,D,3,Plymouth_Stoke_2005
137,0,Southampton,11,1,0,1,0,P Walton,0,1,3,14,D,5,2005-10-01,Preston,E1,2,4,10,8,A,3,Preston_Southampton_2005
138,0,Sheffield United,8,2,0,1,1,G Hegley,0,1,3,19,H,7,2005-10-01,Reading,E1,3,2,4,7,D,7,Reading_Sheffield United_2005
139,1,Coventry,9,3,0,2,2,L Mason,0,1,2,13,H,6,2005-10-01,Sheffield Weds,E1,2,5,6,8,H,10,Sheffield Weds_Coventry_2005
140,0,Leeds,14,0,0,0,0,B Curson,0,0,1,17,D,10,2005-10-01,Watford,E1,4,4,12,6,D,3,Watford_Leeds_2005
141,4,Crystal Palace,16,1,0,3,1,A D'Urso,0,2,3,19,A,13,2005-10-03,QPR,E1,7,4,5,9,A,5,QPR_Crystal Palace_2005
142,3,Cardiff,7,1,0,2,0,A Woolmer,0,1,2,13,A,12,2005-10-15,Brighton,E1,9,1,9,5,A,5,Brighton_Cardiff_2005
143,3,Leeds,16,1,0,2,0,M Dean,0,0,3,10,A,9,2005-10-15,Burnley,E1,5,2,5,5,D,10,Burnley_Leeds_2005
144,1,Crystal Palace,14,1,0,4,1,A Wiley,1,2,0,15,A,12,2005-10-15,Coventry,E1,8,8,13,14,A,3,Coventry_Crystal Palace_2005
145,1,Luton,7,3,0,1,1,A Bates,0,1,1,13,H,18,2005-10-15,Crewe,E1,13,4,4,10,D,9,Crewe_Luton_2005
146,1,Stoke,15,2,0,1,1,K Stroud,0,0,2,12,H,13,2005-10-15,Derby,E1,7,11,3,22,H,7,Derby_Stoke_2005
147,2,Millwall,15,1,1,1,0,P Taylor,0,1,6,18,D,11,2005-10-15,Norwich,E1,5,3,3,10,A,3,Norwich_Millwall_2005
148,2,Sheffield Weds,11,1,0,1,0,I Williamson,0,1,5,28,D,10,2005-10-15,Plymouth,E1,4,7,6,11,A,4,Plymouth_Sheffield Weds_2005
149,0,QPR,14,1,0,1,0,M Pike,0,0,1,9,D,9,2005-10-15,Preston,E1,6,4,5,9,D,6,Preston_QPR_2005
150,1,Wolves,7,1,0,0,1,R Beeby,0,0,1,13,H,5,2005-10-15,Sheffield United,E1,1,8,9,13,H,7,Sheffield United_Wolves_2005
151,2,Hull,8,1,0,1,1,C Penton,0,0,1,15,D,6,2005-10-15,Southampton,E1,2,5,12,17,H,5,Southampton_Hull_2005
152,1,Leicester,13,1,0,2,0,U Rennie,0,1,2,16,A,7,2005-10-15,Watford,E1,3,5,9,15,A,2,Watford_Leicester_2005
153,0,Ipswich,6,2,0,0,1,S Tanner,0,0,5,15,H,3,2005-10-16,Reading,E1,2,7,8,19,H,4,Reading_Ipswich_2005
154,1,Preston,12,2,0,2,1,H Webb,0,0,2,12,D,13,2005-10-18,Cardiff,E1,4,5,3,9,H,4,Cardiff_Preston_2005
155,0,Brighton,12,0,0,1,0,A Hall,0,0,1,15,A,8,2005-10-18,Crystal Palace,E1,6,2,8,9,D,6,Crystal Palace_Brighton_2005
156,1,Reading,5,1,0,1,0,G Laws,0,0,0,10,D,10,2005-10-18,Hull,E1,5,6,3,13,D,13,Hull_Reading_2005
157,1,Coventry,14,2,0,2,2,T Kettle,0,1,2,12,D,15,2005-10-18,Ipswich,E1,7,5,4,11,H,9,Ipswich_Coventry_2005
158,2,Southampton,14,2,0,1,2,M Jones,0,1,2,19,H,15,2005-10-18,Leeds,E1,7,6,5,11,H,6,Leeds_Southampton_2005
159,1,Burnley,12,0,0,1,0,L Probert,0,0,2,13,A,7,2005-10-18,Leicester,E1,2,5,7,14,D,2,Leicester_Burnley_2005
160,2,Norwich,13,4,1,2,4,S Tanner,0,0,1,10,H,13,2005-10-18,Luton,E1,4,5,4,14,H,8,Luton_Norwich_2005
161,1,Sheffield United,10,0,0,4,0,P Walton,0,2,3,9,A,8,2005-10-18,Millwall,E1,6,1,1,4,A,7,Millwall_Sheffield United_2005
162,2,Plymouth,18,1,0,1,0,M Messias,0,1,1,13,D,3,2005-10-18,QPR,E1,3,3,11,8,A,2,QPR_Plymouth_2005
163,2,Watford,6,1,0,1,0,A Leake,0,0,3,9,D,8,2005-10-18,Sheffield Weds,E1,5,5,7,10,D,5,Sheffield Weds_Watford_2005
164,0,Crewe,13,2,0,0,1,N Miller,1,0,1,10,H,11,2005-10-18,Stoke,E1,7,15,9,23,H,6,Stoke_Crewe_2005
165,1,Derby,13,1,0,1,1,M Thorpe,0,0,1,11,D,8,2005-10-18,Wolves,E1,3,7,9,17,H,7,Wolves_Derby_2005
166,4,Sheffield United,18,1,0,1,0,A Wiley,0,0,0,8,D,14,2005-10-21,Leeds,E1,5,5,4,8,D,7,Leeds_Sheffield United_2005
167,2,Crewe,9,6,0,1,1,M Russell,0,1,2,6,H,8,2005-10-22,Cardiff,E1,4,9,2,21,D,1,Cardiff_Crewe_2005
168,2,Burnley,8,2,0,0,1,M Thorpe,0,0,2,9,H,0,2005-10-22,Crystal Palace,E1,0,4,3,8,H,3,Crystal Palace_Burnley_2005
169,3,Derby,19,2,1,1,1,A Hall,0,0,7,15,H,20,2005-10-22,Hull,E1,10,8,6,15,H,5,Hull_Derby_2005
170,1,Watford,13,0,0,1,0,A D'Urso,0,0,4,15,A,16,2005-10-22,Ipswich,E1,10,1,3,5,D,8,Ipswich_Watford_2005
171,0,Plymouth,10,1,0,1,0,B Curson,0,0,3,13,D,6,2005-10-22,Luton,E1,2,4,4,15,D,3,Luton_Plymouth_2005
172,2,Southampton,16,0,0,2,0,C Foy,1,2,3,4,A,6,2005-10-22,Millwall,E1,3,4,4,4,A,3,Millwall_Southampton_2005
173,1,Norwich,12,3,0,0,3,R Olivier,0,0,2,13,H,10,2005-10-22,QPR,E1,3,2,4,6,H,5,QPR_Norwich_2005
174,3,Reading,14,0,0,1,0,G Salisbury,0,0,2,9,A,16,2005-10-22,Stoke,E1,7,5,5,7,D,6,Stoke_Reading_2005
175,2,Preston,7,1,0,1,0,T Kettle,1,1,2,10,D,10,2005-10-22,Wolves,E1,8,7,6,8,A,12,Wolves_Preston_2005
176,2,Coventry,21,2,0,1,1,K Wright,0,1,2,20,H,5,2005-10-23,Leicester,E1,4,14,7,19,D,3,Leicester_Coventry_2005
177,0,Brighton,14,1,0,1,0,N Miller,0,0,1,9,D,7,2005-10-24,Sheffield Weds,E1,6,5,4,19,D,8,Sheffield Weds_Brighton_2005
