,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Wigan,10,0,0,4,0,G Eltrigham,1,1,1,8,A,15,2013-08-03,Barnsley,E1,9,0,5,6,A,8,Barnsley_Wigan_2013
1,4,Watford,10,0,0,1,0,P Tierney,0,1,1,8,A,9,2013-08-03,Birmingham,E1,6,1,9,5,A,5,Birmingham_Watford_2013
2,1,Charlton,12,2,1,1,1,A D'Urso,0,0,0,11,H,11,2013-08-03,Bournemouth,E1,2,8,7,14,H,2,Bournemouth_Charlton_2013
3,0,Bolton,9,1,0,1,1,M Clattenburg,0,1,1,8,D,13,2013-08-03,Burnley,E1,3,3,10,12,D,6,Burnley_Bolton_2013
4,2,Blackpool,8,1,0,3,0,K Woolmer,0,1,3,6,A,8,2013-08-03,Doncaster,E1,4,3,5,10,A,5,Doncaster_Blackpool_2013
5,3,Brighton,6,2,0,1,1,J Adcock,0,1,1,6,H,7,2013-08-03,Leeds,E1,6,3,8,10,D,6,Leeds_Brighton_2013
6,1,Leicester,4,1,0,2,1,A Madley,0,0,0,5,A,12,2013-08-03,Middlesbrough,E1,7,5,4,15,H,4,Middlesbrough_Leicester_2013
7,1,Yeovil,10,0,0,1,0,D Whitestone,0,0,2,10,A,6,2013-08-03,Millwall,E1,2,5,3,12,D,5,Millwall_Yeovil_2013
8,0,Huddersfield,8,1,0,0,0,G Salisbury,0,0,2,12,H,5,2013-08-03,Nott'm Forest,E1,1,3,4,10,D,3,Nott'm Forest_Huddersfield_2013
9,1,Sheffield Weds,10,2,0,1,2,S Mathieson,0,1,2,11,H,9,2013-08-03,QPR,E1,1,10,6,15,H,1,QPR_Sheffield Weds_2013
10,1,Ipswich,14,2,0,1,1,D Coote,0,1,2,14,H,6,2013-08-03,Reading,E1,5,5,6,8,D,1,Reading_Ipswich_2013
11,1,Blackburn,11,1,0,1,1,S Attwell,0,0,2,15,D,20,2013-08-04,Derby,E1,4,5,7,15,H,7,Derby_Blackburn_2013
12,1,Nott'm Forest,12,0,0,1,0,A Madley,0,0,3,15,A,11,2013-08-10,Blackburn,E1,2,2,7,6,D,3,Blackburn_Nott'm Forest_2013
13,0,Barnsley,13,1,0,0,0,S Martin,0,0,0,11,H,8,2013-08-10,Blackpool,E1,0,0,7,8,D,6,Blackpool_Barnsley_2013
14,2,Reading,14,1,0,1,1,C Boyeson,0,0,2,6,D,12,2013-08-10,Bolton,E1,4,5,3,16,H,12,Bolton_Reading_2013
15,3,Derby,14,1,0,2,1,A D'Urso,0,1,5,14,A,8,2013-08-10,Brighton,E1,2,4,6,10,D,6,Brighton_Derby_2013
16,1,Middlesbrough,12,0,0,1,0,P Tierney,0,0,2,7,A,15,2013-08-10,Charlton,E1,3,3,6,9,D,8,Charlton_Middlesbrough_2013
17,1,QPR,9,1,0,1,1,A Haines,0,1,1,11,D,17,2013-08-10,Huddersfield,E1,6,2,1,6,D,3,Huddersfield_QPR_2013
18,1,Millwall,7,3,0,0,0,G Salisbury,0,0,2,10,H,5,2013-08-10,Ipswich,E1,0,5,8,8,D,4,Ipswich_Millwall_2013
19,3,Burnley,10,1,0,2,0,D Webb,0,2,3,12,A,10,2013-08-10,Sheffield Weds,E1,4,5,7,14,A,3,Sheffield Weds_Burnley_2013
20,2,Bournemouth,9,6,0,1,1,J Adcock,0,1,1,7,H,8,2013-08-10,Watford,E1,4,11,2,14,D,4,Watford_Bournemouth_2013
21,2,Birmingham,9,0,0,1,0,T Robinson,0,0,4,13,A,10,2013-08-10,Yeovil,E1,5,3,2,11,D,4,Yeovil_Birmingham_2013
22,3,Leeds,9,0,0,0,0,K Stroud,0,0,1,11,D,10,2013-08-11,Leicester,E1,0,2,7,13,D,9,Leicester_Leeds_2013
23,1,Blackburn,9,2,0,0,1,G Eltrigham,0,0,2,10,H,15,2013-08-16,Doncaster,E1,1,6,2,9,H,7,Doncaster_Blackburn_2013
