,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Sheffield United,14,0,0,0,0,L Mason,0,0,0,20,D,9,2009-08-07,Middlesbrough,E1,6,2,5,7,D,5,Middlesbrough_Sheffield United_2009
1,0,Scunthorpe,8,4,0,0,3,J Moss,0,0,1,15,H,6,2009-08-08,Cardiff,E1,4,6,5,15,H,3,Cardiff_Scunthorpe_2009
2,0,Plymouth,6,1,0,1,0,A Penn,0,1,2,11,D,7,2009-08-08,Crystal Palace,E1,3,5,7,16,A,5,Crystal Palace_Plymouth_2009
3,1,Peterboro,6,2,0,1,1,P Taylor,0,0,3,15,H,7,2009-08-08,Derby,E1,2,6,10,12,H,5,Derby_Peterboro_2009
4,2,Swansea,15,2,0,1,0,G Hegley,0,1,1,14,H,7,2009-08-08,Leicester,E1,3,9,7,15,A,3,Leicester_Swansea_2009
5,2,Bristol City,15,2,0,2,0,M Oliver,0,0,2,8,D,11,2009-08-08,Preston,E1,6,10,11,14,D,8,Preston_Bristol City_2009
6,4,Blackpool,8,1,0,1,0,A D'Urso,0,1,1,14,D,5,2009-08-08,QPR,E1,2,9,10,21,A,1,QPR_Blackpool_2009
7,1,Nott'm Forest,4,0,1,0,0,P Crossley,0,0,2,5,D,7,2009-08-08,Reading,E1,1,0,1,7,D,3,Reading_Nott'm Forest_2009
8,0,Barnsley,17,2,0,2,2,A Taylor,0,0,2,11,D,10,2009-08-08,Sheffield Weds,E1,7,8,5,11,H,3,Sheffield Weds_Barnsley_2009
9,0,Doncaster,10,1,0,1,1,N Swarbrick,0,1,0,17,D,3,2009-08-08,Watford,E1,2,4,1,9,D,4,Watford_Doncaster_2009
10,0,Newcastle,14,1,0,1,1,M Dean,0,0,2,11,D,13,2009-08-08,West Brom,E1,7,12,7,22,H,5,West Brom_Newcastle_2009
11,0,Ipswich,8,2,0,1,2,R Booth,0,1,0,14,H,20,2009-08-09,Coventry,E1,9,7,7,7,H,12,Coventry_Ipswich_2009
12,2,Coventry,13,0,0,2,0,S Tanner,1,1,1,13,A,12,2009-08-15,Barnsley,E1,4,1,7,4,A,4,Barnsley_Coventry_2009
13,0,Cardiff,15,1,0,1,1,G Hegley,0,1,2,15,D,9,2009-08-15,Blackpool,E1,5,9,17,12,D,3,Blackpool_Cardiff_2009
14,1,Crystal Palace,23,1,0,0,0,R Shoebridge,0,0,1,23,H,14,2009-08-15,Bristol City,E1,9,13,7,16,D,4,Bristol City_Crystal Palace_2009
15,0,Preston,6,1,0,1,0,M Russell,0,1,1,8,D,7,2009-08-15,Doncaster,E1,4,5,3,10,A,2,Doncaster_Preston_2009
16,1,Leicester,11,0,0,0,0,P Crossley,0,0,4,8,D,12,2009-08-15,Ipswich,E1,5,5,4,14,D,6,Ipswich_Leicester_2009
17,3,Reading,7,3,0,0,1,A Taylor,0,0,0,7,H,10,2009-08-15,Newcastle,E1,4,7,11,16,H,9,Newcastle_Reading_2009
18,2,West Brom,15,0,0,1,0,K Stroud,0,0,4,14,A,9,2009-08-15,Nott'm Forest,E1,4,6,7,13,D,5,Nott'm Forest_West Brom_2009
19,0,Sheffield Weds,11,1,0,1,0,A D'Urso,0,1,1,10,D,10,2009-08-15,Peterboro,E1,7,6,8,15,A,7,Peterboro_Sheffield Weds_2009
20,1,QPR,12,1,0,1,0,R East,0,1,0,11,D,13,2009-08-15,Plymouth,E1,6,4,9,7,A,11,Plymouth_QPR_2009
21,0,Derby,10,3,0,2,2,G Horwood,0,1,0,9,H,5,2009-08-15,Scunthorpe,E1,2,12,4,15,H,5,Scunthorpe_Derby_2009
22,2,Watford,18,2,0,0,1,M Oliver,0,0,2,14,H,11,2009-08-15,Sheffield United,E1,3,4,6,16,H,2,Sheffield United_Watford_2009
23,2,Middlesbrough,7,0,0,3,0,P Taylor,0,1,4,15,A,10,2009-08-15,Swansea,E1,5,6,7,15,A,7,Swansea_Middlesbrough_2009
24,4,Preston,17,0,0,3,0,D Whitestone,0,2,2,10,A,8,2009-08-18,Barnsley,E1,6,7,12,14,A,3,Barnsley_Preston_2009
25,0,Derby,11,0,0,0,0,E Ilderton,0,0,0,8,D,12,2009-08-18,Blackpool,E1,1,6,8,10,D,7,Blackpool_Derby_2009
26,3,QPR,12,1,0,0,0,P Gibbs,0,0,3,17,H,11,2009-08-18,Bristol City,E1,6,8,6,16,D,2,Bristol City_QPR_2009
27,1,Coventry,10,0,0,0,0,C Boyeson,0,0,1,12,D,7,2009-08-18,Doncaster,E1,3,9,13,14,D,4,Doncaster_Coventry_2009
28,0,Crystal Palace,12,1,0,3,0,K Hill,0,0,1,12,A,12,2009-08-18,Ipswich,E1,9,9,10,14,D,9,Ipswich_Crystal Palace_2009
29,1,Watford,12,2,0,4,1,A Bates,0,1,1,9,A,10,2009-08-18,Nott'm Forest,E1,6,5,5,10,D,3,Nott'm Forest_Watford_2009
30,2,West Brom,14,2,1,3,1,G Horwood,0,3,2,13,A,13,2009-08-18,Peterboro,E1,7,10,5,15,A,5,Peterboro_West Brom_2009
31,1,Cardiff,15,1,1,3,0,R Booth,0,1,2,13,A,12,2009-08-18,Plymouth,E1,9,6,9,11,A,5,Plymouth_Cardiff_2009
32,4,Middlesbrough,14,0,0,2,0,M Oliver,0,1,2,11,A,11,2009-08-18,Scunthorpe,E1,7,10,10,18,A,6,Scunthorpe_Middlesbrough_2009
33,3,Leicester,13,1,0,1,0,N Miller,0,0,3,7,D,12,2009-08-18,Sheffield United,E1,6,4,5,11,D,5,Sheffield United_Leicester_2009
34,3,Reading,5,0,0,0,0,S Hooper,0,0,4,17,D,6,2009-08-18,Swansea,E1,2,6,7,17,D,6,Swansea_Reading_2009
35,3,Sheffield Weds,12,1,0,0,1,P Dowd,0,0,2,26,H,4,2009-08-19,Newcastle,E1,3,6,4,9,H,3,Newcastle_Sheffield Weds_2009
36,3,Swansea,10,0,0,1,0,P Crossley,0,0,3,10,A,10,2009-08-22,Coventry,E1,4,5,4,8,D,5,Coventry_Swansea_2009
37,3,Newcastle,14,0,0,2,0,A D'Urso,0,2,0,8,A,6,2009-08-22,Crystal Palace,E1,5,7,10,12,A,6,Crystal Palace_Newcastle_2009
38,1,Plymouth,6,2,0,1,1,C Pawson,0,1,2,23,H,8,2009-08-22,Derby,E1,2,9,13,13,D,5,Derby_Plymouth_2009
39,0,Barnsley,7,1,0,0,0,A Penn,0,0,0,10,H,12,2009-08-22,Leicester,E1,6,11,10,14,D,3,Leicester_Barnsley_2009
40,2,Doncaster,9,2,0,0,1,G Salisbury,0,0,1,7,H,13,2009-08-22,Middlesbrough,E1,5,8,3,11,H,2,Middlesbrough_Doncaster_2009
41,3,Peterboro,9,2,0,0,2,D Webb,0,0,1,9,H,10,2009-08-22,Preston,E1,4,5,5,11,H,5,Preston_Peterboro_2009
42,0,Nott'm Forest,16,1,0,1,1,J Linington,0,0,0,19,D,8,2009-08-22,QPR,E1,3,7,4,16,H,4,QPR_Nott'm Forest_2009
43,0,Sheffield United,8,1,0,3,1,M Russell,0,1,2,12,A,11,2009-08-22,Reading,E1,5,2,7,5,D,4,Reading_Sheffield United_2009
44,0,Scunthorpe,13,4,0,0,3,A Hall,0,0,1,12,H,3,2009-08-22,Sheffield Weds,E1,2,9,12,13,H,9,Sheffield Weds_Scunthorpe_2009
45,0,Blackpool,9,2,0,2,1,D Deadman,0,0,3,16,D,15,2009-08-22,Watford,E1,6,6,5,11,H,5,Watford_Blackpool_2009
46,0,Ipswich,13,2,0,0,2,S Tanner,0,0,0,13,H,15,2009-08-22,West Brom,E1,7,13,7,19,H,8,West Brom_Ipswich_2009
47,0,Bristol City,8,3,0,0,2,K Friend,0,0,3,14,H,12,2009-08-23,Cardiff,E1,5,10,5,12,H,5,Cardiff_Bristol City_2009
48,0,Reading,13,1,0,3,1,M Oliver,0,1,2,10,A,11,2009-08-29,Barnsley,E1,7,4,5,9,D,11,Barnsley_Reading_2009
49,1,Coventry,9,3,0,0,1,N Miller,0,0,0,7,H,7,2009-08-29,Blackpool,E1,5,8,2,17,H,5,Blackpool_Coventry_2009
50,1,Middlesbrough,13,2,0,1,0,R Booth,0,0,2,15,H,9,2009-08-29,Bristol City,E1,6,4,3,6,D,6,Bristol City_Middlesbrough_2009
51,0,Cardiff,6,2,0,0,2,E Ilderton,0,0,1,12,H,7,2009-08-29,Doncaster,E1,3,5,7,11,H,6,Doncaster_Cardiff_2009
52,2,Preston,10,1,1,1,1,P Taylor,0,1,2,13,D,8,2009-08-29,Ipswich,E1,6,9,9,14,D,7,Ipswich_Preston_2009
53,2,Derby,17,3,0,2,3,M Atkinson,0,0,4,19,H,4,2009-08-29,Nott'm Forest,E1,3,9,6,13,H,3,Nott'm Forest_Derby_2009
54,3,Sheffield Weds,18,1,0,3,0,A Haines,0,1,3,14,A,8,2009-08-29,Plymouth,E1,5,2,8,10,A,7,Plymouth_Sheffield Weds_2009
55,1,QPR,13,0,0,1,0,G Salisbury,0,1,1,13,A,10,2009-08-29,Scunthorpe,E1,3,8,8,15,A,2,Scunthorpe_QPR_2009
56,1,West Brom,10,2,0,2,0,P Crossley,0,0,5,22,D,9,2009-08-29,Sheffield United,E1,2,4,2,12,D,0,Sheffield United_West Brom_2009
57,3,Watford,10,1,0,1,0,A Taylor,0,0,1,11,D,4,2009-08-29,Swansea,E1,3,10,10,17,D,3,Swansea_Watford_2009
58,1,Leicester,13,1,0,0,0,N Swarbrick,0,0,1,11,H,12,2009-08-31,Newcastle,E1,6,6,1,10,D,2,Newcastle_Leicester_2009
