,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
38,1,Crystal Palace,8,2,0,1,1,M Jones,0,1,0,14,H,6,2006-08-19,Birmingham,E1,3,8,6,15,D,7,Birmingham_Crystal Palace_2006
39,0,Wolves,16,0,0,1,0,C Oliver,0,1,4,19,A,11,2006-08-19,Burnley,E1,3,3,5,10,A,7,Burnley_Wolves_2006
40,3,Norwich,15,0,0,0,0,R Beeby,0,0,2,14,D,13,2006-08-19,Derby,E1,3,8,3,15,D,6,Derby_Norwich_2006
41,1,Hull,14,0,0,0,0,D Gallagher,0,0,2,17,D,5,2006-08-19,Ipswich,E1,3,1,7,7,D,2,Ipswich_Hull_2006
42,3,Cardiff,12,0,1,1,0,N Miller,0,0,0,9,A,12,2006-08-19,Leeds,E1,6,6,7,10,D,3,Leeds_Cardiff_2006
43,0,Stoke,10,2,0,2,0,G Sutton,0,1,2,11,D,10,2006-08-19,Luton,E1,4,8,10,18,A,4,Luton_Stoke_2006
44,1,Sheffield Weds,18,1,0,2,1,P Melin,0,0,3,15,A,8,2006-08-19,Plymouth,E1,6,6,7,11,H,4,Plymouth_Sheffield Weds_2006
45,1,QPR,7,1,0,1,0,M Pike,0,1,0,6,D,10,2006-08-19,Preston,E1,4,7,9,12,A,7,Preston_QPR_2006
46,0,Sunderland,9,3,0,1,1,J Singh,0,0,2,12,H,14,2006-08-19,Southend,E1,6,3,5,8,H,5,Southend_Sunderland_2006
47,3,Colchester,20,2,0,1,2,P Taylor,0,0,0,12,H,10,2006-08-19,West Brom,E1,5,6,18,8,H,8,West Brom_Colchester_2006
48,1,Ipswich,10,1,0,3,0,L Mason,0,0,0,6,A,20,2006-08-25,QPR,E1,8,7,2,13,D,7,QPR_Ipswich_2006
49,1,Birmingham,14,2,0,0,1,P Crossley,0,0,2,16,H,11,2006-08-26,Cardiff,E1,6,8,7,18,H,5,Cardiff_Birmingham_2006
50,0,Derby,12,4,0,3,2,P Walton,0,1,2,12,H,9,2006-08-26,Colchester,E1,5,5,8,11,H,7,Colchester_Derby_2006
51,0,Burnley,9,2,0,2,0,L Probert,0,1,1,9,D,3,2006-08-26,Crystal Palace,E1,2,2,9,5,A,5,Crystal Palace_Burnley_2006
52,0,Coventry,19,0,0,1,0,N Swarbrick,0,0,2,16,A,5,2006-08-26,Hull,E1,3,6,7,14,D,3,Hull_Coventry_2006
53,2,Southend,21,1,0,0,1,C Boyeson,0,0,1,13,H,10,2006-08-26,Leicester,E1,4,7,7,10,H,5,Leicester_Southend_2006
54,0,Barnsley,12,5,1,1,2,I Williamson,0,1,0,10,H,11,2006-08-26,Norwich,E1,7,12,6,20,H,10,Norwich_Barnsley_2006
55,0,Preston,15,1,0,1,1,P Miller,0,0,3,17,D,7,2006-08-26,Southampton,E1,4,5,7,16,H,4,Southampton_Preston_2006
56,0,Plymouth,9,1,0,1,1,E Ilderton,0,0,3,18,D,12,2006-08-26,Stoke,E1,9,6,3,11,H,3,Stoke_Plymouth_2006
57,0,Luton,13,1,0,0,0,P Robinson,0,0,0,9,H,13,2006-08-26,Wolves,E1,7,6,4,11,D,7,Wolves_Luton_2006
58,3,Leeds,15,0,0,1,0,S Bennett,1,0,0,11,A,4,2006-08-27,Sheffield Weds,E1,0,3,4,10,D,10,Sheffield Weds_Leeds_2006
59,2,West Brom,17,2,0,0,1,P Joslin,0,0,2,16,H,8,2006-08-28,Sunderland,E1,4,5,6,13,H,3,Sunderland_West Brom_2006
60,1,Stoke,14,2,0,2,0,C Webster,0,2,2,12,D,9,2006-09-09,Barnsley,E1,4,8,10,13,A,3,Barnsley_Stoke_2006
61,2,Hull,10,2,1,1,1,T Kettle,0,0,2,19,H,9,2006-09-09,Birmingham,E1,3,7,2,11,H,2,Birmingham_Hull_2006
62,0,Colchester,6,1,0,2,0,R Olivier,0,1,1,9,A,3,2006-09-09,Burnley,E1,2,11,8,15,A,0,Burnley_Colchester_2006
63,2,Norwich,14,3,0,0,1,J Moss,0,0,4,17,H,11,2006-09-09,Coventry,E1,5,3,2,7,H,6,Coventry_Norwich_2006
64,1,Sunderland,14,1,0,2,1,A Bates,0,0,5,15,A,10,2006-09-09,Derby,E1,3,5,5,14,H,4,Derby_Sunderland_2006
65,3,Southampton,13,2,0,1,0,M Halsey,0,1,4,14,H,16,2006-09-09,Ipswich,E1,6,4,4,9,A,7,Ipswich_Southampton_2006
66,0,Crystal Palace,13,2,0,1,1,P Armstrong,0,0,1,14,H,5,2006-09-09,Luton,E1,1,3,5,7,H,10,Luton_Crystal Palace_2006
67,1,QPR,17,1,0,1,1,A Marriner,0,1,3,20,D,4,2006-09-09,Plymouth,E1,4,4,14,15,D,2,Plymouth_QPR_2006
68,1,Cardiff,11,2,1,1,0,E Ilderton,1,0,2,7,H,7,2006-09-09,Preston,E1,3,5,11,14,D,7,Preston_Cardiff_2006
69,2,Sheffield Weds,14,0,0,0,0,R Beeby,0,0,1,13,D,14,2006-09-09,Southend,E1,4,4,6,11,D,3,Southend_Sheffield Weds_2006
70,1,Leicester,16,2,0,0,0,M Atkinson,0,0,0,14,H,8,2006-09-09,West Brom,E1,2,5,4,9,D,3,West Brom_Leicester_2006
71,0,Wolves,12,0,0,1,0,L Mason,0,0,3,20,A,11,2006-09-10,Leeds,E1,4,10,7,17,D,6,Leeds_Wolves_2006
72,2,Barnsley,18,4,0,2,1,G Sutton,0,2,2,14,H,17,2006-09-12,Burnley,E1,10,14,6,20,A,3,Burnley_Barnsley_2006
73,1,Southampton,13,0,0,2,0,C Penton,0,1,2,10,A,9,2006-09-12,Crystal Palace,E1,7,0,4,2,A,8,Crystal Palace_Southampton_2006
74,3,Coventry,16,2,0,1,0,P Taylor,0,0,2,10,H,11,2006-09-12,Ipswich,E1,5,11,8,16,D,9,Ipswich_Coventry_2006
75,1,Hull,7,0,0,1,0,M Jones,0,0,1,19,A,4,2006-09-12,Leicester,E1,4,13,13,18,D,0,Leicester_Hull_2006
76,1,Colchester,12,1,0,1,1,K Friend,0,1,2,11,D,4,2006-09-12,Luton,E1,1,4,12,16,D,3,Luton_Colchester_2006
77,1,Cardiff,14,3,0,3,0,S Tanner,0,2,5,10,D,8,2006-09-12,Plymouth,E1,4,6,6,13,A,3,Plymouth_Cardiff_2006
78,2,West Brom,12,1,0,0,0,C Boyeson,0,0,3,10,H,19,2006-09-12,Preston,E1,9,7,6,12,D,9,Preston_West Brom_2006
79,0,Birmingham,12,0,1,2,0,P Melin,0,1,3,18,A,13,2006-09-12,QPR,E1,5,1,5,9,A,5,QPR_Birmingham_2006
80,2,Stoke,11,1,0,1,1,A Wiley,0,1,2,8,D,5,2006-09-12,Sheffield Weds,E1,2,3,5,10,D,4,Sheffield Weds_Stoke_2006
81,2,Norwich,10,3,0,3,1,U Rennie,0,2,1,14,D,19,2006-09-12,Southend,E1,7,11,6,13,A,4,Southend_Norwich_2006
82,0,Derby,9,0,0,1,0,N Swarbrick,0,1,3,19,A,9,2006-09-12,Wolves,E1,6,3,9,10,A,5,Wolves_Derby_2006
83,5,Sunderland,12,0,0,3,0,A Marriner,0,2,2,15,A,15,2006-09-13,Leeds,E1,9,0,4,5,A,5,Leeds_Sunderland_2006
84,3,Sheffield Weds,10,2,0,1,2,G Salisbury,0,1,2,14,H,11,2006-09-15,Hull,E1,5,5,10,10,H,10,Hull_Sheffield Weds_2006
85,1,Wolves,7,1,0,0,1,N Miller,0,0,1,16,H,16,2006-09-16,Barnsley,E1,7,7,7,19,H,7,Barnsley_Wolves_2006
86,1,Ipswich,13,2,0,2,0,H Webb,1,0,2,11,D,10,2006-09-16,Birmingham,E1,4,4,9,9,D,4,Birmingham_Ipswich_2006
87,1,Luton,10,4,1,1,2,P Melin,0,1,3,8,H,12,2006-09-16,Cardiff,E1,8,9,7,17,H,11,Cardiff_Luton_2006
88,0,QPR,8,2,0,1,2,A Wiley,0,0,3,13,H,10,2006-09-16,Colchester,E1,4,4,7,8,H,6,Colchester_QPR_2006
89,2,Leeds,16,1,0,0,1,I Williamson,0,0,3,15,H,9,2006-09-16,Coventry,E1,3,8,6,13,H,6,Coventry_Leeds_2006
90,1,Preston,10,1,0,1,1,G Laws,0,1,2,16,D,11,2006-09-16,Derby,E1,5,8,4,12,D,11,Derby_Preston_2006
91,1,Crystal Palace,12,0,0,1,0,A D'Urso,0,0,2,6,A,16,2006-09-16,Norwich,E1,9,2,7,13,D,7,Norwich_Crystal Palace_2006
92,1,Plymouth,16,1,0,0,0,R Lee,0,0,2,17,H,7,2006-09-16,Southampton,E1,4,7,5,10,D,5,Southampton_Plymouth_2006
93,1,Burnley,18,0,0,1,0,C Foy,0,1,2,16,A,9,2006-09-16,Stoke,E1,4,8,6,12,A,0,Stoke_Burnley_2006
94,0,Leicester,11,1,0,1,0,M Pike,0,0,1,12,D,14,2006-09-16,Sunderland,E1,7,4,2,9,D,5,Sunderland_Leicester_2006
95,1,Southend,7,1,0,1,0,R Booth,0,0,4,10,D,10,2006-09-16,West Brom,E1,7,10,6,16,D,4,West Brom_Southend_2006
96,1,Barnsley,16,1,1,0,1,R Beeby,0,0,3,13,H,13,2006-09-22,Preston,E1,4,7,7,18,H,7,Preston_Barnsley_2006
97,1,Southampton,13,2,0,3,2,D Drysdale,1,1,1,6,A,11,2006-09-23,Burnley,E1,8,4,6,9,H,3,Burnley_Southampton_2006
98,3,Coventry,19,1,1,0,0,A Woolmer,0,0,2,14,H,3,2006-09-23,Crystal Palace,E1,1,4,4,9,D,3,Crystal Palace_Coventry_2006
99,4,Sunderland,15,3,1,1,1,M Russell,0,1,4,19,H,6,2006-09-23,Ipswich,E1,0,6,2,10,D,3,Ipswich_Sunderland_2006
100,1,Birmingham,14,3,1,2,2,S Tanner,0,1,3,16,H,8,2006-09-23,Leeds,E1,3,4,5,12,H,7,Leeds_Birmingham_2006
101,0,Colchester,12,0,0,0,0,C Oliver,0,0,0,10,D,10,2006-09-23,Leicester,E1,5,5,5,12,D,5,Leicester_Colchester_2006
102,1,West Brom,9,2,0,2,2,P Dowd,0,1,4,22,D,11,2006-09-23,Luton,E1,6,7,6,15,H,5,Luton_West Brom_2006
103,0,Norwich,14,3,0,1,1,J Singh,0,0,2,14,H,9,2006-09-23,Plymouth,E1,5,9,12,14,H,3,Plymouth_Norwich_2006
104,3,Hull,16,2,0,0,0,D Deadman,0,0,3,21,H,5,2006-09-23,QPR,E1,1,4,7,7,D,7,QPR_Hull_2006
105,1,Derby,9,1,1,2,0,K Wright,0,0,6,10,A,5,2006-09-23,Sheffield Weds,E1,3,3,4,11,D,2,Sheffield Weds_Derby_2006
106,1,Stoke,21,2,1,0,1,M Dean,0,0,2,9,H,12,2006-09-23,Wolves,E1,5,5,6,9,H,6,Wolves_Stoke_2006
107,0,Cardiff,22,0,0,3,0,K Stroud,0,2,2,11,A,14,2006-09-24,Southend,E1,7,8,2,15,A,3,Southend_Cardiff_2006
108,2,Ipswich,16,1,0,0,1,L Probert,0,0,2,14,H,10,2006-09-29,Colchester,E1,5,7,4,11,H,4,Colchester_Ipswich_2006
109,0,Luton,11,1,0,2,0,D Whitestone,0,0,2,23,A,19,2006-09-30,Barnsley,E1,8,5,4,11,D,8,Barnsley_Luton_2006
110,2,Leicester,16,1,0,1,0,S Bennett,0,0,3,12,D,7,2006-09-30,Birmingham,E1,4,7,13,12,D,4,Birmingham_Leicester_2006
111,0,Wolves,8,4,1,0,1,P Miller,0,0,2,12,H,8,2006-09-30,Cardiff,E1,4,6,3,11,H,6,Cardiff_Wolves_2006
112,2,Plymouth,9,0,0,1,0,M Halsey,0,0,1,10,A,17,2006-09-30,Coventry,E1,7,5,7,8,D,5,Coventry_Plymouth_2006
113,4,Southend,16,3,0,0,1,R Lewis,0,0,1,19,H,7,2006-09-30,Derby,E1,2,12,5,22,H,2,Derby_Southend_2006
114,1,Crystal Palace,15,1,0,1,0,M Thorpe,0,0,1,18,D,3,2006-09-30,Hull,E1,1,3,8,14,D,3,Hull_Crystal Palace_2006
115,1,QPR,13,1,0,2,1,A D'Urso,0,2,1,14,A,7,2006-09-30,Southampton,E1,3,7,11,10,A,2,Southampton_QPR_2006
116,3,Preston,11,1,0,1,1,A Woolmer,0,0,2,9,D,3,2006-09-30,Stoke,E1,3,6,5,12,H,3,Stoke_Preston_2006
117,1,Sheffield Weds,6,1,0,0,0,S Mathieson,0,0,1,14,H,8,2006-09-30,Sunderland,E1,3,6,12,16,D,4,Sunderland_Sheffield Weds_2006
118,4,Leeds,10,4,0,2,1,R Styles,1,0,2,14,H,8,2006-09-30,West Brom,E1,6,5,2,11,H,5,West Brom_Leeds_2006
119,0,Burnley,7,1,0,4,0,P Crossley,1,2,2,18,A,16,2006-10-01,Norwich,E1,10,4,4,9,A,13,Norwich_Burnley_2006
120,2,Coventry,12,2,0,3,1,D Drysdale,0,1,2,14,A,10,2006-10-13,Southend,E1,7,4,6,10,D,5,Southend_Coventry_2006
121,0,Hull,18,2,0,0,2,A Penn,0,0,2,9,H,10,2006-10-14,Burnley,E1,4,9,5,15,H,5,Burnley_Hull_2006
122,0,Cardiff,3,1,0,2,1,P Walton,0,1,1,11,A,5,2006-10-14,Crystal Palace,E1,5,6,8,10,D,5,Crystal Palace_Cardiff_2006
123,4,West Brom,15,1,0,5,1,A Woolmer,0,2,3,10,A,13,2006-10-14,Ipswich,E1,8,0,6,5,A,5,Ipswich_West Brom_2006
124,3,Stoke,17,0,0,4,0,T Kettle,0,1,1,17,A,13,2006-10-14,Leeds,E1,6,3,4,9,A,4,Leeds_Stoke_2006
125,2,Southampton,11,3,0,2,1,K Hill,0,1,4,11,H,9,2006-10-14,Leicester,E1,4,3,5,6,D,7,Leicester_Southampton_2006
126,1,Birmingham,11,3,0,2,2,J Moss,0,1,0,12,H,9,2006-10-14,Luton,E1,5,3,8,7,H,4,Luton_Birmingham_2006
127,1,Sunderland,17,4,0,1,3,M Jones,0,0,3,14,H,10,2006-10-14,Preston,E1,5,3,4,9,H,5,Preston_Sunderland_2006
128,3,Norwich,15,3,0,3,2,A Marriner,0,1,1,18,D,12,2006-10-14,QPR,E1,6,7,7,13,H,6,QPR_Norwich_2006
129,2,Barnsley,2,2,1,1,1,C Foy,0,0,3,9,H,10,2006-10-14,Sheffield Weds,E1,2,7,7,10,H,9,Sheffield Weds_Barnsley_2006
130,2,Colchester,9,1,0,0,0,S Mathieson,0,0,2,12,H,8,2006-10-14,Wolves,E1,2,6,7,17,D,3,Wolves_Colchester_2006
131,4,Derby,20,3,0,1,1,P Taylor,1,1,2,19,H,15,2006-10-15,Plymouth,E1,9,4,4,6,D,5,Plymouth_Derby_2006
132,1,Plymouth,15,2,0,2,1,C Oliver,0,2,1,11,D,15,2006-10-17,Barnsley,E1,5,7,1,10,A,12,Barnsley_Plymouth_2006
133,1,Norwich,10,0,0,1,0,M Pike,0,0,0,13,A,10,2006-10-17,Birmingham,E1,9,2,6,11,D,3,Birmingham_Norwich_2006
134,0,Southend,13,0,0,0,0,U Rennie,0,0,2,14,D,13,2006-10-17,Burnley,E1,3,9,5,14,D,4,Burnley_Southend_2006
135,0,Southampton,17,1,0,0,0,R Olivier,0,0,3,18,H,8,2006-10-17,Cardiff,E1,5,8,8,15,D,5,Cardiff_Southampton_2006
136,2,West Brom,16,0,0,2,0,R Lee,0,1,2,9,A,13,2006-10-17,Crystal Palace,E1,7,2,4,7,A,9,Crystal Palace_West Brom_2006
137,4,Luton,19,0,0,0,0,G Laws,0,0,1,17,D,11,2006-10-17,Hull,E1,6,9,3,15,D,3,Hull_Luton_2006
138,2,Preston,18,2,0,3,2,P Melin,0,0,2,14,A,8,2006-10-17,Ipswich,E1,4,5,7,12,H,3,Ipswich_Preston_2006
139,5,Leicester,18,1,0,2,0,C Webster,1,1,2,17,A,11,2006-10-17,Leeds,E1,4,4,4,5,A,3,Leeds_Leicester_2006
140,2,Derby,17,1,0,2,1,M Thorpe,0,2,3,21,A,15,2006-10-17,QPR,E1,8,6,5,14,A,6,QPR_Derby_2006
141,1,Sunderland,11,2,0,1,0,P Walton,0,1,2,17,H,9,2006-10-17,Stoke,E1,4,5,3,10,A,8,Stoke_Sunderland_2006
142,2,Coventry,17,1,0,0,1,L Mason,0,0,1,13,H,8,2006-10-17,Wolves,E1,3,4,3,10,H,6,Wolves_Coventry_2006
143,1,Sheffield Weds,8,4,0,0,1,R Beeby,0,0,2,10,H,9,2006-10-18,Colchester,E1,2,8,4,12,H,4,Colchester_Sheffield Weds_2006
144,1,Birmingham,10,0,0,1,0,U Rennie,0,0,2,16,A,6,2006-10-21,Derby,E1,4,7,11,12,D,4,Derby_Birmingham_2006
145,0,Crystal Palace,5,1,0,1,1,G Salisbury,0,1,1,14,D,10,2006-10-21,Leicester,E1,6,10,5,19,D,3,Leicester_Crystal Palace_2006
146,0,Leeds,12,5,0,1,1,G Hegley,0,1,2,5,H,8,2006-10-21,Luton,E1,3,8,5,13,D,7,Luton_Leeds_2006
147,2,Cardiff,17,1,1,0,1,A Bates,1,0,2,12,H,10,2006-10-21,Norwich,E1,3,5,5,9,H,6,Norwich_Cardiff_2006
148,2,Burnley,18,0,0,0,0,P Miller,0,0,2,20,D,3,2006-10-21,Plymouth,E1,1,7,12,14,D,2,Plymouth_Burnley_2006
149,1,Hull,13,2,0,1,2,P Walton,0,0,4,14,H,18,2006-10-21,Preston,E1,10,5,1,8,H,5,Preston_Hull_2006
150,1,QPR,3,3,0,2,2,K Hill,0,0,4,10,H,9,2006-10-21,Sheffield Weds,E1,8,2,8,5,H,3,Sheffield Weds_QPR_2006
151,3,Stoke,15,1,0,0,0,L Probert,0,0,6,22,H,10,2006-10-21,Southampton,E1,6,8,6,17,D,3,Southampton_Stoke_2006
152,2,Ipswich,12,1,0,3,0,C Penton,0,1,6,14,A,11,2006-10-21,Southend,E1,7,4,3,9,A,4,Southend_Ipswich_2006
153,0,Barnsley,10,2,0,0,0,N Swarbrick,0,0,2,11,H,8,2006-10-21,Sunderland,E1,5,15,5,16,D,2,Sunderland_Barnsley_2006
154,3,Wolves,12,3,0,0,2,H Webb,0,0,1,9,H,6,2006-10-22,West Brom,E1,4,4,5,6,H,9,West Brom_Wolves_2006
155,0,Colchester,12,2,0,1,1,M Pike,0,0,3,8,H,10,2006-10-23,Coventry,E1,4,3,5,12,H,5,Coventry_Colchester_2006
156,0,Preston,12,3,0,2,1,S Tanner,0,0,3,12,H,11,2006-10-27,Burnley,E1,5,12,1,17,H,6,Burnley_Preston_2006
157,1,Coventry,13,0,0,1,0,M Halsey,0,0,1,5,A,10,2006-10-28,Barnsley,E1,4,4,5,9,D,3,Barnsley_Coventry_2006
158,0,West Brom,15,2,1,0,1,N Miller,0,0,2,10,H,14,2006-10-28,Birmingham,E1,5,7,3,14,H,7,Birmingham_West Brom_2006
159,0,Derby,6,2,0,2,0,A Marriner,0,0,0,17,D,8,2006-10-28,Cardiff,E1,4,6,4,15,D,3,Cardiff_Derby_2006
160,2,Southampton,14,2,0,0,1,D Whitestone,0,0,2,6,H,11,2006-10-28,Colchester,E1,7,6,6,9,H,7,Colchester_Southampton_2006
161,1,Plymouth,3,0,0,1,0,M Russell,0,1,0,13,A,6,2006-10-28,Crystal Palace,E1,3,2,7,4,A,4,Crystal Palace_Plymouth_2006
162,3,Sunderland,14,0,1,1,0,R Beeby,0,0,3,15,A,17,2006-10-28,Hull,E1,9,4,3,12,D,8,Hull_Sunderland_2006
163,3,Southend,19,2,0,0,1,C Foy,0,0,0,15,H,16,2006-10-28,Leeds,E1,7,4,4,7,H,8,Leeds_Southend_2006
164,2,Leicester,20,1,1,1,0,K Stroud,0,1,1,20,D,7,2006-10-28,QPR,E1,6,6,4,15,A,2,QPR_Leicester_2006
165,0,Norwich,6,5,1,0,2,P Robinson,0,0,0,13,H,5,2006-10-28,Stoke,E1,1,6,5,11,H,3,Stoke_Norwich_2006
166,0,Sheffield Weds,12,2,0,2,1,R Lewis,0,1,2,14,D,11,2006-10-28,Wolves,E1,7,6,7,15,D,7,Wolves_Sheffield Weds_2006
167,2,Luton,10,5,0,0,1,I Williamson,0,0,0,11,H,7,2006-10-29,Ipswich,E1,3,11,9,25,H,6,Ipswich_Luton_2006
168,2,Birmingham,11,0,0,1,0,A D'Urso,0,1,3,18,A,14,2006-10-31,Coventry,E1,8,4,3,18,A,6,Coventry_Birmingham_2006
169,2,Stoke,19,2,0,1,1,G Laws,0,1,2,17,H,13,2006-10-31,Leicester,E1,5,9,2,14,D,4,Leicester_Stoke_2006
170,0,Burnley,8,0,1,2,0,J Singh,0,2,2,13,A,7,2006-10-31,Luton,E1,2,2,11,9,A,4,Luton_Burnley_2006
171,0,Colchester,7,1,0,1,0,D Gallagher,0,0,2,14,D,12,2006-10-31,Norwich,E1,6,11,9,18,D,4,Norwich_Colchester_2006
172,2,Ipswich,11,1,1,1,1,K Friend,0,1,6,16,D,5,2006-10-31,Plymouth,E1,1,7,12,8,D,3,Plymouth_Ipswich_2006
173,0,Leeds,4,4,0,1,2,A Marriner,0,0,3,13,H,7,2006-10-31,Preston,E1,4,8,9,17,H,3,Preston_Leeds_2006
174,2,Crystal Palace,8,3,0,2,1,A Hall,0,1,3,13,H,5,2006-10-31,Sheffield Weds,E1,3,14,6,24,D,5,Sheffield Weds_Crystal Palace_2006
175,1,Hull,10,2,1,3,1,P Joslin,0,1,0,20,A,12,2006-10-31,Southend,E1,9,6,3,17,D,3,Southend_Hull_2006
176,0,Cardiff,15,1,0,2,1,C Boyeson,0,2,2,13,A,8,2006-10-31,Sunderland,E1,4,6,8,9,A,2,Sunderland_Cardiff_2006
