,WHD,IWH,LBA,B365AH,SBH,SBA,SOA,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,SOH,SOD,LBAHH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
235,3.25,1.75,3.75,-0.75,1.73,4.33,4.5,-0.75,4.2,4.33,1.8,4.5,3.25,1.72,2.0,1.8,1.72,1.67,3.4,2.05,1.8,3.5,1.85,1.73,3.25,1.975,1.875,1.71,-0.75,2.0,3.2,3.25,3.35,1.95,Derby,Wimbledon,Derby_Wimbledon_2003
236,3.2,1.9,3.75,-0.5,1.91,3.5,3.5,-0.5,3.5,3.5,1.8,3.7,3.25,1.9,1.8,1.95,1.9,1.91,3.25,1.9,2.0,3.0,1.9,1.91,3.25,2.05,1.8,1.79,-0.5,1.9,3.1,3.25,3.25,1.9,Gillingham,Stoke,Gillingham_Stoke_2003
237,3.4,1.5,5.5,-0.75,1.57,5.5,5.5,-0.75,5.5,5.5,1.57,5.65,3.5,1.53,2.0,1.85,1.53,1.57,3.4,2.0,1.8,4.5,2.0,1.57,3.4,1.825,2.025,1.85,-0.75,1.85,3.5,3.25,3.5,1.8,Norwich,Crewe,Norwich_Crewe_2003
238,3.1,2.35,2.5,0.0,2.6,2.4,2.38,0.0,2.5,2.4,2.5,2.45,3.2,2.6,1.8,1.95,2.5,2.62,3.2,1.9,2.0,2.35,1.9,2.6,3.2,2.025,1.875,1.9,0.0,1.79,3.0,3.2,3.25,1.9,Nott'm Forest,West Brom,Nott'm Forest_West Brom_2003
239,3.3,1.65,4.33,-0.5,1.73,4.33,4.5,-0.75,4.5,4.33,1.73,4.75,3.25,1.72,1.85,1.8,1.66,1.67,3.4,2.05,1.95,3.9,1.77,1.67,3.25,1.925,1.925,1.85,-0.75,1.85,3.2,3.2,3.45,2.05,Reading,Watford,Reading_Watford_2003
240,3.3,2.2,2.8,-0.25,2.25,2.75,2.75,-0.25,2.87,2.62,2.2,2.9,3.2,2.37,1.75,1.85,2.1,2.25,3.25,2.0,2.05,2.6,1.8,2.25,3.25,2.0,1.85,1.9,-0.25,1.79,3.0,3.2,3.2,2.0,Rotherham,Walsall,Rotherham_Walsall_2003
241,3.2,1.7,4.0,-0.75,1.67,4.5,4.5,-0.75,4.33,4.5,1.73,4.5,3.4,1.66,1.95,1.8,1.72,1.67,3.4,2.05,1.85,3.7,1.77,1.73,3.4,2.1,1.75,1.79,-0.75,1.9,3.2,3.4,3.35,2.05,Sheffield United,Preston,Sheffield United_Preston_2003
242,3.3,1.6,5.0,-0.75,1.62,5.0,5.0,-0.75,5.0,5.0,1.62,5.3,3.4,1.61,1.85,1.75,1.61,1.62,3.4,2.0,1.95,4.0,1.9,1.61,3.4,2.0,1.85,1.85,-0.75,1.85,3.3,3.25,3.45,1.9,Sunderland,Burnley,Sunderland_Burnley_2003
243,3.2,1.9,3.75,-0.5,1.91,3.5,3.25,-0.5,3.2,3.5,1.83,3.7,3.25,1.9,1.8,1.85,2.0,2.0,3.25,2.0,2.0,3.1,1.85,1.91,3.25,2.05,1.8,1.95,-0.5,1.75,3.0,3.2,3.25,1.95,West Ham,Wigan,West Ham_Wigan_2003
244,3.1,2.2,2.75,-0.25,2.3,2.8,2.75,0.0,2.62,2.7,2.25,2.8,3.2,2.3,1.75,2.0,2.37,2.38,3.0,1.85,2.05,2.7,1.85,2.3,3.1,2.05,1.8,1.9,-0.25,1.75,2.9,3.2,3.2,1.95,Rotherham,Coventry,Rotherham_Coventry_2003
245,3.2,1.9,3.2,-0.25,1.91,3.5,3.5,-0.5,3.2,3.25,2.0,3.4,3.25,2.0,1.75,1.75,2.0,1.91,3.25,2.1,2.05,3.1,1.8,2.0,3.25,1.875,1.975,1.95,-0.5,1.75,3.0,3.2,3.25,2.0,Sunderland,Wigan,Sunderland_Wigan_2003
246,3.1,2.3,2.4,0.0,2.62,2.38,2.38,,2.37,2.4,2.5,2.4,3.2,2.6,2.0,,2.62,2.62,3.2,,1.8,2.3,1.9,2.67,3.2,1.925,1.925,1.71,0.0,1.95,3.1,3.25,3.2,1.9,Nott'm Forest,Ipswich,Nott'm Forest_Ipswich_2003
247,3.1,2.35,2.375,0.0,2.62,2.37,2.38,0.0,2.5,2.37,2.6,2.45,3.2,2.62,1.9,1.85,2.5,2.63,3.2,2.0,1.9,2.35,1.85,2.6,3.2,2.0,1.85,1.85,0.0,1.85,3.0,3.2,3.25,1.96,Burnley,Sheffield United,Burnley_Sheffield United_2003
248,3.2,1.85,3.4,-0.25,1.9,3.5,3.75,-0.5,3.75,3.5,1.909,3.8,3.25,1.9,1.9,1.75,1.83,1.83,3.25,2.1,1.9,3.2,1.95,1.85,3.25,1.8,2.05,1.85,-0.5,1.85,3.1,3.25,3.35,1.85,Crewe,Gillingham,Crewe_Gillingham_2003
249,3.4,1.5,5.5,-0.75,1.53,5.5,6.0,-1.0,6.0,5.5,1.533,5.75,3.4,1.57,2.15,2.0,1.5,1.5,3.5,1.85,1.66,4.7,1.8,1.55,3.5,1.85,2.0,1.71,-1.0,2.0,3.4,3.5,3.5,2.0,Ipswich,Derby,Ipswich_Derby_2003
250,3.2,2.3,2.6,0.0,2.4,2.6,2.6,0.0,2.62,2.6,2.375,2.65,3.2,2.4,1.75,2.05,2.3,2.4,3.2,1.8,2.05,2.4,2.0,2.4,3.2,1.825,2.025,1.95,0.0,1.75,3.0,3.2,3.25,1.81,Millwall,Norwich,Millwall_Norwich_2003
251,3.25,1.75,4.0,-0.5,1.8,4.0,4.33,-0.75,4.2,4.0,1.727,4.2,3.25,1.8,1.85,1.9,1.72,1.73,3.25,1.95,1.95,3.6,2.02,1.78,3.25,1.975,1.875,1.79,-0.5,1.9,3.1,3.4,3.3,1.78,Preston,Crystal Palace,Preston_Crystal Palace_2003
252,3.1,2.35,2.25,0.0,2.62,2.37,2.38,0.0,2.37,2.5,2.75,2.5,3.2,2.5,1.8,1.85,2.62,2.63,3.2,2.0,2.0,2.35,1.9,2.55,3.2,1.925,1.925,1.85,0.0,1.85,3.0,3.2,3.25,1.9,Stoke,Cardiff,Stoke_Cardiff_2003
253,3.3,1.85,3.75,-0.5,1.9,3.5,3.5,-0.5,3.75,3.5,1.8,3.7,3.25,1.9,1.85,1.9,1.8,1.91,3.25,1.95,1.95,3.2,1.9,1.9,3.25,2.0,1.825,1.85,-0.5,1.85,3.1,3.25,3.3,1.9,Walsall,Bradford,Walsall_Bradford_2003
254,3.1,2.2,2.75,0.0,2.2,2.87,2.88,-0.25,2.8,2.75,2.2,2.85,3.25,2.25,1.8,1.9,2.25,2.2,3.2,1.95,2.0,2.6,1.8,2.25,3.2,1.9,1.95,1.85,-0.25,1.85,3.0,3.25,3.25,2.0,Watford,Nott'm Forest,Watford_Nott'm Forest_2003
255,3.2,2.1,2.8,-0.25,2.1,3.0,3.25,-0.25,3.0,3.25,2.2,3.2,3.25,2.0,1.75,1.9,2.1,2.0,3.25,1.95,2.05,2.8,1.9,2.05,3.25,1.825,2.025,1.95,-0.25,1.75,3.0,3.2,3.3,1.9,West Brom,West Ham,West Brom_West Ham_2003
256,3.25,2.0,3.2,-0.25,2.0,3.25,3.5,-0.5,3.4,3.25,2.0,3.6,3.25,2.0,1.8,1.85,1.9,1.91,3.25,2.0,2.0,2.9,1.85,1.95,3.25,1.8,2.05,1.95,-0.5,1.75,3.0,3.2,3.2,1.95,Wigan,Reading,Wigan_Reading_2003
257,3.1,2.3,2.6,0.0,2.25,2.8,2.8,0.0,2.62,2.62,2.375,2.75,3.2,2.37,1.95,1.95,2.37,2.25,3.2,1.9,1.85,2.4,2.0,2.35,3.2,1.875,1.975,1.79,0.0,1.9,3.0,3.2,3.2,1.8,Wimbledon,Rotherham,Wimbledon_Rotherham_2003
258,2.8,2.4,2.5,0.0,2.5,2.62,2.6,,2.6,2.5,2.5,2.67,3.0,2.62,1.8,,2.6,2.5,3.0,,2.0,2.4,2.0,2.4,3.0,2.0,1.85,2.0,0.0,1.71,2.9,3.2,3.2,1.81,Coventry,Sunderland,Coventry_Sunderland_2003
259,3.25,3.2,1.83,0.5,3.75,1.85,1.83,0.5,1.72,1.8,3.75,1.8,3.25,4.0,,1.95,4.2,3.75,3.25,1.9,,1.85,1.85,4.2,3.25,1.9,1.95,1.85,0.5,1.85,3.1,3.2,3.25,1.95,Bradford,West Brom,Bradford_West Brom_2003
260,3.3,1.8,4.0,-0.5,1.83,3.6,3.75,-0.5,3.75,3.75,1.73,3.9,3.25,1.83,,1.8,1.8,1.83,3.25,2.05,,3.4,1.9,1.83,3.4,2.0,1.85,1.85,-0.5,1.85,3.1,3.4,3.35,1.9,Cardiff,Preston,Cardiff_Preston_2003
261,3.2,1.85,3.75,-0.5,2.0,3.25,3.25,-0.5,3.2,3.0,1.83,3.4,3.25,2.1,,1.8,2.0,2.0,3.25,2.05,,3.2,2.0,2.0,3.25,2.05,1.8,1.9,-0.25,1.79,3.1,3.2,3.25,1.7,Crystal Palace,Crewe,Crystal Palace_Crewe_2003
262,3.4,1.5,5.5,-0.75,1.5,6.0,6.0,-0.75,6.0,5.5,1.53,6.1,3.4,1.57,,2.05,1.5,1.5,3.5,1.8,,4.7,2.0,1.55,3.5,1.75,2.1,1.85,-0.75,1.85,3.4,3.5,3.45,1.8,Sheffield United,Walsall,Sheffield United_Walsall_2003
263,3.6,1.4,8.0,-1.25,1.4,7.5,7.5,-1.25,7.5,6.5,1.36,7.25,3.75,1.44,,1.85,1.4,1.4,3.75,2.0,,5.5,1.95,1.44,3.75,2.05,1.8,1.85,-1.0,1.85,3.6,3.75,3.75,1.85,West Ham,Stoke,West Ham_Stoke_2003
264,3.1,1.9,3.2,-0.5,2.0,3.3,3.5,-0.5,3.6,3.75,2.0,3.5,3.25,1.833,2.0,1.75,1.9,2.0,3.0,2.1,1.8,3.2,1.85,1.95,3.2,1.95,1.9,1.9,-0.5,1.79,2.9,3.2,3.3,1.95,Burnley,Coventry,Burnley_Coventry_2003
265,3.1,2.3,2.75,0.0,2.3,2.7,2.62,0.0,2.75,2.625,2.25,2.7,3.2,2.375,1.9,2.05,2.3,2.38,3.2,1.8,1.9,2.4,1.95,2.35,3.2,1.925,1.925,1.95,0.0,1.75,3.0,3.2,3.25,1.85,Crystal Palace,Nott'm Forest,Crystal Palace_Nott'm Forest_2003
266,3.2,2.2,2.75,-0.25,2.25,2.8,2.75,-0.25,2.75,2.75,2.25,2.85,3.25,2.25,1.9,1.8,2.25,2.25,3.25,2.05,1.9,2.6,1.8,2.25,3.2,2.1,1.75,1.85,-0.25,1.85,3.0,3.2,3.25,2.0,Gillingham,Preston,Gillingham_Preston_2003
267,3.2,2.35,2.375,0.0,2.5,2.5,2.5,0.25,2.3,2.5,2.6,2.55,3.2,2.5,1.85,2.1,2.62,2.5,3.2,1.75,1.95,2.45,1.9,2.6,3.2,1.975,1.875,1.9,0.0,1.79,2.9,3.2,3.1,1.91,Millwall,Ipswich,Millwall_Ipswich_2003
268,3.3,1.8,3.5,-0.5,1.83,3.75,3.75,-0.5,3.75,4.0,1.909,3.75,3.25,1.8,2.0,1.8,1.8,1.83,3.25,2.05,1.8,3.5,1.9,1.9,3.25,2.0,1.85,1.85,-0.5,1.85,3.0,3.2,3.25,1.9,Norwich,Cardiff,Norwich_Cardiff_2003
269,3.2,1.9,3.5,-0.5,1.9,3.5,3.5,-0.5,3.5,3.5,1.909,3.55,3.25,1.909,1.8,1.9,1.9,1.91,3.25,1.95,2.0,3.1,1.85,1.95,3.25,2.05,1.8,1.85,-0.5,1.85,3.0,3.2,3.25,1.95,Rotherham,Derby,Rotherham_Derby_2003
270,3.3,1.55,5.0,-0.75,1.5,6.0,6.0,-0.75,5.5,5.5,1.615,6.0,3.4,1.571,1.95,2.1,1.57,1.5,3.5,1.75,1.85,4.7,2.0,1.55,3.5,1.825,2.025,1.85,-0.75,1.85,3.2,3.25,3.5,1.8,Sheffield United,Watford,Sheffield United_Watford_2003
271,3.2,2.6,2.2,0.0,2.7,2.3,2.25,0.25,2.2,2.3,2.75,2.3,3.2,2.7,1.75,2.05,2.8,2.75,3.25,1.8,2.05,2.2,1.87,2.75,3.2,1.95,1.9,1.85,0.0,1.85,3.0,3.25,3.3,1.94,Stoke,Reading,Stoke_Reading_2003
272,3.6,1.45,7.0,-1.0,1.44,6.5,6.5,-1.0,6.5,6.5,1.444,6.8,3.75,1.444,1.8,1.9,1.44,1.44,3.75,1.95,2.0,3.5,1.8,1.45,3.75,2.05,1.8,1.9,-1.0,1.79,3.3,3.4,3.8,2.0,West Brom,Crewe,West Brom_Crewe_2003
273,3.25,1.8,3.75,-0.5,1.85,3.75,3.75,-0.5,4.2,4.0,1.8,4.0,3.25,1.8,1.9,1.95,1.72,1.83,3.25,1.9,1.9,3.6,1.9,1.85,3.25,2.0,1.85,1.95,-0.5,1.75,2.9,3.25,3.25,1.91,West Ham,Sunderland,West Ham_Sunderland_2003
274,3.4,1.55,5.5,-0.75,1.53,5.5,5.5,-1.0,6.0,5.5,1.533,5.3,3.4,1.571,1.8,1.8,1.5,1.53,3.5,2.05,2.0,4.7,1.95,1.6,3.5,1.85,2.0,1.9,-0.75,1.79,3.2,3.5,3.5,1.85,Wigan,Bradford,Wigan_Bradford_2003
275,3.2,2.35,2.4,0.0,2.5,2.5,2.5,0.0,2.3,2.5,2.5,2.45,3.2,2.5,1.9,1.9,2.62,2.5,3.2,1.95,1.9,2.35,1.9,2.55,3.2,1.975,1.875,1.85,0.0,1.85,3.0,3.25,3.3,1.9,Wimbledon,Walsall,Wimbledon_Walsall_2003
276,3.2,2.3,2.75,-0.25,2.4,2.6,2.62,0.0,2.62,2.6,2.25,2.7,3.2,2.4,1.85,2.15,2.3,2.38,3.2,1.7,1.95,2.4,2.05,2.4,3.2,2.05,1.8,2.0,0.0,1.71,3.0,3.2,3.2,1.8,Bradford,Rotherham,Bradford_Rotherham_2003
277,3.3,1.8,4.333,-0.5,1.8,4.0,4.0,-0.5,3.75,4.0,1.727,4.0,3.25,1.8,1.95,1.95,1.8,1.8,3.25,1.9,1.85,3.5,1.95,1.82,3.25,1.9,1.95,1.85,-0.5,1.85,3.0,3.2,3.25,1.9,Cardiff,Millwall,Cardiff_Millwall_2003
278,3.0,2.9,2.2,0.25,2.87,2.25,2.1,0.25,2.1,2.2,2.8,2.25,3.25,2.8,1.8,1.95,3.2,3.0,3.25,1.9,2.0,2.1,2.05,2.85,3.1,1.75,2.1,1.95,0.25,1.75,2.9,3.2,3.25,1.8,Coventry,West Brom,Coventry_West Brom_2003
279,3.2,2.3,2.5,-0.25,2.25,2.75,2.75,-0.25,2.62,2.6,2.4,2.75,3.2,2.4,1.85,1.8,2.3,2.25,3.25,2.05,1.95,2.4,1.75,2.35,3.25,2.05,1.8,1.95,-0.25,1.75,3.0,3.25,3.2,2.1,Crewe,Wigan,Crewe_Wigan_2003
280,3.3,1.8,4.5,-0.5,1.83,3.75,3.75,-0.5,3.75,3.75,1.667,3.85,3.25,1.833,2.0,2.05,1.8,1.83,3.25,1.8,1.8,3.5,2.0,1.85,3.25,1.85,2.0,1.85,-0.5,1.85,3.0,3.25,3.25,1.85,Preston,Burnley,Preston_Burnley_2003
281,3.3,1.6,5.0,-0.75,1.61,5.0,5.5,-0.5,5.0,4.5,1.571,5.0,3.4,1.667,1.9,2.05,1.61,1.53,3.5,1.8,1.9,4.2,1.95,1.65,3.4,1.95,1.9,1.85,-0.75,1.85,3.2,3.5,3.4,1.9,Reading,Crystal Palace,Reading_Crystal Palace_2003
282,3.75,1.4,5.5,-1.25,1.44,6.5,6.5,-1.25,7.0,6.5,1.533,6.8,3.75,1.444,1.95,1.95,1.4,1.44,3.75,1.9,1.85,6.0,2.0,1.42,3.75,2.05,1.8,1.85,-1.0,1.85,3.4,3.5,3.95,1.85,Sunderland,Wimbledon,Sunderland_Wimbledon_2003
283,3.2,2.5,2.2,0.25,2.8,2.25,2.25,0.25,2.25,2.2,2.75,2.25,3.25,2.8,1.8,1.9,2.75,2.8,3.2,1.95,2.0,2.3,2.05,2.85,3.2,1.8,2.05,1.95,0.25,1.75,2.9,3.25,3.25,1.8,Walsall,West Ham,Walsall_West Ham_2003
284,3.1,1.9,4.333,-0.5,2.0,3.25,3.25,-0.5,3.6,3.25,1.727,3.35,3.25,2.0,1.8,1.9,1.9,2.0,3.25,1.95,2.0,3.1,1.85,2.0,3.25,2.025,1.825,1.85,-0.5,1.85,3.0,3.2,3.25,2.0,Watford,Stoke,Watford_Stoke_2003
285,3.0,2.1,3.0,-0.25,2.1,3.0,3.0,-0.25,3.2,2.8,2.1,3.0,3.25,2.2,1.95,2.05,2.1,2.1,3.25,1.8,1.85,2.8,2.0,2.15,3.25,1.925,1.925,1.85,-0.25,1.85,3.0,3.2,3.25,1.85,Ipswich,Norwich,Ipswich_Norwich_2003
286,3.3,1.7,4.333,-0.5,1.7,4.5,4.5,,5.0,4.0,1.667,4.4,3.25,1.8,1.9,,1.61,1.67,3.4,,1.9,3.8,1.85,1.75,3.25,1.85,2.0,1.85,-0.75,1.85,3.1,3.4,3.3,2.0,Cardiff,Walsall,Cardiff_Walsall_2003
287,2.9,2.4,2.6,0.0,2.6,2.4,2.38,0.0,2.62,2.4,2.375,2.5,3.2,2.6,1.8,2.0,2.5,2.62,3.2,1.85,2.0,2.4,1.9,2.55,3.2,1.95,1.9,1.85,0.0,1.85,2.9,3.2,3.25,1.95,Coventry,Sheffield United,Coventry_Sheffield United_2003
288,3.25,1.9,3.25,-0.5,1.9,3.5,3.5,,3.4,3.5,1.909,3.5,3.25,1.909,2.0,,1.9,1.91,3.25,,1.8,3.0,1.9,1.95,3.25,2.05,1.8,1.85,-0.5,1.85,3.1,3.4,3.25,1.95,Crewe,Burnley,Crewe_Burnley_2003
289,3.1,2.2,2.5,0.0,2.25,2.8,2.75,-0.25,2.8,2.625,2.4,2.7,3.2,2.375,1.8,1.95,2.25,2.25,3.25,1.9,2.0,2.6,2.05,2.38,3.2,1.825,2.025,1.9,0.0,1.79,3.0,3.25,3.25,1.8,Crystal Palace,Millwall,Crystal Palace_Millwall_2003
290,3.1,2.0,3.0,-0.25,2.0,3.25,3.25,,3.3,3.5,2.1,3.25,3.25,1.909,1.9,,2.0,2.0,3.25,,1.9,2.9,2.05,2.1,3.25,1.75,2.1,1.85,-0.25,1.85,3.0,3.2,3.25,1.8,Gillingham,Watford,Gillingham_Watford_2003
291,3.3,1.6,5.0,-0.75,1.57,5.5,5.5,-0.25,5.0,5.0,1.615,5.1,3.4,1.615,1.95,2.05,1.61,1.57,3.4,1.8,1.85,4.0,2.05,1.65,3.4,1.85,2.0,1.85,-0.75,1.85,3.3,3.25,3.35,1.8,Norwich,Nott'm Forest,Norwich_Nott'm Forest_2003
292,3.75,1.45,6.5,-1.0,1.44,6.5,6.5,-0.75,7.0,6.5,1.4,7.5,3.75,1.444,1.95,1.95,1.4,1.44,3.75,1.9,1.85,5.0,1.85,1.44,3.75,1.825,2.025,1.79,-1.25,1.9,3.5,4.0,3.75,2.0,Reading,Wimbledon,Reading_Wimbledon_2003
293,3.1,2.2,2.6,0.0,2.3,2.7,2.62,-1.0,2.6,2.7,2.375,2.7,3.2,2.3,1.85,1.95,2.4,2.38,3.2,1.9,1.95,2.6,2.05,2.38,3.2,1.9,1.95,1.75,0.0,1.95,3.0,3.2,3.25,1.8,Stoke,Preston,Stoke_Preston_2003
294,3.3,1.55,6.5,-1.0,1.5,6.0,6.0,0.0,5.5,6.0,1.444,6.25,3.5,1.5,1.85,2.0,1.57,1.5,3.5,1.85,1.95,4.5,1.9,1.55,3.5,1.95,1.9,1.95,-1.0,1.75,3.3,3.6,3.4,1.95,Sunderland,Bradford,Sunderland_Bradford_2003
295,3.6,1.5,5.5,-1.0,1.44,6.5,6.5,-1.0,6.5,6.5,1.571,6.5,3.75,1.444,1.8,1.75,1.44,1.44,3.75,2.1,2.0,4.7,1.9,1.5,3.75,1.95,1.9,1.85,-1.0,1.85,3.4,3.25,3.65,1.95,West Brom,Derby,West Brom_Derby_2003
296,3.0,2.0,3.4,-0.5,2.0,3.25,3.25,-1.0,3.4,3.5,1.909,3.25,3.25,1.909,1.95,1.85,2.0,2.0,3.25,2.0,1.85,3.0,2.05,2.05,3.25,2.05,1.8,1.79,-0.25,1.9,2.9,3.25,3.25,1.8,West Ham,Ipswich,West Ham_Ipswich_2003
297,3.3,1.65,5.0,-0.75,1.66,4.5,4.5,-0.75,5.0,5.0,1.615,4.75,3.4,1.615,1.8,1.95,1.61,1.67,3.4,1.9,2.0,4.0,1.95,1.7,3.4,1.95,1.9,1.85,-0.75,1.85,3.1,3.25,3.35,1.9,Wigan,Rotherham,Wigan_Rotherham_2003
298,3.2,2.4,2.38,0.0,2.6,2.4,2.4,0.0,2.3,2.37,2.6,2.4,3.2,2.62,1.85,1.75,2.62,2.6,3.2,2.1,1.95,2.3,1.8,2.6,3.2,1.95,1.9,2.0,0.0,1.71,3.0,3.2,3.3,2.05,Bradford,Coventry,Bradford_Coventry_2003
299,3.25,1.9,2.75,-0.25,2.0,3.25,3.25,-0.25,3.4,3.25,2.2,3.4,3.25,2.0,1.95,2.1,1.9,2.0,3.25,1.75,1.85,3.1,2.05,1.95,3.25,1.8,2.05,1.71,-0.25,2.0,3.0,3.25,3.3,1.8,Burnley,Stoke,Burnley_Stoke_2003
300,3.1,2.5,2.25,0.0,2.7,2.3,2.3,0.25,2.37,2.37,2.75,2.35,3.2,2.62,1.85,2.1,2.62,2.7,3.2,1.75,1.95,2.3,1.75,2.7,3.2,2.05,1.8,1.85,0.0,1.85,2.9,3.2,3.2,2.05,Derby,Norwich,Derby_Norwich_2003
301,3.5,1.55,6.0,-0.75,1.57,5.5,5.5,-0.75,4.5,6.0,1.5,5.5,3.5,1.5,2.05,1.95,1.61,1.57,3.4,1.9,1.75,4.5,1.75,1.6,3.4,1.85,2.0,1.85,-1.0,1.85,3.3,3.4,3.4,2.05,Ipswich,Crystal Palace,Ipswich_Crystal Palace_2003
302,3.2,1.8,3.75,-0.5,1.8,4.0,4.0,-0.5,3.2,4.0,1.73,4.0,3.25,1.8,1.8,1.85,2.0,1.8,3.25,2.0,2.0,3.5,2.0,1.8,3.25,1.85,2.0,1.9,-0.5,1.79,3.0,3.5,3.4,1.85,Millwall,Gillingham,Millwall_Gillingham_2003
303,3.1,2.5,2.25,0.0,2.75,2.25,2.38,0.0,2.37,2.37,2.75,2.4,3.2,2.62,1.8,1.8,2.62,2.62,3.25,2.05,2.0,2.3,1.8,2.65,3.25,2.05,1.8,1.9,0.0,1.79,2.9,3.2,3.2,2.05,Nott'm Forest,West Ham,Nott'm Forest_West Ham_2003
304,3.4,1.65,5.0,-0.75,1.73,4.33,4.33,-0.75,4.33,4.0,1.57,4.3,3.5,1.72,2.0,1.9,1.66,1.73,3.25,1.95,1.8,4.0,1.9,1.7,3.25,2.0,1.85,1.79,-0.75,1.9,3.1,3.5,3.5,1.95,Preston,Crewe,Preston_Crewe_2003
305,3.1,2.4,2.6,0.0,2.4,2.6,2.6,0.0,2.5,2.5,2.38,2.5,3.2,2.5,1.8,1.85,2.5,2.4,3.2,2.0,2.0,2.4,1.92,2.5,3.2,1.9,1.95,2.0,0.0,1.71,2.9,3.2,3.25,1.92,Rotherham,Sunderland,Rotherham_Sunderland_2003
306,3.4,1.7,3.4,-0.5,1.8,3.75,3.75,-0.75,4.0,4.0,1.91,3.75,3.5,1.72,1.9,1.8,1.72,1.8,3.4,2.05,1.9,3.8,2.05,1.83,3.4,1.8,2.05,1.85,-0.5,1.85,3.1,3.25,3.4,1.8,Sheffield United,Wigan,Sheffield United_Wigan_2003
307,3.2,2.1,2.75,-0.25,2.25,2.75,2.75,-0.25,3.0,2.8,2.2,2.75,3.25,2.2,1.85,1.85,2.1,2.25,3.25,2.0,1.95,2.8,2.05,2.35,3.25,1.9,1.95,1.95,0.0,1.75,3.0,3.25,3.2,1.8,Walsall,Reading,Walsall_Reading_2003
308,3.1,2.4,2.75,0.0,2.38,2.62,2.62,,2.5,2.62,2.25,2.55,3.2,2.37,1.8,,2.5,2.38,3.2,,2.0,2.4,2.0,2.55,3.2,1.8,2.05,1.85,0.0,1.85,2.9,3.2,3.15,1.85,Watford,Cardiff,Watford_Cardiff_2003
309,3.3,4.2,1.73,0.5,4.5,1.67,1.67,-0.25,1.61,1.72,4.33,1.65,3.5,4.0,1.85,1.8,5.0,4.5,3.4,2.05,1.95,1.6,1.95,5.0,3.4,2.05,1.8,1.79,0.75,1.9,3.2,3.2,3.4,1.9,Wimbledon,West Brom,Wimbledon_West Brom_2003
310,3.3,1.65,5.0,-0.75,1.62,5.0,5.0,-0.75,4.5,5.0,1.62,4.75,3.5,1.66,1.75,1.85,1.66,1.62,3.4,2.0,2.05,4.0,1.9,1.67,3.4,2.025,1.825,1.9,-0.75,1.79,3.1,3.25,3.4,1.95,West Brom,Walsall,West Brom_Walsall_2003
311,3.0,2.0,3.75,-0.5,2.0,3.3,3.25,-0.5,3.4,3.5,1.83,3.3,3.25,1.9,1.9,1.95,2.0,2.0,3.25,1.9,1.9,2.9,1.8,2.05,3.2,2.1,1.75,1.85,-0.5,1.85,3.0,3.2,3.2,2.05,Cardiff,Rotherham,Cardiff_Rotherham_2003
312,3.1,2.0,3.0,-0.5,2.0,3.3,3.25,-0.5,3.1,3.25,2.1,3.4,3.25,2.0,1.75,1.8,2.1,2.0,3.25,2.05,2.05,2.9,2.05,2.0,3.2,2.075,1.775,1.9,-0.25,1.79,3.0,3.2,3.25,1.8,Coventry,Watford,Coventry_Watford_2003
313,3.3,1.65,4.5,-0.5,1.62,5.0,5.0,-0.75,5.0,4.5,1.67,4.75,3.4,1.66,2.0,1.85,1.61,1.62,3.4,2.0,1.8,4.0,1.9,1.67,3.4,1.85,2.0,1.75,-0.75,1.95,3.1,3.25,3.4,1.95,Crewe,Wimbledon,Crewe_Wimbledon_2003
314,3.2,1.85,3.6,-0.5,1.83,3.75,3.75,-0.5,3.75,4.0,1.8,3.75,3.25,1.8,1.85,1.9,1.83,1.83,3.25,1.95,1.95,3.3,1.95,1.9,3.25,1.9,1.95,1.79,-0.5,1.9,3.0,3.4,3.25,1.9,Crystal Palace,Burnley,Crystal Palace_Burnley_2003
315,3.1,2.4,2.4,0.0,2.6,2.4,2.38,0.0,2.37,2.4,2.5,2.45,3.25,2.8,1.85,1.85,2.62,2.62,3.2,2.0,1.95,2.3,1.85,2.6,3.2,1.925,1.925,1.85,0.0,1.85,3.0,3.25,3.2,2.0,Gillingham,Sheffield United,Gillingham_Sheffield United_2003
316,4.0,1.35,8.0,-1.25,1.36,7.5,7.5,-1.25,8.0,7.5,1.33,7.5,4.0,1.36,2.0,1.95,1.33,1.36,4.0,1.9,1.8,6.2,2.0,1.4,4.0,1.95,1.9,1.71,-1.25,2.0,3.8,4.0,4.0,1.85,Norwich,Bradford,Norwich_Bradford_2003
317,3.25,2.35,2.75,0.0,2.4,2.6,2.62,0.0,2.4,2.62,2.25,2.6,3.2,2.37,1.85,1.95,2.5,2.38,3.2,1.9,1.95,2.35,2.0,2.45,3.2,1.775,2.075,1.9,0.0,1.8,3.0,3.2,3.2,1.85,Reading,Ipswich,Reading_Ipswich_2003
318,3.25,1.75,4.0,-0.5,1.8,4.0,4.0,-0.75,4.2,4.0,1.73,4.3,3.25,1.8,1.8,1.75,1.72,1.8,3.25,2.1,2.0,3.6,1.8,1.77,3.25,2.0,1.85,1.85,-0.75,1.85,3.1,3.4,3.3,2.05,Stoke,Derby,Stoke_Derby_2003
