,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
34,1,Crystal Palace,7,1,0,3,1,Peter Walton,0,0,1,3,A,12,2003-08-23,Wimbledon,E1,10,6,4,9,H,9,Wimbledon_Crystal Palace_2003
35,2,Derby,17,4,1,1,2,N Barry,0,0,2,17,H,5,2003-08-25,Cardiff,E1,5,8,4,12,H,1,Cardiff_Derby_2003
36,0,Walsall,5,1,0,0,0,G Cain,0,0,2,6,H,8,2003-08-25,Crewe,E1,4,11,10,16,D,6,Crewe_Walsall_2003
37,1,Burnley,11,0,0,3,0,M Halsey,0,2,3,13,A,15,2003-08-25,Gillingham,E1,7,5,7,14,A,1,Gillingham_Burnley_2003
38,1,Rotherham,7,0,0,0,0,D Crick,0,0,3,23,D,7,2003-08-25,Reading,E1,3,6,6,14,D,3,Reading_Rotherham_2003
39,1,Watford,15,2,0,0,1,Andy Hall,0,0,2,15,H,10,2003-08-25,Sunderland,E1,2,4,5,11,H,4,Sunderland_Watford_2003
40,2,Preston,11,1,1,0,1,A Kaye,0,0,2,9,H,10,2003-08-25,West Brom,E1,4,4,6,8,H,3,West Brom_Preston_2003
41,2,Sheffield United,16,1,1,2,0,S Mathieson,0,2,2,12,A,12,2003-08-26,Crystal Palace,E1,4,9,8,17,A,7,Crystal Palace_Sheffield United_2003
42,3,Wimbledon,18,3,1,2,2,P Prosser,0,0,3,15,H,9,2003-08-26,Norwich,E1,7,4,2,10,H,4,Norwich_Wimbledon_2003
43,1,Millwall,11,0,0,0,0,J Winter,0,0,3,15,D,8,2003-08-26,Stoke,E1,5,10,5,18,D,10,Stoke_Millwall_2003
44,2,Bradford,10,1,0,0,1,R Beeby,0,0,1,14,H,10,2003-08-26,West Ham,E1,4,11,5,17,H,3,West Ham_Bradford_2003
45,2,Ipswich,11,1,0,0,0,T Parkes,0,0,2,5,H,7,2003-08-26,Wigan,E1,3,10,4,15,D,6,Wigan_Ipswich_2003
46,3,Nott'm Forest,16,1,0,3,0,P Danson,0,1,3,8,A,8,2003-08-27,Coventry,E1,3,15,9,25,A,6,Coventry_Nott'm Forest_2003
47,4,Sunderland,23,0,0,4,0,P Dowd,0,3,3,16,A,18,2003-08-30,Bradford,E1,14,1,4,2,A,7,Bradford_Sunderland_2003
48,1,Crewe,9,1,0,0,0,G Laws,0,0,1,6,H,9,2003-08-30,Burnley,E1,3,3,7,7,D,5,Burnley_Crewe_2003
49,2,West Brom,12,0,0,1,0,M Ryan,0,0,2,18,A,7,2003-08-30,Derby,E1,5,12,2,17,D,3,Derby_West Brom_2003
50,2,West Ham,10,1,0,2,0,A Hall,0,1,2,12,A,11,2003-08-30,Ipswich,E1,6,10,6,16,A,7,Ipswich_West Ham_2003
51,3,Crystal Palace,18,1,1,1,0,Howard Webb,0,0,4,15,D,7,2003-08-30,Millwall,E1,4,9,8,13,D,5,Millwall_Crystal Palace_2003
52,1,Norwich,15,2,0,0,1,L Cable,0,0,2,13,H,13,2003-08-30,Nott'm Forest,E1,7,8,10,15,H,6,Nott'm Forest_Norwich_2003
53,5,Stoke,16,1,0,0,1,P Walton,0,0,3,13,H,19,2003-08-30,Preston,E1,10,14,8,24,H,9,Preston_Stoke_2003
54,3,Wigan,17,0,0,3,0,Mark Clattenburg,0,0,2,15,A,12,2003-08-30,Rotherham,E1,4,2,6,8,D,7,Rotherham_Wigan_2003
55,0,Coventry,10,2,0,1,1,D Crick,0,0,3,12,H,17,2003-08-30,Sheffield United,E1,7,3,3,9,H,10,Sheffield United_Coventry_2003
56,1,Cardiff,11,1,1,1,0,P Joslin,1,0,2,4,D,12,2003-08-30,Walsall,E1,9,3,5,7,D,10,Walsall_Cardiff_2003
57,1,Gillingham,12,2,0,2,1,M Warren,1,0,2,21,D,8,2003-08-30,Watford,E1,4,4,4,11,H,2,Watford_Gillingham_2003
58,1,Reading,5,0,0,3,0,M Jones,0,1,0,14,A,13,2003-08-30,Wimbledon,E1,10,5,3,11,A,9,Wimbledon_Reading_2003
59,2,Millwall,10,4,0,3,2,K Hill,0,1,2,19,H,11,2003-09-06,Gillingham,E1,6,8,6,10,H,4,Gillingham_Millwall_2003
60,3,Burnley,14,1,0,2,0,M Cooper,1,2,2,14,A,18,2003-09-06,Stoke,E1,12,7,4,12,A,5,Stoke_Burnley_2003
61,3,Preston,13,2,1,1,0,R Pearson,0,1,3,14,H,18,2003-09-13,Bradford,E1,13,3,5,12,A,11,Bradford_Preston_2003
62,0,Gillingham,13,5,0,0,4,A Hall,0,0,3,16,H,9,2003-09-13,Cardiff,E1,5,14,4,18,H,6,Cardiff_Gillingham_2003
63,1,Stoke,13,4,0,2,2,L Mason,0,1,3,14,H,8,2003-09-13,Coventry,E1,6,15,9,25,H,6,Coventry_Stoke_2003
64,1,Burnley,16,2,0,0,0,C Penton,0,0,4,13,H,11,2003-09-13,Norwich,E1,7,9,9,16,D,10,Norwich_Burnley_2003
65,2,Sheffield United,9,3,1,1,1,M Pike,0,0,0,17,H,8,2003-09-13,Nott'm Forest,E1,5,7,8,12,H,4,Nott'm Forest_Sheffield United_2003
66,3,Crewe,19,0,0,2,0,J P Robinson,0,1,2,16,A,7,2003-09-13,Rotherham,E1,6,11,6,17,A,5,Rotherham_Crewe_2003
67,3,Crystal Palace,9,2,0,1,0,G Salisbury,0,0,2,12,H,5,2003-09-13,Sunderland,E1,2,4,6,9,D,2,Sunderland_Crystal Palace_2003
68,0,Derby,15,0,0,1,0,M Clattenburg,0,0,2,13,A,10,2003-09-13,Walsall,E1,5,6,7,11,D,7,Walsall_Derby_2003
69,4,Millwall,18,3,1,1,2,B Knight,0,1,4,19,H,5,2003-09-13,Watford,E1,4,10,10,15,H,4,Watford_Millwall_2003
70,3,Ipswich,9,4,0,1,2,C Foy,0,0,1,7,H,3,2003-09-13,West Brom,E1,3,6,9,11,H,11,West Brom_Ipswich_2003
71,4,Reading,12,1,0,0,1,D Gallagher,0,0,2,19,H,5,2003-09-13,West Ham,E1,3,10,6,11,H,5,West Ham_Reading_2003
72,2,Wigan,12,2,0,4,1,M Cooper,0,3,4,19,A,12,2003-09-13,Wimbledon,E1,8,4,2,8,A,7,Wimbledon_Wigan_2003
73,0,Nott'm Forest,11,0,0,3,0,A Kaye,0,1,3,11,A,8,2003-09-16,Burnley,E1,4,7,10,14,A,2,Burnley_Nott'm Forest_2003
74,0,West Ham,6,0,0,3,0,A Butler,0,3,1,15,A,17,2003-09-16,Crewe,E1,11,4,8,8,A,8,Crewe_West Ham_2003
75,2,Bradford,6,0,0,1,0,T Parkes,0,1,1,5,A,9,2003-09-16,Crystal Palace,E1,5,5,9,13,A,1,Crystal Palace_Bradford_2003
76,3,Norwich,18,1,0,2,1,Graham Barber,0,1,3,22,A,8,2003-09-16,Gillingham,E1,4,4,3,11,D,5,Gillingham_Norwich_2003
77,3,Walsall,12,2,0,1,1,L Cable,0,1,1,11,H,9,2003-09-16,Ipswich,E1,6,13,12,18,D,6,Ipswich_Walsall_2003
78,0,Wimbledon,17,2,0,0,1,P Durkin,0,0,5,11,H,8,2003-09-16,Millwall,E1,2,8,10,16,H,4,Millwall_Wimbledon_2003
79,2,Coventry,23,4,2,2,2,E Evans,0,1,1,12,H,14,2003-09-16,Preston,E1,7,7,5,12,H,6,Preston_Coventry_2003
80,3,Cardiff,13,2,0,1,0,M Fletcher,0,1,2,10,H,12,2003-09-16,Reading,E1,7,8,9,14,A,4,Reading_Cardiff_2003
81,0,Rotherham,13,5,0,0,2,C Webster,0,0,3,17,H,11,2003-09-16,Sheffield United,E1,6,9,4,12,H,4,Sheffield United_Rotherham_2003
82,2,Sunderland,17,3,1,1,3,Mike Pike,0,0,5,12,H,11,2003-09-16,Stoke,E1,8,7,5,13,H,8,Stoke_Sunderland_2003
83,1,West Brom,14,1,0,0,1,M Jones,0,0,0,13,H,10,2003-09-16,Wigan,E1,6,6,5,14,H,8,Wigan_West Brom_2003
84,0,Watford,13,3,1,2,1,M Dean,0,1,3,12,H,5,2003-09-17,Derby,E1,3,9,4,17,D,4,Derby_Watford_2003
85,0,Bradford,6,4,0,0,1,M Dean,0,0,0,9,H,14,2003-09-20,Burnley,E1,6,15,3,22,H,9,Burnley_Bradford_2003
86,1,Nott'm Forest,7,3,0,1,0,M Clattenburg,0,0,2,16,H,8,2003-09-20,Crewe,E1,3,9,5,19,D,5,Crewe_Nott'm Forest_2003
87,3,West Brom,12,2,0,2,0,P Danson,0,0,5,15,D,9,2003-09-20,Crystal Palace,E1,6,6,6,9,D,6,Crystal Palace_West Brom_2003
88,1,Sunderland,17,1,0,1,0,P Walton,0,0,1,7,D,15,2003-09-20,Derby,E1,9,8,5,13,D,11,Derby_Sunderland_2003
89,2,West Ham,12,2,1,0,0,P Armstrong,0,0,2,15,H,7,2003-09-20,Gillingham,E1,2,3,8,9,D,6,Gillingham_West Ham_2003
90,3,Wimbledon,10,4,0,1,2,A Penn,0,1,1,12,H,10,2003-09-20,Ipswich,E1,3,5,11,14,H,3,Ipswich_Wimbledon_2003
91,4,Walsall,23,2,0,1,1,P Prosser,0,1,5,20,H,8,2003-09-20,Millwall,E1,4,7,8,16,D,4,Millwall_Walsall_2003
92,2,Rotherham,17,4,1,1,1,G Laws,0,1,4,14,H,9,2003-09-20,Preston,E1,2,9,6,15,D,4,Preston_Rotherham_2003
93,1,Coventry,12,1,0,2,1,P Crossley,0,1,1,13,A,17,2003-09-20,Reading,E1,9,5,6,8,D,3,Reading_Coventry_2003
94,2,Cardiff,18,5,0,3,0,M Riley,0,0,3,18,H,16,2003-09-20,Sheffield United,E1,13,8,7,15,D,6,Sheffield United_Cardiff_2003
95,2,Norwich,14,1,0,1,1,P Joslin,0,0,0,12,D,11,2003-09-20,Stoke,E1,8,8,5,14,H,3,Stoke_Norwich_2003
96,1,Watford,11,1,0,0,1,R Beeby,0,0,0,10,H,3,2003-09-20,Wigan,E1,2,9,11,13,H,3,Wigan_Watford_2003
97,2,Sheffield United,13,1,0,2,1,P Taylor,1,1,2,13,A,11,2003-09-27,Bradford,E1,7,7,6,14,D,2,Bradford_Sheffield United_2003
98,0,Crewe,8,3,0,0,1,A Wiley,0,0,0,6,H,12,2003-09-27,Cardiff,E1,8,13,7,18,H,5,Cardiff_Crewe_2003
99,0,Wigan,13,1,1,1,0,M Thorpe,0,0,3,16,D,10,2003-09-27,Coventry,E1,4,8,6,15,D,8,Coventry_Wigan_2003
100,2,Crystal Palace,16,2,0,1,1,B Curson,0,1,5,16,H,7,2003-09-27,Norwich,E1,2,12,8,22,D,3,Norwich_Crystal Palace_2003
101,2,Derby,17,1,0,1,1,S Mathieson,1,1,1,22,D,10,2003-09-27,Nott'm Forest,E1,4,3,5,7,D,3,Nott'm Forest_Derby_2003
102,2,Gillingham,16,1,0,1,0,M Fletcher,0,1,2,14,D,5,2003-09-27,Rotherham,E1,4,10,7,14,A,5,Rotherham_Gillingham_2003
103,0,Reading,12,2,0,0,2,H Webb,0,0,1,13,H,10,2003-09-27,Sunderland,E1,6,5,4,11,H,5,Sunderland_Reading_2003
104,1,Preston,10,2,0,1,0,D Crick,0,0,2,11,H,6,2003-09-27,Walsall,E1,2,9,3,15,D,8,Walsall_Preston_2003
105,0,Ipswich,13,1,0,2,0,A Leake,0,0,2,12,A,12,2003-09-27,Watford,E1,9,5,11,7,D,5,Watford_Ipswich_2003
106,0,Stoke,8,1,2,0,0,G Laws,1,0,2,12,H,5,2003-09-27,West Brom,E1,2,8,9,14,D,4,West Brom_Stoke_2003
107,2,Burnley,12,2,1,2,0,M Warren,0,2,3,12,D,7,2003-09-27,Wimbledon,E1,6,8,3,15,A,8,Wimbledon_Burnley_2003
108,2,Millwall,8,1,0,1,1,M Halsey,0,0,2,16,D,7,2003-09-28,West Ham,E1,6,6,5,8,H,4,West Ham_Millwall_2003
109,1,Gillingham,10,2,0,1,1,F Stretton,0,0,1,17,H,5,2003-09-29,Walsall,E1,2,9,12,17,H,6,Walsall_Gillingham_2003
110,2,Derby,12,1,0,2,0,P Dowd,0,1,2,21,A,10,2003-09-30,Bradford,E1,7,6,5,15,A,4,Bradford_Derby_2003
111,1,Wigan,8,0,0,0,0,R Styles,0,0,2,11,D,9,2003-09-30,Cardiff,E1,1,6,8,13,D,3,Cardiff_Wigan_2003
112,0,Reading,13,2,0,1,1,K Hill,0,1,0,16,H,9,2003-09-30,Norwich,E1,5,6,5,13,D,8,Norwich_Reading_2003
113,1,Stoke,11,3,0,0,1,C Boyeson,0,0,3,9,H,11,2003-09-30,Rotherham,E1,4,9,10,11,H,3,Rotherham_Stoke_2003
114,3,Ipswich,11,3,0,2,1,S Mathieson,0,1,1,15,H,6,2003-09-30,Sunderland,E1,4,11,8,16,D,6,Sunderland_Ipswich_2003
115,4,Burnley,11,1,0,1,1,A Hall,1,0,3,11,D,12,2003-09-30,Watford,E1,7,5,9,11,H,5,Watford_Burnley_2003
116,2,Millwall,15,2,0,1,2,C Webster,0,1,2,16,H,5,2003-09-30,West Brom,E1,4,10,2,15,H,1,West Brom_Millwall_2003
117,1,Sheffield United,12,1,0,2,0,S Dunn,0,0,3,14,A,6,2003-09-30,Wimbledon,E1,4,5,4,9,D,4,Wimbledon_Sheffield United_2003
118,2,Crewe,12,2,0,0,0,J Ross,0,0,1,8,H,9,2003-10-01,Coventry,E1,5,10,11,20,D,3,Coventry_Crewe_2003
119,0,Preston,9,0,0,1,0,R Beeby,0,1,3,13,A,13,2003-10-01,Nott'm Forest,E1,8,2,11,11,A,6,Nott'm Forest_Preston_2003
120,1,Crystal Palace,20,3,0,0,2,M Jones,0,0,2,10,H,16,2003-10-01,West Ham,E1,7,9,3,10,H,5,West Ham_Crystal Palace_2003
121,0,Walsall,8,3,0,1,1,M Jones,0,1,3,8,H,6,2003-10-04,Burnley,E1,2,6,7,14,D,6,Burnley_Walsall_2003
122,0,Watford,16,0,1,1,0,F Stretton,0,0,2,15,A,6,2003-10-04,Crewe,E1,3,5,11,9,D,4,Crewe_Watford_2003
123,2,Cardiff,13,2,2,1,1,C Penton,0,0,3,15,H,6,2003-10-04,Crystal Palace,E1,3,6,8,8,H,1,Crystal Palace_Cardiff_2003
124,1,West Ham,15,0,0,1,0,M Fletcher,0,0,2,11,A,9,2003-10-04,Derby,E1,6,6,8,13,D,6,Derby_West Ham_2003
125,2,West Brom,15,0,0,2,0,D Crick,0,2,0,12,A,6,2003-10-04,Gillingham,E1,4,0,2,2,A,3,Gillingham_West Brom_2003
126,2,Rotherham,11,2,2,1,0,A D'Urso,0,0,2,14,H,8,2003-10-04,Ipswich,E1,5,6,5,11,D,4,Ipswich_Rotherham_2003
127,1,Coventry,21,2,0,1,0,P Joslin,1,0,4,10,H,8,2003-10-04,Millwall,E1,5,4,3,6,D,6,Millwall_Coventry_2003
128,0,Wimbledon,21,1,1,0,1,C Boyeson,0,0,2,13,H,10,2003-10-04,Preston,E1,6,7,6,17,H,6,Preston_Wimbledon_2003
129,0,Bradford,8,2,0,2,1,P Walton,0,1,5,11,D,9,2003-10-04,Reading,E1,5,13,14,19,D,0,Reading_Bradford_2003
130,3,Sunderland,12,0,1,1,0,P Danson,0,0,3,17,A,8,2003-10-04,Sheffield United,E1,3,10,10,12,D,3,Sheffield United_Sunderland_2003
131,2,Nott'm Forest,9,2,0,1,2,N Barry,0,0,1,11,H,12,2003-10-04,Stoke,E1,7,6,6,11,H,10,Stoke_Nott'm Forest_2003
132,0,Norwich,7,1,0,1,1,R Pearson,0,0,2,14,D,11,2003-10-04,Wigan,E1,10,16,6,16,H,4,Wigan_Norwich_2003
133,0,Ipswich,17,0,0,1,0,G Laws,0,1,1,17,A,16,2003-10-11,Bradford,E1,10,4,6,6,A,13,Bradford_Ipswich_2003
134,4,Wigan,18,2,0,2,1,P Prosser,0,2,2,19,D,20,2003-10-11,Derby,E1,15,8,3,13,A,4,Derby_Wigan_2003
135,0,Millwall,8,0,0,0,0,E Evans,0,0,2,17,D,4,2003-10-11,Rotherham,E1,1,4,7,12,D,4,Rotherham_Millwall_2003
136,1,Bradford,11,2,0,2,0,M Ryan,0,0,3,23,D,19,2003-10-14,Crewe,E1,10,4,3,8,D,11,Crewe_Bradford_2003
137,2,Derby,18,1,0,1,1,P Armstrong,1,0,0,12,D,7,2003-10-14,Crystal Palace,E1,3,8,11,15,H,1,Crystal Palace_Derby_2003
138,1,Burnley,12,6,0,1,5,P Joslin,0,0,1,8,H,15,2003-10-14,Ipswich,E1,6,7,10,18,H,9,Ipswich_Burnley_2003
139,4,Preston,24,0,0,1,0,T Parkes,0,0,1,12,A,15,2003-10-14,Millwall,E1,6,0,1,3,D,5,Millwall_Preston_2003
140,0,Rotherham,8,2,0,2,2,G Cain,0,0,0,7,D,10,2003-10-14,Nott'm Forest,E1,4,7,7,17,H,8,Nott'm Forest_Rotherham_2003
141,2,Gillingham,12,2,0,1,0,C Penton,0,0,0,13,H,14,2003-10-14,Reading,E1,10,5,2,9,D,9,Reading_Gillingham_2003
142,0,Cardiff,17,0,0,0,0,A Wiley,0,0,3,18,D,3,2003-10-14,Sunderland,E1,2,7,4,14,D,3,Sunderland_Cardiff_2003
143,0,Walsall,10,1,0,1,0,K Hill,0,1,2,13,D,7,2003-10-14,Watford,E1,5,5,5,11,A,6,Watford_Walsall_2003
144,3,Sheffield United,15,0,0,2,0,P Durkin,0,2,4,10,A,10,2003-10-14,West Brom,E1,8,10,11,15,A,2,West Brom_Sheffield United_2003
145,1,Stoke,16,2,0,1,0,S Mathieson,0,1,1,14,H,5,2003-10-14,Wigan,E1,4,6,5,18,A,4,Wigan_Stoke_2003
146,3,Wimbledon,17,1,1,0,0,S Bennett,0,0,3,18,H,9,2003-10-15,Coventry,E1,6,10,7,18,D,6,Coventry_Wimbledon_2003
147,2,Norwich,14,1,0,1,1,S Tomlin,0,0,1,8,D,10,2003-10-15,West Ham,E1,7,8,5,11,H,5,West Ham_Norwich_2003
148,2,Cardiff,14,1,0,3,1,E Ilderton,0,3,3,5,A,11,2003-10-18,Coventry,E1,7,11,5,17,A,1,Coventry_Cardiff_2003
149,0,Derby,11,3,1,0,2,M Warren,0,0,5,17,H,13,2003-10-18,Crewe,E1,6,6,1,9,H,7,Crewe_Derby_2003
150,0,Rotherham,3,1,1,1,0,P Walton,0,1,5,11,D,4,2003-10-18,Crystal Palace,E1,2,5,10,12,A,2,Crystal Palace_Rotherham_2003
151,2,Stoke,9,1,0,0,1,P Armstrong,0,0,2,23,H,10,2003-10-18,Ipswich,E1,1,11,8,17,H,8,Ipswich_Stoke_2003
152,3,Sheffield United,18,2,0,0,0,R Styles,2,0,3,16,H,12,2003-10-18,Millwall,E1,8,5,10,12,D,3,Millwall_Sheffield United_2003
153,1,Wimbledon,13,6,0,0,3,P Crossley,0,0,1,4,H,8,2003-10-18,Nott'm Forest,E1,5,9,12,13,H,4,Nott'm Forest_Wimbledon_2003
154,2,Preston,10,3,1,2,1,A Hall,0,1,3,19,H,7,2003-10-18,Reading,E1,3,9,7,17,D,6,Reading_Preston_2003
155,0,Walsall,13,1,1,0,1,J P Robinson,0,0,2,13,H,3,2003-10-18,Sunderland,E1,2,6,6,12,H,1,Sunderland_Walsall_2003
156,1,Bradford,10,1,0,0,0,U Rennie,0,0,1,22,H,8,2003-10-18,Watford,E1,4,10,10,21,D,0,Watford_Bradford_2003
157,1,Norwich,14,1,0,0,1,G Salisbury,0,0,2,12,H,6,2003-10-18,West Brom,E1,4,3,8,10,H,5,West Brom_Norwich_2003
158,3,Burnley,9,2,0,2,1,I Williamson,0,1,2,15,D,5,2003-10-18,West Ham,E1,4,7,10,11,D,2,West Ham_Burnley_2003
159,1,Gillingham,17,1,0,0,0,C Webster,0,0,2,17,H,8,2003-10-18,Wigan,E1,4,3,1,9,D,4,Wigan_Gillingham_2003
160,0,Preston,6,2,1,1,2,H Webb,0,0,3,17,H,19,2003-10-21,Crewe,E1,10,5,5,9,H,6,Crewe_Preston_2003
161,3,Ipswich,18,3,0,4,2,L Cable,0,2,3,12,A,16,2003-10-21,Crystal Palace,E1,10,6,3,10,D,7,Crystal Palace_Ipswich_2003
162,2,Derby,13,2,0,1,0,R Beeby,1,0,4,20,H,18,2003-10-21,Norwich,E1,12,7,5,13,D,10,Norwich_Derby_2003
163,1,Walsall,12,0,0,1,0,M Ryan,0,1,1,10,A,9,2003-10-21,Reading,E1,3,4,4,12,A,0,Reading_Walsall_2003
164,1,Rotherham,15,0,0,0,0,C Foy,0,0,3,17,D,7,2003-10-21,Sunderland,E1,1,12,6,17,D,3,Sunderland_Rotherham_2003
165,0,Coventry,9,1,0,1,0,A Kaye,0,0,0,12,D,14,2003-10-21,Watford,E1,8,6,8,12,D,8,Watford_Coventry_2003
166,0,Wimbledon,4,0,0,1,0,E Ilderton,0,0,2,9,A,4,2003-10-21,West Brom,E1,2,6,14,11,D,1,West Brom_Wimbledon_2003
167,0,Sheffield United,14,1,0,1,1,P Walton,0,0,2,14,D,4,2003-10-21,Wigan,E1,4,3,2,7,H,8,Wigan_Sheffield United_2003
168,1,Nott'm Forest,7,1,0,1,0,A Bates,0,1,0,18,D,4,2003-10-22,West Ham,E1,1,6,7,13,A,2,West Ham_Nott'm Forest_2003
169,1,Reading,17,1,0,2,1,S Tomlin,0,2,0,14,A,12,2003-10-24,Sheffield United,E1,8,15,11,21,A,8,Sheffield United_Reading_2003
170,0,Nott'm Forest,12,1,0,2,1,A Leake,0,0,0,10,A,11,2003-10-25,Bradford,E1,5,6,10,9,H,7,Bradford_Nott'm Forest_2003
171,1,Millwall,8,1,0,1,0,A Bates,0,0,1,17,D,10,2003-10-25,Burnley,E1,5,6,9,13,D,6,Burnley_Millwall_2003
172,0,West Ham,11,0,0,0,0,M Ryan,0,0,3,11,D,16,2003-10-25,Cardiff,E1,9,5,2,12,D,3,Cardiff_West Ham_2003
173,3,Coventry,7,1,0,3,0,R Pearson,0,2,2,9,A,12,2003-10-25,Derby,E1,6,7,3,10,A,5,Derby_Coventry_2003
174,3,Crystal Palace,21,1,0,0,0,H Webb,1,0,1,15,H,7,2003-10-25,Gillingham,E1,3,9,10,12,D,7,Gillingham_Crystal Palace_2003
