year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2016,Bayern Munich,home,ft_home,3,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,858.4
2016,Bayern Munich,home,ft_home_g<15,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,105.2
2016,Bayern Munich,home,ft_home_g<25,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,352.6
2016,Bayern Munich,home,ft_home_g<35,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,552.6
2016,Bayern Munich,home,ft_home_g>15,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,893.8
2016,Bayern Munich,home,ft_home_g>25,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,646.4
2016,Bayern Munich,home,ft_home_g>35,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,446.4
2016,Bayern Munich,total,ft_total,3,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,805.3
2016,Bayern Munich,total,ft_total_g<15,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,175.7
2016,Bayern Munich,total,ft_total_g<15,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,175.7
2016,Bayern Munich,total,ft_total_g<25,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,426.2
2016,Bayern Munich,total,ft_total_g<25,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,426.2
2016,Bayern Munich,total,ft_total_g<35,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,632.1
2016,Bayern Munich,total,ft_total_g<35,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,632.1
2016,Bayern Munich,total,ft_total_g>15,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,823.3
2016,Bayern Munich,total,ft_total_g>15,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,823.3
2016,Bayern Munich,total,ft_total_g>25,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,573.1
2016,Bayern Munich,total,ft_total_g>25,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,573.1
2016,Bayern Munich,total,ft_total_g>35,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,366.9
2016,Bayern Munich,total,ft_total_g>35,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,366.9
2016,Bayern Munich,home,ht_home,3,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,629.2
2016,Bayern Munich,home,ht_home_g<15,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,599.8
2016,Bayern Munich,home,ht_home_g<25,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,799.4
2016,Bayern Munich,home,ht_home_g<35,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,923.3
2016,Bayern Munich,home,ht_home_g>15,1,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,399.2
2016,Bayern Munich,home,ht_home_g>25,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,199.6
2016,Bayern Munich,home,ht_home_g>35,0,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,75.7
2016,Bayern Munich,total,ht_total,3,Bayern Munich_Werder Bremen_2016,2016-08-26,1,1,1,1,573.0
