Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2009-07-31,Standard_St Truiden_2009,St Truiden,1,1,1,1
2009-07-31,Standard_St Truiden_2009,Standard,1,1,1,1
2009-08-01,Kortrijk_Anderlecht_2009,Kortrijk,1,1,1,1
2009-08-01,Roeselare_Germinal_2009,Germinal,1,1,1,1
2009-08-01,Kortrijk_Anderlecht_2009,Anderlecht,1,1,1,1
2009-08-01,Mechelen_Westerlo_2009,Westerlo,1,1,1,1
2009-08-01,Lokeren_Waregem_2009,Lokeren,1,1,1,1
2009-08-01,Mechelen_Westerlo_2009,Mechelen,1,1,1,1
2009-08-01,Lokeren_Waregem_2009,Waregem,1,1,1,1
2009-08-01,Roeselare_Germinal_2009,Roeselare,1,1,1,1
2009-08-02,Charleroi_Club Brugge_2009,Charleroi,1,1,1,1
2009-08-02,Cercle Brugge_Gent_2009,Gent,1,1,1,1
2009-08-02,Cercle Brugge_Gent_2009,Cercle Brugge,1,1,1,1
2009-08-02,Charleroi_Club Brugge_2009,Club Brugge,1,1,1,1
2009-08-07,Germinal_Standard_2009,Germinal,1,1,2,2
2009-08-07,Germinal_Standard_2009,Standard,1,1,2,2
2009-08-08,Westerlo_Kortrijk_2009,Westerlo,1,1,2,2
2009-08-08,Anderlecht_Cercle Brugge_2009,Anderlecht,1,1,2,2
2009-08-08,Anderlecht_Cercle Brugge_2009,Cercle Brugge,1,1,2,2
2009-08-08,St Truiden_Charleroi_2009,Charleroi,1,1,2,2
2009-08-08,St Truiden_Charleroi_2009,St Truiden,1,1,2,2
2009-08-08,Westerlo_Kortrijk_2009,Kortrijk,1,1,2,2
2009-08-08,Waregem_Genk_2009,Waregem,1,1,2,2
2009-08-08,Waregem_Genk_2009,Genk,1,1,1,2
2009-08-09,Club Brugge_Lokeren_2009,Club Brugge,1,1,2,2
2009-08-09,Club Brugge_Lokeren_2009,Lokeren,1,1,2,2
2009-08-09,Gent_Mechelen_2009,Mechelen,1,1,2,2
2009-08-09,Gent_Mechelen_2009,Gent,1,1,2,2
2009-08-15,Cercle Brugge_Waregem_2009,Cercle Brugge,2,1,3,3
2009-08-15,Genk_Gent_2009,Genk,1,1,2,3
2009-08-15,Cercle Brugge_Waregem_2009,Waregem,1,2,3,3
2009-08-15,Lokeren_St Truiden_2009,St Truiden,1,2,3,3
2009-08-15,Mechelen_Club Brugge_2009,Club Brugge,1,2,3,3
2009-08-15,Anderlecht_Westerlo_2009,Anderlecht,2,1,3,3
2009-08-15,Mechelen_Club Brugge_2009,Mechelen,2,1,3,3
2009-08-15,Genk_Gent_2009,Gent,1,2,3,3
2009-08-15,Roeselare_Standard_2009,Roeselare,2,1,2,3
2009-08-15,Anderlecht_Westerlo_2009,Westerlo,1,2,3,3
2009-08-15,Roeselare_Standard_2009,Standard,1,2,3,3
2009-08-15,Lokeren_St Truiden_2009,Lokeren,2,1,3,3
2009-08-16,Charleroi_Germinal_2009,Germinal,1,2,3,3
2009-08-16,Charleroi_Germinal_2009,Charleroi,2,1,3,3
2009-08-21,Standard_Charleroi_2009,Charleroi,2,2,4,4
2009-08-21,Standard_Charleroi_2009,Standard,2,2,4,4
2009-08-22,St Truiden_Roeselare_2009,St Truiden,2,2,4,4
2009-08-22,Gent_Lokeren_2009,Gent,2,2,4,4
2009-08-22,Germinal_Mechelen_2009,Mechelen,2,2,4,4
2009-08-22,Waregem_Anderlecht_2009,Anderlecht,2,2,4,4
2009-08-22,Waregem_Anderlecht_2009,Waregem,2,2,4,4
2009-08-22,Germinal_Mechelen_2009,Germinal,2,2,4,4
2009-08-22,Gent_Lokeren_2009,Lokeren,2,2,4,4
2009-08-22,St Truiden_Roeselare_2009,Roeselare,2,1,3,4
2009-08-23,Westerlo_Genk_2009,Genk,1,2,3,4
2009-08-23,Club Brugge_Kortrijk_2009,Club Brugge,2,2,4,4
2009-08-23,Club Brugge_Kortrijk_2009,Kortrijk,1,2,3,4
2009-08-23,Westerlo_Genk_2009,Westerlo,2,2,4,4
2009-08-28,Westerlo_Waregem_2009,Westerlo,3,2,5,5
2009-08-28,Westerlo_Waregem_2009,Waregem,2,3,5,5
2009-08-29,Mechelen_St Truiden_2009,Mechelen,3,2,5,5
2009-08-29,Kortrijk_Gent_2009,Gent,2,3,5,5
2009-08-29,Roeselare_Charleroi_2009,Roeselare,3,1,4,5
2009-08-29,Mechelen_St Truiden_2009,St Truiden,2,3,5,5
2009-08-29,Roeselare_Charleroi_2009,Charleroi,2,3,5,5
2009-08-29,Kortrijk_Gent_2009,Kortrijk,2,2,4,5
2009-08-30,Anderlecht_Standard_2009,Anderlecht,3,2,5,5
2009-08-30,Anderlecht_Standard_2009,Standard,2,3,5,5
2009-08-30,Cercle Brugge_Club Brugge_2009,Cercle Brugge,3,1,4,5
2009-08-30,Cercle Brugge_Club Brugge_2009,Club Brugge,2,3,5,5
2009-08-30,Genk_Germinal_2009,Genk,2,2,4,5
2009-08-30,Genk_Germinal_2009,Germinal,2,3,5,5
2009-09-12,Waregem_Kortrijk_2009,Kortrijk,2,3,5,7
2009-09-12,Charleroi_Cercle Brugge_2009,Charleroi,3,3,6,7
2009-09-12,Waregem_Kortrijk_2009,Waregem,3,3,6,7
2009-09-12,Gent_Roeselare_2009,Gent,3,3,6,7
2009-09-12,Standard_Mechelen_2009,Mechelen,3,3,6,7
2009-09-12,Charleroi_Cercle Brugge_2009,Cercle Brugge,3,2,5,7
2009-09-12,Standard_Mechelen_2009,Standard,3,3,6,7
2009-09-12,St Truiden_Anderlecht_2009,Anderlecht,3,3,6,7
2009-09-12,Gent_Roeselare_2009,Roeselare,3,2,5,7
2009-09-12,St Truiden_Anderlecht_2009,St Truiden,3,3,6,7
2009-09-13,Germinal_Lokeren_2009,Lokeren,2,3,5,7
2009-09-13,Club Brugge_Genk_2009,Club Brugge,3,3,6,7
2009-09-13,Germinal_Lokeren_2009,Germinal,3,3,6,7
2009-09-13,Club Brugge_Genk_2009,Genk,2,3,5,7
2009-09-18,Genk_Charleroi_2009,Genk,3,3,6,8
2009-09-18,Genk_Charleroi_2009,Charleroi,3,4,7,8
2009-09-19,Kortrijk_St Truiden_2009,Kortrijk,3,3,6,8
2009-09-19,Kortrijk_St Truiden_2009,St Truiden,3,4,7,8
2009-09-19,Lokeren_Standard_2009,Standard,3,4,7,8
2009-09-19,Mechelen_Roeselare_2009,Roeselare,3,3,6,8
2009-09-19,Cercle Brugge_Germinal_2009,Cercle Brugge,4,2,6,8
2009-09-19,Cercle Brugge_Germinal_2009,Germinal,3,4,7,8
2009-09-19,Lokeren_Standard_2009,Lokeren,3,3,6,8
2009-09-19,Mechelen_Roeselare_2009,Mechelen,4,3,7,8
2009-09-20,Anderlecht_Gent_2009,Anderlecht,4,3,7,8
2009-09-20,Westerlo_Club Brugge_2009,Club Brugge,3,4,7,8
2009-09-20,Anderlecht_Gent_2009,Gent,3,4,7,8
2009-09-20,Westerlo_Club Brugge_2009,Westerlo,4,2,6,8
2009-09-22,St Truiden_Genk_2009,Genk,3,4,7,9
2009-09-22,St Truiden_Genk_2009,St Truiden,4,4,8,9
2009-09-23,Standard_Cercle Brugge_2009,Cercle Brugge,4,3,7,9
2009-09-23,Roeselare_Lokeren_2009,Roeselare,4,3,7,9
2009-09-23,Germinal_Kortrijk_2009,Kortrijk,3,4,7,9
2009-09-23,Club Brugge_Waregem_2009,Waregem,3,4,7,9
2009-09-23,Roeselare_Lokeren_2009,Lokeren,3,4,7,9
2009-09-23,Germinal_Kortrijk_2009,Germinal,4,4,8,9
2009-09-23,Club Brugge_Waregem_2009,Club Brugge,4,4,8,9
2009-09-23,Charleroi_Mechelen_2009,Charleroi,4,4,8,9
2009-09-23,Charleroi_Mechelen_2009,Mechelen,4,4,8,9
2009-09-23,Gent_Westerlo_2009,Westerlo,4,3,7,9
2009-09-23,Standard_Cercle Brugge_2009,Standard,4,4,8,9
2009-09-23,Gent_Westerlo_2009,Gent,4,4,8,9
2009-09-26,Westerlo_St Truiden_2009,Westerlo,5,3,8,9
2009-09-26,Genk_Roeselare_2009,Genk,4,4,8,9
2009-09-26,Genk_Roeselare_2009,Roeselare,4,4,8,9
2009-09-26,Waregem_Gent_2009,Waregem,4,4,8,9
2009-09-26,Kortrijk_Standard_2009,Standard,4,5,9,9
2009-09-26,Kortrijk_Standard_2009,Kortrijk,4,4,8,9
2009-09-26,Lokeren_Charleroi_2009,Charleroi,4,5,9,9
2009-09-26,Westerlo_St Truiden_2009,St Truiden,4,5,9,9
2009-09-26,Waregem_Gent_2009,Gent,4,5,9,9
2009-09-26,Lokeren_Charleroi_2009,Lokeren,4,4,8,9
2009-09-27,Anderlecht_Germinal_2009,Anderlecht,5,3,8,9
2009-09-27,Anderlecht_Germinal_2009,Germinal,4,5,9,9
2009-09-28,Cercle Brugge_Mechelen_2009,Cercle Brugge,5,3,8,9
2009-09-28,Cercle Brugge_Mechelen_2009,Mechelen,4,5,9,9
2009-10-03,St Truiden_Waregem_2009,Waregem,4,5,9,10
2009-10-03,Germinal_Westerlo_2009,Germinal,5,5,10,10
2009-10-03,Roeselare_Cercle Brugge_2009,Cercle Brugge,5,4,9,10
2009-10-03,Mechelen_Lokeren_2009,Lokeren,4,5,9,10
2009-10-03,Mechelen_Lokeren_2009,Mechelen,5,5,10,10
2009-10-03,Germinal_Westerlo_2009,Westerlo,5,4,9,10
2009-10-03,St Truiden_Waregem_2009,St Truiden,5,5,10,10
2009-10-03,Charleroi_Kortrijk_2009,Kortrijk,4,5,9,10
