Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2017-07-28,Antwerp_Anderlecht_2017,Anderlecht,1,1,1,1
2017-07-28,Antwerp_Anderlecht_2017,Antwerp,1,1,1,1
2017-07-29,Genk_Waasland-Beveren_2017,Genk,1,1,1,1
2017-07-29,Lokeren_Club Brugge_2017,Lokeren,1,1,1,1
2017-07-29,Lokeren_Club Brugge_2017,Club Brugge,1,1,1,1
2017-07-29,Eupen_Waregem_2017,Waregem,1,1,1,1
2017-07-29,Charleroi_Kortrijk_2017,Charleroi,1,1,1,1
2017-07-29,Charleroi_Kortrijk_2017,Kortrijk,1,1,1,1
2017-07-29,Genk_Waasland-Beveren_2017,Waasland-Beveren,1,1,1,1
2017-07-29,Eupen_Waregem_2017,Eupen,1,1,1,1
2017-07-30,Mechelen_Standard_2017,Standard,1,1,1,1
2017-07-30,Oostende_Mouscron_2017,Oostende,1,1,1,1
2017-07-30,St Truiden_Gent_2017,Gent,1,1,1,1
2017-07-30,St Truiden_Gent_2017,St Truiden,1,1,1,1
2017-07-30,Oostende_Mouscron_2017,Mouscron,1,1,1,1
2017-07-30,Mechelen_Standard_2017,Mechelen,1,1,1,1
2017-08-04,Standard_Genk_2017,Genk,1,1,2,2
2017-08-04,Standard_Genk_2017,Standard,1,1,2,2
2017-08-05,Waregem_St Truiden_2017,Waregem,1,1,2,2
2017-08-05,Mouscron_Charleroi_2017,Charleroi,1,1,2,2
2017-08-05,Kortrijk_Lokeren_2017,Lokeren,1,1,2,2
2017-08-05,Waasland-Beveren_Mechelen_2017,Mechelen,1,1,2,2
2017-08-05,Mouscron_Charleroi_2017,Mouscron,1,1,2,2
2017-08-05,Waregem_St Truiden_2017,St Truiden,1,1,2,2
2017-08-05,Waasland-Beveren_Mechelen_2017,Waasland-Beveren,1,1,2,2
2017-08-05,Kortrijk_Lokeren_2017,Kortrijk,1,1,2,2
2017-08-06,Anderlecht_Oostende_2017,Oostende,1,1,2,2
2017-08-06,Gent_Antwerp_2017,Antwerp,1,1,2,2
2017-08-06,Anderlecht_Oostende_2017,Anderlecht,1,1,2,2
2017-08-06,Club Brugge_Eupen_2017,Club Brugge,1,1,2,2
2017-08-06,Club Brugge_Eupen_2017,Eupen,1,1,2,2
2017-08-06,Gent_Antwerp_2017,Gent,1,1,2,2
2017-08-11,Waregem_Club Brugge_2017,Club Brugge,1,2,3,3
2017-08-11,Waregem_Club Brugge_2017,Waregem,2,1,3,3
2017-08-12,Mechelen_Gent_2017,Gent,1,2,3,3
2017-08-12,Lokeren_Mouscron_2017,Mouscron,1,2,3,3
2017-08-12,Eupen_Kortrijk_2017,Eupen,2,1,3,3
2017-08-12,Lokeren_Mouscron_2017,Lokeren,2,1,3,3
2017-08-12,Oostende_Waasland-Beveren_2017,Waasland-Beveren,1,2,3,3
2017-08-12,Eupen_Kortrijk_2017,Kortrijk,1,2,3,3
2017-08-12,Mechelen_Gent_2017,Mechelen,2,1,3,3
2017-08-12,Oostende_Waasland-Beveren_2017,Oostende,2,1,3,3
2017-08-13,Antwerp_Genk_2017,Antwerp,2,1,3,3
2017-08-13,Charleroi_Anderlecht_2017,Charleroi,2,1,3,3
2017-08-13,St Truiden_Standard_2017,Standard,1,2,3,3
2017-08-13,St Truiden_Standard_2017,St Truiden,2,1,3,3
2017-08-13,Charleroi_Anderlecht_2017,Anderlecht,1,2,3,3
2017-08-13,Antwerp_Genk_2017,Genk,1,2,3,3
2017-08-18,Standard_Waregem_2017,Standard,2,2,4,4
2017-08-18,Standard_Waregem_2017,Waregem,2,2,4,4
2017-08-19,Waasland-Beveren_Lokeren_2017,Waasland-Beveren,2,2,4,4
2017-08-19,Eupen_Oostende_2017,Eupen,3,1,4,4
2017-08-19,Mechelen_Antwerp_2017,Antwerp,2,2,4,4
2017-08-19,Genk_Charleroi_2017,Genk,2,2,4,4
2017-08-19,Mechelen_Antwerp_2017,Mechelen,3,1,4,4
2017-08-19,Genk_Charleroi_2017,Charleroi,2,2,4,4
2017-08-19,Waasland-Beveren_Lokeren_2017,Lokeren,2,2,4,4
2017-08-19,Eupen_Oostende_2017,Oostende,2,2,4,4
2017-08-20,Kortrijk_Club Brugge_2017,Club Brugge,1,3,4,4
2017-08-20,Kortrijk_Club Brugge_2017,Kortrijk,2,2,4,4
2017-08-20,Mouscron_Gent_2017,Mouscron,2,2,4,4
2017-08-20,Mouscron_Gent_2017,Gent,1,3,4,4
2017-08-20,Anderlecht_St Truiden_2017,St Truiden,2,2,4,4
2017-08-20,Anderlecht_St Truiden_2017,Anderlecht,2,2,4,4
2017-08-25,Kortrijk_Mouscron_2017,Mouscron,2,3,5,5
2017-08-25,Kortrijk_Mouscron_2017,Kortrijk,3,2,5,5
2017-08-26,Lokeren_Eupen_2017,Eupen,3,2,5,5
2017-08-26,St Truiden_Waasland-Beveren_2017,St Truiden,3,2,5,5
2017-08-26,Lokeren_Eupen_2017,Lokeren,3,2,5,5
2017-08-26,Genk_Mechelen_2017,Genk,3,2,5,5
2017-08-26,Charleroi_Waregem_2017,Charleroi,3,2,5,5
2017-08-26,St Truiden_Waasland-Beveren_2017,Waasland-Beveren,2,3,5,5
2017-08-26,Charleroi_Waregem_2017,Waregem,2,3,5,5
2017-08-26,Genk_Mechelen_2017,Mechelen,3,2,5,5
2017-08-27,Oostende_Antwerp_2017,Antwerp,2,3,5,5
2017-08-27,Gent_Anderlecht_2017,Gent,2,3,5,5
2017-08-27,Gent_Anderlecht_2017,Anderlecht,2,3,5,5
2017-08-27,Club Brugge_Standard_2017,Club Brugge,2,3,5,5
2017-08-27,Oostende_Antwerp_2017,Oostende,3,2,5,5
2017-08-27,Club Brugge_Standard_2017,Standard,2,3,5,5
2017-09-08,Anderlecht_Lokeren_2017,Anderlecht,3,3,6,7
2017-09-08,Anderlecht_Lokeren_2017,Lokeren,3,3,6,7
2017-09-09,Waasland-Beveren_Eupen_2017,Eupen,3,3,6,7
2017-09-09,Antwerp_St Truiden_2017,Antwerp,3,3,6,7
2017-09-09,Mouscron_Club Brugge_2017,Club Brugge,2,4,6,7
2017-09-09,Waregem_Kortrijk_2017,Kortrijk,3,3,6,7
2017-09-09,Mouscron_Club Brugge_2017,Mouscron,3,3,6,7
2017-09-09,Antwerp_St Truiden_2017,St Truiden,3,3,6,7
2017-09-09,Waregem_Kortrijk_2017,Waregem,3,3,6,7
2017-09-09,Waasland-Beveren_Eupen_2017,Waasland-Beveren,3,3,6,7
2017-09-10,Standard_Charleroi_2017,Charleroi,3,3,6,7
2017-09-10,Gent_Genk_2017,Gent,3,3,6,7
2017-09-10,Mechelen_Oostende_2017,Oostende,3,3,6,7
2017-09-10,Standard_Charleroi_2017,Standard,3,3,6,7
2017-09-10,Mechelen_Oostende_2017,Mechelen,4,2,6,7
2017-09-10,Gent_Genk_2017,Genk,3,3,6,7
2017-09-15,Club Brugge_Mechelen_2017,Club Brugge,3,4,7,8
2017-09-15,Club Brugge_Mechelen_2017,Mechelen,4,3,7,8
2017-09-16,Kortrijk_Anderlecht_2017,Kortrijk,4,3,7,8
2017-09-16,Lokeren_Antwerp_2017,Lokeren,4,3,7,8
2017-09-16,Charleroi_Waasland-Beveren_2017,Charleroi,4,3,7,8
2017-09-16,Lokeren_Antwerp_2017,Antwerp,3,4,7,8
2017-09-16,St Truiden_Genk_2017,St Truiden,4,3,7,8
2017-09-16,Kortrijk_Anderlecht_2017,Anderlecht,3,4,7,8
2017-09-16,St Truiden_Genk_2017,Genk,3,4,7,8
2017-09-16,Charleroi_Waasland-Beveren_2017,Waasland-Beveren,3,4,7,8
2017-09-17,Oostende_Gent_2017,Gent,3,4,7,8
2017-09-17,Eupen_Standard_2017,Standard,3,4,7,8
2017-09-17,Oostende_Gent_2017,Oostende,4,3,7,8
2017-09-17,Eupen_Standard_2017,Eupen,4,3,7,8
2017-09-17,Waregem_Mouscron_2017,Mouscron,3,4,7,8
2017-09-17,Waregem_Mouscron_2017,Waregem,4,3,7,8
2017-09-22,Antwerp_Kortrijk_2017,Antwerp,4,4,8,9
2017-09-22,Antwerp_Kortrijk_2017,Kortrijk,4,4,8,9
2017-09-23,Mechelen_St Truiden_2017,Mechelen,5,3,8,9
