Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2010-07-30,Standard_Waregem_2010,Standard,1,1,1,1
2010-07-30,Standard_Waregem_2010,Waregem,1,1,1,1
2010-07-31,Anderlecht_Eupen_2010,Eupen,1,1,1,1
2010-07-31,St Truiden_Lierse_2010,Lierse,1,1,1,1
2010-07-31,Kortrijk_Club Brugge_2010,Club Brugge,1,1,1,1
2010-07-31,Anderlecht_Eupen_2010,Anderlecht,1,1,1,1
2010-07-31,Westerlo_Gent_2010,Westerlo,1,1,1,1
2010-07-31,Kortrijk_Club Brugge_2010,Kortrijk,1,1,1,1
2010-07-31,Mechelen_Lokeren_2010,Mechelen,1,1,1,1
2010-07-31,Westerlo_Gent_2010,Gent,1,1,1,1
2010-07-31,Mechelen_Lokeren_2010,Lokeren,1,1,1,1
2010-07-31,St Truiden_Lierse_2010,St Truiden,1,1,1,1
2010-08-01,Cercle Brugge_Charleroi_2010,Charleroi,1,1,1,1
2010-08-01,Genk_Germinal_2010,Germinal,1,1,1,1
2010-08-01,Cercle Brugge_Charleroi_2010,Cercle Brugge,1,1,1,1
2010-08-01,Genk_Germinal_2010,Genk,1,1,1,1
2010-08-06,Lierse_Standard_2010,Standard,1,1,2,2
2010-08-06,Lierse_Standard_2010,Lierse,1,1,2,2
2010-08-07,Eupen_Westerlo_2010,Westerlo,1,1,2,2
2010-08-07,Waregem_Mechelen_2010,Mechelen,1,1,2,2
2010-08-07,Club Brugge_St Truiden_2010,St Truiden,1,1,2,2
2010-08-07,Eupen_Westerlo_2010,Eupen,1,1,2,2
2010-08-07,Lokeren_Kortrijk_2010,Kortrijk,1,1,2,2
2010-08-07,Lokeren_Kortrijk_2010,Lokeren,1,1,2,2
2010-08-07,Waregem_Mechelen_2010,Waregem,1,1,2,2
2010-08-07,Club Brugge_St Truiden_2010,Club Brugge,1,1,2,2
2010-08-07,Charleroi_Anderlecht_2010,Anderlecht,1,1,2,2
2010-08-07,Charleroi_Anderlecht_2010,Charleroi,1,1,2,2
2010-08-08,Germinal_Cercle Brugge_2010,Cercle Brugge,1,1,2,2
2010-08-08,Gent_Genk_2010,Genk,1,1,2,2
2010-08-08,Germinal_Cercle Brugge_2010,Germinal,1,1,2,2
2010-08-08,Gent_Genk_2010,Gent,1,1,2,2
2010-08-14,Westerlo_Waregem_2010,Westerlo,2,1,3,3
