Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2008-08-16,Cercle Brugge_Anderlecht_2008,Anderlecht,1,1,1,1
2008-08-16,Roeselare_Kortrijk_2008,Kortrijk,1,1,1,1
2008-08-16,Westerlo_Charleroi_2008,Charleroi,1,1,1,1
2008-08-16,Tubize_Mouscron_2008,Mouscron,1,1,1,1
2008-08-16,Dender_Standard_2008,Standard,1,1,1,1
2008-08-16,Tubize_Mouscron_2008,Tubize,1,1,1,1
2008-08-16,Westerlo_Charleroi_2008,Westerlo,1,1,1,1
2008-08-16,Waregem_Lokeren_2008,Lokeren,1,1,1,1
2008-08-16,Roeselare_Kortrijk_2008,Roeselare,1,1,1,1
2008-08-16,Dender_Standard_2008,Dender,1,1,1,1
2008-08-16,Cercle Brugge_Anderlecht_2008,Cercle Brugge,1,1,1,1
2008-08-16,Waregem_Lokeren_2008,Waregem,1,1,1,1
2008-08-17,Gent_Bergen_2008,Bergen,1,1,1,1
2008-08-17,Genk_Germinal_2008,Genk,1,1,1,1
2008-08-17,Genk_Germinal_2008,Germinal,1,1,1,1
2008-08-17,Gent_Bergen_2008,Gent,1,1,1,1
2008-08-23,Standard_Westerlo_2008,Standard,1,1,2,2
2008-08-23,Charleroi_Roeselare_2008,Charleroi,1,1,2,2
2008-08-23,Lokeren_Tubize_2008,Tubize,1,1,2,2
2008-08-23,Germinal_Dender_2008,Germinal,1,1,2,2
2008-08-23,Germinal_Dender_2008,Dender,1,1,2,2
2008-08-23,Mouscron_Mechelen_2008,Mouscron,1,1,2,2
2008-08-23,Lokeren_Tubize_2008,Lokeren,1,1,2,2
2008-08-23,Kortrijk_Cercle Brugge_2008,Kortrijk,1,1,2,2
2008-08-23,Anderlecht_Gent_2008,Anderlecht,1,1,2,2
2008-08-23,Mouscron_Mechelen_2008,Mechelen,1,1,1,2
2008-08-23,Anderlecht_Gent_2008,Gent,1,1,2,2
2008-08-23,Kortrijk_Cercle Brugge_2008,Cercle Brugge,1,1,2,2
2008-08-23,Charleroi_Roeselare_2008,Roeselare,1,1,2,2
2008-08-23,Standard_Westerlo_2008,Westerlo,1,1,2,2
2008-08-24,Bergen_Genk_2008,Bergen,1,1,2,2
2008-08-24,Bergen_Genk_2008,Genk,1,1,2,2
2008-08-29,Tubize_Club Brugge_2008,Tubize,2,1,3,3
2008-08-29,Tubize_Club Brugge_2008,Club Brugge,1,1,1,3
2008-08-30,Mechelen_Waregem_2008,Waregem,1,1,2,3
2008-08-30,Dender_Mouscron_2008,Dender,2,1,3,3
