year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2018,Marseille,home,ft_home,3,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,557.4
2018,Marseille,home,ft_home_g<15,0,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,220.4
2018,Marseille,home,ft_home_g<25,0,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,473.1
2018,Marseille,home,ft_home_g<35,0,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,678.2
2018,Marseille,home,ft_home_g>15,1,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,778.6
2018,Marseille,home,ft_home_g>25,1,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,525.9
2018,Marseille,home,ft_home_g>35,1,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,320.8
2018,Marseille,total,ft_total,3,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,473.1
2018,Marseille,total,ft_total_g<15,0,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,217.9
2018,Marseille,total,ft_total_g<15,0,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,217.9
2018,Marseille,total,ft_total_g<25,0,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,481.2
2018,Marseille,total,ft_total_g<25,0,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,481.2
2018,Marseille,total,ft_total_g<35,0,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,678.7
2018,Marseille,total,ft_total_g<35,0,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,678.7
2018,Marseille,total,ft_total_g>15,1,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,781.1
2018,Marseille,total,ft_total_g>15,1,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,781.1
2018,Marseille,total,ft_total_g>25,1,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,518.1
2018,Marseille,total,ft_total_g>25,1,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,518.1
2018,Marseille,total,ft_total_g>35,1,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,320.3
2018,Marseille,total,ft_total_g>35,1,Marseille_Toulouse_2018,2018-08-10,1,1,1,1,320.3
