,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,0,Paris SG,15,2,0,2,2,0,1,2,16,D,16,2014-08-08,Reims,F1,6,3,1,9,H,5,Reims_Paris SG_2014
1,3,Marseille,25,3,0,3,1,0,2,1,21,D,9,2014-08-09,Bastia,F1,4,4,1,13,A,4,Bastia_Marseille_2014
2,1,Caen,12,0,0,3,0,0,3,1,9,A,12,2014-08-09,Evian Thonon Gaillard,F1,7,2,5,10,A,6,Evian Thonon Gaillard_Caen_2014
3,3,St Etienne,9,0,0,2,0,0,1,4,19,A,7,2014-08-09,Guingamp,F1,2,3,4,6,A,5,Guingamp_St Etienne_2014
4,0,Metz,9,0,0,0,0,0,0,1,23,D,2,2014-08-09,Lille,F1,1,3,8,14,D,3,Lille_Metz_2014
5,2,Bordeaux,15,0,0,1,0,0,1,2,21,A,7,2014-08-09,Montpellier,F1,3,3,5,15,A,1,Montpellier_Bordeaux_2014
6,0,Lens,8,1,0,0,0,0,0,1,7,H,5,2014-08-09,Nantes,F1,2,4,3,14,D,2,Nantes_Lens_2014
7,0,Toulouse,10,3,0,2,1,0,2,1,9,H,11,2014-08-09,Nice,F1,3,8,12,22,A,7,Nice_Toulouse_2014
8,2,Rennes,19,2,0,0,0,0,0,1,13,H,7,2014-08-10,Lyon,F1,1,6,5,19,D,1,Lyon_Rennes_2014
9,3,Lorient,11,1,0,2,0,1,1,2,19,A,9,2014-08-10,Monaco,F1,3,7,10,12,A,4,Monaco_Lorient_2014
10,2,Lille,10,0,0,1,0,1,0,2,4,A,8,2014-08-15,Caen,F1,1,3,3,11,D,9,Caen_Lille_2014
11,4,Guingamp,14,0,0,1,0,0,0,1,5,A,10,2014-08-16,Lens,F1,4,4,7,14,D,2,Lens_Guingamp_2014
12,1,Nice,14,0,0,0,0,0,0,1,10,D,9,2014-08-16,Lorient,F1,2,6,8,13,D,2,Lorient_Nice_2014
13,2,Nantes,12,1,0,1,1,0,1,1,17,D,6,2014-08-16,Metz,F1,2,5,4,12,D,7,Metz_Nantes_2014
14,1,Bastia,9,2,0,0,1,0,0,3,15,H,5,2014-08-16,Paris SG,F1,1,5,4,15,H,4,Paris SG_Bastia_2014
15,0,Evian Thonon Gaillard,4,6,0,2,3,0,1,1,12,H,9,2014-08-16,Rennes,F1,3,7,6,9,H,1,Rennes_Evian Thonon Gaillard_2014
16,3,Lyon,11,2,0,1,2,0,0,1,12,H,18,2014-08-16,Toulouse,F1,3,6,6,10,H,4,Toulouse_Lyon_2014
17,1,Monaco,12,4,0,1,0,0,1,3,21,H,9,2014-08-17,Bordeaux,F1,3,5,3,9,A,4,Bordeaux_Monaco_2014
18,1,Montpellier,18,0,0,2,0,0,1,0,17,A,10,2014-08-17,Marseille,F1,3,5,6,22,A,1,Marseille_Montpellier_2014
19,2,Reims,8,3,0,1,0,0,1,2,11,H,7,2014-08-17,St Etienne,F1,2,9,6,19,A,3,St Etienne_Reims_2014
20,3,Paris SG,18,0,1,0,0,0,0,2,7,D,7,2014-08-22,Evian Thonon Gaillard,F1,3,2,5,9,D,0,Evian Thonon Gaillard_Paris SG_2014
21,3,Toulouse,13,1,0,0,1,0,0,1,19,H,14,2014-08-23,Bastia,F1,3,3,3,8,H,0,Bastia_Toulouse_2014
22,1,Marseille,16,0,0,1,0,0,0,3,14,A,16,2014-08-23,Guingamp,F1,3,2,4,4,D,6,Guingamp_Marseille_2014
23,0,Lorient,12,2,0,0,0,0,0,1,8,H,7,2014-08-23,Lille,F1,1,6,2,13,D,3,Lille_Lorient_2014
24,0,Metz,13,2,0,0,1,0,0,2,19,H,12,2014-08-23,Montpellier,F1,3,5,5,12,H,5,Montpellier_Metz_2014
25,2,Bordeaux,12,1,1,3,1,0,1,4,21,A,12,2014-08-23,Nice,F1,7,2,7,11,D,1,Nice_Bordeaux_2014
