,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Toulouse,18,1,2,1,1,1,0,1,25,D,12,2012-08-10,Montpellier,F1,3,2,2,9,H,5,Montpellier_Toulouse_2012
1,3,Bordeaux,11,2,0,3,1,0,2,3,11,A,12,2012-08-11,Evian Thonon Gaillard,F1,9,3,5,9,A,6,Evian Thonon Gaillard_Bordeaux_2012
2,1,Brest,23,1,0,0,0,0,0,2,22,H,2,2012-08-11,Nancy,F1,1,5,11,11,D,3,Nancy_Brest_2012
3,2,Ajaccio,15,0,1,1,0,0,1,4,18,A,3,2012-08-11,Nice,F1,2,2,7,8,A,2,Nice_Ajaccio_2012
4,1,Lorient,11,2,1,2,0,0,2,1,12,D,12,2012-08-11,Paris SG,F1,6,9,9,20,A,2,Paris SG_Lorient_2012
5,0,Lyon,9,0,0,1,0,1,1,5,16,A,9,2012-08-11,Rennes,F1,2,1,4,6,A,2,Rennes_Lyon_2012
6,1,Bastia,13,2,0,3,1,0,0,2,24,A,10,2012-08-11,Sochaux,F1,7,5,4,10,H,5,Sochaux_Bastia_2012
7,2,Lille,23,1,0,2,0,0,0,2,12,A,10,2012-08-11,St Etienne,F1,4,4,3,9,D,1,St Etienne_Lille_2012
8,2,Valenciennes,9,0,0,1,0,0,1,0,8,A,5,2012-08-11,Troyes,F1,1,3,5,12,A,2,Troyes_Valenciennes_2012
9,2,Marseille,13,0,0,1,0,0,0,1,8,A,17,2012-08-12,Reims,F1,8,4,10,14,D,7,Reims_Marseille_2012
10,2,Nancy,18,1,1,1,1,0,1,2,18,D,5,2012-08-17,Lille,F1,1,4,0,12,D,2,Lille_Nancy_2012
11,2,Reims,13,2,0,1,0,0,1,2,14,H,3,2012-08-18,Bastia,F1,2,3,7,9,A,2,Bastia_Reims_2012
12,2,Evian Thonon Gaillard,12,1,0,0,0,0,0,3,15,H,8,2012-08-18,Brest,F1,3,4,10,15,D,8,Brest_Evian Thonon Gaillard_2012
13,1,Montpellier,8,2,0,1,0,0,1,3,17,H,6,2012-08-18,Lorient,F1,4,3,4,12,A,4,Lorient_Montpellier_2012
14,2,Troyes,16,4,1,1,0,0,0,0,12,H,6,2012-08-18,Lyon,F1,2,10,10,24,D,3,Lyon_Troyes_2012
15,3,St Etienne,14,2,0,1,1,0,0,2,12,H,11,2012-08-18,Toulouse,F1,5,7,4,9,H,4,Toulouse_St Etienne_2012
16,1,Nice,10,0,0,0,0,0,0,3,16,D,11,2012-08-18,Valenciennes,F1,4,6,8,8,D,6,Valenciennes_Nice_2012
17,3,Paris SG,7,0,1,0,0,0,0,2,9,D,7,2012-08-19,Ajaccio,F1,3,2,7,10,D,4,Ajaccio_Paris SG_2012
18,1,Rennes,11,1,0,0,0,0,0,1,13,H,11,2012-08-19,Bordeaux,F1,3,4,8,10,D,5,Bordeaux_Rennes_2012
19,0,Sochaux,16,2,0,0,0,0,0,0,15,H,5,2012-08-19,Marseille,F1,2,6,9,23,D,1,Marseille_Sochaux_2012
20,2,Lyon,14,1,0,1,0,0,0,2,16,D,10,2012-08-24,Evian Thonon Gaillard,F1,2,3,6,18,D,5,Evian Thonon Gaillard_Lyon_2012
21,1,Toulouse,18,0,0,1,0,1,1,3,19,A,10,2012-08-25,Nancy,F1,5,3,4,9,A,7,Nancy_Toulouse_2012
