,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Toulouse,7,4,0,0,1,0,0,3,20,H,5,2018-08-10,Marseille,F1,1,10,5,23,H,1,Marseille_Toulouse_2018
1,2,Nimes,20,3,1,4,1,0,1,2,12,A,14,2018-08-11,Angers,F1,5,7,5,21,D,1,Angers_Nimes_2018
2,1,Rennes,12,3,0,1,1,0,1,0,13,H,8,2018-08-11,Lille,F1,2,6,2,15,D,6,Lille_Rennes_2018
3,2,Dijon,15,1,0,2,1,0,0,2,21,A,9,2018-08-11,Montpellier,F1,4,7,4,16,H,2,Montpellier_Dijon_2018
4,1,Monaco,8,1,0,3,0,0,0,0,15,A,11,2018-08-11,Nantes,F1,6,4,7,16,D,2,Nantes_Monaco_2018
5,1,Reims,13,0,0,1,0,0,1,2,14,A,5,2018-08-11,Nice,F1,3,1,10,19,A,2,Nice_Reims_2018
6,3,Guingamp,14,2,0,1,1,0,0,1,11,H,11,2018-08-11,St Etienne,F1,5,6,6,11,H,9,St Etienne_Guingamp_2018
7,1,Strasbourg,6,0,0,2,0,1,0,0,12,A,17,2018-08-12,Bordeaux,F1,6,2,3,5,D,10,Bordeaux_Strasbourg_2018
8,0,Amiens,9,2,0,0,1,0,0,2,17,H,10,2018-08-12,Lyon,F1,1,7,10,15,H,1,Lyon_Amiens_2018
9,1,Caen,13,3,0,0,2,0,0,0,7,H,5,2018-08-12,Paris SG,F1,1,8,6,11,H,3,Paris SG_Caen_2018
10,2,Lyon,11,1,0,0,1,0,0,0,10,H,19,2018-08-17,Reims,F1,5,2,0,7,H,4,Reims_Lyon_2018
11,1,Montpellier,15,1,0,2,0,0,0,3,15,A,7,2018-08-18,Amiens,F1,3,2,6,11,D,2,Amiens_Montpellier_2018
12,2,Nice,22,1,0,1,0,0,0,2,11,D,16,2018-08-18,Caen,F1,5,4,5,13,D,10,Caen_Nice_2018
13,0,Nantes,18,2,1,0,1,0,0,1,13,H,7,2018-08-18,Dijon,F1,0,7,3,14,H,4,Dijon_Nantes_2018
14,0,Paris SG,15,1,0,3,1,0,0,1,16,A,17,2018-08-18,Guingamp,F1,7,3,4,11,H,7,Guingamp_Paris SG_2018
15,0,Lille,10,0,0,0,0,0,0,0,14,D,13,2018-08-18,Monaco,F1,4,1,8,10,D,4,Monaco_Lille_2018
16,1,Angers,8,1,0,0,0,0,0,2,11,H,7,2018-08-18,Rennes,F1,0,2,3,5,D,0,Rennes_Angers_2018
17,3,Marseille,11,3,0,1,1,0,0,1,11,H,10,2018-08-19,Nimes,F1,5,7,6,14,H,7,Nimes_Marseille_2018
18,1,St Etienne,11,1,1,1,0,0,0,2,7,D,9,2018-08-19,Strasbourg,F1,2,5,7,11,D,2,Strasbourg_St Etienne_2018
19,1,Bordeaux,10,2,0,1,1,0,0,1,11,H,15,2018-08-19,Toulouse,F1,8,5,1,13,H,2,Toulouse_Bordeaux_2018
20,1,Strasbourg,13,2,0,0,1,0,0,2,13,H,9,2018-08-24,Lyon,F1,1,10,5,22,H,4,Lyon_Strasbourg_2018
21,1,Reims,18,4,1,1,1,0,0,1,17,H,7,2018-08-25,Amiens,F1,3,8,4,14,H,2,Amiens_Reims_2018
22,3,St Etienne,12,0,0,0,0,0,0,0,14,D,9,2018-08-25,Montpellier,F1,2,1,6,14,D,3,Montpellier_St Etienne_2018
23,2,Caen,16,1,1,1,0,0,1,3,16,D,3,2018-08-25,Nantes,F1,2,3,3,16,A,1,Nantes_Caen_2018
24,2,Dijon,11,0,0,4,0,0,0,3,19,A,9,2018-08-25,Nice,F1,5,3,5,16,D,3,Nice_Dijon_2018
25,2,Angers,10,3,0,1,1,0,1,0,2,H,11,2018-08-25,Paris SG,F1,6,5,9,13,D,1,Paris SG_Angers_2018
26,1,Nimes,17,1,0,0,0,0,0,3,21,H,9,2018-08-25,Toulouse,F1,0,5,3,10,D,3,Toulouse_Nimes_2018
27,1,Monaco,10,2,0,1,0,0,0,2,14,H,15,2018-08-26,Bordeaux,F1,5,6,5,14,D,8,Bordeaux_Monaco_2018
28,2,Guingamp,13,3,1,0,2,0,0,1,13,H,13,2018-08-26,Lille,F1,4,7,4,13,H,4,Lille_Guingamp_2018
29,1,Rennes,16,2,0,2,0,0,2,1,15,D,7,2018-08-26,Marseille,F1,2,3,8,8,A,4,Marseille_Rennes_2018
30,0,Nice,6,0,0,1,0,0,0,2,14,A,8,2018-08-31,Lyon,F1,1,9,10,29,D,5,Lyon_Nice_2018
31,0,Lille,14,1,0,0,0,1,0,1,8,H,17,2018-09-01,Angers,F1,4,3,4,6,D,5,Angers_Lille_2018
32,0,Caen,11,0,0,2,0,0,1,3,13,A,9,2018-09-01,Dijon,F1,4,2,9,15,A,5,Dijon_Caen_2018
33,3,Toulouse,12,1,1,2,1,0,2,2,13,A,5,2018-09-01,Guingamp,F1,4,5,11,23,A,4,Guingamp_Toulouse_2018
34,1,Paris SG,12,2,1,4,0,1,2,3,11,A,7,2018-09-01,Nimes,F1,5,6,3,14,A,4,Nimes_Paris SG_2018
35,0,Montpellier,11,0,0,1,0,0,0,0,11,A,9,2018-09-01,Reims,F1,3,6,5,21,D,5,Reims_Montpellier_2018
36,1,Nantes,12,2,0,3,1,0,2,2,12,A,14,2018-09-01,Strasbourg,F1,5,5,1,10,A,3,Strasbourg_Nantes_2018
