year,team,home_away_total,type_rating,points,game_id,date
2007,Bayern Munich,total,dynamic_ft_total,3,Bayern Munich_Hansa Rostock_2007,2007-08-11
2007,Bayern Munich,total,dynamic_ft_total,3,Werder Bremen_Bayern Munich_2007,2007-08-18
2007,Bayern Munich,total,dynamic_ft_total,3,Bayern Munich_Hannover_2007,2007-08-25
2007,Bayern Munich,total,dynamic_ft_total,1,Hamburg_Bayern Munich_2007,2007-09-02
2007,Bayern Munich,total,dynamic_ft_total,1,Bayern Munich_Schalke 04_2007,2007-09-15
2007,Bayern Munich,total,dynamic_ft_total,3,Karlsruhe_Bayern Munich_2007,2007-09-23
2007,Bayern Munich,total,dynamic_ft_total,3,Bayern Munich_Cottbus_2007,2007-09-26
2007,Bayern Munich,total,dynamic_ft_total,3,Leverkusen_Bayern Munich_2007,2007-09-29
2007,Bayern Munich,total,dynamic_ft_total,3,Bayern Munich_Nurnberg_2007,2007-10-07
2007,Bayern Munich,total,dynamic_ft_total,3,Bochum_Bayern Munich_2007,2007-10-20
2007,Bayern Munich,total,dynamic_ft_total,1,Dortmund_Bayern Munich_2007,2007-10-28
2007,Bayern Munich,total,dynamic_ft_total,1,Bayern Munich_Ein Frankfurt_2007,2007-11-03
2007,Bayern Munich,total,dynamic_ft_total,0,Stuttgart_Bayern Munich_2007,2007-11-10
2007,Bayern Munich,total,dynamic_ft_total,3,Bayern Munich_Wolfsburg_2007,2007-11-24
2007,Bayern Munich,total,dynamic_ft_total,3,Bielefeld_Bayern Munich_2007,2007-12-02
2007,Bayern Munich,total,dynamic_ft_total,1,Bayern Munich_Duisburg_2007,2007-12-08
2007,Bayern Munich,total,dynamic_ft_total,1,Hertha_Bayern Munich_2007,2007-12-15
2007,Bayern Munich,total,dynamic_ft_total,3,Hansa Rostock_Bayern Munich_2007,2008-02-01
2007,Bayern Munich,total,dynamic_ft_total,1,Bayern Munich_Werder Bremen_2007,2008-02-10
2007,Bayern Munich,total,dynamic_ft_total,3,Hannover_Bayern Munich_2007,2008-02-17
2007,Bayern Munich,total,dynamic_ft_total,1,Bayern Munich_Hamburg_2007,2008-02-24
2007,Bayern Munich,total,dynamic_ft_total,3,Schalke 04_Bayern Munich_2007,2008-03-01
2007,Bayern Munich,total,dynamic_ft_total,3,Bayern Munich_Karlsruhe_2007,2008-03-08
2007,Bayern Munich,total,dynamic_ft_total,0,Cottbus_Bayern Munich_2007,2008-03-15
2007,Bayern Munich,total,dynamic_ft_total,3,Bayern Munich_Leverkusen_2007,2008-03-22
2007,Bayern Munich,total,dynamic_ft_total,1,Nurnberg_Bayern Munich_2007,2008-03-29
2007,Bayern Munich,total,dynamic_ft_total,3,Bayern Munich_Bochum_2007,2008-04-06
2007,Bayern Munich,total,dynamic_ft_total,3,Bayern Munich_Dortmund_2007,2008-04-13
