year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2009,Middlesbrough,home,ft_home,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,190.4
2009,Middlesbrough,home,ft_home_g<15,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,86.0
2009,Middlesbrough,home,ft_home_g<25,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,338.7
2009,Middlesbrough,home,ft_home_g<35,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,569.1
2009,Middlesbrough,home,ft_home_g>15,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,490.6
2009,Middlesbrough,home,ft_home_g>25,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,208.2
2009,Middlesbrough,home,ft_home_g>35,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,134.2
2009,Middlesbrough,total,ft_total,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,173.4
2009,Middlesbrough,total,ft_total_g<15,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,138.6
2009,Middlesbrough,total,ft_total_g<15,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,138.6
2009,Middlesbrough,total,ft_total_g<25,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,364.6
2009,Middlesbrough,total,ft_total_g<25,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,364.6
2009,Middlesbrough,total,ft_total_g<35,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,623.4
2009,Middlesbrough,total,ft_total_g<35,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,623.4
2009,Middlesbrough,total,ft_total_g>15,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,577.6
2009,Middlesbrough,total,ft_total_g>15,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,577.6
2009,Middlesbrough,total,ft_total_g>25,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,275.5
2009,Middlesbrough,total,ft_total_g>25,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,275.5
2009,Middlesbrough,total,ft_total_g>35,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,121.2
2009,Middlesbrough,total,ft_total_g>35,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,121.2
2009,Middlesbrough,home,ht_home,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,155.9
2009,Middlesbrough,home,ht_home_g<15,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,482.0
2009,Middlesbrough,home,ht_home_g<25,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,717.0
2009,Middlesbrough,home,ht_home_g<35,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,891.1
2009,Middlesbrough,home,ht_home_g>15,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,120.9
2009,Middlesbrough,home,ht_home_g>25,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,43.0
2009,Middlesbrough,home,ht_home_g>35,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,43.0
2009,Middlesbrough,total,ht_total,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,136.4
2009,Middlesbrough,total,ht_total_g<15,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,562.5
2009,Middlesbrough,total,ht_total_g<15,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,562.5
2009,Middlesbrough,total,ht_total_g<25,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,755.8
2009,Middlesbrough,total,ht_total_g<25,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,755.8
2009,Middlesbrough,total,ht_total_g<35,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,930.2
2009,Middlesbrough,total,ht_total_g<35,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,930.2
2009,Middlesbrough,total,ht_total_g>15,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,188.8
2009,Middlesbrough,total,ht_total_g>15,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,188.8
2009,Middlesbrough,total,ht_total_g>25,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,25.4
2009,Middlesbrough,total,ht_total_g>25,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,25.4
2009,Middlesbrough,total,ht_total_g>35,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,21.0
2009,Middlesbrough,total,ht_total_g>35,0,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,21.0
2009,Sheffield United,away,ft_away,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,338.6
2009,Sheffield United,away,ft_away_g<15,1,Middlesbrough_Sheffield United_2009,2009-08-07,1,1,1,1,351.4
