year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2019,Luton,home,ft_home,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,156.1
2019,Luton,home,ft_home_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,99.3
2019,Luton,home,ft_home_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,303.6
2019,Luton,home,ft_home_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,469.0
2019,Luton,home,ft_home_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,551.8
2019,Luton,home,ft_home_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,286.4
2019,Luton,home,ft_home_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,86.3
2019,Luton,total,ft_total,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,121.2
2019,Luton,total,ft_total_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,142.9
2019,Luton,total,ft_total_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,142.9
2019,Luton,total,ft_total_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,356.1
2019,Luton,total,ft_total_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,356.1
2019,Luton,total,ft_total_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,555.8
2019,Luton,total,ft_total_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,555.8
2019,Luton,total,ft_total_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,612.6
2019,Luton,total,ft_total_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,612.6
2019,Luton,total,ft_total_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,323.5
2019,Luton,total,ft_total_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,323.5
2019,Luton,total,ft_total_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,106.0
2019,Luton,total,ft_total_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,106.0
2019,Luton,home,ht_home,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,99.4
2019,Luton,home,ht_home_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,517.0
2019,Luton,home,ht_home_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,765.1
2019,Luton,home,ht_home_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,895.4
2019,Luton,home,ht_home_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,125.5
2019,Luton,home,ht_home_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,43.0
2019,Luton,home,ht_home_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,43.0
2019,Luton,total,ht_total,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,112.5
2019,Luton,total,ht_total_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,562.7
2019,Luton,total,ht_total_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,562.7
2019,Luton,total,ht_total_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,801.6
2019,Luton,total,ht_total_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,801.6
2019,Luton,total,ht_total_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,914.6
2019,Luton,total,ht_total_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,914.6
2019,Luton,total,ht_total_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,160.6
2019,Luton,total,ht_total_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,160.6
2019,Luton,total,ht_total_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,38.6
2019,Luton,total,ht_total_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,38.6
2019,Luton,total,ht_total_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,21.0
2019,Luton,total,ht_total_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,21.0
2019,Middlesbrough,away,ft_away,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,338.3
2019,Middlesbrough,away,ft_away_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,238.7
2019,Middlesbrough,away,ft_away_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,447.5
2019,Middlesbrough,away,ft_away_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,769.0
2019,Middlesbrough,away,ft_away_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,699.5
2019,Middlesbrough,away,ft_away_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,438.5
2019,Middlesbrough,away,ft_away_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,151.6
2019,Middlesbrough,total,ft_total,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,395.1
2019,Middlesbrough,total,ft_total_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,290.7
2019,Middlesbrough,total,ft_total_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,290.7
2019,Middlesbrough,total,ft_total_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,543.0
2019,Middlesbrough,total,ft_total_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,543.0
2019,Middlesbrough,total,ft_total_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,810.3
2019,Middlesbrough,total,ft_total_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,810.3
2019,Middlesbrough,total,ft_total_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,647.5
2019,Middlesbrough,total,ft_total_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,647.5
2019,Middlesbrough,total,ft_total_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,373.7
2019,Middlesbrough,total,ft_total_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,373.7
2019,Middlesbrough,total,ft_total_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,114.7
2019,Middlesbrough,total,ft_total_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,114.7
2019,Middlesbrough,away,ht_away,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,216.6
2019,Middlesbrough,away,ht_away_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,643.1
2019,Middlesbrough,away,ht_away_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,934.7
2019,Middlesbrough,away,ht_away_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,973.8
2019,Middlesbrough,away,ht_away_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,277.7
2019,Middlesbrough,away,ht_away_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,55.9
2019,Middlesbrough,away,ht_away_g>35,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,43.0
2019,Middlesbrough,total,ht_total,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,319.0
2019,Middlesbrough,total,ht_total_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,695.1
2019,Middlesbrough,total,ht_total_g<15,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,695.1
2019,Middlesbrough,total,ht_total_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,927.6
2019,Middlesbrough,total,ht_total_g<25,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,927.6
2019,Middlesbrough,total,ht_total_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,986.8
2019,Middlesbrough,total,ht_total_g<35,0,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,986.8
2019,Middlesbrough,total,ht_total_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,260.3
2019,Middlesbrough,total,ht_total_g>15,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,260.3
2019,Middlesbrough,total,ht_total_g>25,1,Luton_Middlesbrough_2019,2019-08-02,1,1,1,1,45.2
