Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2019-08-03,Celtic_St Johnstone_2019,Celtic,1,1,1,1
2019-08-03,Livingston_Motherwell_2019,Livingston,1,1,1,1
2019-08-03,Ross County_Hamilton_2019,Ross County,1,1,1,1
2019-08-03,Ross County_Hamilton_2019,Hamilton,1,1,1,1
2019-08-03,Hibernian_St Mirren_2019,St Mirren,1,1,1,1
2019-08-03,Hibernian_St Mirren_2019,Hibernian,1,1,1,1
2019-08-03,Celtic_St Johnstone_2019,St Johnstone,1,1,1,1
2019-08-03,Livingston_Motherwell_2019,Motherwell,1,1,1,1
2019-08-04,Kilmarnock_Rangers_2019,Kilmarnock,1,1,1,1
2019-08-04,Aberdeen_Hearts_2019,Hearts,1,1,1,1
2019-08-04,Kilmarnock_Rangers_2019,Rangers,1,1,1,1
2019-08-04,Aberdeen_Hearts_2019,Aberdeen,1,1,1,1
2019-08-10,St Johnstone_Livingston_2019,St Johnstone,1,1,2,2
2019-08-10,Motherwell_Celtic_2019,Celtic,1,1,2,2
2019-08-10,Hamilton_Kilmarnock_2019,Hamilton,1,1,2,2
2019-08-10,Motherwell_Celtic_2019,Motherwell,1,1,2,2
2019-08-10,Hamilton_Kilmarnock_2019,Kilmarnock,1,1,2,2
2019-08-10,Hearts_Ross County_2019,Hearts,1,1,2,2
2019-08-10,Hearts_Ross County_2019,Ross County,1,1,2,2
2019-08-10,St Johnstone_Livingston_2019,Livingston,1,1,2,2
2019-08-11,St Mirren_Aberdeen_2019,Aberdeen,1,1,2,2
2019-08-11,Rangers_Hibernian_2019,Hibernian,1,1,2,2
2019-08-11,Rangers_Hibernian_2019,Rangers,1,1,2,2
2019-08-11,St Mirren_Aberdeen_2019,St Mirren,1,1,2,2
2019-08-24,Hamilton_Motherwell_2019,Hamilton,2,1,3,4
2019-08-24,Kilmarnock_Aberdeen_2019,Aberdeen,1,2,3,4
2019-08-24,Hibernian_St Johnstone_2019,Hibernian,2,1,3,4
2019-08-24,Ross County_Livingston_2019,Livingston,1,2,3,4
2019-08-24,Kilmarnock_Aberdeen_2019,Kilmarnock,2,1,3,4
2019-08-24,Hamilton_Motherwell_2019,Motherwell,1,2,3,4
2019-08-24,Hibernian_St Johnstone_2019,St Johnstone,1,2,3,4
2019-08-24,Ross County_Livingston_2019,Ross County,2,1,3,4
2019-08-25,St Mirren_Rangers_2019,St Mirren,2,1,3,4
2019-08-25,St Mirren_Rangers_2019,Rangers,1,2,3,4
2019-08-25,Celtic_Hearts_2019,Hearts,1,2,3,4
2019-08-25,Celtic_Hearts_2019,Celtic,2,1,3,4
2019-08-31,Motherwell_Hibernian_2019,Hibernian,2,2,4,5
2019-08-31,Livingston_St Mirren_2019,St Mirren,2,2,4,5
2019-08-31,St Johnstone_Kilmarnock_2019,St Johnstone,2,2,4,5
2019-08-31,Livingston_St Mirren_2019,Livingston,2,2,4,5
2019-08-31,Hearts_Hamilton_2019,Hamilton,2,2,4,5
2019-08-31,Motherwell_Hibernian_2019,Motherwell,2,2,4,5
2019-08-31,St Johnstone_Kilmarnock_2019,Kilmarnock,2,2,4,5
2019-08-31,Aberdeen_Ross County_2019,Aberdeen,2,2,4,5
2019-08-31,Hearts_Hamilton_2019,Hearts,2,2,4,5
2019-08-31,Aberdeen_Ross County_2019,Ross County,2,2,4,5
2019-09-01,Rangers_Celtic_2019,Rangers,2,2,4,5
2019-09-01,Rangers_Celtic_2019,Celtic,2,2,4,5
2019-09-14,Ross County_St Mirren_2019,St Mirren,2,3,5,7
2019-09-14,Ross County_St Mirren_2019,Ross County,3,2,5,7
2019-09-14,Kilmarnock_Hibernian_2019,Hibernian,2,3,5,7
2019-09-14,Hamilton_Celtic_2019,Hamilton,3,2,5,7
2019-09-14,Hearts_Motherwell_2019,Hearts,3,2,5,7
2019-09-14,Hearts_Motherwell_2019,Motherwell,2,3,5,7
2019-09-14,Aberdeen_St Johnstone_2019,St Johnstone,2,3,5,7
2019-09-14,Rangers_Livingston_2019,Livingston,2,3,5,7
2019-09-14,Hamilton_Celtic_2019,Celtic,2,3,5,7
2019-09-14,Aberdeen_St Johnstone_2019,Aberdeen,3,2,5,7
2019-09-14,Rangers_Livingston_2019,Rangers,3,2,5,7
2019-09-14,Kilmarnock_Hibernian_2019,Kilmarnock,3,2,5,7
2019-09-21,Livingston_Aberdeen_2019,Livingston,3,3,6,8
2019-09-21,St Mirren_Hamilton_2019,St Mirren,3,3,6,8
2019-09-21,Motherwell_Ross County_2019,Motherwell,3,3,6,8
2019-09-21,St Mirren_Hamilton_2019,Hamilton,3,3,6,8
2019-09-21,Livingston_Aberdeen_2019,Aberdeen,3,3,6,8
2019-09-21,Motherwell_Ross County_2019,Ross County,3,3,6,8
2019-09-22,Celtic_Kilmarnock_2019,Kilmarnock,3,3,6,8
2019-09-22,Hibernian_Hearts_2019,Hibernian,3,3,6,8
2019-09-22,St Johnstone_Rangers_2019,Rangers,3,3,6,8
2019-09-22,Hibernian_Hearts_2019,Hearts,3,3,6,8
2019-09-22,St Johnstone_Rangers_2019,St Johnstone,3,3,6,8
2019-09-22,Celtic_Kilmarnock_2019,Celtic,3,3,6,8
2019-09-28,St Mirren_Hearts_2019,St Mirren,4,3,7,9
2019-09-28,St Johnstone_Motherwell_2019,Motherwell,3,4,7,9
2019-09-28,Hibernian_Celtic_2019,Celtic,3,4,7,9
2019-09-28,Rangers_Aberdeen_2019,Rangers,4,3,7,9
2019-09-28,Hamilton_Livingston_2019,Hamilton,4,3,7,9
2019-09-28,Hamilton_Livingston_2019,Livingston,3,4,7,9
2019-09-28,Kilmarnock_Ross County_2019,Ross County,3,4,7,9
2019-09-28,St Johnstone_Motherwell_2019,St Johnstone,4,3,7,9
2019-09-28,Kilmarnock_Ross County_2019,Kilmarnock,4,3,7,9
2019-09-28,St Mirren_Hearts_2019,Hearts,3,4,7,9
2019-09-28,Rangers_Aberdeen_2019,Aberdeen,3,4,7,9
2019-09-28,Hibernian_Celtic_2019,Hibernian,4,3,7,9
2019-10-05,Motherwell_St Mirren_2019,St Mirren,4,4,8,10
2019-10-05,Motherwell_St Mirren_2019,Motherwell,4,4,8,10
2019-10-05,Ross County_St Johnstone_2019,St Johnstone,4,4,8,10
2019-10-05,Hearts_Kilmarnock_2019,Kilmarnock,4,4,8,10
2019-10-05,Ross County_St Johnstone_2019,Ross County,4,4,8,10
2019-10-05,Aberdeen_Hibernian_2019,Hibernian,4,4,8,10
2019-10-05,Hearts_Kilmarnock_2019,Hearts,4,4,8,10
2019-10-05,Aberdeen_Hibernian_2019,Aberdeen,4,4,8,10
2019-10-06,Rangers_Hamilton_2019,Rangers,5,3,8,10
2019-10-06,Livingston_Celtic_2019,Celtic,3,5,8,10
2019-10-06,Rangers_Hamilton_2019,Hamilton,4,4,8,10
2019-10-06,Livingston_Celtic_2019,Livingston,4,4,8,10
2019-10-19,St Mirren_St Johnstone_2019,St Mirren,5,4,9,12
2019-10-19,Motherwell_Aberdeen_2019,Motherwell,5,4,9,12
2019-10-19,Hamilton_Hibernian_2019,Hamilton,5,4,9,12
2019-10-19,St Mirren_St Johnstone_2019,St Johnstone,4,5,9,12
2019-10-19,Hamilton_Hibernian_2019,Hibernian,4,5,9,12
2019-10-19,Celtic_Ross County_2019,Ross County,4,5,9,12
2019-10-19,Celtic_Ross County_2019,Celtic,4,5,9,12
2019-10-19,Motherwell_Aberdeen_2019,Aberdeen,4,5,9,12
2019-10-19,Kilmarnock_Livingston_2019,Kilmarnock,5,4,9,12
2019-10-19,Kilmarnock_Livingston_2019,Livingston,4,5,9,12
2019-10-20,Hearts_Rangers_2019,Hearts,5,4,9,12
2019-10-20,Hearts_Rangers_2019,Rangers,5,4,9,12
2019-10-26,St Johnstone_Hamilton_2019,St Johnstone,5,5,10,13
