Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2011-07-23,Aberdeen_St Johnstone_2011,Aberdeen,1,1,1,1
2011-07-23,Motherwell_Inverness C_2011,Motherwell,1,1,1,1
2011-07-23,Rangers_Hearts_2011,Hearts,1,1,1,1
2011-07-23,Aberdeen_St Johnstone_2011,St Johnstone,1,1,1,1
2011-07-23,Motherwell_Inverness C_2011,Inverness C,1,1,1,1
2011-07-23,Rangers_Hearts_2011,Rangers,1,1,1,1
2011-07-24,Dundee United_Kilmarnock_2011,Dundee United,1,1,1,1
2011-07-24,Dundee United_Kilmarnock_2011,Kilmarnock,1,1,1,1
2011-07-24,Hibernian_Celtic_2011,Celtic,1,1,1,1
2011-07-24,Hibernian_Celtic_2011,Hibernian,1,1,1,1
2011-07-25,Dunfermline_St Mirren_2011,St Mirren,1,1,1,1
2011-07-25,Dunfermline_St Mirren_2011,Dunfermline,1,1,1,1
2011-07-30,St Johnstone_Rangers_2011,Rangers,1,1,2,2
2011-07-30,Inverness C_Hibernian_2011,Inverness C,1,1,2,2
2011-07-30,Kilmarnock_Motherwell_2011,Motherwell,1,1,2,2
2011-07-30,Inverness C_Hibernian_2011,Hibernian,1,1,2,2
2011-07-30,Kilmarnock_Motherwell_2011,Kilmarnock,1,1,2,2
2011-07-30,St Mirren_Aberdeen_2011,Aberdeen,1,1,2,2
2011-07-30,St Johnstone_Rangers_2011,St Johnstone,1,1,2,2
2011-07-30,St Mirren_Aberdeen_2011,St Mirren,1,1,2,2
2011-07-31,Hearts_Dundee United_2011,Hearts,1,1,2,2
2011-07-31,Hearts_Dundee United_2011,Dundee United,1,1,2,2
2011-08-06,Dundee United_St Mirren_2011,St Mirren,1,2,3,3
2011-08-06,Dundee United_St Mirren_2011,Dundee United,2,1,3,3
2011-08-06,Dunfermline_Inverness C_2011,Dunfermline,2,1,2,3
2011-08-06,Dunfermline_Inverness C_2011,Inverness C,1,2,3,3
2011-08-07,Motherwell_Hearts_2011,Hearts,1,2,3,3
2011-08-07,Motherwell_Hearts_2011,Motherwell,2,1,3,3
2011-08-07,Aberdeen_Celtic_2011,Celtic,1,2,2,3
2011-08-07,Aberdeen_Celtic_2011,Aberdeen,2,1,3,3
2011-08-13,Hearts_Aberdeen_2011,Hearts,2,2,4,4
2011-08-13,St Mirren_Motherwell_2011,St Mirren,2,2,4,4
2011-08-13,Inverness C_Rangers_2011,Inverness C,2,2,4,4
2011-08-13,Hearts_Aberdeen_2011,Aberdeen,2,2,4,4
2011-08-13,Celtic_Dundee United_2011,Dundee United,2,2,4,4
2011-08-13,St Johnstone_Dunfermline_2011,Dunfermline,2,1,3,4
2011-08-13,Inverness C_Rangers_2011,Rangers,1,2,3,4
2011-08-13,Celtic_Dundee United_2011,Celtic,1,2,3,4
2011-08-13,St Johnstone_Dunfermline_2011,St Johnstone,2,1,3,4
2011-08-13,St Mirren_Motherwell_2011,Motherwell,2,2,4,4
2011-08-14,Kilmarnock_Hibernian_2011,Kilmarnock,2,1,3,4
2011-08-14,Kilmarnock_Hibernian_2011,Hibernian,1,2,3,4
2011-08-20,Hibernian_St Mirren_2011,Hibernian,2,2,4,5
2011-08-20,Dundee United_Dunfermline_2011,Dundee United,3,2,5,5
2011-08-20,Aberdeen_Inverness C_2011,Inverness C,2,3,5,5
2011-08-20,Dundee United_Dunfermline_2011,Dunfermline,2,2,4,5
2011-08-20,Aberdeen_Inverness C_2011,Aberdeen,3,2,5,5
2011-08-20,Hibernian_St Mirren_2011,St Mirren,2,3,5,5
2011-08-21,Motherwell_Rangers_2011,Motherwell,3,2,5,5
2011-08-21,Celtic_St Johnstone_2011,St Johnstone,2,2,4,5
2011-08-21,Kilmarnock_Hearts_2011,Kilmarnock,3,1,4,5
2011-08-21,Celtic_St Johnstone_2011,Celtic,2,2,4,5
2011-08-21,Motherwell_Rangers_2011,Rangers,1,3,4,5
2011-08-21,Kilmarnock_Hearts_2011,Hearts,2,3,5,5
2011-08-27,St Johnstone_Dundee United_2011,St Johnstone,3,2,5,6
2011-08-27,Inverness C_Kilmarnock_2011,Inverness C,3,3,6,6
2011-08-27,St Johnstone_Dundee United_2011,Dundee United,3,3,6,6
2011-08-27,Dunfermline_Motherwell_2011,Motherwell,3,3,6,6
2011-08-27,Dunfermline_Motherwell_2011,Dunfermline,3,2,5,6
2011-08-27,Inverness C_Kilmarnock_2011,Kilmarnock,3,2,5,6
2011-08-28,St Mirren_Celtic_2011,Celtic,2,3,5,6
2011-08-28,Rangers_Aberdeen_2011,Aberdeen,3,3,6,6
2011-08-28,Hearts_Hibernian_2011,Hearts,3,3,6,6
2011-08-28,Rangers_Aberdeen_2011,Rangers,2,3,5,6
2011-08-28,Hearts_Hibernian_2011,Hibernian,2,3,5,6
2011-08-28,St Mirren_Celtic_2011,St Mirren,3,3,6,6
2011-09-10,St Mirren_St Johnstone_2011,St Mirren,4,3,7,8
2011-09-10,Inverness C_Hearts_2011,Hearts,3,4,7,8
2011-09-10,Celtic_Motherwell_2011,Celtic,3,3,6,8
2011-09-10,Inverness C_Hearts_2011,Inverness C,4,3,7,8
2011-09-10,Celtic_Motherwell_2011,Motherwell,3,4,7,8
2011-09-10,Kilmarnock_Dunfermline_2011,Dunfermline,3,3,6,8
2011-09-10,Dundee United_Rangers_2011,Dundee United,4,3,7,8
2011-09-10,St Mirren_St Johnstone_2011,St Johnstone,3,3,6,8
2011-09-10,Kilmarnock_Dunfermline_2011,Kilmarnock,4,2,6,8
2011-09-10,Dundee United_Rangers_2011,Rangers,2,4,6,8
2011-09-11,Hibernian_Aberdeen_2011,Aberdeen,3,4,7,8
2011-09-11,Hibernian_Aberdeen_2011,Hibernian,3,3,6,8
2011-09-17,Aberdeen_Kilmarnock_2011,Aberdeen,4,4,8,9
2011-09-17,Aberdeen_Kilmarnock_2011,Kilmarnock,4,3,7,9
2011-09-17,Dundee United_Inverness C_2011,Inverness C,4,4,8,9
2011-09-17,Motherwell_St Johnstone_2011,Motherwell,4,4,8,9
2011-09-17,Motherwell_St Johnstone_2011,St Johnstone,3,4,7,9
2011-09-17,Hearts_St Mirren_2011,St Mirren,4,4,8,9
2011-09-17,Hearts_St Mirren_2011,Hearts,4,4,8,9
2011-09-17,Dunfermline_Hibernian_2011,Hibernian,3,4,7,9
2011-09-17,Dunfermline_Hibernian_2011,Dunfermline,4,3,7,9
2011-09-17,Dundee United_Inverness C_2011,Dundee United,5,3,8,9
2011-09-18,Rangers_Celtic_2011,Celtic,3,4,7,9
2011-09-18,Rangers_Celtic_2011,Rangers,3,4,7,9
2011-09-24,Motherwell_Aberdeen_2011,Aberdeen,4,5,9,10
2011-09-24,St Mirren_Kilmarnock_2011,Kilmarnock,4,4,8,10
2011-09-24,Dunfermline_Rangers_2011,Dunfermline,5,3,8,10
2011-09-24,Hibernian_Dundee United_2011,Dundee United,5,4,9,10
2011-09-24,Dunfermline_Rangers_2011,Rangers,3,5,8,10
2011-09-24,Celtic_Inverness C_2011,Celtic,4,4,8,10
2011-09-24,Celtic_Inverness C_2011,Inverness C,4,5,9,10
2011-09-24,Hibernian_Dundee United_2011,Hibernian,4,4,8,10
2011-09-24,St Mirren_Kilmarnock_2011,St Mirren,5,4,9,10
2011-09-24,Motherwell_Aberdeen_2011,Motherwell,5,4,9,10
2011-09-25,St Johnstone_Hearts_2011,Hearts,4,5,9,10
2011-09-25,St Johnstone_Hearts_2011,St Johnstone,4,4,8,10
2011-09-27,Rangers_Kilmarnock_2011,Rangers,4,5,9,11
2011-09-27,Rangers_Kilmarnock_2011,Kilmarnock,4,5,9,11
2011-09-28,Hibernian_St Johnstone_2011,St Johnstone,4,5,9,11
2011-09-28,Hibernian_St Johnstone_2011,Hibernian,5,4,9,11
2011-09-30,Aberdeen_Dunfermline_2011,Dunfermline,5,4,9,11
2011-09-30,Aberdeen_Dunfermline_2011,Aberdeen,5,5,10,11
2011-10-01,Inverness C_St Mirren_2011,St Mirren,5,5,10,11
2011-10-01,Kilmarnock_St Johnstone_2011,Kilmarnock,5,5,10,11
2011-10-01,Kilmarnock_St Johnstone_2011,St Johnstone,4,6,10,11
2011-10-01,Dundee United_Motherwell_2011,Motherwell,5,5,10,11
2011-10-01,Inverness C_St Mirren_2011,Inverness C,5,5,10,11
2011-10-01,Dundee United_Motherwell_2011,Dundee United,6,4,10,11
2011-10-01,Rangers_Hibernian_2011,Hibernian,5,5,10,11
2011-10-01,Rangers_Hibernian_2011,Rangers,5,5,10,11
2011-10-02,Hearts_Celtic_2011,Hearts,5,5,10,11
2011-10-02,Hearts_Celtic_2011,Celtic,4,5,9,11
