Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2018-08-04,Celtic_Livingston_2018,Celtic,1,1,1,1
2018-08-04,Celtic_Livingston_2018,Livingston,1,1,1,1
2018-08-04,Hamilton_Hearts_2018,Hearts,1,1,1,1
2018-08-04,St Mirren_Dundee_2018,Dundee,1,1,1,1
2018-08-04,St Mirren_Dundee_2018,St Mirren,1,1,1,1
2018-08-04,Hamilton_Hearts_2018,Hamilton,1,1,1,1
2018-08-04,Kilmarnock_St Johnstone_2018,Kilmarnock,1,1,1,1
2018-08-04,Kilmarnock_St Johnstone_2018,St Johnstone,1,1,1,1
2018-08-05,Hibernian_Motherwell_2018,Hibernian,1,1,1,1
2018-08-05,Aberdeen_Rangers_2018,Rangers,1,1,1,1
2018-08-05,Aberdeen_Rangers_2018,Aberdeen,1,1,1,1
2018-08-05,Hibernian_Motherwell_2018,Motherwell,1,1,1,1
2018-08-11,Motherwell_Hamilton_2018,Hamilton,1,1,2,2
2018-08-11,Motherwell_Hamilton_2018,Motherwell,1,1,2,2
2018-08-11,Livingston_Kilmarnock_2018,Kilmarnock,1,1,2,2
2018-08-11,Dundee_Aberdeen_2018,Dundee,1,1,2,2
2018-08-11,Hearts_Celtic_2018,Celtic,1,1,2,2
2018-08-11,Hearts_Celtic_2018,Hearts,1,1,2,2
2018-08-11,Livingston_Kilmarnock_2018,Livingston,1,1,2,2
2018-08-11,Dundee_Aberdeen_2018,Aberdeen,1,1,2,2
2018-08-12,St Johnstone_Hibernian_2018,Hibernian,1,1,2,2
2018-08-12,Rangers_St Mirren_2018,Rangers,1,1,2,2
2018-08-12,St Johnstone_Hibernian_2018,St Johnstone,1,1,2,2
2018-08-12,Rangers_St Mirren_2018,St Mirren,1,1,2,2
2018-08-25,St Mirren_Livingston_2018,Livingston,1,2,3,4
2018-08-25,Kilmarnock_Hearts_2018,Kilmarnock,2,1,3,4
2018-08-25,St Mirren_Livingston_2018,St Mirren,2,1,3,4
2018-08-25,Kilmarnock_Hearts_2018,Hearts,1,2,3,4
2018-08-25,St Johnstone_Dundee_2018,St Johnstone,2,1,3,4
2018-08-25,St Johnstone_Dundee_2018,Dundee,1,2,3,4
2018-08-25,Hibernian_Aberdeen_2018,Hibernian,2,1,3,4
2018-08-25,Hibernian_Aberdeen_2018,Aberdeen,1,2,3,4
2018-08-26,Celtic_Hamilton_2018,Celtic,2,1,3,4
