,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1,B1,St Truiden,D,1,2009-07-31,D,Standard,2,2,Standard_St Truiden_2009
1,0,B1,Anderlecht,A,1,2009-08-01,A,Kortrijk,0,2,Kortrijk_Anderlecht_2009
2,1,B1,Waregem,D,0,2009-08-01,H,Lokeren,1,1,Lokeren_Waregem_2009
3,2,B1,Westerlo,H,0,2009-08-01,H,Mechelen,4,1,Mechelen_Westerlo_2009
4,0,B1,Germinal,D,0,2009-08-01,D,Roeselare,1,1,Roeselare_Germinal_2009
5,1,B1,Gent,A,0,2009-08-02,H,Cercle Brugge,1,3,Cercle Brugge_Gent_2009
6,1,B1,Club Brugge,A,2,2009-08-02,A,Charleroi,1,2,Charleroi_Club Brugge_2009
7,0,B1,Standard,D,0,2009-08-07,D,Germinal,1,1,Germinal_Standard_2009
8,2,B1,Cercle Brugge,H,1,2009-08-08,H,Anderlecht,3,2,Anderlecht_Cercle Brugge_2009
9,0,B1,Charleroi,D,0,2009-08-08,D,St Truiden,0,0,St Truiden_Charleroi_2009
10,1,B1,Genk,D,1,2009-08-08,D,Waregem,2,2,Waregem_Genk_2009
11,1,B1,Kortrijk,D,1,2009-08-08,D,Westerlo,1,1,Westerlo_Kortrijk_2009
12,0,B1,Lokeren,H,0,2009-08-09,D,Club Brugge,2,0,Club Brugge_Lokeren_2009
13,0,B1,Mechelen,H,0,2009-08-09,D,Gent,2,1,Gent_Mechelen_2009
14,2,B1,Westerlo,H,0,2009-08-15,H,Anderlecht,3,0,Anderlecht_Westerlo_2009
15,0,B1,Waregem,D,1,2009-08-15,A,Cercle Brugge,2,2,Cercle Brugge_Waregem_2009
16,1,B1,Gent,D,0,2009-08-15,H,Genk,1,1,Genk_Gent_2009
17,0,B1,St Truiden,A,0,2009-08-15,D,Lokeren,1,2,Lokeren_St Truiden_2009
18,1,B1,Club Brugge,H,0,2009-08-15,H,Mechelen,2,1,Mechelen_Club Brugge_2009
19,1,B1,Standard,A,3,2009-08-15,A,Roeselare,1,5,Roeselare_Standard_2009
20,0,B1,Germinal,H,0,2009-08-16,D,Charleroi,1,0,Charleroi_Germinal_2009
21,1,B1,Charleroi,D,1,2009-08-21,D,Standard,1,1,Standard_Charleroi_2009
22,1,B1,Lokeren,H,0,2009-08-22,H,Gent,4,1,Gent_Lokeren_2009
23,1,B1,Mechelen,A,2,2009-08-22,A,Germinal,1,3,Germinal_Mechelen_2009
24,0,B1,Roeselare,H,0,2009-08-22,D,St Truiden,2,1,St Truiden_Roeselare_2009
25,0,B1,Anderlecht,A,1,2009-08-22,A,Waregem,0,2,Waregem_Anderlecht_2009
26,1,B1,Kortrijk,D,2,2009-08-23,A,Club Brugge,2,2,Club Brugge_Kortrijk_2009
27,0,B1,Genk,A,0,2009-08-23,D,Westerlo,0,1,Westerlo_Genk_2009
28,0,B1,Waregem,A,0,2009-08-28,D,Westerlo,1,2,Westerlo_Waregem_2009
29,0,B1,Gent,H,0,2009-08-29,D,Kortrijk,1,0,Kortrijk_Gent_2009
30,0,B1,St Truiden,A,0,2009-08-29,D,Mechelen,0,2,Mechelen_St Truiden_2009
31,1,B1,Charleroi,A,3,2009-08-29,A,Roeselare,1,3,Roeselare_Charleroi_2009
32,1,B1,Standard,D,1,2009-08-30,D,Anderlecht,1,1,Anderlecht_Standard_2009
33,2,B1,Club Brugge,A,1,2009-08-30,H,Cercle Brugge,2,3,Cercle Brugge_Club Brugge_2009
34,0,B1,Germinal,D,1,2009-08-30,A,Genk,1,1,Genk_Germinal_2009
35,0,B1,Cercle Brugge,A,2,2009-09-12,A,Charleroi,0,4,Charleroi_Cercle Brugge_2009
36,1,B1,Roeselare,H,0,2009-09-12,H,Gent,5,1,Gent_Roeselare_2009
37,2,B1,Anderlecht,H,0,2009-09-12,H,St Truiden,2,1,St Truiden_Anderlecht_2009
38,0,B1,Mechelen,H,0,2009-09-12,D,Standard,3,0,Standard_Mechelen_2009
39,0,B1,Kortrijk,A,1,2009-09-12,A,Waregem,0,2,Waregem_Kortrijk_2009
40,1,B1,Genk,D,1,2009-09-13,D,Club Brugge,1,1,Club Brugge_Genk_2009
41,1,B1,Lokeren,H,1,2009-09-13,D,Germinal,2,1,Germinal_Lokeren_2009
42,1,B1,Charleroi,A,1,2009-09-18,D,Genk,1,2,Genk_Charleroi_2009
43,0,B1,Germinal,A,1,2009-09-19,A,Cercle Brugge,1,2,Cercle Brugge_Germinal_2009
44,0,B1,St Truiden,A,1,2009-09-19,A,Kortrijk,0,1,Kortrijk_St Truiden_2009
45,1,B1,Standard,A,3,2009-09-19,A,Lokeren,1,3,Lokeren_Standard_2009
46,3,B1,Roeselare,H,1,2009-09-19,H,Mechelen,3,2,Mechelen_Roeselare_2009
47,1,B1,Gent,D,1,2009-09-20,D,Anderlecht,1,1,Anderlecht_Gent_2009
48,1,B1,Club Brugge,A,2,2009-09-20,A,Westerlo,1,4,Westerlo_Club Brugge_2009
49,0,B1,Genk,A,3,2009-09-22,A,St Truiden,2,4,St Truiden_Genk_2009
50,0,B1,Mechelen,A,0,2009-09-23,D,Charleroi,1,2,Charleroi_Mechelen_2009
51,1,B1,Waregem,H,1,2009-09-23,D,Club Brugge,3,1,Club Brugge_Waregem_2009
52,0,B1,Westerlo,A,0,2009-09-23,D,Gent,1,2,Gent_Westerlo_2009
53,0,B1,Kortrijk,H,0,2009-09-23,D,Germinal,1,0,Germinal_Kortrijk_2009
54,0,B1,Lokeren,A,0,2009-09-23,D,Roeselare,1,2,Roeselare_Lokeren_2009
55,1,B1,Cercle Brugge,D,0,2009-09-23,H,Standard,1,1,Standard_Cercle Brugge_2009
56,1,B1,Roeselare,D,0,2009-09-26,H,Genk,1,1,Genk_Roeselare_2009
57,0,B1,Standard,A,1,2009-09-26,A,Kortrijk,0,2,Kortrijk_Standard_2009
