,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,B1,Anderlecht,H,1,2011-07-29,A,Oud-Heverlee Leuven,2,1,Oud-Heverlee Leuven_Anderlecht_2011
1,1,B1,Standard,D,0,2011-07-30,H,Bergen,1,1,Bergen_Standard_2011
2,3,B1,Germinal,H,0,2011-07-30,H,Genk,3,1,Genk_Germinal_2011
3,0,B1,Cercle Brugge,A,0,2011-07-30,D,Gent,0,1,Gent_Cercle Brugge_2011
4,0,B1,Lierse,D,1,2011-07-30,A,Kortrijk,1,1,Kortrijk_Lierse_2011
5,0,B1,Waregem,D,0,2011-07-30,D,Lokeren,0,0,Lokeren_Waregem_2011
6,0,B1,St Truiden,H,0,2011-07-30,D,Mechelen,2,1,Mechelen_St Truiden_2011
7,0,B1,Westerlo,H,0,2011-07-31,D,Club Brugge,5,0,Club Brugge_Westerlo_2011
8,1,B1,Mechelen,H,0,2011-08-05,H,Anderlecht,3,1,Anderlecht_Mechelen_2011
9,0,B1,Bergen,D,0,2011-08-06,D,Cercle Brugge,1,1,Cercle Brugge_Bergen_2011
10,1,B1,Gent,D,2,2011-08-06,A,Germinal,2,2,Germinal_Gent_2011
11,0,B1,Genk,D,0,2011-08-06,D,Lierse,0,0,Lierse_Genk_2011
12,2,B1,Oud-Heverlee Leuven,H,0,2011-08-06,H,Waregem,2,1,Waregem_Oud-Heverlee Leuven_2011
13,0,B1,Club Brugge,D,3,2011-08-07,A,St Truiden,3,3,St Truiden_Club Brugge_2011
14,2,B1,Lokeren,H,0,2011-08-07,H,Standard,3,1,Standard_Lokeren_2011
15,0,B1,Kortrijk,D,0,2011-08-07,D,Westerlo,0,0,Westerlo_Kortrijk_2011
16,2,B1,St Truiden,H,0,2011-08-13,H,Bergen,4,2,Bergen_St Truiden_2011
17,0,B1,Oud-Heverlee Leuven,H,0,2011-08-13,D,Club Brugge,1,0,Club Brugge_Oud-Heverlee Leuven_2011
18,0,B1,Waregem,D,0,2011-08-13,D,Genk,2,2,Genk_Waregem_2011
19,2,B1,Standard,H,0,2011-08-13,H,Gent,3,1,Gent_Standard_2011
20,2,B1,Westerlo,H,1,2011-08-13,H,Germinal,3,1,Germinal_Westerlo_2011
21,1,B1,Cercle Brugge,H,0,2011-08-13,H,Kortrijk,2,0,Kortrijk_Cercle Brugge_2011
22,0,B1,Anderlecht,A,1,2011-08-14,A,Lokeren,0,1,Lokeren_Anderlecht_2011
23,1,B1,Lierse,H,0,2011-08-14,H,Mechelen,2,1,Mechelen_Lierse_2011
24,0,B1,Germinal,D,0,2011-08-19,D,Lierse,1,1,Lierse_Germinal_2011
25,2,B1,Genk,H,1,2011-08-20,H,Cercle Brugge,3,2,Cercle Brugge_Genk_2011
26,1,B1,Mechelen,A,1,2011-08-20,D,Oud-Heverlee Leuven,1,2,Oud-Heverlee Leuven_Mechelen_2011
27,0,B1,Lokeren,A,1,2011-08-20,A,St Truiden,0,2,St Truiden_Lokeren_2011
28,2,B1,Gent,A,1,2011-08-20,H,Westerlo,2,3,Westerlo_Gent_2011
29,0,B1,Bergen,D,0,2011-08-21,D,Anderlecht,2,2,Anderlecht_Bergen_2011
30,1,B1,Kortrijk,H,0,2011-08-21,H,Standard,3,1,Standard_Kortrijk_2011
31,1,B1,Club Brugge,D,0,2011-08-21,H,Waregem,1,1,Waregem_Club Brugge_2011
32,0,B1,Waregem,H,0,2011-08-27,D,Bergen,3,1,Bergen_Waregem_2011
33,0,B1,Mechelen,D,0,2011-08-27,D,Genk,0,0,Genk_Mechelen_2011
34,1,B1,Lierse,H,0,2011-08-27,H,Gent,1,0,Gent_Lierse_2011
35,1,B1,St Truiden,H,0,2011-08-27,H,Kortrijk,4,0,Kortrijk_St Truiden_2011
36,0,B1,Oud-Heverlee Leuven,A,0,2011-08-27,D,Lokeren,0,1,Lokeren_Oud-Heverlee Leuven_2011
37,0,B1,Cercle Brugge,A,2,2011-08-27,A,Westerlo,1,3,Westerlo_Cercle Brugge_2011
38,0,B1,Anderlecht,D,0,2011-08-28,D,Club Brugge,1,1,Club Brugge_Anderlecht_2011
39,0,B1,Standard,D,0,2011-08-28,D,Germinal,1,1,Germinal_Standard_2011
40,1,B1,Genk,A,1,2011-09-09,D,St Truiden,3,4,St Truiden_Genk_2011
41,2,B1,Germinal,H,0,2011-09-10,H,Cercle Brugge,2,1,Cercle Brugge_Germinal_2011
42,0,B1,Lokeren,D,0,2011-09-10,D,Lierse,1,1,Lierse_Lokeren_2011
43,1,B1,Bergen,H,0,2011-09-10,H,Oud-Heverlee Leuven,3,1,Oud-Heverlee Leuven_Bergen_2011
44,0,B1,Westerlo,H,0,2011-09-10,D,Standard,1,0,Standard_Westerlo_2011
45,1,B1,Kortrijk,H,0,2011-09-11,H,Anderlecht,2,0,Anderlecht_Kortrijk_2011
46,0,B1,Club Brugge,A,1,2011-09-11,A,Mechelen,1,2,Mechelen_Club Brugge_2011
47,1,B1,Gent,A,0,2011-09-11,H,Waregem,1,3,Waregem_Gent_2011
48,2,B1,Mechelen,H,1,2011-09-17,H,Bergen,5,1,Bergen_Mechelen_2011
49,0,B1,Lierse,D,0,2011-09-17,D,Cercle Brugge,0,0,Cercle Brugge_Lierse_2011
50,1,B1,Waregem,H,0,2011-09-17,H,Germinal,2,0,Germinal_Waregem_2011
51,2,B1,Oud-Heverlee Leuven,H,0,2011-09-17,H,Kortrijk,2,0,Kortrijk_Oud-Heverlee Leuven_2011
52,0,B1,St Truiden,H,0,2011-09-17,D,Westerlo,2,0,Westerlo_St Truiden_2011
53,1,B1,Standard,H,0,2011-09-18,H,Genk,3,0,Genk_Standard_2011
54,0,B1,Anderlecht,A,1,2011-09-18,A,Gent,0,1,Gent_Anderlecht_2011
55,1,B1,Club Brugge,A,1,2011-09-18,D,Lokeren,1,2,Lokeren_Club Brugge_2011
56,0,B1,Bergen,H,1,2011-09-24,A,Club Brugge,2,1,Club Brugge_Bergen_2011
57,0,B1,Westerlo,D,0,2011-09-24,D,Lierse,0,0,Lierse_Westerlo_2011
58,0,B1,Lokeren,A,1,2011-09-24,A,Mechelen,0,2,Mechelen_Lokeren_2011
59,0,B1,Genk,D,1,2011-09-24,A,Oud-Heverlee Leuven,1,1,Oud-Heverlee Leuven_Genk_2011
60,2,B1,Gent,A,0,2011-09-24,H,St Truiden,3,4,St Truiden_Gent_2011
61,0,B1,Kortrijk,H,0,2011-09-24,D,Waregem,1,0,Waregem_Kortrijk_2011
62,2,B1,Germinal,H,0,2011-09-25,H,Anderlecht,3,2,Anderlecht_Germinal_2011
63,0,B1,Cercle Brugge,D,0,2011-09-25,D,Standard,0,0,Standard_Cercle Brugge_2011
64,1,B1,Lokeren,D,2,2011-10-01,A,Bergen,3,3,Bergen_Lokeren_2011
65,0,B1,St Truiden,D,1,2011-10-01,A,Cercle Brugge,2,2,Cercle Brugge_St Truiden_2011
66,1,B1,Oud-Heverlee Leuven,H,1,2011-10-01,D,Gent,6,1,Gent_Oud-Heverlee Leuven_2011
67,0,B1,Mechelen,H,0,2011-10-01,D,Kortrijk,1,0,Kortrijk_Mechelen_2011
68,1,B1,Waregem,D,1,2011-10-01,D,Westerlo,1,1,Westerlo_Waregem_2011
69,0,B1,Anderlecht,A,0,2011-10-02,D,Genk,0,1,Genk_Anderlecht_2011
70,0,B1,Club Brugge,D,0,2011-10-02,D,Germinal,1,1,Germinal_Club Brugge_2011
71,2,B1,Lierse,H,0,2011-10-02,H,Standard,2,0,Standard_Lierse_2011
72,1,B1,Kortrijk,H,1,2011-10-15,D,Bergen,3,1,Bergen_Kortrijk_2011
73,1,B1,Genk,H,1,2011-10-15,D,Lokeren,3,1,Lokeren_Genk_2011
74,1,B1,Cercle Brugge,A,2,2011-10-15,A,Mechelen,1,2,Mechelen_Cercle Brugge_2011
75,0,B1,Westerlo,D,1,2011-10-15,A,Oud-Heverlee Leuven,1,1,Oud-Heverlee Leuven_Westerlo_2011
76,0,B1,Germinal,A,0,2011-10-15,D,St Truiden,2,4,St Truiden_Germinal_2011
77,1,B1,Lierse,A,1,2011-10-15,D,Waregem,1,2,Waregem_Lierse_2011
78,1,B1,Standard,H,0,2011-10-16,H,Anderlecht,5,0,Anderlecht_Standard_2011
79,1,B1,Gent,H,0,2011-10-16,H,Club Brugge,2,0,Club Brugge_Gent_2011
80,1,B1,Oud-Heverlee Leuven,H,0,2011-10-22,H,Cercle Brugge,2,0,Cercle Brugge_Oud-Heverlee Leuven_2011
81,0,B1,Bergen,H,0,2011-10-22,D,Genk,2,0,Genk_Bergen_2011
82,2,B1,Lokeren,H,0,2011-10-22,H,Gent,3,1,Gent_Lokeren_2011
83,0,B1,Mechelen,D,1,2011-10-22,A,Germinal,2,2,Germinal_Mechelen_2011
84,0,B1,St Truiden,A,1,2011-10-22,A,Lierse,0,2,Lierse_St Truiden_2011
85,0,B1,Club Brugge,H,0,2011-10-23,D,Kortrijk,2,1,Kortrijk_Club Brugge_2011
86,1,B1,Waregem,H,0,2011-10-23,H,Standard,1,0,Standard_Waregem_2011
87,1,B1,Anderlecht,A,0,2011-10-23,H,Westerlo,1,2,Westerlo_Anderlecht_2011
88,0,B1,Gent,D,0,2011-10-29,D,Bergen,1,1,Bergen_Gent_2011
89,1,B1,Genk,A,2,2011-10-29,A,Club Brugge,4,5,Club Brugge_Genk_2011
90,0,B1,Kortrijk,A,3,2011-10-29,A,Lokeren,1,4,Lokeren_Kortrijk_2011
91,0,B1,Westerlo,H,0,2011-10-29,D,Mechelen,1,0,Mechelen_Westerlo_2011
92,1,B1,Germinal,H,0,2011-10-29,H,Oud-Heverlee Leuven,3,2,Oud-Heverlee Leuven_Germinal_2011
93,0,B1,Cercle Brugge,D,1,2011-10-29,A,Waregem,1,1,Waregem_Cercle Brugge_2011
94,3,B1,Lierse,H,0,2011-10-30,H,Anderlecht,4,0,Anderlecht_Lierse_2011
95,0,B1,Standard,D,0,2011-10-30,D,St Truiden,1,1,St Truiden_Standard_2011
96,1,B1,Mechelen,H,0,2011-11-04,H,Gent,6,2,Gent_Mechelen_2011
97,0,B1,Kortrijk,D,0,2011-11-05,D,Genk,2,2,Genk_Kortrijk_2011
98,1,B1,Bergen,H,0,2011-11-05,H,Germinal,2,0,Germinal_Bergen_2011
99,2,B1,Oud-Heverlee Leuven,H,0,2011-11-05,H,Lierse,3,1,Lierse_Oud-Heverlee Leuven_2011
100,0,B1,St Truiden,D,0,2011-11-05,D,Waregem,0,0,Waregem_St Truiden_2011
101,0,B1,Lokeren,A,2,2011-11-05,A,Westerlo,2,4,Westerlo_Lokeren_2011
102,0,B1,Anderlecht,H,0,2011-11-06,D,Cercle Brugge,1,0,Cercle Brugge_Anderlecht_2011
103,1,B1,Club Brugge,H,0,2011-11-06,H,Standard,2,1,Standard_Club Brugge_2011
104,1,B1,Standard,A,3,2011-11-18,A,Oud-Heverlee Leuven,1,3,Oud-Heverlee Leuven_Standard_2011
105,1,B1,Lierse,H,0,2011-11-19,H,Bergen,2,1,Bergen_Lierse_2011
106,0,B1,Westerlo,H,0,2011-11-19,D,Genk,3,0,Genk_Westerlo_2011
107,0,B1,Gent,A,3,2011-11-19,A,Kortrijk,0,4,Kortrijk_Gent_2011
108,0,B1,Germinal,D,0,2011-11-19,D,Lokeren,1,1,Lokeren_Germinal_2011
109,0,B1,Waregem,D,0,2011-11-19,D,Mechelen,1,1,Mechelen_Waregem_2011
110,2,B1,St Truiden,H,0,2011-11-20,H,Anderlecht,3,1,Anderlecht_St Truiden_2011
111,0,B1,Cercle Brugge,H,0,2011-11-20,D,Club Brugge,1,0,Club Brugge_Cercle Brugge_2011
112,1,B1,Mechelen,H,0,2011-11-25,H,Standard,3,2,Standard_Mechelen_2011
113,0,B1,Lokeren,D,0,2011-11-26,D,Cercle Brugge,1,1,Cercle Brugge_Lokeren_2011
114,0,B1,Kortrijk,A,1,2011-11-26,A,Germinal,0,1,Germinal_Kortrijk_2011
115,0,B1,Club Brugge,A,0,2011-11-26,D,Lierse,0,1,Lierse_Club Brugge_2011
116,1,B1,Oud-Heverlee Leuven,H,0,2011-11-26,H,St Truiden,2,1,St Truiden_Oud-Heverlee Leuven_2011
117,0,B1,Anderlecht,A,0,2011-11-26,D,Waregem,2,3,Waregem_Anderlecht_2011
118,0,B1,Bergen,H,1,2011-11-26,A,Westerlo,2,1,Westerlo_Bergen_2011
119,0,B1,Genk,H,0,2011-11-27,D,Gent,2,0,Gent_Genk_2011
120,2,B1,Genk,H,0,2011-12-02,H,Germinal,2,0,Germinal_Genk_2011
121,0,B1,Kortrijk,A,1,2011-12-03,A,Cercle Brugge,1,2,Cercle Brugge_Kortrijk_2011
122,0,B1,Mechelen,D,1,2011-12-03,A,Lierse,2,2,Lierse_Mechelen_2011
123,0,B1,Bergen,A,2,2011-12-03,A,St Truiden,2,3,St Truiden_Bergen_2011
124,1,B1,Lokeren,D,0,2011-12-03,H,Waregem,1,1,Waregem_Lokeren_2011
125,0,B1,Club Brugge,A,0,2011-12-03,D,Westerlo,0,1,Westerlo_Club Brugge_2011
126,0,B1,Oud-Heverlee Leuven,D,0,2011-12-04,D,Anderlecht,0,0,Anderlecht_Oud-Heverlee Leuven_2011
127,0,B1,Gent,D,0,2011-12-04,D,Standard,0,0,Standard_Gent_2011
128,1,B1,Anderlecht,H,0,2011-12-09,H,Mechelen,2,1,Mechelen_Anderlecht_2011
129,0,B1,Cercle Brugge,A,1,2011-12-10,A,Bergen,0,2,Bergen_Cercle Brugge_2011
130,1,B1,Lierse,H,0,2011-12-10,H,Genk,4,0,Genk_Lierse_2011
131,0,B1,Germinal,A,0,2011-12-10,D,Gent,0,1,Gent_Germinal_2011
132,0,B1,Westerlo,H,0,2011-12-10,D,Kortrijk,1,0,Kortrijk_Westerlo_2011
133,0,B1,Standard,D,0,2011-12-10,D,Lokeren,1,1,Lokeren_Standard_2011
134,0,B1,Waregem,D,0,2011-12-10,D,Oud-Heverlee Leuven,2,2,Oud-Heverlee Leuven_Waregem_2011
135,0,B1,St Truiden,H,0,2011-12-11,D,Club Brugge,1,0,Club Brugge_St Truiden_2011
136,0,B1,Kortrijk,H,0,2011-12-17,D,Lierse,2,0,Lierse_Kortrijk_2011
137,0,B1,Mechelen,D,0,2011-12-17,D,St Truiden,0,0,St Truiden_Mechelen_2011
138,1,B1,Bergen,A,1,2011-12-17,D,Waregem,2,3,Waregem_Bergen_2011
139,2,B1,Germinal,H,0,2011-12-17,H,Westerlo,3,1,Westerlo_Germinal_2011
140,1,B1,Lokeren,H,0,2011-12-18,H,Anderlecht,3,2,Anderlecht_Lokeren_2011
141,0,B1,Gent,A,0,2011-12-18,D,Cercle Brugge,0,1,Cercle Brugge_Gent_2011
142,0,B1,Club Brugge,H,0,2011-12-18,D,Oud-Heverlee Leuven,3,1,Oud-Heverlee Leuven_Club Brugge_2011
143,0,B1,Genk,D,0,2011-12-18,D,Standard,0,0,Standard_Genk_2011
144,1,B1,Waregem,H,0,2011-12-26,H,Club Brugge,1,0,Club Brugge_Waregem_2011
145,3,B1,Cercle Brugge,H,2,2011-12-26,H,Genk,4,2,Genk_Cercle Brugge_2011
146,0,B1,Westerlo,H,1,2011-12-26,A,Gent,3,1,Gent_Westerlo_2011
147,0,B1,Lierse,D,0,2011-12-26,D,Germinal,0,0,Germinal_Lierse_2011
148,0,B1,Standard,H,0,2011-12-26,D,Kortrijk,2,0,Kortrijk_Standard_2011
149,0,B1,St Truiden,D,0,2011-12-26,D,Lokeren,0,0,Lokeren_St Truiden_2011
150,1,B1,Oud-Heverlee Leuven,D,1,2011-12-26,D,Mechelen,2,2,Mechelen_Oud-Heverlee Leuven_2011
151,0,B1,Anderlecht,D,1,2011-12-27,A,Bergen,1,1,Bergen_Anderlecht_2011
152,1,B1,Westerlo,H,0,2012-01-14,H,Cercle Brugge,3,1,Cercle Brugge_Westerlo_2011
153,1,B1,Gent,H,0,2012-01-14,H,Lierse,2,1,Lierse_Gent_2011
154,1,B1,Bergen,H,0,2012-01-14,H,Mechelen,4,1,Mechelen_Bergen_2011
155,0,B1,Lokeren,D,1,2012-01-14,A,Oud-Heverlee Leuven,1,1,Oud-Heverlee Leuven_Lokeren_2011
156,0,B1,Kortrijk,D,0,2012-01-14,D,St Truiden,0,0,St Truiden_Kortrijk_2011
157,3,B1,Germinal,H,0,2012-01-14,H,Standard,6,1,Standard_Germinal_2011
158,2,B1,Club Brugge,H,0,2012-01-15,H,Anderlecht,3,0,Anderlecht_Club Brugge_2011
159,0,B1,Genk,D,0,2012-01-15,D,Waregem,1,1,Waregem_Genk_2011
160,0,B1,St Truiden,H,1,2012-01-20,A,Genk,2,1,Genk_St Truiden_2011
161,2,B1,Oud-Heverlee Leuven,D,0,2012-01-21,H,Bergen,2,2,Bergen_Oud-Heverlee Leuven_2011
162,0,B1,Mechelen,A,1,2012-01-21,A,Club Brugge,0,1,Club Brugge_Mechelen_2011
163,0,B1,Waregem,D,0,2012-01-21,D,Gent,0,0,Gent_Waregem_2011
164,2,B1,Cercle Brugge,H,0,2012-01-21,H,Germinal,4,0,Germinal_Cercle Brugge_2011
165,0,B1,Anderlecht,A,1,2012-01-21,A,Kortrijk,0,1,Kortrijk_Anderlecht_2011
166,0,B1,Lierse,H,0,2012-01-21,D,Lokeren,2,0,Lokeren_Lierse_2011
167,0,B1,Standard,D,0,2012-01-22,D,Westerlo,0,0,Westerlo_Standard_2011
168,2,B1,Gent,H,1,2012-01-24,H,Anderlecht,3,1,Anderlecht_Gent_2011
169,1,B1,Lokeren,H,0,2012-01-25,H,Club Brugge,3,0,Club Brugge_Lokeren_2011
170,1,B1,Cercle Brugge,D,0,2012-01-25,H,Lierse,2,2,Lierse_Cercle Brugge_2011
171,0,B1,Genk,H,1,2012-01-25,A,Mechelen,3,2,Mechelen_Genk_2011
172,0,B1,Kortrijk,A,1,2012-01-25,A,Oud-Heverlee Leuven,0,2,Oud-Heverlee Leuven_Kortrijk_2011
173,0,B1,Westerlo,A,1,2012-01-25,A,St Truiden,0,3,St Truiden_Westerlo_2011
174,0,B1,Germinal,H,0,2012-01-25,D,Waregem,1,0,Waregem_Germinal_2011
175,2,B1,Bergen,H,0,2012-01-26,H,Standard,2,1,Standard_Bergen_2011
176,4,B1,Oud-Heverlee Leuven,H,0,2012-01-28,H,Genk,5,0,Genk_Oud-Heverlee Leuven_2011
177,4,B1,St Truiden,H,0,2012-01-28,H,Gent,6,0,Gent_St Truiden_2011
178,0,B1,Anderlecht,D,0,2012-01-28,D,Germinal,0,0,Germinal_Anderlecht_2011
179,0,B1,Waregem,D,0,2012-01-28,D,Kortrijk,0,0,Kortrijk_Waregem_2011
180,1,B1,Mechelen,H,1,2012-01-28,D,Lokeren,3,2,Lokeren_Mechelen_2011
181,0,B1,Lierse,A,2,2012-01-28,A,Westerlo,0,2,Westerlo_Lierse_2011
182,0,B1,Club Brugge,A,1,2012-01-29,A,Bergen,0,2,Bergen_Club Brugge_2011
183,0,B1,Standard,A,0,2012-01-29,D,Cercle Brugge,0,1,Cercle Brugge_Standard_2011
184,0,B1,Standard,A,1,2012-02-04,A,Lierse,0,2,Lierse_Standard_2011
185,0,B1,Bergen,H,1,2012-02-04,A,Lokeren,3,1,Lokeren_Bergen_2011
186,0,B1,Kortrijk,D,0,2012-02-04,D,Mechelen,0,0,Mechelen_Kortrijk_2011
187,1,B1,Gent,A,1,2012-02-04,D,Oud-Heverlee Leuven,2,3,Oud-Heverlee Leuven_Gent_2011
188,0,B1,Cercle Brugge,A,1,2012-02-04,A,St Truiden,0,1,St Truiden_Cercle Brugge_2011
189,2,B1,Westerlo,H,0,2012-02-04,H,Waregem,3,1,Waregem_Westerlo_2011
190,2,B1,Genk,H,1,2012-02-05,H,Anderlecht,4,2,Anderlecht_Genk_2011
191,4,B1,Germinal,H,1,2012-02-05,H,Club Brugge,5,1,Club Brugge_Germinal_2011
192,0,B1,Mechelen,H,0,2012-02-11,D,Cercle Brugge,1,0,Cercle Brugge_Mechelen_2011
193,0,B1,Lokeren,A,1,2012-02-11,A,Genk,0,1,Genk_Lokeren_2011
194,0,B1,St Truiden,H,1,2012-02-11,A,Germinal,3,2,Germinal_St Truiden_2011
195,2,B1,Bergen,D,0,2012-02-11,H,Kortrijk,2,2,Kortrijk_Bergen_2011
196,0,B1,Waregem,H,0,2012-02-11,D,Lierse,2,1,Lierse_Waregem_2011
197,1,B1,Oud-Heverlee Leuven,A,1,2012-02-11,D,Westerlo,1,3,Westerlo_Oud-Heverlee Leuven_2011
198,0,B1,Club Brugge,A,1,2012-02-12,A,Gent,1,3,Gent_Club Brugge_2011
199,1,B1,Anderlecht,A,0,2012-02-12,H,Standard,1,2,Standard_Anderlecht_2011
200,0,B1,Genk,A,1,2012-02-18,A,Bergen,1,2,Bergen_Genk_2011
201,1,B1,Gent,D,1,2012-02-18,D,Lokeren,1,1,Lokeren_Gent_2011
202,0,B1,Germinal,H,1,2012-02-18,A,Mechelen,2,1,Mechelen_Germinal_2011
203,1,B1,Cercle Brugge,A,1,2012-02-18,D,Oud-Heverlee Leuven,2,3,Oud-Heverlee Leuven_Cercle Brugge_2011
204,0,B1,Lierse,D,0,2012-02-18,D,St Truiden,1,1,St Truiden_Lierse_2011
205,0,B1,Westerlo,H,0,2012-02-19,D,Anderlecht,3,1,Anderlecht_Westerlo_2011
206,2,B1,Kortrijk,H,0,2012-02-19,H,Club Brugge,2,1,Club Brugge_Kortrijk_2011
207,2,B1,Standard,H,1,2012-02-19,H,Waregem,4,2,Waregem_Standard_2011
208,1,B1,Waregem,H,0,2012-02-25,H,Cercle Brugge,1,0,Cercle Brugge_Waregem_2011
209,0,B1,Bergen,H,0,2012-02-25,D,Gent,2,0,Gent_Bergen_2011
210,1,B1,Oud-Heverlee Leuven,H,0,2012-02-25,H,Germinal,2,1,Germinal_Oud-Heverlee Leuven_2011
211,1,B1,Lokeren,A,2,2012-02-25,A,Kortrijk,2,5,Kortrijk_Lokeren_2011
212,1,B1,Mechelen,A,2,2012-02-25,A,Westerlo,1,3,Westerlo_Mechelen_2011
213,0,B1,Club Brugge,H,0,2012-02-26,D,Genk,3,0,Genk_Club Brugge_2011
214,0,B1,Anderlecht,D,0,2012-02-26,D,Lierse,0,0,Lierse_Anderlecht_2011
215,0,B1,St Truiden,D,0,2012-02-26,D,Standard,0,0,Standard_St Truiden_2011
216,3,B1,Germinal,H,2,2012-03-03,H,Bergen,4,2,Bergen_Germinal_2011
217,2,B1,Genk,H,0,2012-03-03,H,Kortrijk,3,2,Kortrijk_Genk_2011
218,3,B1,Westerlo,H,0,2012-03-03,H,Lokeren,4,0,Lokeren_Westerlo_2011
219,0,B1,Gent,A,1,2012-03-03,A,Mechelen,0,2,Mechelen_Gent_2011
220,0,B1,Lierse,D,0,2012-03-03,D,Oud-Heverlee Leuven,0,0,Oud-Heverlee Leuven_Lierse_2011
221,1,B1,Waregem,H,0,2012-03-03,H,St Truiden,1,0,St Truiden_Waregem_2011
222,0,B1,Cercle Brugge,H,0,2012-03-04,D,Anderlecht,4,0,Anderlecht_Cercle Brugge_2011
223,1,B1,Standard,H,0,2012-03-04,H,Club Brugge,1,0,Club Brugge_Standard_2011
224,1,B1,Club Brugge,A,1,2012-03-18,D,Cercle Brugge,1,2,Cercle Brugge_Club Brugge_2011
225,1,B1,Kortrijk,H,0,2012-03-18,H,Gent,3,1,Gent_Kortrijk_2011
226,1,B1,Lokeren,D,0,2012-03-18,H,Germinal,2,2,Germinal_Lokeren_2011
227,1,B1,Bergen,D,0,2012-03-18,H,Lierse,1,1,Lierse_Bergen_2011
228,1,B1,Anderlecht,D,1,2012-03-18,D,St Truiden,2,2,St Truiden_Anderlecht_2011
229,1,B1,Oud-Heverlee Leuven,H,0,2012-03-18,H,Standard,4,0,Standard_Oud-Heverlee Leuven_2011
230,1,B1,Mechelen,H,0,2012-03-18,H,Waregem,2,0,Waregem_Mechelen_2011
231,3,B1,Genk,H,1,2012-03-18,H,Westerlo,3,2,Westerlo_Genk_2011
232,1,B1,Waregem,H,1,2012-03-21,D,Anderlecht,2,1,Anderlecht_Waregem_2011
233,2,B1,Westerlo,H,1,2012-03-21,H,Bergen,2,1,Bergen_Westerlo_2011
234,0,B1,Lierse,H,0,2012-03-21,D,Club Brugge,1,0,Club Brugge_Lierse_2011
235,0,B1,Gent,H,1,2012-03-21,A,Genk,3,1,Genk_Gent_2011
236,0,B1,Germinal,H,0,2012-03-21,D,Kortrijk,2,0,Kortrijk_Germinal_2011
237,1,B1,Cercle Brugge,H,0,2012-03-21,H,Lokeren,1,0,Lokeren_Cercle Brugge_2011
238,1,B1,Standard,A,0,2012-03-21,H,Mechelen,1,2,Mechelen_Standard_2011
239,1,B1,St Truiden,H,0,2012-03-21,H,Oud-Heverlee Leuven,3,1,Oud-Heverlee Leuven_St Truiden_2011
