,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,B1,Charleroi,H,0,2013-07-26,D,Club Brugge,2,0,Club Brugge_Charleroi_2013
1,1,B1,Cercle Brugge,D,0,2013-07-27,H,Bergen,1,1,Bergen_Cercle Brugge_2013
2,1,B1,Oostende,H,0,2013-07-27,H,Genk,3,0,Genk_Oostende_2013
3,0,B1,Oud-Heverlee Leuven,H,0,2013-07-27,D,Kortrijk,1,0,Kortrijk_Oud-Heverlee Leuven_2013
4,1,B1,Waregem,A,2,2013-07-27,A,Lierse,1,2,Lierse_Waregem_2013
5,0,B1,Gent,D,0,2013-07-27,D,Waasland-Beveren,1,1,Waasland-Beveren_Gent_2013
6,0,B1,Lokeren,A,1,2013-07-28,A,Anderlecht,2,3,Anderlecht_Lokeren_2013
7,0,B1,Standard,A,0,2013-07-28,D,Mechelen,0,2,Mechelen_Standard_2013
8,0,B1,Anderlecht,A,2,2013-08-02,A,Cercle Brugge,0,4,Cercle Brugge_Anderlecht_2013
9,0,B1,Waasland-Beveren,D,0,2013-08-03,D,Charleroi,1,1,Charleroi_Waasland-Beveren_2013
10,0,B1,Bergen,H,1,2013-08-03,A,Lokeren,2,1,Lokeren_Bergen_2013
11,0,B1,Genk,A,1,2013-08-03,A,Oud-Heverlee Leuven,1,4,Oud-Heverlee Leuven_Genk_2013
12,0,B1,Kortrijk,H,0,2013-08-03,D,Waregem,1,0,Waregem_Kortrijk_2013
13,0,B1,Mechelen,H,1,2013-08-04,A,Gent,2,1,Gent_Mechelen_2013
14,1,B1,Club Brugge,A,1,2013-08-04,D,Oostende,1,2,Oostende_Club Brugge_2013
15,2,B1,Lierse,H,0,2013-08-04,H,Standard,3,0,Standard_Lierse_2013
16,0,B1,Lokeren,D,0,2013-08-09,D,Kortrijk,3,3,Kortrijk_Lokeren_2013
17,1,B1,Charleroi,A,0,2013-08-10,H,Bergen,1,2,Bergen_Charleroi_2013
18,1,B1,Cercle Brugge,D,0,2013-08-10,H,Lierse,1,1,Lierse_Cercle Brugge_2013
19,0,B1,Oud-Heverlee Leuven,D,1,2013-08-10,A,Oostende,1,1,Oostende_Oud-Heverlee Leuven_2013
20,0,B1,Mechelen,D,0,2013-08-10,D,Waasland-Beveren,0,0,Waasland-Beveren_Mechelen_2013
21,2,B1,Gent,H,0,2013-08-11,H,Anderlecht,4,1,Anderlecht_Gent_2013
22,1,B1,Waregem,D,0,2013-08-11,H,Club Brugge,1,1,Club Brugge_Waregem_2013
23,0,B1,Standard,A,1,2013-08-11,A,Genk,0,2,Genk_Standard_2013
24,2,B1,Oostende,H,0,2013-08-17,H,Cercle Brugge,2,0,Cercle Brugge_Oostende_2013
25,1,B1,Kortrijk,A,2,2013-08-17,A,Charleroi,1,2,Charleroi_Kortrijk_2013
26,0,B1,Lierse,H,1,2013-08-17,A,Gent,2,1,Gent_Lierse_2013
27,1,B1,Genk,H,0,2013-08-17,H,Lokeren,3,1,Lokeren_Genk_2013
28,0,B1,Club Brugge,A,1,2013-08-17,A,Mechelen,1,2,Mechelen_Club Brugge_2013
29,1,B1,Bergen,H,0,2013-08-17,H,Waregem,2,0,Waregem_Bergen_2013
30,0,B1,Oud-Heverlee Leuven,H,0,2013-08-18,D,Standard,1,0,Standard_Oud-Heverlee Leuven_2013
31,0,B1,Anderlecht,A,0,2013-08-18,D,Waasland-Beveren,0,3,Waasland-Beveren_Anderlecht_2013
32,0,B1,Mechelen,A,1,2013-08-24,A,Kortrijk,1,2,Kortrijk_Mechelen_2013
33,0,B1,Waasland-Beveren,H,0,2013-08-24,D,Lierse,1,0,Lierse_Waasland-Beveren_2013
34,0,B1,Lokeren,H,0,2013-08-24,D,Oud-Heverlee Leuven,2,1,Oud-Heverlee Leuven_Lokeren_2013
35,2,B1,Charleroi,H,1,2013-08-25,H,Anderlecht,5,2,Anderlecht_Charleroi_2013
36,0,B1,Standard,A,1,2013-08-25,A,Bergen,0,2,Bergen_Standard_2013
37,1,B1,Gent,D,1,2013-08-25,D,Club Brugge,1,1,Club Brugge_Gent_2013
38,1,B1,Cercle Brugge,H,0,2013-08-25,H,Genk,1,0,Genk_Cercle Brugge_2013
39,1,B1,Waregem,D,1,2013-08-25,D,Oostende,1,1,Oostende_Waregem_2013
40,0,B1,Oud-Heverlee Leuven,D,0,2013-08-31,D,Cercle Brugge,1,1,Cercle Brugge_Oud-Heverlee Leuven_2013
41,1,B1,Bergen,H,0,2013-08-31,H,Gent,1,0,Gent_Bergen_2013
42,0,B1,Oostende,H,0,2013-08-31,D,Lokeren,1,0,Lokeren_Oostende_2013
43,0,B1,Lierse,D,0,2013-08-31,D,Mechelen,0,0,Mechelen_Lierse_2013
44,1,B1,Genk,D,1,2013-09-01,D,Charleroi,1,1,Charleroi_Genk_2013
45,0,B1,Kortrijk,H,0,2013-09-01,D,Standard,2,0,Standard_Kortrijk_2013
46,0,B1,Club Brugge,A,1,2013-09-01,A,Waasland-Beveren,1,2,Waasland-Beveren_Club Brugge_2013
47,1,B1,Anderlecht,H,1,2013-09-01,D,Waregem,4,3,Waregem_Anderlecht_2013
48,4,B1,Mechelen,H,0,2013-09-14,H,Anderlecht,5,0,Anderlecht_Mechelen_2013
49,1,B1,Waasland-Beveren,D,0,2013-09-14,H,Bergen,1,1,Bergen_Waasland-Beveren_2013
50,1,B1,Lierse,H,0,2013-09-14,H,Club Brugge,4,1,Club Brugge_Lierse_2013
51,1,B1,Gent,H,0,2013-09-14,H,Kortrijk,3,0,Kortrijk_Gent_2013
52,2,B1,Cercle Brugge,H,0,2013-09-14,H,Lokeren,3,0,Lokeren_Cercle Brugge_2013
53,0,B1,Charleroi,D,0,2013-09-14,D,Oud-Heverlee Leuven,0,0,Oud-Heverlee Leuven_Charleroi_2013
54,1,B1,Waregem,H,1,2013-09-15,D,Genk,5,2,Genk_Waregem_2013
55,1,B1,Standard,A,3,2013-09-15,A,Oostende,2,4,Oostende_Standard_2013
56,0,B1,Cercle Brugge,H,0,2013-09-21,D,Charleroi,2,0,Charleroi_Cercle Brugge_2013
57,0,B1,Oostende,D,0,2013-09-21,D,Gent,1,1,Gent_Oostende_2013
