,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,2,B1,Gent,H,0,2006-07-28,H,Club Brugge,5,0,Club Brugge_Gent_2006
1,0,B1,Lierse,D,0,2006-07-29,D,Charleroi,0,0,Charleroi_Lierse_2006
2,0,B1,Bergen,H,0,2006-07-29,D,FC Brussels,1,0,FC Brussels_Bergen_2006
3,2,B1,Waregem,H,0,2006-07-29,H,Genk,3,1,Genk_Waregem_2006
4,1,B1,Beveren,H,0,2006-07-29,H,Germinal,1,0,Germinal_Beveren_2006
5,2,B1,Cercle Brugge,H,0,2006-07-29,H,Mouscron,2,1,Mouscron_Cercle Brugge_2006
6,2,B1,Standard,H,1,2006-07-30,H,Lokeren,2,1,Lokeren_Standard_2006
7,0,B1,Anderlecht,A,0,2006-07-30,D,St Truiden,2,4,St Truiden_Anderlecht_2006
8,0,B1,Roeselare,H,0,2006-07-30,D,Westerlo,2,1,Westerlo_Roeselare_2006
9,1,B1,Charleroi,A,1,2006-08-04,D,Standard,1,2,Standard_Charleroi_2006
10,0,B1,Germinal,H,0,2006-08-05,D,Anderlecht,1,0,Anderlecht_Germinal_2006
11,0,B1,St Truiden,H,0,2006-08-05,D,Bergen,2,0,Bergen_St Truiden_2006
12,0,B1,Westerlo,A,2,2006-08-05,A,Beveren,0,3,Beveren_Westerlo_2006
13,0,B1,Lokeren,D,0,2006-08-05,D,Cercle Brugge,0,0,Cercle Brugge_Lokeren_2006
14,1,B1,Mouscron,A,1,2006-08-05,D,Gent,1,3,Gent_Mouscron_2006
15,0,B1,Genk,A,2,2006-08-05,A,Lierse,0,3,Lierse_Genk_2006
16,0,B1,FC Brussels,A,0,2006-08-05,D,Waregem,0,1,Waregem_FC Brussels_2006
17,2,B1,Club Brugge,H,0,2006-08-06,H,Roeselare,3,2,Roeselare_Club Brugge_2006
18,2,B1,Cercle Brugge,H,0,2006-08-19,H,Charleroi,2,1,Charleroi_Cercle Brugge_2006
19,1,B1,Beveren,H,0,2006-08-19,H,Club Brugge,2,0,Club Brugge_Beveren_2006
20,1,B1,St Truiden,D,1,2006-08-19,D,FC Brussels,2,2,FC Brussels_St Truiden_2006
21,1,B1,Standard,D,1,2006-08-19,D,Genk,1,1,Genk_Standard_2006
22,0,B1,Bergen,H,0,2006-08-19,D,Germinal,2,1,Germinal_Bergen_2006
23,2,B1,Roeselare,D,0,2006-08-19,H,Mouscron,2,2,Mouscron_Roeselare_2006
24,1,B1,Lierse,H,1,2006-08-19,D,Waregem,2,1,Waregem_Lierse_2006
25,1,B1,Gent,D,1,2006-08-20,D,Lokeren,1,1,Lokeren_Gent_2006
26,1,B1,Anderlecht,A,2,2006-08-20,A,Westerlo,3,4,Westerlo_Anderlecht_2006
27,0,B1,Westerlo,D,0,2006-08-26,D,Bergen,1,1,Bergen_Westerlo_2006
28,1,B1,Mouscron,H,0,2006-08-26,H,Beveren,3,1,Beveren_Mouscron_2006
29,0,B1,Genk,A,0,2006-08-26,D,Cercle Brugge,0,1,Cercle Brugge_Genk_2006
