,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,2,B1,Mouscron,H,0,2005-08-05,H,Club Brugge,2,0,Club Brugge_Mouscron_2005
1,3,B1,Louvieroise,H,0,2005-08-06,H,Anderlecht,6,0,Anderlecht_Louvieroise_2005
2,0,B1,FC Brussels,A,1,2005-08-06,A,Beveren,0,2,Beveren_FC Brussels_2005
3,1,B1,Waregem,A,1,2005-08-06,D,Gent,1,3,Gent_Waregem_2005
4,0,B1,Genk,D,0,2005-08-06,D,Lokeren,1,1,Lokeren_Genk_2005
5,1,B1,Roeselare,H,0,2005-08-06,H,St Truiden,1,0,St Truiden_Roeselare_2005
6,2,B1,Lierse,H,1,2005-08-06,H,Standard,3,1,Standard_Lierse_2005
7,2,B1,Cercle Brugge,H,0,2005-08-06,H,Westerlo,2,0,Westerlo_Cercle Brugge_2005
8,0,B1,Germinal,H,0,2005-08-07,D,Charleroi,2,0,Charleroi_Germinal_2005
9,0,B1,Gent,D,1,2005-08-12,A,Louvieroise,1,1,Louvieroise_Gent_2005
10,1,B1,Club Brugge,D,1,2005-08-13,D,FC Brussels,1,1,FC Brussels_Club Brugge_2005
11,0,B1,Westerlo,A,0,2005-08-13,D,Germinal,0,1,Germinal_Westerlo_2005
12,0,B1,Lokeren,A,0,2005-08-13,D,Mouscron,0,2,Mouscron_Lokeren_2005
13,0,B1,Anderlecht,A,1,2005-08-14,A,Cercle Brugge,0,2,Cercle Brugge_Anderlecht_2005
14,0,B1,Charleroi,D,0,2005-08-14,D,Genk,0,0,Genk_Charleroi_2005
15,1,B1,St Truiden,H,0,2005-08-14,H,Lierse,1,0,Lierse_St Truiden_2005
16,1,B1,Beveren,H,0,2005-08-14,H,Roeselare,1,0,Roeselare_Beveren_2005
17,1,B1,Standard,A,0,2005-08-14,H,Waregem,1,2,Waregem_Standard_2005
18,2,B1,Germinal,H,1,2005-08-20,H,Anderlecht,3,1,Anderlecht_Germinal_2005
19,2,B1,Lierse,H,1,2005-08-20,H,Beveren,4,1,Beveren_Lierse_2005
20,0,B1,Mouscron,H,0,2005-08-20,D,Charleroi,1,0,Charleroi_Mouscron_2005
21,1,B1,Roeselare,H,0,2005-08-20,H,Club Brugge,1,0,Club Brugge_Roeselare_2005
22,0,B1,Cercle Brugge,H,0,2005-08-20,D,Gent,1,0,Gent_Cercle Brugge_2005
23,0,B1,Louvieroise,D,0,2005-08-20,D,Waregem,0,0,Waregem_Louvieroise_2005
24,1,B1,Genk,D,1,2005-08-20,D,Westerlo,1,1,Westerlo_Genk_2005
25,1,B1,FC Brussels,H,0,2005-08-21,H,Lokeren,1,0,Lokeren_FC Brussels_2005
26,0,B1,St Truiden,H,0,2005-08-21,D,Standard,2,0,Standard_St Truiden_2005
27,1,B1,Beveren,H,0,2005-08-26,H,St Truiden,1,0,St Truiden_Beveren_2005
28,0,B1,Waregem,A,2,2005-08-27,A,Cercle Brugge,2,4,Cercle Brugge_Waregem_2005
