,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,2,B1,Charleroi,H,0,2014-07-25,H,Standard,3,0,Standard_Charleroi_2014
1,0,B1,Gent,D,0,2014-07-26,D,Cercle Brugge,0,0,Cercle Brugge_Gent_2014
2,2,B1,Oostende,H,0,2014-07-26,H,Lierse,2,0,Lierse_Oostende_2014
3,0,B1,Club Brugge,A,0,2014-07-26,D,Waasland-Beveren,0,2,Waasland-Beveren_Club Brugge_2014
4,1,B1,Lokeren,H,0,2014-07-26,H,Westerlo,1,0,Westerlo_Lokeren_2014
5,1,B1,Mouscron-Peruwelz,H,0,2014-07-27,H,Anderlecht,3,1,Anderlecht_Mouscron-Peruwelz_2014
6,3,B1,Genk,H,1,2014-07-27,H,Mechelen,3,1,Mechelen_Genk_2014
7,0,B1,Kortrijk,H,0,2014-07-27,D,Waregem,2,0,Waregem_Kortrijk_2014
8,0,B1,Anderlecht,A,0,2014-08-01,D,Oostende,0,2,Oostende_Anderlecht_2014
9,2,B1,Westerlo,A,1,2014-08-02,H,Charleroi,2,3,Charleroi_Westerlo_2014
10,1,B1,Cercle Brugge,D,1,2014-08-02,D,Genk,1,1,Genk_Cercle Brugge_2014
11,1,B1,Standard,A,1,2014-08-02,D,Kortrijk,2,3,Kortrijk_Standard_2014
12,1,B1,Waasland-Beveren,H,0,2014-08-02,H,Mouscron-Peruwelz,1,0,Mouscron-Peruwelz_Waasland-Beveren_2014
13,1,B1,Lierse,H,0,2014-08-03,H,Club Brugge,1,0,Club Brugge_Lierse_2014
14,0,B1,Mechelen,H,1,2014-08-03,A,Gent,3,1,Gent_Mechelen_2014
15,1,B1,Waregem,H,1,2014-08-03,D,Lokeren,2,1,Lokeren_Waregem_2014
16,0,B1,Lokeren,D,0,2014-08-08,D,Genk,0,0,Genk_Lokeren_2014
17,0,B1,Oostende,A,1,2014-08-09,A,Cercle Brugge,0,1,Cercle Brugge_Oostende_2014
18,1,B1,Mouscron-Peruwelz,D,0,2014-08-09,H,Lierse,2,2,Lierse_Mouscron-Peruwelz_2014
19,1,B1,Kortrijk,A,0,2014-08-09,H,Mechelen,1,2,Mechelen_Kortrijk_2014
20,0,B1,Westerlo,D,0,2014-08-09,D,Waasland-Beveren,1,1,Waasland-Beveren_Westerlo_2014
21,1,B1,Charleroi,H,0,2014-08-10,H,Anderlecht,1,0,Anderlecht_Charleroi_2014
22,0,B1,Gent,A,1,2014-08-10,A,Standard,0,1,Standard_Gent_2014
23,0,B1,Club Brugge,D,0,2014-08-10,D,Waregem,1,1,Waregem_Club Brugge_2014
24,1,B1,Cercle Brugge,D,0,2014-08-15,H,Club Brugge,1,1,Club Brugge_Cercle Brugge_2014
25,3,B1,Standard,H,2,2014-08-15,H,Mouscron-Peruwelz,5,2,Mouscron-Peruwelz_Standard_2014
26,1,B1,Waasland-Beveren,D,0,2014-08-16,H,Charleroi,2,2,Charleroi_Waasland-Beveren_2014
27,1,B1,Genk,D,0,2014-08-16,H,Kortrijk,1,1,Kortrijk_Genk_2014
28,2,B1,Lierse,H,0,2014-08-16,H,Lokeren,2,0,Lokeren_Lierse_2014
29,0,B1,Mechelen,H,0,2014-08-16,D,Oostende,2,0,Oostende_Mechelen_2014
30,0,B1,Waregem,H,1,2014-08-17,A,Gent,3,1,Gent_Waregem_2014
31,2,B1,Anderlecht,D,0,2014-08-17,H,Westerlo,2,2,Westerlo_Anderlecht_2014
32,2,B1,Gent,H,2,2014-08-22,D,Genk,3,2,Genk_Gent_2014
33,0,B1,Oostende,A,0,2014-08-23,D,Kortrijk,0,2,Kortrijk_Oostende_2014
34,0,B1,Charleroi,A,0,2014-08-23,D,Lierse,0,2,Lierse_Charleroi_2014
35,1,B1,Westerlo,D,2,2014-08-23,A,Standard,2,2,Standard_Westerlo_2014
36,0,B1,Mouscron-Peruwelz,D,1,2014-08-23,A,Waregem,1,1,Waregem_Mouscron-Peruwelz_2014
37,0,B1,Waasland-Beveren,H,0,2014-08-24,D,Anderlecht,1,0,Anderlecht_Waasland-Beveren_2014
38,1,B1,Lokeren,H,0,2014-08-24,H,Cercle Brugge,1,0,Cercle Brugge_Lokeren_2014
39,1,B1,Club Brugge,H,1,2014-08-24,D,Mechelen,3,1,Mechelen_Club Brugge_2014
40,0,B1,Kortrijk,A,1,2014-08-29,A,Gent,0,1,Gent_Kortrijk_2014
41,3,B1,Cercle Brugge,H,0,2014-08-30,H,Mouscron-Peruwelz,4,0,Mouscron-Peruwelz_Cercle Brugge_2014
42,0,B1,Genk,D,0,2014-08-30,D,Oostende,1,1,Oostende_Genk_2014
43,2,B1,Lierse,H,0,2014-08-30,H,Waasland-Beveren,2,0,Waasland-Beveren_Lierse_2014
44,0,B1,Waregem,D,2,2014-08-30,A,Westerlo,2,2,Westerlo_Waregem_2014
45,0,B1,Mechelen,H,0,2014-08-31,D,Charleroi,2,0,Charleroi_Mechelen_2014
46,0,B1,Anderlecht,D,2,2014-08-31,A,Club Brugge,2,2,Club Brugge_Anderlecht_2014
47,0,B1,Standard,D,1,2014-08-31,A,Lokeren,1,1,Lokeren_Standard_2014
48,1,B1,Charleroi,H,0,2014-09-13,H,Cercle Brugge,1,0,Cercle Brugge_Charleroi_2014
49,1,B1,Anderlecht,D,0,2014-09-13,H,Lierse,2,2,Lierse_Anderlecht_2014
50,2,B1,Westerlo,H,1,2014-09-13,H,Mechelen,5,2,Mechelen_Westerlo_2014
51,1,B1,Oostende,A,0,2014-09-13,H,Standard,3,5,Standard_Oostende_2014
52,1,B1,Waasland-Beveren,A,1,2014-09-13,D,Waregem,1,4,Waregem_Waasland-Beveren_2014
53,1,B1,Club Brugge,D,1,2014-09-14,D,Genk,1,1,Genk_Club Brugge_2014
54,0,B1,Mouscron-Peruwelz,H,0,2014-09-14,D,Gent,1,0,Gent_Mouscron-Peruwelz_2014
55,2,B1,Lokeren,A,2,2014-09-14,D,Kortrijk,2,3,Kortrijk_Lokeren_2014
56,1,B1,Waregem,H,0,2014-09-19,H,Charleroi,2,1,Charleroi_Waregem_2014
57,2,B1,Cercle Brugge,H,1,2014-09-20,H,Anderlecht,3,2,Anderlecht_Cercle Brugge_2014
58,0,B1,Genk,A,0,2014-09-20,D,Mouscron-Peruwelz,1,2,Mouscron-Peruwelz_Genk_2014
59,1,B1,Gent,A,1,2014-09-20,D,Oostende,1,3,Oostende_Gent_2014
60,3,B1,Lierse,H,1,2014-09-20,H,Westerlo,6,1,Westerlo_Lierse_2014
61,1,B1,Kortrijk,H,0,2014-09-21,H,Club Brugge,5,0,Club Brugge_Kortrijk_2014
62,1,B1,Mechelen,H,1,2014-09-21,D,Lokeren,3,2,Lokeren_Mechelen_2014
63,0,B1,Standard,A,0,2014-09-21,D,Waasland-Beveren,0,2,Waasland-Beveren_Standard_2014
64,0,B1,Westerlo,A,0,2014-09-27,D,Cercle Brugge,1,2,Cercle Brugge_Westerlo_2014
65,0,B1,Charleroi,D,0,2014-09-27,D,Genk,1,1,Genk_Charleroi_2014
66,2,B1,Mouscron-Peruwelz,H,0,2014-09-27,H,Kortrijk,3,0,Kortrijk_Mouscron-Peruwelz_2014
67,1,B1,Waasland-Beveren,H,0,2014-09-27,H,Mechelen,2,0,Mechelen_Waasland-Beveren_2014
68,0,B1,Anderlecht,A,1,2014-09-27,A,Waregem,0,2,Waregem_Anderlecht_2014
69,0,B1,Lokeren,D,1,2014-09-28,A,Gent,1,1,Gent_Lokeren_2014
70,1,B1,Club Brugge,D,1,2014-09-28,D,Oostende,2,2,Oostende_Club Brugge_2014
71,2,B1,Lierse,D,0,2014-09-28,H,Standard,2,2,Standard_Lierse_2014
72,0,B1,Gent,D,0,2014-10-03,D,Westerlo,0,0,Westerlo_Gent_2014
73,0,B1,Kortrijk,A,2,2014-10-04,A,Charleroi,0,2,Charleroi_Kortrijk_2014
74,1,B1,Waregem,H,1,2014-10-04,D,Lierse,3,1,Lierse_Waregem_2014
75,0,B1,Mechelen,D,0,2014-10-04,D,Mouscron-Peruwelz,1,1,Mouscron-Peruwelz_Mechelen_2014
76,0,B1,Cercle Brugge,H,0,2014-10-04,D,Waasland-Beveren,1,0,Waasland-Beveren_Cercle Brugge_2014
77,0,B1,Genk,D,0,2014-10-05,D,Anderlecht,0,0,Anderlecht_Genk_2014
78,1,B1,Standard,H,0,2014-10-05,H,Club Brugge,3,0,Club Brugge_Standard_2014
79,0,B1,Oostende,H,1,2014-10-05,A,Lokeren,3,1,Lokeren_Oostende_2014
80,1,B1,Lierse,A,1,2014-10-18,D,Cercle Brugge,1,2,Cercle Brugge_Lierse_2014
81,1,B1,Charleroi,D,1,2014-10-18,D,Gent,2,2,Gent_Charleroi_2014
82,1,B1,Waasland-Beveren,H,0,2014-10-18,H,Kortrijk,2,1,Kortrijk_Waasland-Beveren_2014
