,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0,B1,Waregem,D,1,2010-07-30,A,Standard,1,1,Standard_Waregem_2010
1,0,B1,Eupen,H,1,2010-07-31,A,Anderlecht,4,1,Anderlecht_Eupen_2010
2,0,B1,Club Brugge,H,0,2010-07-31,D,Kortrijk,1,0,Kortrijk_Club Brugge_2010
3,0,B1,Lokeren,H,0,2010-07-31,D,Mechelen,2,0,Mechelen_Lokeren_2010
4,1,B1,Lierse,H,0,2010-07-31,H,St Truiden,1,0,St Truiden_Lierse_2010
5,0,B1,Gent,A,0,2010-07-31,D,Westerlo,0,1,Westerlo_Gent_2010
6,1,B1,Charleroi,D,0,2010-08-01,H,Cercle Brugge,1,1,Cercle Brugge_Charleroi_2010
7,1,B1,Germinal,H,1,2010-08-01,D,Genk,2,1,Genk_Germinal_2010
8,1,B1,Standard,A,2,2010-08-06,A,Lierse,1,4,Lierse_Standard_2010
9,0,B1,Anderlecht,D,0,2010-08-07,D,Charleroi,0,0,Charleroi_Anderlecht_2010
10,4,B1,St Truiden,H,1,2010-08-07,H,Club Brugge,4,1,Club Brugge_St Truiden_2010
11,0,B1,Westerlo,A,0,2010-08-07,D,Eupen,0,1,Eupen_Westerlo_2010
12,0,B1,Kortrijk,D,0,2010-08-07,D,Lokeren,1,1,Lokeren_Kortrijk_2010
13,1,B1,Mechelen,A,1,2010-08-07,D,Waregem,1,2,Waregem_Mechelen_2010
14,0,B1,Genk,A,2,2010-08-08,A,Gent,0,4,Gent_Genk_2010
15,0,B1,Cercle Brugge,D,0,2010-08-08,D,Germinal,0,0,Germinal_Cercle Brugge_2010
16,1,B1,Germinal,H,0,2010-08-14,H,Anderlecht,4,0,Anderlecht_Germinal_2010
17,0,B1,Eupen,H,1,2010-08-14,A,Gent,2,1,Gent_Eupen_2010
18,0,B1,St Truiden,H,0,2010-08-14,D,Kortrijk,2,0,Kortrijk_St Truiden_2010
19,0,B1,Lierse,H,0,2010-08-14,D,Mechelen,1,0,Mechelen_Lierse_2010
20,0,B1,Lokeren,D,1,2010-08-14,A,Standard,3,3,Standard_Lokeren_2010
21,0,B1,Waregem,D,0,2010-08-14,D,Westerlo,1,1,Westerlo_Waregem_2010
22,1,B1,Club Brugge,H,0,2010-08-15,H,Cercle Brugge,3,1,Cercle Brugge_Club Brugge_2010
23,4,B1,Charleroi,H,0,2010-08-15,H,Genk,5,0,Genk_Charleroi_2010
24,1,B1,Standard,H,0,2010-08-20,H,St Truiden,1,0,St Truiden_Standard_2010
25,0,B1,Westerlo,D,0,2010-08-21,D,Germinal,0,0,Germinal_Westerlo_2010
26,0,B1,Kortrijk,A,1,2010-08-21,A,Lierse,1,2,Lierse_Kortrijk_2010
27,0,B1,Anderlecht,A,1,2010-08-21,A,Lokeren,0,3,Lokeren_Anderlecht_2010
28,1,B1,Cercle Brugge,H,0,2010-08-21,H,Waregem,4,0,Waregem_Cercle Brugge_2010
29,1,B1,Gent,A,2,2010-08-22,A,Charleroi,1,3,Charleroi_Gent_2010
30,0,B1,Mechelen,A,2,2010-08-22,A,Club Brugge,1,2,Club Brugge_Mechelen_2010
31,0,B1,Genk,A,2,2010-08-22,A,Eupen,1,4,Eupen_Genk_2010
32,0,B1,Waregem,D,0,2010-08-28,D,Anderlecht,0,0,Anderlecht_Waregem_2010
33,0,B1,Lokeren,D,1,2010-08-28,A,Cercle Brugge,1,1,Cercle Brugge_Lokeren_2010
34,0,B1,Eupen,H,0,2010-08-28,D,Charleroi,2,0,Charleroi_Eupen_2010
35,0,B1,St Truiden,D,0,2010-08-28,D,Mechelen,0,0,Mechelen_St Truiden_2010
36,0,B1,Kortrijk,H,0,2010-08-28,D,Standard,1,0,Standard_Kortrijk_2010
37,2,B1,Lierse,H,0,2010-08-29,H,Genk,4,1,Genk_Lierse_2010
38,0,B1,Germinal,H,0,2010-08-29,D,Gent,1,0,Gent_Germinal_2010
39,0,B1,Club Brugge,A,1,2010-08-29,A,Westerlo,1,2,Westerlo_Club Brugge_2010
40,0,B1,Anderlecht,A,2,2010-09-10,A,St Truiden,0,2,St Truiden_Anderlecht_2010
41,0,B1,Charleroi,H,0,2010-09-11,D,Germinal,1,0,Germinal_Charleroi_2010
42,1,B1,Mechelen,H,0,2010-09-11,H,Kortrijk,1,0,Kortrijk_Mechelen_2010
43,1,B1,Gent,D,2,2010-09-11,A,Lierse,2,2,Lierse_Gent_2010
44,1,B1,Cercle Brugge,H,0,2010-09-11,H,Standard,2,0,Standard_Cercle Brugge_2010
45,0,B1,Eupen,D,0,2010-09-11,D,Waregem,0,0,Waregem_Eupen_2010
46,0,B1,Genk,D,1,2010-09-12,A,Club Brugge,2,2,Club Brugge_Genk_2010
47,0,B1,Westerlo,H,1,2010-09-12,A,Lokeren,3,1,Lokeren_Westerlo_2010
48,0,B1,Standard,H,0,2010-09-17,D,Mechelen,1,0,Mechelen_Standard_2010
49,2,B1,St Truiden,H,2,2010-09-18,D,Cercle Brugge,4,2,Cercle Brugge_St Truiden_2010
50,0,B1,Germinal,A,1,2010-09-18,A,Eupen,0,1,Eupen_Germinal_2010
51,3,B1,Lokeren,H,0,2010-09-18,H,Genk,3,1,Genk_Lokeren_2010
52,1,B1,Lierse,H,0,2010-09-18,H,Westerlo,2,0,Westerlo_Lierse_2010
53,2,B1,Kortrijk,H,0,2010-09-19,H,Anderlecht,3,0,Anderlecht_Kortrijk_2010
54,0,B1,Club Brugge,A,1,2010-09-19,A,Charleroi,0,5,Charleroi_Club Brugge_2010
55,2,B1,Waregem,H,1,2010-09-19,H,Gent,5,3,Gent_Waregem_2010
56,0,B1,Genk,A,0,2010-09-21,D,St Truiden,0,2,St Truiden_Genk_2010
57,0,B1,Eupen,H,0,2010-09-22,D,Club Brugge,4,0,Club Brugge_Eupen_2010
