,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,0.0,B1,Anderlecht,A,0.0,2007-08-03,D,Mechelen,0,1,Mechelen_Anderlecht_2007
1,1.0,B1,Roeselare,D,0.0,2007-08-04,H,Charleroi,1,1,Charleroi_Roeselare_2007
2,1.0,B1,Bergen,H,1.0,2007-08-04,D,Club Brugge,2,1,Club Brugge_Bergen_2007
3,0.0,B1,Germinal,A,0.0,2007-08-04,D,Dender,1,2,Dender_Germinal_2007
4,0.0,B1,Westerlo,A,0.0,2007-08-04,D,FC Brussels,0,1,FC Brussels_Westerlo_2007
5,3.0,B1,Cercle Brugge,H,1.0,2007-08-04,H,Genk,3,1,Genk_Cercle Brugge_2007
6,1.0,B1,St Truiden,H,0.0,2007-08-04,H,Lokeren,2,1,Lokeren_St Truiden_2007
7,1.0,B1,Gent,A,2.0,2007-08-05,A,Mouscron,1,4,Mouscron_Gent_2007
8,1.0,B1,Standard,A,1.0,2007-08-05,D,Waregem,1,4,Waregem_Standard_2007
9,1.0,B1,Charleroi,H,0.0,2007-08-10,H,Westerlo,1,0,Westerlo_Charleroi_2007
10,0.0,B1,Lokeren,H,0.0,2007-08-11,D,Anderlecht,1,0,Anderlecht_Lokeren_2007
11,0.0,B1,Mechelen,D,0.0,2007-08-11,D,Bergen,1,1,Bergen_Mechelen_2007
12,1.0,B1,Waregem,H,0.0,2007-08-11,H,Cercle Brugge,2,0,Cercle Brugge_Waregem_2007
13,1.0,B1,Genk,H,0.0,2007-08-11,H,Gent,5,0,Gent_Genk_2007
14,2.0,B1,Dender,H,0.0,2007-08-11,H,Roeselare,3,1,Roeselare_Dender_2007
15,0.0,B1,Mouscron,A,0.0,2007-08-11,D,St Truiden,0,2,St Truiden_Mouscron_2007
16,2.0,B1,FC Brussels,H,0.0,2007-08-11,H,Standard,4,1,Standard_FC Brussels_2007
17,0.0,B1,Club Brugge,A,0.0,2007-08-12,D,Germinal,0,1,Germinal_Club Brugge_2007
18,1.0,B1,St Truiden,H,2.0,2007-08-17,A,Club Brugge,3,2,Club Brugge_St Truiden_2007
19,0.0,B1,Mechelen,H,0.0,2007-08-18,D,Charleroi,1,0,Charleroi_Mechelen_2007
20,2.0,B1,Anderlecht,D,2.0,2007-08-18,D,Dender,2,2,Dender_Anderlecht_2007
21,0.0,B1,Gent,A,0.0,2007-08-18,D,FC Brussels,0,2,FC Brussels_Gent_2007
22,0.0,B1,Roeselare,D,0.0,2007-08-18,D,Genk,0,0,Genk_Roeselare_2007
23,0.0,B1,Germinal,D,0.0,2007-08-18,D,Lokeren,0,0,Lokeren_Germinal_2007
24,2.0,B1,Bergen,H,1.0,2007-08-18,H,Mouscron,3,1,Mouscron_Bergen_2007
25,1.0,B1,Westerlo,H,0.0,2007-08-18,H,Waregem,1,0,Waregem_Westerlo_2007
26,3.0,B1,Cercle Brugge,H,1.0,2007-08-19,H,Standard,4,1,Standard_Cercle Brugge_2007
27,2.0,B1,FC Brussels,H,0.0,2007-08-25,H,Anderlecht,3,0,Anderlecht_FC Brussels_2007
28,0.0,B1,Lokeren,A,1.0,2007-08-25,A,Bergen,0,1,Bergen_Lokeren_2007
29,1.0,B1,Dender,H,0.0,2007-08-25,H,Cercle Brugge,3,0,Cercle Brugge_Dender_2007
30,1.0,B1,Waregem,D,1.0,2007-08-25,D,Gent,1,1,Gent_Waregem_2007
31,0.0,B1,Genk,A,1.0,2007-08-25,A,Germinal,1,2,Germinal_Genk_2007
32,0.0,B1,Standard,A,2.0,2007-08-25,A,Roeselare,0,4,Roeselare_Standard_2007
33,0.0,B1,Mouscron,A,0.0,2007-08-25,D,Westerlo,0,2,Westerlo_Mouscron_2007
34,0.0,B1,Charleroi,A,1.0,2007-08-26,A,St Truiden,1,3,St Truiden_Charleroi_2007
35,0.0,B1,Club Brugge,D,1.0,2007-08-27,A,Mechelen,1,1,Mechelen_Club Brugge_2007
36,1.0,B1,Bergen,H,1.0,2007-08-31,D,Charleroi,3,1,Charleroi_Bergen_2007
37,2.0,B1,Gent,H,0.0,2007-09-01,H,Cercle Brugge,4,1,Cercle Brugge_Gent_2007
38,0.0,B1,St Truiden,H,0.0,2007-09-01,D,Dender,1,0,Dender_St Truiden_2007
39,0.0,B1,Roeselare,D,0.0,2007-09-01,D,FC Brussels,0,0,FC Brussels_Roeselare_2007
40,0.0,B1,Westerlo,H,0.0,2007-09-01,D,Genk,1,0,Genk_Westerlo_2007
