Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2020-09-18,Guimaraes_Belenenses_2020,Belenenses,1,1,1,1
2020-09-18,Famalicao_Benfica_2020,Benfica,1,1,1,1
2020-09-18,Guimaraes_Belenenses_2020,Guimaraes,1,1,1,1
2020-09-18,Famalicao_Benfica_2020,Famalicao,1,1,1,1
2020-09-19,Nacional_Boavista_2020,Nacional,1,1,1,1
2020-09-19,Porto_Sp Braga_2020,Sp Braga,1,1,1,1
2020-09-19,Nacional_Boavista_2020,Boavista,1,1,1,1
2020-09-19,Porto_Sp Braga_2020,Porto,1,1,1,1
2020-09-20,Santa Clara_Maritimo_2020,Santa Clara,1,1,1,1
2020-09-20,Santa Clara_Maritimo_2020,Maritimo,1,1,1,1
2020-09-20,Tondela_Rio Ave_2020,Tondela,1,1,1,1
2020-09-20,Tondela_Rio Ave_2020,Rio Ave,1,1,1,1
2020-09-20,Moreirense_Farense_2020,Moreirense,1,1,1,1
2020-09-20,Moreirense_Farense_2020,Farense,1,1,1,1
2020-09-21,Portimonense_Pacos Ferreira_2020,Portimonense,1,1,1,1
2020-09-21,Portimonense_Pacos Ferreira_2020,Pacos Ferreira,1,1,1,1
2020-09-25,Sp Braga_Santa Clara_2020,Sp Braga,1,1,2,2
2020-09-25,Sp Braga_Santa Clara_2020,Santa Clara,1,1,2,2
2020-09-26,Boavista_Porto_2020,Porto,1,1,2,2
2020-09-26,Maritimo_Tondela_2020,Maritimo,1,1,2,2
2020-09-26,Benfica_Moreirense_2020,Moreirense,1,1,2,2
2020-09-26,Boavista_Porto_2020,Boavista,1,1,2,2
2020-09-26,Benfica_Moreirense_2020,Benfica,1,1,2,2
2020-09-26,Maritimo_Tondela_2020,Tondela,1,1,2,2
2020-09-27,Pacos Ferreira_Sp Lisbon_2020,Pacos Ferreira,1,1,2,2
2020-09-27,Gil Vicente_Portimonense_2020,Gil Vicente,1,1,1,2
2020-09-27,Farense_Nacional_2020,Nacional,1,1,2,2
2020-09-27,Pacos Ferreira_Sp Lisbon_2020,Sp Lisbon,1,1,1,2
2020-09-27,Rio Ave_Guimaraes_2020,Guimaraes,1,1,2,2
2020-09-27,Gil Vicente_Portimonense_2020,Portimonense,1,1,2,2
2020-09-27,Farense_Nacional_2020,Farense,1,1,2,2
2020-09-27,Rio Ave_Guimaraes_2020,Rio Ave,1,1,2,2
2020-09-28,Belenenses_Famalicao_2020,Famalicao,1,1,2,2
2020-09-28,Belenenses_Famalicao_2020,Belenenses,1,1,2,2
2020-10-02,Guimaraes_Pacos Ferreira_2020,Pacos Ferreira,1,2,3,3
2020-10-02,Guimaraes_Pacos Ferreira_2020,Guimaraes,2,1,3,3
2020-10-02,Moreirense_Boavista_2020,Boavista,1,2,3,3
2020-10-02,Moreirense_Boavista_2020,Moreirense,2,1,3,3
2020-10-03,Tondela_Sp Braga_2020,Tondela,2,1,3,3
2020-10-03,Porto_Maritimo_2020,Porto,2,1,3,3
2020-10-03,Santa Clara_Gil Vicente_2020,Santa Clara,2,1,3,3
2020-10-03,Santa Clara_Gil Vicente_2020,Gil Vicente,1,1,2,3
2020-10-03,Tondela_Sp Braga_2020,Sp Braga,1,2,3,3
2020-10-03,Porto_Maritimo_2020,Maritimo,1,2,3,3
2020-10-04,Nacional_Belenenses_2020,Nacional,2,1,3,3
2020-10-04,Portimonense_Sp Lisbon_2020,Sp Lisbon,1,2,2,3
2020-10-04,Famalicao_Rio Ave_2020,Famalicao,2,1,3,3
2020-10-04,Benfica_Farense_2020,Farense,1,2,3,3
