Date,idGame,team,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total
2013-08-16,Pacos Ferreira_Sp Braga_2013,Pacos Ferreira,1,1,1,1
2013-08-16,Pacos Ferreira_Sp Braga_2013,Sp Braga,1,1,1,1
2013-08-17,Estoril_Nacional_2013,Estoril,1,1,1,1
2013-08-17,Guimaraes_Olhanense_2013,Guimaraes,1,1,1,1
2013-08-17,Guimaraes_Olhanense_2013,Olhanense,1,1,1,1
2013-08-17,Estoril_Nacional_2013,Nacional,1,1,1,1
2013-08-18,Sp Lisbon_Arouca_2013,Arouca,1,1,1,1
2013-08-18,Belenenses_Rio Ave_2013,Belenenses,1,1,1,1
2013-08-18,Gil Vicente_Academica_2013,Gil Vicente,1,1,1,1
2013-08-18,Maritimo_Benfica_2013,Benfica,1,1,1,1
2013-08-18,Setubal_Porto_2013,Porto,1,1,1,1
2013-08-18,Maritimo_Benfica_2013,Maritimo,1,1,1,1
2013-08-18,Belenenses_Rio Ave_2013,Rio Ave,1,1,1,1
2013-08-18,Setubal_Porto_2013,Setubal,1,1,1,1
2013-08-18,Sp Lisbon_Arouca_2013,Sp Lisbon,1,1,1,1
2013-08-18,Gil Vicente_Academica_2013,Academica,1,1,1,1
2013-08-24,Academica_Sp Lisbon_2013,Academica,1,1,2,2
2013-08-24,Olhanense_Pacos Ferreira_2013,Olhanense,1,1,2,2
2013-08-24,Olhanense_Pacos Ferreira_2013,Pacos Ferreira,1,1,2,2
2013-08-24,Academica_Sp Lisbon_2013,Sp Lisbon,1,1,2,2
2013-08-25,Porto_Maritimo_2013,Porto,1,1,2,2
2013-08-25,Arouca_Estoril_2013,Arouca,1,1,2,2
2013-08-25,Porto_Maritimo_2013,Maritimo,1,1,2,2
2013-08-25,Benfica_Gil Vicente_2013,Benfica,1,1,2,2
2013-08-25,Benfica_Gil Vicente_2013,Gil Vicente,1,1,2,2
2013-08-25,Rio Ave_Setubal_2013,Rio Ave,1,1,2,2
2013-08-25,Rio Ave_Setubal_2013,Setubal,1,1,2,2
2013-08-25,Nacional_Guimaraes_2013,Guimaraes,1,1,2,2
2013-08-25,Nacional_Guimaraes_2013,Nacional,1,1,2,2
2013-08-25,Arouca_Estoril_2013,Estoril,1,1,2,2
2013-08-26,Sp Braga_Belenenses_2013,Belenenses,1,1,2,2
2013-08-26,Sp Braga_Belenenses_2013,Sp Braga,1,1,2,2
2013-08-31,Guimaraes_Setubal_2013,Setubal,1,2,3,3
2013-08-31,Sp Lisbon_Benfica_2013,Benfica,1,2,3,3
2013-08-31,Guimaraes_Setubal_2013,Guimaraes,2,1,3,3
2013-08-31,Sp Lisbon_Benfica_2013,Sp Lisbon,2,1,3,3
2013-09-01,Arouca_Rio Ave_2013,Rio Ave,1,2,3,3
2013-09-01,Arouca_Rio Ave_2013,Arouca,2,1,3,3
2013-09-01,Pacos Ferreira_Porto_2013,Pacos Ferreira,2,1,3,3
2013-09-01,Belenenses_Nacional_2013,Belenenses,2,1,3,3
2013-09-01,Gil Vicente_Sp Braga_2013,Sp Braga,1,2,3,3
2013-09-01,Gil Vicente_Sp Braga_2013,Gil Vicente,2,1,3,3
2013-09-01,Maritimo_Olhanense_2013,Olhanense,1,2,3,3
2013-09-01,Pacos Ferreira_Porto_2013,Porto,1,2,3,3
2013-09-01,Belenenses_Nacional_2013,Nacional,1,2,3,3
2013-09-01,Maritimo_Olhanense_2013,Maritimo,2,1,3,3
2013-09-02,Estoril_Academica_2013,Academica,1,2,3,3
2013-09-02,Estoril_Academica_2013,Estoril,2,1,3,3
2013-09-14,Porto_Gil Vicente_2013,Porto,2,2,4,5
2013-09-14,Porto_Gil Vicente_2013,Gil Vicente,2,2,4,5
2013-09-14,Rio Ave_Guimaraes_2013,Guimaraes,2,2,4,5
2013-09-14,Benfica_Pacos Ferreira_2013,Benfica,2,2,4,5
2013-09-14,Benfica_Pacos Ferreira_2013,Pacos Ferreira,2,2,4,5
2013-09-14,Rio Ave_Guimaraes_2013,Rio Ave,2,2,4,5
2013-09-15,Sp Braga_Estoril_2013,Sp Braga,2,2,4,5
2013-09-15,Nacional_Arouca_2013,Arouca,2,2,4,5
2013-09-15,Sp Braga_Estoril_2013,Estoril,2,2,4,5
2013-09-15,Nacional_Arouca_2013,Nacional,2,2,4,5
2013-09-15,Academica_Belenenses_2013,Academica,2,2,4,5
2013-09-15,Olhanense_Sp Lisbon_2013,Olhanense,2,2,4,5
2013-09-15,Academica_Belenenses_2013,Belenenses,2,2,4,5
2013-09-15,Setubal_Maritimo_2013,Maritimo,2,2,4,5
2013-09-15,Olhanense_Sp Lisbon_2013,Sp Lisbon,2,2,4,5
2013-09-15,Setubal_Maritimo_2013,Setubal,2,2,4,5
2013-09-20,Arouca_Sp Braga_2013,Arouca,3,2,5,6
2013-09-20,Arouca_Sp Braga_2013,Sp Braga,2,3,5,6
2013-09-21,Sp Lisbon_Rio Ave_2013,Rio Ave,2,3,5,6
2013-09-21,Belenenses_Maritimo_2013,Maritimo,2,3,5,6
2013-09-21,Belenenses_Maritimo_2013,Belenenses,3,2,5,6
2013-09-21,Gil Vicente_Olhanense_2013,Gil Vicente,3,2,5,6
2013-09-21,Gil Vicente_Olhanense_2013,Olhanense,2,3,5,6
2013-09-21,Sp Lisbon_Rio Ave_2013,Sp Lisbon,3,2,5,6
2013-09-22,Estoril_Porto_2013,Estoril,3,2,5,6
