year,team,type_rating,value_rating
2013,Feirense,static_ft_total_g>35,219.8
2014,Feirense,static_ft_total_g>35,178.8
2015,Feirense,static_ft_total_g>35,163.2
2016,Feirense,static_ft_total_g>35,154.5
2017,Feirense,static_ft_total_g>35,139.0
2018,Feirense,static_ft_total_g>35,167.0
2019,Feirense,static_ft_total_g>35,231.7
2020,Feirense,static_ft_total_g>35,208.4
2007,Leiria,static_ft_total_g>35,170.7
2008,Leiria,static_ft_total_g>35,202.1
2009,Leiria,static_ft_total_g>35,169.9
2010,Leiria,static_ft_total_g>35,189.7
2011,Leiria,static_ft_total_g>35,182.9
2012,Leiria,static_ft_total_g>35,252.8
2013,Leiria,static_ft_total_g>35,246.3
2014,Leiria,static_ft_total_g>35,189.8
2015,Leiria,static_ft_total_g>35,165.4
2016,Leiria,static_ft_total_g>35,154.5
2017,Leiria,static_ft_total_g>35,115.4
2018,Leiria,static_ft_total_g>35,102.5
2019,Leiria,static_ft_total_g>35,90.8
2020,Leiria,static_ft_total_g>35,108.6
2007,Sp Lisbon,static_ft_total_g>35,262.1
2008,Sp Lisbon,static_ft_total_g>35,230.3
2009,Sp Lisbon,static_ft_total_g>35,207.9
2010,Sp Lisbon,static_ft_total_g>35,219.8
2011,Sp Lisbon,static_ft_total_g>35,223.1
2012,Sp Lisbon,static_ft_total_g>35,242.9
2013,Sp Lisbon,static_ft_total_g>35,256.1
2014,Sp Lisbon,static_ft_total_g>35,276.3
2015,Sp Lisbon,static_ft_total_g>35,287.4
2016,Sp Lisbon,static_ft_total_g>35,351.2
2017,Sp Lisbon,static_ft_total_g>35,361.9
2018,Sp Lisbon,static_ft_total_g>35,305.2
2019,Sp Lisbon,static_ft_total_g>35,305.2
2020,Sp Lisbon,static_ft_total_g>35,278.7
2007,Porto,static_ft_total_g>35,192.9
2008,Porto,static_ft_total_g>35,183.2
2009,Porto,static_ft_total_g>35,220.4
2010,Porto,static_ft_total_g>35,296.3
2011,Porto,static_ft_total_g>35,323.0
2012,Porto,static_ft_total_g>35,352.9
2013,Porto,static_ft_total_g>35,349.6
2014,Porto,static_ft_total_g>35,339.6
2015,Porto,static_ft_total_g>35,308.7
2016,Porto,static_ft_total_g>35,343.5
2017,Porto,static_ft_total_g>35,327.0
2018,Porto,static_ft_total_g>35,337.6
2019,Porto,static_ft_total_g>35,323.1
2020,Porto,static_ft_total_g>35,293.6
2007,Setubal,static_ft_total_g>35,157.4
2008,Setubal,static_ft_total_g>35,201.0
2009,Setubal,static_ft_total_g>35,180.9
2010,Setubal,static_ft_total_g>35,233.0
2011,Setubal,static_ft_total_g>35,256.2
2012,Setubal,static_ft_total_g>35,236.4
2013,Setubal,static_ft_total_g>35,249.6
2014,Setubal,static_ft_total_g>35,292.8
2015,Setubal,static_ft_total_g>35,265.0
2016,Setubal,static_ft_total_g>35,325.7
2017,Setubal,static_ft_total_g>35,224.1
2018,Setubal,static_ft_total_g>35,260.9
2019,Setubal,static_ft_total_g>35,193.5
