year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2009,Besiktas,away,ft_away,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,534.8
2009,Besiktas,away,ft_away_g<15,0,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,282.0
2009,Besiktas,away,ft_away_g<25,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,463.9
2009,Besiktas,away,ft_away_g<35,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,752.7
2009,Besiktas,away,ft_away_g>15,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,717.0
2009,Besiktas,away,ft_away_g>25,0,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,535.1
2009,Besiktas,away,ft_away_g>35,0,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,246.3
2009,Besiktas,total,ft_total,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,599.5
2009,Besiktas,total,ft_total_g<15,0,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,311.4
2009,Besiktas,total,ft_total_g<15,0,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,311.4
2009,Besiktas,total,ft_total_g<25,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,470.2
2009,Besiktas,total,ft_total_g<25,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,470.2
2009,Besiktas,total,ft_total_g<35,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,761.5
2009,Besiktas,total,ft_total_g<35,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,761.5
2009,Besiktas,total,ft_total_g>15,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,687.6
2009,Besiktas,total,ft_total_g>15,1,Buyuksehyr_Besiktas_2009,2009-08-07,1,1,1,1,687.6
