,HC,HR,FTAG,HTHG,AST,AR,Div,HTR,Referee,AwayTeam,HST,HY,HomeTeam,HF,AS,HS,HTAG,FTHG,AC,AF,AY,Date,FTR,idGame
52,6,0,0,1,5,0,E0,H,K Friend,West Ham,2,1,Hull,11,18,9,0,1,6,12,2,28/09/2013,H,Hull_West Ham_2013
53,5,0,2,0,4,0,E0,D,M Oliver,West Brom,6,3,Man United,10,12,14,0,1,8,14,2,28/09/2013,A,Man United_West Brom_2013
54,8,0,0,0,0,0,E0,D,M Atkinson,Crystal Palace,3,1,Southampton,11,8,12,0,2,2,12,2,28/09/2013,H,Southampton_Crystal Palace_2013
55,4,0,2,0,4,0,E0,D,M Clattenburg,Arsenal,3,3,Swansea,5,10,10,0,1,3,11,2,28/09/2013,A,Swansea_Arsenal_2013
56,4,0,1,1,5,1,E0,H,M Dean,Chelsea,4,5,Tottenham,14,11,12,0,1,5,14,1,28/09/2013,D,Tottenham_Chelsea_2013
57,7,0,1,0,3,0,E0,A,A Taylor,Norwich,1,2,Stoke,14,8,8,1,0,3,12,1,29/09/2013,A,Stoke_Norwich_2013
58,10,0,3,0,6,0,E0,A,H Webb,Liverpool,5,2,Sunderland,8,15,23,2,1,8,10,1,29/09/2013,A,Sunderland_Liverpool_2013
59,1,0,2,3,6,0,E0,H,P Dowd,Newcastle,7,3,Everton,5,15,18,0,3,1,15,1,30/09/2013,H,Everton_Newcastle_2013
60,3,0,2,0,10,0,E0,A,K Friend,Newcastle,2,1,Cardiff,11,20,8,2,1,3,8,0,05/10/2013,A,Cardiff_Newcastle_2013
61,7,0,0,0,3,0,E0,D,R East,Stoke,2,3,Fulham,11,16,9,0,1,5,13,2,05/10/2013,H,Fulham_Stoke_2013
62,7,0,0,0,4,0,E0,D,M Clattenburg,Aston Villa,1,2,Hull,7,18,6,0,0,7,11,1,05/10/2013,D,Hull_Aston Villa_2013
63,11,0,1,3,2,0,E0,H,A Taylor,Crystal Palace,7,2,Liverpool,11,11,13,0,3,3,6,1,05/10/2013,H,Liverpool_Crystal Palace_2013
64,8,0,1,2,4,0,E0,H,J Moss,Everton,6,5,Man City,15,6,12,1,3,1,10,4,05/10/2013,H,Man City_Everton_2013
65,4,0,2,1,6,0,E0,H,C Foy,Man United,2,2,Sunderland,15,13,6,0,1,4,13,4,05/10/2013,A,Sunderland_Man United_2013
66,4,0,3,0,8,0,E0,A,N Swarbrick,Chelsea,3,1,Norwich,12,22,14,1,1,6,9,1,06/10/2013,A,Norwich_Chelsea_2013
67,7,0,0,1,7,0,E0,H,M Dean,Swansea,4,3,Southampton,13,17,12,0,2,4,8,1,06/10/2013,H,Southampton_Swansea_2013
68,6,0,3,0,5,0,E0,D,L Probert,West Ham,4,0,Tottenham,5,16,14,0,0,7,9,0,06/10/2013,A,Tottenham_West Ham_2013
69,6,0,1,1,5,0,E0,H,L Mason,Arsenal,4,1,West Brom,6,14,12,0,1,2,11,2,06/10/2013,D,West Brom_Arsenal_2013
70,10,0,1,1,6,0,E0,H,L Probert,Norwich,11,0,Arsenal,8,12,20,0,4,1,7,0,19/10/2013,H,Arsenal_Norwich_2013
71,6,0,1,1,3,0,E0,D,A Taylor,Cardiff,7,1,Chelsea,12,13,20,1,4,9,5,2,19/10/2013,H,Chelsea_Cardiff_2013
72,5,0,1,1,1,0,E0,D,N Swarbrick,Hull,6,3,Everton,7,9,14,1,2,7,17,1,19/10/2013,H,Everton_Hull_2013
73,4,0,1,1,7,0,E0,H,M Jones,Southampton,5,2,Man United,10,18,12,0,1,4,19,3,19/10/2013,D,Man United_Southampton_2013
74,3,1,2,1,7,0,E0,D,A Marriner,Liverpool,4,2,Newcastle,8,23,14,1,2,13,10,3,19/10/2013,D,Newcastle_Liverpool_2013
75,6,0,0,0,5,0,E0,D,H Webb,West Brom,3,1,Stoke,12,12,9,0,0,6,10,0,19/10/2013,D,Stoke_West Brom_2013
76,7,0,0,0,1,0,E0,D,C Pawson,Sunderland,6,1,Swansea,12,6,14,0,4,2,13,2,19/10/2013,H,Swansea_Sunderland_2013
77,5,0,3,0,9,0,E0,A,M Oliver,Man City,2,1,West Ham,7,16,11,1,1,5,12,2,19/10/2013,A,West Ham_Man City_2013
78,4,0,2,0,6,0,E0,A,P Dowd,Tottenham,2,3,Aston Villa,13,13,15,1,0,7,12,4,20/10/2013,A,Aston Villa_Tottenham_2013
79,5,0,4,1,6,0,E0,A,L Mason,Fulham,4,0,Crystal Palace,10,9,14,2,1,7,13,1,21/10/2013,A,Crystal Palace_Fulham_2013
80,8,0,2,0,4,0,E0,D,A Taylor,Everton,3,0,Aston Villa,14,15,14,0,0,6,8,2,26/10/2013,A,Aston Villa_Everton_2013
81,4,0,2,0,4,1,E0,D,C Foy,Arsenal,4,0,Crystal Palace,12,10,13,0,0,3,8,0,26/10/2013,A,Crystal Palace_Arsenal_2013
82,3,0,1,2,3,0,E0,H,J Moss,West Brom,7,0,Liverpool,14,15,18,0,4,9,11,2,26/10/2013,H,Liverpool_West Brom_2013
83,12,0,2,1,5,0,E0,A,L Mason,Stoke,5,2,Man United,8,10,19,2,3,2,18,6,26/10/2013,H,Man United_Stoke_2013
84,13,0,0,0,4,0,E0,D,M Jones,Cardiff,10,1,Norwich,8,6,31,0,0,2,10,1,26/10/2013,D,Norwich_Cardiff_2013
85,10,0,0,2,0,0,E0,H,A Marriner,Fulham,6,0,Southampton,12,1,20,0,2,3,8,2,26/10/2013,H,Southampton_Fulham_2013
86,3,0,1,1,6,0,E0,H,H Webb,Man City,4,2,Chelsea,11,15,12,0,2,6,15,3,27/10/2013,H,Chelsea_Man City_2013
87,5,0,1,1,4,0,E0,H,L Probert,Newcastle,4,1,Sunderland,13,16,8,0,2,3,14,1,27/10/2013,H,Sunderland_Newcastle_2013
88,9,0,0,0,4,0,E0,D,P Dowd,West Ham,5,1,Swansea,12,15,10,0,0,6,14,3,27/10/2013,D,Swansea_West Ham_2013
89,6,0,0,0,4,0,E0,D,M Oliver,Hull,6,3,Tottenham,13,10,15,0,1,4,10,3,27/10/2013,H,Tottenham_Hull_2013
90,3,0,0,1,4,0,E0,H,M Atkinson,Liverpool,7,2,Arsenal,11,12,12,0,2,5,7,1,02/11/2013,H,Arsenal_Liverpool_2013
91,4,0,3,0,4,0,E0,A,L Probert,Man United,6,2,Fulham,6,10,15,3,1,4,12,1,02/11/2013,A,Fulham_Man United_2013
92,4,0,0,1,1,2,E0,H,A Marriner,Sunderland,2,2,Hull,17,9,25,0,1,2,11,0,02/11/2013,H,Hull_Sunderland_2013
93,10,0,0,4,1,0,E0,H,P Dowd,Norwich,9,1,Man City,6,7,27,0,7,3,9,1,02/11/2013,H,Man City_Norwich_2013
94,3,0,0,0,2,0,E0,D,L Mason,Chelsea,8,2,Newcastle,13,13,15,0,2,8,11,2,02/11/2013,H,Newcastle_Chelsea_2013
95,5,0,1,1,2,0,E0,D,C Foy,Southampton,3,3,Stoke,13,10,9,1,1,5,13,1,02/11/2013,D,Stoke_Southampton_2013
96,10,0,0,1,4,0,E0,H,N Swarbrick,Crystal Palace,4,0,West Brom,11,12,9,0,2,3,9,1,02/11/2013,H,West Brom_Crystal Palace_2013
97,5,0,0,0,2,0,E0,D,H Webb,Aston Villa,4,0,West Ham,8,8,17,0,0,1,15,2,02/11/2013,D,West Ham_Aston Villa_2013
98,6,0,0,0,3,1,E0,D,M Dean,Swansea,3,1,Cardiff,11,10,9,0,1,3,7,1,03/11/2013,H,Cardiff_Swansea_2013
99,7,0,0,0,6,0,E0,D,K Friend,Tottenham,1,4,Everton,11,16,8,0,0,4,9,1,03/11/2013,D,Everton_Tottenham_2013
100,5,0,0,0,2,0,E0,D,M Atkinson,Cardiff,6,1,Aston Villa,10,8,17,0,2,3,3,1,09/11/2013,H,Aston Villa_Cardiff_2013
101,9,0,2,1,3,0,E0,H,L Probert,West Brom,7,3,Chelsea,11,11,17,0,2,4,15,7,09/11/2013,D,Chelsea_West Brom_2013
102,4,0,0,0,2,0,E0,D,C Pawson,Everton,2,1,Crystal Palace,16,15,9,0,0,7,8,0,09/11/2013,D,Crystal Palace_Everton_2013
103,9,0,0,3,1,0,E0,H,M Jones,Fulham,10,0,Liverpool,13,4,32,0,4,3,9,1,09/11/2013,H,Liverpool_Fulham_2013
104,4,0,1,0,4,0,E0,A,J Moss,West Ham,6,1,Norwich,12,12,15,1,3,2,11,1,09/11/2013,H,Norwich_West Ham_2013
105,6,0,1,3,2,0,E0,H,H Webb,Hull,7,1,Southampton,10,10,15,0,4,5,15,2,09/11/2013,H,Southampton_Hull_2013
106,5,0,0,1,2,0,E0,H,M Oliver,Arsenal,2,2,Man United,12,10,5,0,1,6,11,3,10/11/2013,H,Man United_Arsenal_2013
107,0,0,0,1,4,0,E0,H,M Dean,Man City,2,0,Sunderland,6,24,5,0,1,14,13,1,10/11/2013,H,Sunderland_Man City_2013
108,14,0,3,0,3,0,E0,A,R Madley,Stoke,6,5,Swansea,12,6,17,2,3,3,15,3,10/11/2013,D,Swansea_Stoke_2013
109,11,0,1,0,4,0,E0,A,C Foy,Newcastle,14,1,Tottenham,5,8,31,1,0,4,15,2,10/11/2013,A,Tottenham_Newcastle_2013
110,5,0,0,1,4,0,E0,H,M Clattenburg,Southampton,4,0,Arsenal,10,10,9,0,2,6,14,3,23/11/2013,H,Arsenal_Southampton_2013
111,6,0,3,1,5,0,E0,A,P Dowd,Liverpool,12,4,Everton,16,11,18,2,3,7,15,3,23/11/2013,D,Everton_Liverpool_2013
112,8,0,2,0,5,0,E0,D,A Marriner,Swansea,3,3,Fulham,11,21,9,0,1,8,9,1,23/11/2013,A,Fulham_Swansea_2013
113,11,0,1,0,2,1,E0,D,A Taylor,Crystal Palace,2,2,Hull,8,9,15,0,0,4,11,1,23/11/2013,A,Hull_Crystal Palace_2013
114,6,0,1,2,2,0,E0,H,M Dean,Norwich,5,0,Newcastle,8,10,21,0,2,5,7,1,23/11/2013,H,Newcastle_Norwich_2013
115,3,0,0,1,3,1,E0,H,K Friend,Sunderland,5,2,Stoke,11,11,17,0,2,7,5,1,23/11/2013,H,Stoke_Sunderland_2013
116,8,0,3,0,8,0,E0,A,C Foy,Chelsea,1,0,West Ham,12,20,8,2,0,4,10,0,23/11/2013,A,West Ham_Chelsea_2013
117,2,0,2,1,5,0,E0,A,N Swarbrick,Man United,4,4,Cardiff,15,16,14,2,2,8,14,2,24/11/2013,D,Cardiff_Man United_2013
118,4,0,0,3,5,0,E0,H,M Atkinson,Tottenham,10,1,Man City,7,13,15,0,6,7,11,3,24/11/2013,H,Man City_Tottenham_2013
119,4,0,2,2,7,0,E0,H,M Oliver,Aston Villa,4,1,West Brom,9,15,11,0,2,2,14,2,25/11/2013,D,West Brom_Aston Villa_2013
120,7,0,0,0,1,0,E0,D,N Swarbrick,Sunderland,4,2,Aston Villa,14,7,13,0,0,6,12,1,30/11/2013,D,Aston Villa_Sunderland_2013
121,3,0,3,0,6,0,E0,A,L Mason,Arsenal,4,0,Cardiff,6,15,10,1,0,3,8,3,30/11/2013,A,Cardiff_Arsenal_2013
122,9,0,0,1,3,0,E0,H,M Jones,Stoke,12,0,Everton,9,4,22,0,4,3,16,3,30/11/2013,H,Everton_Stoke_2013
123,3,0,1,1,1,0,E0,H,P Dowd,West Brom,6,1,Newcastle,15,14,14,0,2,3,15,2,30/11/2013,H,Newcastle_West Brom_2013
124,5,0,0,1,3,0,E0,H,C Foy,Crystal Palace,3,1,Norwich,12,13,10,0,1,4,14,2,30/11/2013,H,Norwich_Crystal Palace_2013
125,6,0,0,0,0,0,E0,D,M Atkinson,Fulham,12,3,West Ham,11,10,23,0,3,3,8,2,30/11/2013,H,West Ham_Fulham_2013
126,8,0,1,0,1,0,E0,A,M Oliver,Southampton,7,1,Chelsea,15,9,16,1,3,4,14,4,01/12/2013,H,Chelsea_Southampton_2013
127,2,0,1,1,4,0,E0,D,H Webb,Liverpool,4,2,Hull,10,9,12,1,3,6,16,0,01/12/2013,H,Hull_Liverpool_2013
128,5,0,0,1,4,0,E0,H,M Clattenburg,Swansea,7,1,Man City,7,9,22,0,3,4,8,0,01/12/2013,H,Man City_Swansea_2013
129,7,0,2,1,3,0,E0,D,M Dean,Man United,4,1,Tottenham,9,8,10,1,2,7,15,3,01/12/2013,D,Tottenham_Man United_2013
130,3,0,0,1,2,0,E0,H,L Mason,West Ham,5,1,Crystal Palace,10,11,10,0,1,4,9,2,03/12/2013,H,Crystal Palace_West Ham_2013
131,11,0,0,1,2,0,E0,H,A Marriner,Hull,7,0,Arsenal,9,7,20,0,2,1,6,0,04/12/2013,H,Arsenal_Hull_2013
132,9,0,2,0,5,0,E0,D,M Clattenburg,Tottenham,6,2,Fulham,7,18,16,0,1,7,16,1,04/12/2013,A,Fulham_Tottenham_2013
133,4,0,1,3,5,0,E0,H,A Taylor,Norwich,12,3,Liverpool,10,14,28,0,5,0,6,1,04/12/2013,H,Liverpool_Norwich_2013
134,7,0,1,0,4,0,E0,D,M Atkinson,Everton,6,2,Man United,12,15,18,0,0,4,12,0,04/12/2013,A,Man United_Everton_2013
135,8,0,3,0,3,0,E0,A,J Moss,Aston Villa,9,3,Southampton,9,6,21,1,2,2,13,2,04/12/2013,A,Southampton_Aston Villa_2013
136,2,0,0,0,3,0,E0,D,M Oliver,Cardiff,2,2,Stoke,11,14,17,0,0,5,12,2,04/12/2013,D,Stoke_Cardiff_2013
137,6,0,4,1,5,0,E0,A,P Dowd,Chelsea,3,4,Sunderland,15,19,12,2,3,5,14,3,04/12/2013,A,Sunderland_Chelsea_2013
138,5,0,0,1,3,0,E0,H,H Webb,Newcastle,5,0,Swansea,4,14,13,0,3,1,8,2,04/12/2013,H,Swansea_Newcastle_2013
139,3,0,3,0,5,0,E0,A,C Foy,Man City,1,1,West Brom,8,15,12,2,2,3,10,1,04/12/2013,A,West Brom_Man City_2013
140,8,0,0,1,2,0,E0,H,M Jones,Cardiff,5,0,Crystal Palace,9,10,19,0,2,3,12,0,07/12/2013,H,Crystal Palace_Cardiff_2013
141,8,0,1,1,1,1,E0,H,M Oliver,West Ham,9,0,Liverpool,9,8,32,0,4,4,12,3,07/12/2013,H,Liverpool_West Ham_2013
142,4,0,1,0,3,0,E0,D,A Marriner,Newcastle,4,0,Man United,11,9,8,0,0,4,18,2,07/12/2013,A,Man United_Newcastle_2013
143,5,0,1,1,3,0,E0,D,A Taylor,Man City,4,0,Southampton,6,13,15,1,1,4,9,2,07/12/2013,D,Southampton_Man City_2013
144,5,0,2,1,6,0,E0,D,J Moss,Chelsea,3,4,Stoke,14,15,9,1,3,2,8,1,07/12/2013,H,Stoke_Chelsea_2013
145,4,0,2,1,5,0,E0,D,L Mason,Tottenham,4,2,Sunderland,14,22,11,1,1,10,9,0,07/12/2013,A,Sunderland_Tottenham_2013
146,10,0,2,0,3,0,E0,A,M Clattenburg,Norwich,12,1,West Brom,10,8,26,1,0,3,6,3,07/12/2013,A,West Brom_Norwich_2013
147,3,0,1,0,4,0,E0,D,H Webb,Everton,5,0,Arsenal,13,12,11,0,1,2,11,4,08/12/2013,D,Arsenal_Everton_2013
148,4,0,0,2,2,0,E0,H,M Dean,Aston Villa,10,0,Fulham,12,10,22,0,2,7,13,2,08/12/2013,H,Fulham_Aston Villa_2013
149,12,0,1,0,2,0,E0,A,M Atkinson,Hull,2,3,Swansea,8,9,11,1,1,1,7,3,09/12/2013,D,Swansea_Hull_2013
150,8,0,0,0,2,0,E0,D,H Webb,West Brom,3,2,Cardiff,16,12,11,0,1,6,12,1,14/12/2013,H,Cardiff_West Brom_2013
151,3,0,1,2,5,0,E0,H,M Clattenburg,Crystal Palace,7,2,Chelsea,13,10,16,1,2,1,7,1,14/12/2013,H,Chelsea_Crystal Palace_2013
152,12,0,1,1,3,0,E0,H,A Taylor,Fulham,7,1,Everton,10,16,22,0,4,2,7,2,14/12/2013,H,Everton_Fulham_2013
153,7,0,0,0,2,0,E0,D,M Dean,Stoke,4,1,Hull,11,11,13,0,0,5,13,0,14/12/2013,D,Hull_Stoke_2013
154,8,0,3,2,6,0,E0,H,M Atkinson,Arsenal,7,2,Man City,12,12,22,1,6,8,6,1,14/12/2013,H,Man City_Arsenal_2013
155,11,0,1,1,3,0,E0,H,M Jones,Southampton,5,1,Newcastle,10,8,16,0,1,3,16,2,14/12/2013,D,Newcastle_Southampton_2013
156,2,0,0,0,6,0,E0,D,A Marriner,Sunderland,2,1,West Ham,11,19,11,0,0,9,5,0,14/12/2013,D,West Ham_Sunderland_2013
157,3,0,3,0,5,0,E0,A,C Foy,Man United,6,4,Aston Villa,15,14,17,2,0,4,8,2,15/12/2013,A,Aston Villa_Man United_2013
158,8,0,1,1,2,0,E0,D,M Oliver,Swansea,3,0,Norwich,12,10,16,1,1,5,11,3,15/12/2013,D,Norwich_Swansea_2013
159,2,1,5,0,10,0,E0,A,J Moss,Liverpool,0,3,Tottenham,17,21,9,2,0,9,15,0,15/12/2013,A,Tottenham_Liverpool_2013
160,3,0,3,0,6,0,E0,A,N Swarbrick,Newcastle,4,1,Crystal Palace,11,13,9,2,0,7,14,2,21/12/2013,A,Crystal Palace_Newcastle_2013
161,4,0,4,0,10,0,E0,A,K Friend,Man City,5,1,Fulham,7,17,12,2,2,4,15,1,21/12/2013,A,Fulham_Man City_2013
162,9,0,1,3,3,0,E0,H,L Probert,Cardiff,7,2,Liverpool,11,10,27,0,3,5,13,0,21/12/2013,H,Liverpool_Cardiff_2013
163,8,0,1,2,1,0,E0,H,M Jones,West Ham,8,1,Man United,7,4,21,0,3,2,16,4,21/12/2013,H,Man United_West Ham_2013
164,6,0,1,0,4,0,E0,D,C Pawson,Aston Villa,2,1,Stoke,13,14,12,0,2,7,17,5,21/12/2013,H,Stoke_Aston Villa_2013
165,6,1,0,0,5,0,E0,D,M Atkinson,Norwich,4,2,Sunderland,13,14,18,0,0,7,10,1,21/12/2013,D,Sunderland_Norwich_2013
166,9,0,1,0,3,0,E0,A,J Moss,Hull,3,2,West Brom,8,6,14,1,1,2,15,1,21/12/2013,D,West Brom_Hull_2013
167,2,0,3,1,3,0,E0,D,C Foy,Tottenham,5,1,Southampton,10,13,12,1,2,5,18,1,22/12/2013,A,Southampton_Tottenham_2013
168,4,0,2,0,6,0,E0,D,L Mason,Everton,3,1,Swansea,11,14,13,0,1,8,10,0,22/12/2013,A,Swansea_Everton_2013
169,8,0,0,0,4,0,E0,D,M Dean,Chelsea,2,2,Arsenal,7,13,7,0,0,6,11,1,23/12/2013,D,Arsenal_Chelsea_2013
170,7,0,1,0,7,0,E0,D,H Webb,Crystal Palace,4,2,Aston Villa,11,12,10,0,0,5,8,2,26/12/2013,A,Aston Villa_Crystal Palace_2013
171,6,0,3,0,6,0,E0,A,A Marriner,Southampton,0,1,Cardiff,11,11,9,3,0,3,13,2,26/12/2013,A,Cardiff_Southampton_2013
172,13,0,0,1,1,0,E0,H,M Jones,Swansea,7,1,Chelsea,14,8,19,0,1,7,9,0,26/12/2013,H,Chelsea_Swansea_2013
173,11,1,1,0,6,0,E0,A,L Probert,Sunderland,9,1,Everton,11,13,26,1,0,2,7,0,26/12/2013,A,Everton_Sunderland_2013
174,6,0,3,2,4,1,E0,D,M Oliver,Man United,5,2,Hull,12,13,17,2,2,5,14,2,26/12/2013,A,Hull_Man United_2013
175,7,0,1,2,5,0,E0,H,L Mason,Liverpool,6,1,Man City,10,12,20,1,2,6,9,3,26/12/2013,H,Man City_Liverpool_2013
