,HC,HR,FTAG,HTHG,AST,AR,Div,HTR,Referee,AwayTeam,HST,HY,HomeTeam,HF,AS,HS,HTAG,FTHG,AC,AF,AY,Date,FTR,idGame
50,15,0,1,0,4,0,E0,D,M Oliver,Tottenham,6,3,Arsenal,7,6,16,0,1,5,16,6,27/09/2014,D,Arsenal_Tottenham_2014
51,9,0,0,1,1,0,E0,H,P Dowd,Aston Villa,8,2,Chelsea,11,7,17,0,3,2,9,2,27/09/2014,H,Chelsea_Aston Villa_2014
52,6,0,0,0,1,0,E0,D,K Stroud,Leicester,6,0,Crystal Palace,14,7,16,0,2,6,9,2,27/09/2014,H,Crystal Palace_Leicester_2014
53,3,0,4,2,6,0,E0,D,A Taylor,Man City,5,0,Hull,10,20,10,2,2,8,6,2,27/09/2014,A,Hull_Man City_2014
54,8,0,1,0,5,0,E0,D,M Atkinson,Everton,8,2,Liverpool,8,11,24,0,1,2,9,1,27/09/2014,D,Liverpool_Everton_2014
55,7,1,1,2,4,0,E0,H,L Mason,West Ham,3,1,Man United,10,13,8,1,2,10,12,3,27/09/2014,H,Man United_West Ham_2014
56,6,0,1,0,2,0,E0,D,M Clattenburg,QPR,9,2,Southampton,12,10,19,0,2,3,11,1,27/09/2014,H,Southampton_QPR_2014
57,10,0,0,0,1,1,E0,D,C Foy,Swansea,3,2,Sunderland,13,7,15,0,0,1,15,1,27/09/2014,D,Sunderland_Swansea_2014
58,10,0,0,2,2,0,E0,H,J Moss,Burnley,6,1,West Brom,7,10,20,0,4,2,9,2,28/09/2014,H,West Brom_Burnley_2014
59,2,0,0,1,1,0,E0,H,C Pawson,Newcastle,3,1,Stoke,20,16,12,0,1,10,15,2,29/09/2014,H,Stoke_Newcastle_2014
60,0,0,2,0,7,0,E0,D,C Foy,Man City,1,0,Aston Villa,4,27,6,0,0,7,6,1,04/10/2014,A,Aston Villa_Man City_2014
61,6,0,0,0,2,0,E0,D,M Dean,Crystal Palace,2,1,Hull,6,11,15,0,2,7,14,2,04/10/2014,H,Hull_Crystal Palace_2014
62,9,0,2,2,4,0,E0,H,P Dowd,Burnley,6,2,Leicester,16,10,15,1,2,3,12,2,04/10/2014,D,Leicester_Burnley_2014
63,5,0,1,1,4,0,E0,H,M Oliver,West Brom,7,2,Liverpool,12,8,19,0,2,5,15,2,04/10/2014,H,Liverpool_West Brom_2014
64,7,0,1,2,5,0,E0,H,N Swarbrick,Stoke,3,3,Sunderland,10,11,8,1,3,4,17,4,04/10/2014,H,Sunderland_Stoke_2014
65,3,0,2,1,4,0,E0,D,L Mason,Newcastle,5,1,Swansea,11,9,11,1,2,1,15,3,04/10/2014,D,Swansea_Newcastle_2014
66,2,0,0,1,0,0,E0,H,M Atkinson,Arsenal,3,4,Chelsea,14,10,5,0,2,2,10,3,05/10/2014,H,Chelsea_Arsenal_2014
67,11,0,1,1,6,0,E0,H,K Friend,Everton,4,4,Man United,18,10,15,0,2,6,11,3,05/10/2014,H,Man United_Everton_2014
68,10,0,0,1,3,0,E0,H,M Jones,Southampton,4,2,Tottenham,15,7,9,0,1,5,9,1,05/10/2014,H,Tottenham_Southampton_2014
69,7,0,0,1,3,0,E0,H,A Taylor,QPR,3,2,West Ham,10,10,11,0,2,5,11,2,05/10/2014,H,West Ham_QPR_2014
70,10,0,2,1,4,0,E0,D,R East,Hull,9,2,Arsenal,9,4,25,1,2,0,13,2,18/10/2014,D,Arsenal_Hull_2014
71,5,0,3,0,6,0,E0,D,K Friend,West Ham,3,0,Burnley,3,22,17,0,1,7,10,1,18/10/2014,A,Burnley_West Ham_2014
72,3,1,2,0,5,1,E0,A,C Pawson,Chelsea,4,1,Crystal Palace,13,14,7,1,1,2,7,1,18/10/2014,A,Crystal Palace_Chelsea_2014
73,3,0,0,1,2,0,E0,H,A Taylor,Aston Villa,6,2,Everton,11,10,15,0,3,4,16,2,18/10/2014,H,Everton_Aston Villa_2014
74,3,0,1,2,7,1,E0,H,J Moss,Tottenham,12,1,Man City,11,19,20,1,4,4,9,2,18/10/2014,H,Man City_Tottenham_2014
75,10,0,0,0,2,0,E0,D,M Atkinson,Leicester,6,0,Newcastle,13,7,19,0,1,7,15,3,18/10/2014,H,Newcastle_Leicester_2014
76,5,0,0,3,1,0,E0,H,A Marriner,Sunderland,11,1,Southampton,11,12,20,0,8,6,8,3,18/10/2014,H,Southampton_Sunderland_2014
77,7,0,3,0,5,0,E0,D,P Dowd,Liverpool,6,2,QPR,10,15,15,0,2,2,15,3,19/10/2014,A,QPR_Liverpool_2014
78,3,0,1,1,5,0,E0,D,M Oliver,Swansea,3,4,Stoke,17,13,17,1,2,5,7,1,19/10/2014,H,Stoke_Swansea_2014
79,0,0,2,1,7,0,E0,H,M Dean,Man United,2,1,West Brom,6,22,8,0,2,11,8,2,20/10/2014,D,West Brom_Man United_2014
80,14,0,0,0,3,0,E0,D,N Swarbrick,Hull,4,3,Liverpool,12,6,17,0,0,1,17,2,25/10/2014,D,Liverpool_Hull_2014
81,6,0,0,1,1,0,E0,H,J Moss,Stoke,2,0,Southampton,10,8,20,0,1,3,12,2,25/10/2014,H,Southampton_Stoke_2014
82,3,0,2,0,5,0,E0,A,K Friend,Arsenal,3,3,Sunderland,11,15,11,1,0,3,9,3,25/10/2014,A,Sunderland_Arsenal_2014
83,2,0,0,1,4,0,E0,H,M Jones,Leicester,3,0,Swansea,7,9,7,0,2,2,10,0,25/10/2014,H,Swansea_Leicester_2014
84,6,0,2,0,6,0,E0,A,M Clattenburg,Crystal Palace,4,3,West Brom,14,8,17,2,2,3,8,1,25/10/2014,D,West Brom_Crystal Palace_2014
85,4,0,1,1,5,0,E0,H,M Atkinson,Man City,4,2,West Ham,12,21,12,0,2,8,14,1,25/10/2014,H,West Ham_Man City_2014
86,5,0,3,1,6,0,E0,A,A Marriner,Everton,3,4,Burnley,12,15,14,2,1,4,7,2,26/10/2014,A,Burnley_Everton_2014
87,4,0,1,0,4,1,E0,D,P Dowd,Chelsea,7,3,Man United,13,9,19,0,1,7,14,5,26/10/2014,D,Man United_Chelsea_2014
88,10,0,2,1,2,0,E0,H,A Taylor,Newcastle,2,2,Tottenham,9,8,17,0,1,2,12,4,26/10/2014,A,Tottenham_Newcastle_2014
89,2,0,0,1,6,0,E0,H,L Mason,Aston Villa,4,0,QPR,11,15,11,0,2,4,14,2,27/10/2014,H,QPR_Aston Villa_2014
90,18,0,0,0,2,0,E0,D,C Pawson,Burnley,13,0,Arsenal,5,6,32,0,3,1,9,1,01/11/2014,H,Arsenal_Burnley_2014
91,13,0,1,1,1,0,E0,H,M Jones,QPR,8,0,Chelsea,8,7,18,0,2,2,12,0,01/11/2014,H,Chelsea_QPR_2014
92,11,0,0,0,0,1,E0,D,K Friend,Swansea,3,2,Everton,10,8,17,0,0,0,15,3,01/11/2014,D,Everton_Swansea_2014
93,7,0,1,0,3,0,E0,A,M Atkinson,Southampton,1,1,Hull,6,10,8,1,0,4,9,0,01/11/2014,A,Hull_Southampton_2014
94,8,0,1,0,3,0,E0,D,S Attwell,West Brom,5,0,Leicester,5,8,14,0,0,3,12,1,01/11/2014,A,Leicester_West Brom_2014
95,7,0,0,0,3,0,E0,D,A Marriner,Liverpool,3,4,Newcastle,13,6,14,0,1,2,8,3,01/11/2014,H,Newcastle_Liverpool_2014
96,9,0,2,1,2,0,E0,H,C Foy,West Ham,6,1,Stoke,14,10,21,0,2,2,13,1,01/11/2014,D,Stoke_West Ham_2014
97,3,1,2,1,7,0,E0,H,N Swarbrick,Tottenham,1,3,Aston Villa,12,18,12,0,1,9,11,3,02/11/2014,A,Aston Villa_Tottenham_2014
98,7,0,0,0,2,1,E0,D,M Oliver,Man United,6,3,Man City,15,9,16,0,1,4,9,1,02/11/2014,H,Man City_Man United_2014
99,11,1,3,0,7,0,E0,A,P Dowd,Sunderland,1,0,Crystal Palace,12,8,9,1,1,2,19,3,03/11/2014,A,Crystal Palace_Sunderland_2014
100,7,0,0,0,1,0,E0,D,M Clattenburg,Hull,3,6,Burnley,17,12,14,0,1,1,17,4,08/11/2014,H,Burnley_Hull_2014
101,5,0,2,1,5,0,E0,D,A Taylor,Chelsea,4,2,Liverpool,9,15,12,1,1,7,12,5,08/11/2014,A,Liverpool_Chelsea_2014
102,11,0,0,0,1,0,E0,D,C Foy,Crystal Palace,5,1,Man United,8,6,23,0,1,4,12,3,08/11/2014,H,Man United_Crystal Palace_2014
103,7,0,2,1,6,0,E0,D,M Dean,Man City,4,4,QPR,9,23,17,1,2,7,10,2,08/11/2014,D,QPR_Man City_2014
104,13,0,0,0,0,0,E0,D,M Oliver,Leicester,6,2,Southampton,10,5,18,0,2,4,12,2,08/11/2014,H,Southampton_Leicester_2014
105,13,0,0,0,4,0,E0,D,J Moss,Aston Villa,5,0,West Ham,9,12,21,0,0,2,10,3,08/11/2014,D,West Ham_Aston Villa_2014
106,5,0,1,0,7,0,E0,D,L Mason,Everton,3,1,Sunderland,11,16,10,0,1,4,13,2,09/11/2014,D,Sunderland_Everton_2014
107,6,0,1,0,4,0,E0,D,P Dowd,Arsenal,5,5,Swansea,10,12,11,0,2,10,16,5,09/11/2014,H,Swansea_Arsenal_2014
108,5,1,2,0,4,0,E0,A,M Jones,Stoke,4,3,Tottenham,20,11,14,2,1,5,13,2,09/11/2014,A,Tottenham_Stoke_2014
109,7,0,2,0,3,0,E0,A,C Pawson,Newcastle,2,0,West Brom,12,8,10,1,0,4,6,0,09/11/2014,A,West Brom_Newcastle_2014
110,11,0,2,0,2,0,E0,D,M Dean,Man United,9,2,Arsenal,12,12,23,0,1,5,8,1,22/11/2014,A,Arsenal_Man United_2014
111,15,0,0,2,1,1,E0,H,L Mason,West Brom,8,1,Chelsea,7,5,21,0,2,0,9,0,22/11/2014,H,Chelsea_West Brom_2014
112,1,0,1,1,3,0,E0,H,M Clattenburg,West Ham,4,2,Everton,10,14,14,0,2,5,13,3,22/11/2014,H,Everton_West Ham_2014
113,6,0,0,0,5,0,E0,D,R Madley,Sunderland,4,2,Leicester,18,10,13,0,0,9,12,3,22/11/2014,D,Leicester_Sunderland_2014
114,7,0,1,1,3,0,E0,D,N Swarbrick,Swansea,10,2,Man City,13,8,23,1,2,3,9,1,22/11/2014,H,Man City_Swansea_2014
115,16,0,0,0,4,0,E0,D,C Foy,QPR,6,2,Newcastle,12,13,14,0,1,7,15,3,22/11/2014,H,Newcastle_QPR_2014
116,14,0,2,1,4,0,E0,A,M Atkinson,Burnley,4,2,Stoke,10,5,25,2,1,0,9,2,22/11/2014,A,Stoke_Burnley_2014
117,4,0,1,1,1,0,E0,D,J Moss,Liverpool,5,1,Crystal Palace,21,12,15,1,3,3,10,2,23/11/2014,H,Crystal Palace_Liverpool_2014
118,3,1,2,1,6,0,E0,H,C Pawson,Tottenham,2,3,Hull,15,23,10,0,1,9,9,1,23/11/2014,A,Hull_Tottenham_2014
119,2,0,1,1,4,0,E0,H,P Dowd,Southampton,1,1,Aston Villa,15,15,7,0,1,8,17,2,24/11/2014,D,Aston Villa_Southampton_2014
120,1,0,1,0,7,0,E0,A,G Scott,Aston Villa,4,3,Burnley,8,18,11,1,1,5,8,4,29/11/2014,D,Burnley_Aston Villa_2014
121,5,0,0,0,4,0,E0,D,C Pawson,Stoke,3,0,Liverpool,11,13,16,0,1,5,9,3,29/11/2014,H,Liverpool_Stoke_2014
122,7,0,0,2,2,0,E0,H,A Taylor,Hull,6,2,Man United,12,4,12,0,3,0,12,2,29/11/2014,H,Man United_Hull_2014
123,11,0,2,2,5,0,E0,H,R East,Leicester,6,3,QPR,8,19,32,1,3,5,17,2,29/11/2014,H,QPR_Leicester_2014
124,2,0,0,0,6,0,E0,D,K Friend,Chelsea,3,3,Sunderland,13,24,12,0,0,8,10,2,29/11/2014,D,Sunderland_Chelsea_2014
125,4,0,1,1,5,0,E0,D,M Atkinson,Crystal Palace,4,0,Swansea,6,11,18,1,1,6,12,2,29/11/2014,D,Swansea_Crystal Palace_2014
126,4,0,1,0,5,0,E0,D,C Foy,Arsenal,1,2,West Brom,9,17,9,0,0,4,10,1,29/11/2014,A,West Brom_Arsenal_2014
127,6,0,0,0,1,1,E0,D,M Dean,Newcastle,3,3,West Ham,9,7,12,0,1,2,16,2,29/11/2014,H,West Ham_Newcastle_2014
128,8,0,3,0,6,1,E0,D,M Jones,Man City,4,1,Southampton,10,15,13,0,0,6,13,2,30/11/2014,A,Southampton_Man City_2014
129,3,0,1,2,5,0,E0,H,M Oliver,Everton,6,5,Tottenham,15,10,13,1,2,4,5,1,30/11/2014,H,Tottenham_Everton_2014
130,2,0,1,1,4,0,E0,H,P Dowd,Newcastle,2,2,Burnley,12,11,12,0,1,5,12,2,02/12/2014,D,Burnley_Newcastle_2014
131,8,0,1,0,3,0,E0,A,M Oliver,Aston Villa,5,2,Crystal Palace,16,5,17,1,0,2,15,2,02/12/2014,A,Crystal Palace_Aston Villa_2014
132,7,1,3,1,3,0,E0,D,L Mason,Liverpool,4,1,Leicester,11,11,20,1,1,4,10,2,02/12/2014,A,Leicester_Liverpool_2014
133,2,0,1,1,4,0,E0,D,J Moss,Stoke,3,2,Man United,8,5,10,1,2,2,13,4,02/12/2014,H,Man United_Stoke_2014
134,9,0,0,0,1,0,E0,D,K Friend,QPR,7,2,Swansea,8,5,18,0,2,2,12,2,02/12/2014,H,Swansea_QPR_2014
135,7,0,2,1,6,0,E0,A,M Jones,West Ham,5,2,West Brom,11,11,23,2,1,3,17,1,02/12/2014,A,West Brom_West Ham_2014
136,9,0,0,0,1,0,E0,D,A Marriner,Southampton,8,0,Arsenal,7,6,19,0,1,4,14,2,03/12/2014,H,Arsenal_Southampton_2014
137,1,0,0,2,2,0,E0,H,M Dean,Tottenham,8,1,Chelsea,9,10,12,0,3,6,9,1,03/12/2014,H,Chelsea_Tottenham_2014
138,6,0,1,1,1,0,E0,H,R Madley,Hull,5,1,Everton,8,8,13,0,1,4,12,1,03/12/2014,D,Everton_Hull_2014
139,2,0,4,1,4,0,E0,A,C Pawson,Man City,2,1,Sunderland,9,15,8,2,1,0,8,1,03/12/2014,A,Sunderland_Man City_2014
140,3,0,0,0,3,0,E0,D,M Oliver,West Brom,2,1,Hull,10,6,12,0,0,2,16,1,06/12/2014,D,Hull_West Brom_2014
141,5,0,0,0,1,0,E0,D,N Swarbrick,Sunderland,2,1,Liverpool,12,7,15,0,0,7,15,3,06/12/2014,D,Liverpool_Sunderland_2014
142,11,0,0,1,2,0,E0,H,A Marriner,Everton,3,3,Man City,8,9,19,0,1,7,11,3,06/12/2014,H,Man City_Everton_2014
143,1,1,1,0,8,0,E0,D,M Atkinson,Chelsea,3,2,Newcastle,8,26,9,0,2,10,6,3,06/12/2014,H,Newcastle_Chelsea_2014
144,3,1,0,0,3,0,E0,D,J Moss,Burnley,6,1,QPR,12,15,11,0,2,11,12,1,06/12/2014,H,QPR_Burnley_2014
145,3,0,2,3,6,1,E0,H,A Taylor,Arsenal,4,3,Stoke,17,15,13,0,3,9,14,2,06/12/2014,H,Stoke_Arsenal_2014
146,2,0,0,0,4,0,E0,D,L Mason,Crystal Palace,3,1,Tottenham,11,16,14,0,0,12,10,0,06/12/2014,D,Tottenham_Crystal Palace_2014
147,5,0,1,1,4,1,E0,D,C Pawson,Leicester,7,4,Aston Villa,9,10,16,1,2,5,14,4,07/12/2014,H,Aston Villa_Leicester_2014
148,7,0,1,1,2,1,E0,D,C Foy,Swansea,7,0,West Ham,11,11,15,1,3,4,18,1,07/12/2014,H,West Ham_Swansea_2014
149,5,0,2,1,2,0,E0,D,K Friend,Man United,4,2,Southampton,12,3,15,1,1,1,9,1,08/12/2014,A,Southampton_Man United_2014
150,9,0,1,1,4,0,E0,H,L Mason,Newcastle,4,2,Arsenal,14,10,17,0,4,6,15,2,13/12/2014,H,Arsenal_Newcastle_2014
151,2,0,0,0,4,0,E0,D,M Clattenburg,Southampton,2,1,Burnley,15,15,7,0,1,5,11,3,13/12/2014,H,Burnley_Southampton_2014
152,5,0,0,1,0,1,E0,H,C Foy,Hull,3,3,Chelsea,13,8,12,0,2,4,13,3,13/12/2014,H,Chelsea_Hull_2014
153,9,0,1,1,3,0,E0,D,K Friend,Stoke,3,2,Crystal Palace,12,7,10,1,1,8,11,0,13/12/2014,D,Crystal Palace_Stoke_2014
154,8,0,1,0,4,0,E0,A,J Moss,Man City,1,0,Leicester,15,9,7,1,0,2,13,2,13/12/2014,A,Leicester_Man City_2014
155,6,0,1,1,8,0,E0,D,P Dowd,West Ham,4,2,Sunderland,11,19,13,1,1,8,18,2,13/12/2014,D,Sunderland_West Ham_2014
156,4,0,0,0,2,1,E0,D,M Dean,Aston Villa,5,4,West Brom,17,7,13,0,1,2,12,2,13/12/2014,H,West Brom_Aston Villa_2014
157,2,0,0,2,9,0,E0,H,M Atkinson,Liverpool,6,4,Man United,13,19,11,0,3,7,14,3,14/12/2014,H,Man United_Liverpool_2014
158,7,0,2,0,4,0,E0,A,R Madley,Tottenham,3,3,Swansea,7,10,15,1,1,9,17,4,14/12/2014,A,Swansea_Tottenham_2014
159,1,0,1,2,4,0,E0,H,N Swarbrick,QPR,5,1,Everton,11,17,13,0,3,8,12,1,15/12/2014,H,Everton_QPR_2014
160,3,1,1,1,9,0,E0,H,L Mason,Man United,4,1,Aston Villa,9,16,10,0,1,9,10,1,20/12/2014,D,Aston Villa_Man United_2014
161,4,0,1,0,3,0,E0,A,M Clattenburg,Swansea,3,2,Hull,14,13,11,1,0,5,16,2,20/12/2014,A,Hull_Swansea_2014
162,8,0,0,0,1,0,E0,D,P Dowd,Crystal Palace,3,2,Man City,17,6,15,0,3,6,5,1,20/12/2014,H,Man City_Crystal Palace_2014
163,5,0,2,1,6,0,E0,A,C Pawson,West Brom,7,1,QPR,16,16,17,2,3,11,8,0,20/12/2014,H,QPR_West Brom_2014
164,4,0,0,1,4,0,E0,H,J Moss,Everton,3,1,Southampton,11,13,11,0,3,6,10,1,20/12/2014,H,Southampton_Everton_2014
165,9,0,1,2,5,0,E0,H,M Jones,Burnley,6,1,Tottenham,9,9,23,1,2,6,8,0,20/12/2014,H,Tottenham_Burnley_2014
166,9,0,0,1,4,0,E0,H,M Atkinson,Leicester,2,0,West Ham,8,10,10,0,2,4,17,3,20/12/2014,H,West Ham_Leicester_2014
167,10,1,2,1,3,0,E0,D,M Oliver,Arsenal,10,0,Liverpool,6,7,27,1,2,6,14,3,21/12/2014,D,Liverpool_Arsenal_2014
168,7,0,1,0,3,0,E0,D,A Taylor,Sunderland,7,4,Newcastle,15,16,15,0,0,1,15,4,21/12/2014,A,Newcastle_Sunderland_2014
169,6,0,2,0,6,0,E0,A,N Swarbrick,Chelsea,2,3,Stoke,11,15,13,1,0,5,4,0,22/12/2014,A,Stoke_Chelsea_2014
170,6,1,1,1,2,0,E0,H,M Atkinson,QPR,5,1,Arsenal,6,16,15,0,2,2,15,4,26/12/2014,H,Arsenal_QPR_2014
171,8,0,1,0,3,0,E0,D,A Taylor,Liverpool,0,0,Burnley,7,10,16,0,0,2,5,1,26/12/2014,A,Burnley_Liverpool_2014
172,8,0,0,1,0,0,E0,H,M Oliver,West Ham,9,0,Chelsea,8,6,28,0,2,6,14,3,26/12/2014,H,Chelsea_West Ham_2014
173,8,0,3,0,6,0,E0,A,M Dean,Southampton,4,1,Crystal Palace,15,13,11,1,1,4,10,0,26/12/2014,A,Crystal Palace_Southampton_2014
174,9,0,1,0,2,0,E0,A,L Mason,Stoke,5,2,Everton,9,12,16,1,0,3,15,3,26/12/2014,A,Everton_Stoke_2014
175,11,0,2,0,3,0,E0,A,N Swarbrick,Tottenham,6,1,Leicester,10,8,22,1,1,1,14,2,26/12/2014,A,Leicester_Tottenham_2014
176,4,0,1,2,4,0,E0,H,M Jones,Newcastle,4,1,Man United,16,8,9,0,3,5,9,2,26/12/2014,H,Man United_Newcastle_2014
