,HC,HR,FTAG,HTHG,AST,AR,Div,HTR,Referee,AwayTeam,HST,HY,HomeTeam,HF,AS,HS,HTAG,FTHG,AC,AF,AY,Date,FTR,idGame
175,5,0,3,1,9,0,E0,H,M Halsey,Chelsea,1,1,Everton,17,18,3,0,2,6,8,1,17/12/2006,A,Everton_Chelsea_2006
176,6,0,2,0,7,0,E0,A,R Styles,Tottenham,4,1,Man City,13,11,10,2,1,3,11,0,17/12/2006,A,Man City_Tottenham_2006
177,1,0,0,0,11,0,E0,D,P Dowd,Man United,4,3,West Ham,25,19,10,0,1,11,10,2,17/12/2006,H,West Ham_Man United_2006
178,5,0,1,2,10,0,E0,H,M Dean,Middlesbrough,6,0,Fulham,19,16,11,0,2,6,16,0,18/12/2006,H,Fulham_Middlesbrough_2006
179,7,0,2,3,7,0,E0,H,H Webb,Blackburn,12,3,Arsenal,14,11,18,1,6,6,14,3,23/12/2006,H,Arsenal_Blackburn_2006
180,6,0,3,0,10,0,E0,D,S Bennett,Man United,3,2,Aston Villa,12,14,11,0,0,8,11,2,23/12/2006,A,Aston Villa_Man United_2006
181,2,0,0,0,4,1,E0,D,C Foy,West Ham,7,1,Fulham,17,13,11,0,0,7,17,2,23/12/2006,D,Fulham_West Ham_2006
182,7,0,0,0,4,0,E0,D,P Dowd,Watford,10,0,Liverpool,10,7,15,0,2,6,17,0,23/12/2006,H,Liverpool_Watford_2006
183,8,1,2,0,3,0,E0,A,M Riley,Bolton,3,1,Man City,23,9,5,2,0,2,16,3,23/12/2006,A,Man City_Bolton_2006
184,11,0,0,1,6,0,E0,H,R Styles,Charlton,9,0,Middlesbrough,1,8,16,0,2,4,9,1,23/12/2006,H,Middlesbrough_Charlton_2006
185,5,0,1,3,6,0,E0,H,A Wiley,Tottenham,9,1,Newcastle,12,17,12,1,3,5,18,1,23/12/2006,H,Newcastle_Tottenham_2006
186,6,0,1,0,6,0,E0,A,G Poll,Sheffield United,6,0,Portsmouth,14,11,13,1,3,3,6,2,23/12/2006,H,Portsmouth_Sheffield United_2006
187,12,0,2,0,7,0,E0,A,S Tanner,Everton,7,0,Reading,10,10,11,1,0,4,6,0,23/12/2006,A,Reading_Everton_2006
188,3,0,3,1,5,0,E0,A,M Dean,Chelsea,6,3,Wigan,10,8,14,2,2,6,10,4,23/12/2006,A,Wigan_Chelsea_2006
189,3,0,0,0,12,0,E0,D,R Styles,Liverpool,4,3,Blackburn,13,18,8,0,1,5,6,2,26/12/2006,H,Blackburn_Liverpool_2006
190,5,0,1,1,5,0,E0,D,H Webb,Newcastle,7,3,Bolton,15,10,10,1,2,2,14,3,26/12/2006,H,Bolton_Newcastle_2006
191,6,0,2,1,1,0,E0,H,A Wiley,Reading,5,1,Chelsea,14,6,16,0,2,7,9,1,26/12/2006,D,Chelsea_Reading_2006
192,12,0,0,0,2,0,E0,D,P Dowd,Middlesbrough,4,2,Everton,12,7,10,0,0,2,17,1,26/12/2006,D,Everton_Middlesbrough_2006
193,8,0,1,0,3,0,E0,D,M Riley,Wigan,8,0,Man United,12,6,17,0,3,1,14,0,26/12/2006,H,Man United_Wigan_2006
194,8,0,1,0,8,0,E0,D,M Clattenburg,Man City,13,2,Sheffield United,7,11,19,0,0,5,9,1,26/12/2006,A,Sheffield United_Man City_2006
195,4,0,1,0,7,0,E0,D,U Rennie,Aston Villa,10,1,Tottenham,12,9,12,0,2,4,14,2,26/12/2006,H,Tottenham_Aston Villa_2006
196,7,0,2,1,8,0,E0,D,M Dean,Arsenal,3,2,Watford,11,16,6,1,1,5,6,0,26/12/2006,A,Watford_Arsenal_2006
197,6,0,2,0,6,0,E0,A,M Atkinson,Portsmouth,7,2,West Ham,12,12,14,2,1,4,13,1,26/12/2006,A,West Ham_Portsmouth_2006
198,4,0,2,2,9,0,E0,H,G Poll,Fulham,7,0,Charlton,14,15,12,1,2,9,15,0,27/12/2006,D,Charlton_Fulham_2006
199,6,0,1,1,5,0,E0,H,M Atkinson,Middlesbrough,7,1,Blackburn,16,8,14,0,2,3,21,3,30/12/2006,H,Blackburn_Middlesbrough_2006
200,8,0,2,2,7,0,E0,H,P Walton,Portsmouth,7,0,Bolton,11,14,12,1,3,7,13,1,30/12/2006,H,Bolton_Portsmouth_2006
201,7,0,1,0,2,1,E0,A,R Styles,Aston Villa,8,2,Charlton,10,6,14,1,2,4,10,1,30/12/2006,H,Charlton_Aston Villa_2006
202,5,0,2,1,6,0,E0,D,H Webb,Fulham,4,1,Chelsea,14,11,15,1,2,5,11,1,30/12/2006,D,Chelsea_Fulham_2006
203,7,0,0,1,3,0,E0,H,D Gallagher,Newcastle,9,2,Everton,7,7,16,0,3,12,11,3,30/12/2006,H,Everton_Newcastle_2006
204,13,0,2,1,3,1,E0,D,M Dean,Reading,12,1,Man United,9,7,28,1,3,4,11,2,30/12/2006,H,Man United_Reading_2006
205,5,0,0,1,4,0,E0,H,L Mason,Arsenal,5,2,Sheffield United,11,9,11,0,1,9,5,3,30/12/2006,H,Sheffield United_Arsenal_2006
206,2,0,1,0,5,0,E0,A,M Halsey,Liverpool,3,0,Tottenham,5,10,9,1,0,3,21,0,30/12/2006,A,Tottenham_Liverpool_2006
207,6,0,1,0,5,0,E0,D,S Bennett,Man City,6,1,West Ham,12,7,12,0,0,2,15,2,30/12/2006,A,West Ham_Man City_2006
208,6,0,0,0,5,1,E0,D,S Bennett,Watford,4,1,Fulham,6,13,16,0,0,7,17,2,01/01/2007,D,Fulham_Watford_2006
209,8,0,0,0,0,0,E0,D,G Poll,Bolton,9,0,Liverpool,18,1,19,0,3,8,12,3,01/01/2007,H,Liverpool_Bolton_2006
210,4,0,1,0,5,0,E0,D,U Rennie,Everton,7,2,Man City,13,15,11,0,2,6,13,3,01/01/2007,H,Man City_Everton_2006
211,7,0,1,1,3,0,E0,D,C Foy,Sheffield United,7,2,Middlesbrough,10,6,13,1,3,3,11,1,01/01/2007,H,Middlesbrough_Sheffield United_2006
212,1,0,2,1,8,0,E0,D,R Styles,Man United,8,1,Newcastle,11,20,8,1,2,10,10,2,01/01/2007,D,Newcastle_Man United_2006
213,10,0,1,1,7,0,E0,H,A Marriner,Tottenham,9,1,Portsmouth,12,9,15,0,1,6,12,4,01/01/2007,D,Portsmouth_Tottenham_2006
214,3,0,0,4,3,0,E0,H,L Mason,West Ham,9,1,Reading,6,9,18,0,6,3,13,0,01/01/2007,H,Reading_West Ham_2006
215,5,0,3,0,5,0,E0,A,M Clattenburg,Blackburn,5,0,Wigan,10,8,14,1,0,5,16,5,01/01/2007,A,Wigan_Blackburn_2006
216,8,0,0,2,2,1,E0,H,M Riley,Charlton,10,0,Arsenal,13,4,16,0,4,2,9,1,02/01/2007,H,Arsenal_Charlton_2006
217,5,0,0,0,12,0,E0,D,P Dowd,Chelsea,2,1,Aston Villa,7,22,4,0,0,8,13,3,02/01/2007,D,Aston Villa_Chelsea_2006
218,8,0,2,0,4,1,E0,A,C Foy,Arsenal,7,4,Blackburn,15,6,13,1,0,2,5,0,13/01/2007,A,Blackburn_Arsenal_2006
219,5,0,0,0,0,0,E0,D,A Marriner,Man City,4,2,Bolton,14,7,8,0,0,2,13,2,13/01/2007,D,Bolton_Man City_2006
220,5,0,3,1,9,0,E0,D,M Dean,Middlesbrough,9,3,Charlton,12,12,16,1,1,3,15,1,13/01/2007,A,Charlton_Middlesbrough_2006
221,7,0,0,1,1,0,E0,H,M Atkinson,Wigan,6,1,Chelsea,15,2,12,0,4,3,17,3,13/01/2007,H,Chelsea_Wigan_2006
222,8,0,1,3,5,0,E0,H,H Webb,Aston Villa,17,1,Man United,8,7,27,0,3,4,15,1,13/01/2007,H,Man United_Aston Villa_2006
223,2,0,1,1,6,0,E0,H,L Probert,Portsmouth,3,0,Sheffield United,14,13,6,0,1,10,19,2,13/01/2007,D,Sheffield United_Portsmouth_2006
224,3,0,3,0,13,0,E0,A,M Clattenburg,Liverpool,4,0,Watford,9,22,8,2,0,12,10,0,13/01/2007,A,Watford_Liverpool_2006
225,8,1,3,1,6,0,E0,D,G Poll,Fulham,7,3,West Ham,20,9,10,1,3,5,21,6,13/01/2007,D,West Ham_Fulham_2006
226,8,0,1,0,3,0,E0,A,M Riley,Reading,7,2,Everton,12,7,14,1,1,5,17,2,14/01/2007,D,Everton_Reading_2006
227,5,0,3,1,7,0,E0,D,S Bennett,Newcastle,17,1,Tottenham,8,12,25,1,2,3,9,4,14/01/2007,A,Tottenham_Newcastle_2006
228,7,0,0,0,6,0,E0,D,P Walton,Watford,6,2,Aston Villa,11,11,17,0,2,6,20,0,20/01/2007,H,Aston Villa_Watford_2006
229,5,1,1,0,4,0,E0,D,M Dean,Tottenham,3,3,Fulham,14,9,9,0,1,6,16,2,20/01/2007,D,Fulham_Tottenham_2006
230,3,0,0,2,3,0,E0,H,R Styles,Chelsea,8,0,Liverpool,10,11,17,0,2,7,17,1,20/01/2007,H,Liverpool_Chelsea_2006
231,6,0,3,0,5,0,E0,A,P Dowd,Blackburn,9,1,Man City,14,12,13,1,0,3,11,3,20/01/2007,A,Man City_Blackburn_2006
232,1,0,1,4,5,1,E0,H,A Wiley,Bolton,5,1,Middlesbrough,12,11,10,1,5,8,13,3,20/01/2007,H,Middlesbrough_Bolton_2006
233,10,0,2,1,7,0,E0,A,U Rennie,West Ham,7,3,Newcastle,16,12,14,2,2,2,26,4,20/01/2007,D,Newcastle_West Ham_2006
234,10,0,1,0,5,0,E0,D,M Clattenburg,Charlton,3,0,Portsmouth,9,8,9,0,0,7,11,3,20/01/2007,A,Portsmouth_Charlton_2006
235,7,0,1,1,1,1,E0,H,M Halsey,Sheffield United,10,1,Reading,12,4,17,0,3,2,8,1,20/01/2007,H,Reading_Sheffield United_2006
236,8,0,1,0,6,0,E0,D,S Bennett,Man United,11,1,Arsenal,13,10,18,0,2,6,11,3,21/01/2007,H,Arsenal_Man United_2006
237,6,0,2,0,5,0,E0,D,H Webb,Everton,6,0,Wigan,11,8,13,0,0,6,17,1,21/01/2007,A,Wigan_Everton_2006
238,9,0,1,1,3,0,E0,D,D Gallagher,Blackburn,7,2,Watford,14,15,15,1,2,6,7,0,23/01/2007,H,Watford_Blackburn_2006
239,10,0,0,0,3,0,E0,D,D Gallagher,Middlesbrough,4,0,Portsmouth,10,3,15,0,0,5,10,1,30/01/2007,D,Portsmouth_Middlesbrough_2006
240,4,0,2,1,14,0,E0,D,S Bennett,Wigan,12,1,Reading,11,21,19,1,3,3,11,1,30/01/2007,H,Reading_Wigan_2006
241,5,0,0,2,0,0,E0,H,L Mason,Fulham,8,1,Sheffield United,14,7,16,0,2,4,10,1,30/01/2007,H,Sheffield United_Fulham_2006
242,4,0,2,0,9,0,E0,D,M Atkinson,Liverpool,6,1,West Ham,11,15,13,0,1,9,8,1,30/01/2007,A,West Ham_Liverpool_2006
243,10,0,1,1,2,0,E0,D,L Probert,Charlton,7,0,Bolton,7,4,12,1,1,0,11,1,31/01/2007,D,Bolton_Charlton_2006
244,3,0,0,1,4,0,E0,H,G Poll,Blackburn,15,0,Chelsea,12,6,18,0,3,9,11,1,31/01/2007,H,Chelsea_Blackburn_2006
245,7,0,0,1,1,0,E0,H,M Dean,Watford,10,2,Man United,11,2,21,0,4,2,11,2,31/01/2007,H,Man United_Watford_2006
246,3,0,1,2,9,0,E0,H,H Webb,Aston Villa,4,1,Newcastle,15,14,8,1,3,7,15,1,31/01/2007,H,Newcastle_Aston Villa_2006
247,9,0,0,1,2,0,E0,H,C Foy,West Ham,6,0,Aston Villa,13,7,17,0,1,6,21,1,03/02/2007,H,Aston Villa_West Ham_2006
248,7,1,1,1,5,0,E0,D,A Marriner,Sheffield United,6,1,Blackburn,18,11,11,1,2,6,19,4,03/02/2007,H,Blackburn_Sheffield United_2006
249,6,0,1,0,8,0,E0,A,M Halsey,Chelsea,5,0,Charlton,7,17,8,1,0,5,8,1,03/02/2007,A,Charlton_Chelsea_2006
250,8,0,1,0,4,0,E0,D,P Dowd,Newcastle,9,1,Fulham,12,8,15,0,2,6,13,3,03/02/2007,H,Fulham_Newcastle_2006
251,6,0,0,0,4,0,E0,D,A Wiley,Everton,10,0,Liverpool,13,6,25,0,0,4,18,3,03/02/2007,D,Liverpool_Everton_2006
252,5,0,2,0,3,0,E0,D,H Webb,Reading,7,0,Man City,12,7,16,0,0,6,13,0,03/02/2007,A,Man City_Reading_2006
253,3,0,1,0,4,1,E0,D,M Riley,Arsenal,1,2,Middlesbrough,14,11,3,0,1,6,5,1,03/02/2007,D,Middlesbrough_Arsenal_2006
254,5,0,1,0,4,0,E0,D,R Styles,Bolton,3,0,Watford,8,7,7,0,0,4,9,3,03/02/2007,A,Watford_Bolton_2006
255,6,0,0,0,4,0,E0,D,G Poll,Portsmouth,8,1,Wigan,10,5,15,0,1,6,8,0,03/02/2007,H,Wigan_Portsmouth_2006
256,5,0,4,0,7,0,E0,A,M Clattenburg,Man United,5,2,Tottenham,8,12,10,1,0,7,16,3,04/02/2007,A,Tottenham_Man United_2006
257,5,0,0,1,0,0,E0,H,C Foy,Middlesbrough,5,0,Chelsea,6,3,15,0,3,1,11,1,10/02/2007,H,Chelsea_Middlesbrough_2006
258,3,0,0,1,4,0,E0,H,R Styles,Blackburn,8,2,Everton,15,8,15,0,1,10,13,1,10/02/2007,H,Everton_Blackburn_2006
259,5,0,0,1,2,0,E0,H,M Riley,Charlton,11,0,Man United,11,8,18,0,2,3,8,1,10/02/2007,H,Man United_Charlton_2006
260,3,0,1,1,9,0,E0,D,M Halsey,Liverpool,3,1,Newcastle,9,13,7,1,2,4,14,1,10/02/2007,H,Newcastle_Liverpool_2006
261,13,0,1,1,3,0,E0,H,M Dean,Man City,10,3,Portsmouth,12,6,17,0,2,8,12,3,10/02/2007,H,Portsmouth_Man City_2006
262,12,0,0,1,7,0,E0,H,M Clattenburg,Aston Villa,9,2,Reading,13,17,12,0,2,8,11,1,10/02/2007,H,Reading_Aston Villa_2006
263,13,0,1,1,1,0,E0,D,M Atkinson,Tottenham,5,3,Sheffield United,14,6,16,1,2,3,11,5,10/02/2007,H,Sheffield United_Tottenham_2006
264,10,0,1,0,5,0,E0,A,A Wiley,Watford,10,4,West Ham,17,8,23,1,0,4,23,2,10/02/2007,A,West Ham_Watford_2006
265,10,0,1,0,2,0,E0,A,P Dowd,Wigan,3,6,Arsenal,9,8,10,1,2,1,15,3,11/02/2007,H,Arsenal_Wigan_2006
266,9,0,1,1,6,0,E0,H,H Webb,Fulham,4,1,Bolton,14,7,7,0,2,8,11,4,11/02/2007,H,Bolton_Fulham_2006
267,5,0,2,1,4,0,E0,D,U Rennie,Tottenham,3,2,Everton,7,8,10,1,1,1,14,1,21/02/2007,A,Everton_Tottenham_2006
268,8,0,1,1,13,1,E0,D,R Styles,Wigan,6,1,Watford,11,16,10,1,1,3,11,1,21/02/2007,D,Watford_Wigan_2006
269,7,0,0,3,8,0,E0,H,R Styles,West Ham,5,3,Charlton,13,11,12,0,4,6,7,2,24/02/2007,H,Charlton_West Ham_2006
270,3,0,2,1,8,0,E0,D,P Walton,Man United,6,3,Fulham,16,16,16,1,1,7,12,2,24/02/2007,A,Fulham_Man United_2006
271,5,0,0,2,2,0,E0,H,S Bennett,Sheffield United,4,0,Liverpool,12,6,8,0,4,1,9,2,24/02/2007,H,Liverpool_Sheffield United_2006
272,9,0,1,1,4,0,E0,H,M Halsey,Reading,6,1,Middlesbrough,9,10,9,0,2,5,12,1,24/02/2007,H,Middlesbrough_Reading_2006
273,5,0,3,0,5,0,E0,A,L Mason,Everton,3,2,Watford,10,13,11,2,0,9,17,1,24/02/2007,A,Watford_Everton_2006
274,7,0,0,2,6,0,E0,H,M Clattenburg,Portsmouth,11,2,Blackburn,11,13,13,0,3,4,16,3,25/02/2007,H,Blackburn_Portsmouth_2006
275,5,1,1,3,6,0,E0,H,G Poll,Bolton,10,0,Tottenham,2,10,14,1,4,5,17,4,25/02/2007,H,Tottenham_Bolton_2006
276,8,0,0,1,2,0,E0,H,A Wiley,Newcastle,4,6,Wigan,11,5,7,0,1,6,12,2,25/02/2007,H,Wigan_Newcastle_2006
277,16,0,1,0,4,0,E0,D,C Foy,Reading,9,1,Arsenal,8,7,16,0,2,7,14,1,03/03/2007,H,Arsenal_Reading_2006
278,5,0,1,1,4,0,E0,D,L Mason,Aston Villa,7,0,Fulham,10,9,13,1,1,8,21,2,03/03/2007,D,Fulham_Aston Villa_2006
279,12,0,1,0,3,1,E0,D,M Atkinson,Man United,8,2,Liverpool,11,5,15,0,0,2,12,2,03/03/2007,A,Liverpool_Man United_2006
280,9,0,1,0,5,0,E0,A,H Webb,Wigan,3,3,Man City,13,9,4,1,0,4,14,2,03/03/2007,A,Man City_Wigan_2006
281,8,0,0,0,4,0,E0,D,S Bennett,Middlesbrough,8,0,Newcastle,12,7,11,0,0,2,14,3,03/03/2007,D,Newcastle_Middlesbrough_2006
282,7,0,2,0,5,0,E0,A,M Halsey,Chelsea,5,0,Portsmouth,8,10,8,1,0,5,10,2,03/03/2007,A,Portsmouth_Chelsea_2006
283,5,0,1,0,2,0,E0,D,M Riley,Everton,6,3,Sheffield United,18,7,8,0,1,6,10,2,03/03/2007,D,Sheffield United_Everton_2006
284,8,0,2,2,5,0,E0,H,P Walton,Charlton,10,2,Watford,18,13,14,0,2,1,10,2,03/03/2007,D,Watford_Charlton_2006
285,8,0,2,0,2,0,E0,D,R Styles,Blackburn,10,1,Bolton,14,10,15,0,1,0,8,0,04/03/2007,A,Bolton_Blackburn_2006
286,6,0,4,2,7,0,E0,H,M Dean,Tottenham,6,6,West Ham,15,12,12,0,3,3,12,1,04/03/2007,A,West Ham_Tottenham_2006
287,6,0,1,0,5,0,E0,A,M Atkinson,Arsenal,6,1,Aston Villa,12,10,11,1,0,4,14,1,14/03/2007,A,Aston Villa_Arsenal_2006
288,5,0,1,0,3,0,E0,A,A Wiley,Chelsea,2,3,Man City,10,5,8,1,0,4,13,2,14/03/2007,A,Man City_Chelsea_2006
289,10,1,2,0,7,0,E0,D,H Webb,West Ham,3,4,Blackburn,18,10,9,0,1,9,22,4,17/03/2007,A,Blackburn_West Ham_2006
290,5,0,0,2,4,0,E0,H,C Foy,Sheffield United,8,0,Chelsea,7,7,13,0,3,1,10,0,17/03/2007,H,Chelsea_Sheffield United_2006
291,1,0,1,3,0,0,E0,H,A Wiley,Bolton,7,1,Man United,14,7,15,0,4,5,13,2,17/03/2007,H,Man United_Bolton_2006
292,10,0,2,0,8,0,E0,D,K Stroud,Man City,5,1,Middlesbrough,13,14,11,0,0,3,21,2,17/03/2007,A,Middlesbrough_Man City_2006
293,10,0,0,0,5,0,E0,D,S Bennett,Portsmouth,0,1,Reading,11,10,5,0,0,4,15,1,17/03/2007,D,Reading_Portsmouth_2006
294,5,0,1,1,2,0,E0,H,M Halsey,Watford,11,0,Tottenham,5,2,17,0,3,4,8,0,17/03/2007,H,Tottenham_Watford_2006
295,7,0,0,0,0,0,E0,D,S Tanner,Fulham,3,1,Wigan,13,3,6,0,0,1,6,0,17/03/2007,D,Wigan_Fulham_2006
296,2,0,0,0,3,0,E0,D,L Mason,Liverpool,3,2,Aston Villa,11,7,9,0,0,6,12,3,18/03/2007,D,Aston Villa_Liverpool_2006
297,5,0,0,0,6,0,E0,D,D Gallagher,Newcastle,4,1,Charlton,14,12,10,0,2,5,20,2,18/03/2007,H,Charlton_Newcastle_2006
298,5,0,0,0,9,0,E0,D,M Clattenburg,Arsenal,4,6,Everton,17,18,11,0,1,4,13,0,18/03/2007,H,Everton_Arsenal_2006
299,11,0,0,0,4,0,E0,D,M Clattenburg,Sheffield United,12,1,Bolton,8,7,19,0,1,4,12,3,31/03/2007,H,Bolton_Sheffield United_2006
300,4,0,0,0,1,0,E0,D,P Walton,Wigan,1,1,Charlton,10,6,4,0,1,9,15,3,31/03/2007,H,Charlton_Wigan_2006
301,6,0,1,0,7,0,E0,A,M Riley,Portsmouth,9,1,Fulham,14,10,13,1,1,4,22,0,31/03/2007,D,Fulham_Portsmouth_2006
302,2,0,1,2,3,0,E0,H,S Bennett,Arsenal,7,1,Liverpool,17,11,12,0,4,7,8,3,31/03/2007,H,Liverpool_Arsenal_2006
303,8,0,1,0,3,0,E0,A,C Foy,Blackburn,17,1,Man United,7,6,27,1,4,1,12,3,31/03/2007,H,Man United_Blackburn_2006
304,8,0,1,0,5,0,E0,D,G Poll,Man City,6,1,Newcastle,9,7,15,0,0,1,16,3,31/03/2007,A,Newcastle_Man City_2006
305,5,0,1,0,8,0,E0,D,U Rennie,Chelsea,6,1,Watford,18,13,12,0,0,10,9,3,31/03/2007,A,Watford_Chelsea_2006
306,3,0,0,2,3,0,E0,H,M Halsey,Middlesbrough,6,0,West Ham,11,10,9,0,2,4,17,1,31/03/2007,H,West Ham_Middlesbrough_2006
307,5,0,0,1,3,0,E0,H,A Wiley,Reading,7,1,Tottenham,7,6,18,0,1,7,6,0,01/04/2007,H,Tottenham_Reading_2006
308,5,0,1,0,8,0,E0,A,H Webb,Everton,10,3,Aston Villa,18,18,17,1,1,6,16,3,02/04/2007,D,Aston Villa_Everton_2006
309,4,0,1,3,8,0,E0,H,D Gallagh,Fulham,10,0,Everton,18,15,14,1,4,10,12,0,06/04/2007,H,Everton_Fulham_2006
310,14,0,0,0,1,0,E0,D,A Wiley,Charlton,6,0,Man City,12,3,13,0,0,7,11,0,06/04/2007,D,Man City_Charlton_2006
311,14,0,1,0,5,0,E0,A,G Poll,West Ham,15,0,Arsenal,10,6,29,1,0,1,15,1,07/04/2007,A,Arsenal_West Ham_2006
312,4,0,2,1,7,0,E0,D,M Atkinson,Aston Villa,3,2,Blackburn,17,9,10,1,1,10,12,1,07/04/2007,A,Blackburn_Aston Villa_2006
313,11,0,0,0,5,0,E0,D,R Styles,Tottenham,8,2,Chelsea,13,6,11,0,1,7,11,1,07/04/2007,H,Chelsea_Tottenham_2006
314,9,0,1,2,3,0,E0,H,C Foy,Watford,14,0,Middlesbrough,7,6,24,1,4,3,14,0,07/04/2007,H,Middlesbrough_Watford_2006
315,8,0,1,1,7,0,E0,H,M Clattenburg,Man United,9,3,Portsmouth,13,15,14,0,2,7,2,1,07/04/2007,H,Portsmouth_Man United_2006
316,7,0,2,0,3,0,E0,A,P Walton,Liverpool,4,2,Reading,10,4,8,1,1,6,16,1,07/04/2007,A,Reading_Liverpool_2006
317,5,0,2,0,3,0,E0,A,M Halsey,Newcastle,11,1,Sheffield United,11,10,17,1,1,4,13,1,07/04/2007,A,Sheffield United_Newcastle_2006
318,9,0,3,1,9,0,E0,D,U Rennie,Bolton,9,0,Wigan,7,10,17,1,1,5,13,3,07/04/2007,A,Wigan_Bolton_2006
319,13,0,1,0,1,1,E0,A,M Halsey,Wigan,7,2,Aston Villa,11,2,13,1,1,1,11,3,09/04/2007,D,Aston Villa_Wigan_2006
320,7,0,1,1,7,0,E0,D,M Atkinson,Everton,4,3,Bolton,16,9,7,1,1,7,19,1,09/04/2007,D,Bolton_Everton_2006
321,1,0,0,0,6,0,E0,D,G Poll,Reading,5,1,Charlton,13,14,8,0,0,11,13,0,09/04/2007,D,Charlton_Reading_2006
322,7,0,3,0,5,0,E0,A,S Bennett,Man City,5,1,Fulham,12,7,12,2,1,4,15,3,09/04/2007,A,Fulham_Man City_2006
323,3,0,0,0,2,0,E0,D,H Webb,Arsenal,4,1,Newcastle,13,6,8,0,0,6,14,2,09/04/2007,D,Newcastle_Arsenal_2006
324,6,0,2,2,6,0,E0,H,L Mason,Portsmouth,10,0,Watford,13,10,15,1,4,2,15,0,09/04/2007,H,Watford_Portsmouth_2006
325,2,0,1,1,2,1,E0,D,R Styles,Bolton,9,2,Arsenal,7,6,19,1,2,5,18,3,14/04/2007,H,Arsenal_Bolton_2006
326,4,0,0,0,3,0,E0,D,U Rennie,Liverpool,1,1,Man City,12,11,7,0,0,4,15,2,14/04/2007,D,Man City_Liverpool_2006
327,2,0,3,1,7,0,E0,D,D Gallagher,Aston Villa,5,2,Middlesbrough,20,9,13,1,1,4,8,1,14/04/2007,A,Middlesbrough_Aston Villa_2006
328,10,0,1,1,3,0,E0,H,C Foy,Newcastle,7,2,Portsmouth,13,7,21,0,2,5,8,0,14/04/2007,H,Portsmouth_Newcastle_2006
329,10,0,0,1,5,0,E0,H,L Mason,Fulham,6,2,Reading,8,13,12,0,1,6,7,1,14/04/2007,H,Reading_Fulham_2006
330,4,0,0,1,3,0,E0,H,S Bennett,West Ham,5,2,Sheffield United,11,11,6,0,3,2,8,3,14/04/2007,H,Sheffield United_West Ham_2006
331,7,0,1,0,4,0,E0,D,M Halsey,Charlton,11,0,Everton,7,7,18,0,2,4,15,3,15/04/2007,H,Everton_Charlton_2006
332,5,0,3,2,6,0,E0,D,G Poll,Tottenham,11,3,Wigan,18,10,21,2,3,5,6,0,15/04/2007,D,Wigan_Tottenham_2006
333,7,0,1,1,6,0,E0,D,M Halsey,Man City,10,0,Arsenal,8,9,12,1,3,3,8,0,17/04/2007,H,Arsenal_Man City_2006
334,4,0,0,1,3,0,E0,H,R Styles,Sheffield United,10,5,Man United,10,10,13,0,2,1,13,3,17/04/2007,H,Man United_Sheffield United_2006
335,5,0,1,3,4,0,E0,H,C Foy,Watford,10,0,Blackburn,8,4,18,1,3,4,14,0,18/04/2007,H,Blackburn_Watford_2006
336,8,0,0,0,2,0,E0,D,G Poll,Middlesbrough,7,0,Liverpool,8,5,18,0,2,2,13,1,18/04/2007,H,Liverpool_Middlesbrough_2006
337,9,0,4,1,7,0,E0,A,M Dean,Chelsea,10,5,West Ham,21,14,14,2,1,5,9,2,18/04/2007,A,West Ham_Chelsea_2006
338,7,0,3,0,7,0,E0,D,H Webb,Reading,15,0,Bolton,17,10,18,0,1,4,13,2,21/04/2007,A,Bolton_Reading_2006
339,8,0,1,0,10,0,E0,D,A Wiley,Sheffield United,2,5,Charlton,16,15,10,0,1,3,13,3,21/04/2007,D,Charlton_Sheffield United_2006
340,7,0,1,1,9,0,E0,H,G Poll,Blackburn,6,1,Fulham,17,18,13,0,1,11,15,1,21/04/2007,D,Fulham_Blackburn_2006
341,12,0,0,1,3,0,E0,H,M Riley,Wigan,12,2,Liverpool,10,4,23,0,2,3,10,2,21/04/2007,H,Liverpool_Wigan_2006
342,6,0,1,1,5,0,E0,D,P Walton,Middlesbrough,9,2,Man United,10,10,21,1,1,7,17,5,21/04/2007,D,Man United_Middlesbrough_2006
343,4,0,2,1,5,0,E0,H,M Dean,Arsenal,3,2,Tottenham,10,17,7,0,2,6,6,2,21/04/2007,D,Tottenham_Arsenal_2006
344,5,0,1,0,1,0,E0,D,R Styles,Man City,1,1,Watford,9,4,4,0,1,3,6,1,21/04/2007,D,Watford_Man City_2006
345,5,0,0,1,2,0,E0,H,M Clattenburg,Everton,7,2,West Ham,16,10,15,0,1,7,10,1,21/04/2007,H,West Ham_Everton_2006
346,15,0,0,0,2,0,E0,D,M Atkinson,Portsmouth,8,0,Aston Villa,10,5,17,0,0,3,20,1,22/04/2007,D,Aston Villa_Portsmouth_2006
347,4,0,0,0,4,0,E0,D,M Halsey,Chelsea,3,0,Newcastle,15,12,11,0,0,2,16,3,22/04/2007,D,Newcastle_Chelsea_2006
348,7,0,1,0,3,1,E0,D,M Dean,Charlton,9,1,Blackburn,14,8,16,0,4,2,5,1,28/04/2007,H,Blackburn_Charlton_2006
349,11,0,2,2,3,0,E0,H,R Styles,Bolton,3,0,Chelsea,8,6,11,1,2,2,10,3,28/04/2007,D,Chelsea_Bolton_2006
350,4,0,4,1,12,0,E0,H,A Wiley,Man United,3,1,Everton,17,18,8,0,2,9,11,1,28/04/2007,A,Everton_Man United_2006
