,HC,HR,FTAG,HTHG,AST,AR,Div,HTR,Referee,AwayTeam,HST,HY,HomeTeam,HF,AS,HS,HTAG,FTHG,AC,AF,AY,Date,FTR,idGame
23,7,0,0,0,8,0,E0,D,M Halsey,Sunderland,6,1,Swansea,7,12,15,0,0,4,10,1,27/08/2011,D,Swansea_Sunderland_2011
24,8,0,0,1,9,0,E0,H,M Oliver,QPR,10,2,Wigan,13,19,13,0,2,7,8,0,27/08/2011,H,Wigan_QPR_2011
25,3,0,2,3,13,1,E0,H,H Webb,Arsenal,15,2,Man United,9,19,25,1,8,5,7,3,28/08/2011,H,Man United_Arsenal_2011
26,6,0,1,0,9,0,E0,D,K Friend,Fulham,9,2,Newcastle,19,16,13,0,2,6,8,1,28/08/2011,H,Newcastle_Fulham_2011
27,10,0,5,0,12,0,E0,A,P Dowd,Man City,10,2,Tottenham,11,22,15,2,1,5,9,4,28/08/2011,A,Tottenham_Man City_2011
28,5,0,1,0,1,0,E0,D,M Dean,Stoke,7,0,West Brom,9,7,16,0,0,1,12,0,28/08/2011,A,West Brom_Stoke_2011
29,4,0,0,1,5,0,E0,H,S Attwell,Swansea,8,3,Arsenal,10,10,18,0,1,5,7,2,10/09/2011,H,Arsenal_Swansea_2011
30,5,0,5,0,9,0,E0,A,A Marriner,Man United,13,2,Bolton,14,13,20,3,0,7,1,0,10/09/2011,A,Bolton_Man United_2011
31,8,0,2,1,3,0,E0,H,M Oliver,Aston Villa,10,1,Everton,13,7,17,0,2,0,11,1,10/09/2011,D,Everton_Aston Villa_2011
32,8,0,0,1,5,0,E0,H,M Atkinson,Wigan,10,0,Man City,6,9,23,0,3,3,9,0,10/09/2011,H,Man City_Wigan_2011
33,2,0,0,1,11,0,E0,H,M Clattenburg,Liverpool,1,0,Stoke,12,20,3,0,1,12,13,1,10/09/2011,H,Stoke_Liverpool_2011
34,4,0,2,0,8,0,E0,A,L Probert,Chelsea,7,1,Sunderland,7,16,14,1,1,7,3,1,10/09/2011,A,Sunderland_Chelsea_2011
35,4,0,2,0,11,0,E0,D,P Walton,Tottenham,6,3,Wolves,5,17,10,0,0,10,12,2,10/09/2011,A,Wolves_Tottenham_2011
36,11,0,1,1,5,0,E0,D,H Webb,Blackburn,8,3,Fulham,7,10,13,1,1,2,12,1,11/09/2011,D,Fulham_Blackburn_2011
37,1,0,1,0,9,0,E0,A,M Halsey,West Brom,5,1,Norwich,10,14,17,1,0,3,11,2,11/09/2011,A,Norwich_West Brom_2011
38,6,0,0,0,3,0,E0,D,P Dowd,Newcastle,5,1,QPR,10,8,14,0,0,4,15,3,12/09/2011,D,QPR_Newcastle_2011
39,4,0,1,1,13,0,E0,H,N Swarbrick,Newcastle,2,1,Aston Villa,13,21,10,0,1,9,10,1,17/09/2011,D,Aston Villa_Newcastle_2011
40,2,0,3,1,16,0,E0,A,A Marriner,Arsenal,5,2,Blackburn,14,24,10,2,4,13,9,1,17/09/2011,H,Blackburn_Arsenal_2011
41,6,1,2,0,5,0,E0,A,H Webb,Norwich,7,3,Bolton,8,11,7,2,1,9,8,1,17/09/2011,A,Bolton_Norwich_2011
42,4,0,1,1,4,0,E0,D,P Walton,Wigan,10,2,Everton,14,9,17,1,3,9,8,1,17/09/2011,H,Everton_Wigan_2011
43,2,0,0,2,8,0,E0,H,M Atkinson,West Brom,5,1,Swansea,4,13,7,0,3,8,9,2,17/09/2011,H,Swansea_West Brom_2011
44,4,0,3,0,12,0,E0,A,A Taylor,QPR,6,2,Wolves,15,17,13,2,0,8,13,3,17/09/2011,A,Wolves_QPR_2011
45,6,0,2,0,11,0,E0,A,M Clattenburg,Man City,11,1,Fulham,10,18,14,1,2,9,9,1,18/09/2011,D,Fulham_Man City_2011
46,4,0,1,3,9,0,E0,H,P Dowd,Chelsea,7,2,Man United,11,20,12,0,3,10,12,3,18/09/2011,H,Man United_Chelsea_2011
47,6,0,0,3,5,0,E0,H,K Friend,Stoke,7,1,Sunderland,15,9,8,0,4,5,12,2,18/09/2011,H,Sunderland_Stoke_2011
48,4,0,0,1,2,2,E0,H,M Jones,Liverpool,16,1,Tottenham,10,5,24,0,4,1,9,4,18/09/2011,H,Tottenham_Liverpool_2011
49,9,0,0,0,3,1,E0,D,M Clattenburg,Bolton,14,0,Arsenal,7,3,23,0,3,2,9,1,24/09/2011,H,Arsenal_Bolton_2011
50,1,1,1,2,4,0,E0,H,M Dean,Swansea,7,3,Chelsea,15,5,15,0,4,6,11,3,24/09/2011,H,Chelsea_Swansea_2011
51,7,0,1,2,6,0,E0,H,K Friend,Wolves,6,3,Liverpool,15,11,14,0,2,2,6,4,24/09/2011,H,Liverpool_Wolves_2011
52,7,0,0,0,3,0,E0,D,H Webb,Everton,8,1,Man City,9,7,18,0,2,5,13,5,24/09/2011,H,Man City_Everton_2011
53,4,0,1,2,1,1,E0,H,M Atkinson,Blackburn,8,0,Newcastle,6,4,19,1,3,2,16,4,24/09/2011,H,Newcastle_Blackburn_2011
54,8,0,1,0,9,0,E0,A,P Walton,Man United,8,1,Stoke,10,13,14,1,1,8,3,0,24/09/2011,D,Stoke_Man United_2011
55,1,0,0,0,9,0,E0,D,S Attwell,Fulham,5,0,West Brom,6,18,8,0,0,1,14,3,24/09/2011,D,West Brom_Fulham_2011
56,1,1,2,0,7,0,E0,A,J Moss,Tottenham,4,3,Wigan,13,14,5,2,1,9,6,1,24/09/2011,A,Wigan_Tottenham_2011
57,11,1,1,0,4,0,E0,D,M Oliver,Aston Villa,9,1,QPR,14,8,17,0,1,8,19,6,25/09/2011,D,QPR_Aston Villa_2011
58,7,0,1,1,6,0,E0,H,C Foy,Sunderland,8,2,Norwich,3,12,11,0,2,4,7,1,26/09/2011,H,Norwich_Sunderland_2011
59,5,0,0,1,9,0,E0,H,M Clattenburg,Wigan,10,0,Aston Villa,12,14,16,0,2,10,6,1,01/10/2011,H,Aston Villa_Wigan_2011
60,4,0,4,0,12,0,E0,D,P Dowd,Man City,4,1,Blackburn,9,19,5,0,0,5,14,1,01/10/2011,A,Blackburn_Man City_2011
61,5,1,2,0,9,0,E0,D,M Atkinson,Liverpool,4,1,Everton,15,15,12,0,0,9,9,1,01/10/2011,A,Everton_Liverpool_2011
62,10,0,0,0,6,0,E0,D,S Attwell,Norwich,9,1,Man United,9,13,17,0,2,3,6,0,01/10/2011,H,Man United_Norwich_2011
63,7,0,2,2,3,0,E0,D,L Mason,West Brom,7,2,Sunderland,9,7,12,2,2,4,13,0,01/10/2011,D,Sunderland_West Brom_2011
64,10,0,2,0,6,0,E0,A,M Halsey,Newcastle,12,1,Wolves,7,10,25,2,1,5,10,2,01/10/2011,A,Wolves_Newcastle_2011
65,4,0,5,0,14,0,E0,A,P Walton,Chelsea,10,1,Bolton,10,21,14,4,1,5,11,2,02/10/2011,A,Bolton_Chelsea_2011
66,4,0,0,3,10,0,E0,H,A Marriner,QPR,13,2,Fulham,10,17,19,0,6,4,7,3,02/10/2011,H,Fulham_QPR_2011
67,6,0,0,1,6,0,E0,H,M Jones,Stoke,5,3,Swansea,14,11,9,0,2,5,18,5,02/10/2011,H,Swansea_Stoke_2011
68,9,0,1,1,7,0,E0,H,M Dean,Arsenal,8,2,Tottenham,11,13,16,0,2,7,8,1,02/10/2011,H,Tottenham_Arsenal_2011
69,2,0,1,2,5,0,E0,H,M Jones,Everton,5,2,Chelsea,13,9,7,0,3,2,11,2,15/10/2011,H,Chelsea_Everton_2011
70,8,0,1,0,3,0,E0,D,A Marriner,Man United,8,1,Liverpool,8,10,14,0,1,3,11,3,15/10/2011,D,Liverpool_Man United_2011
71,5,0,1,1,6,0,E0,H,A Taylor,Aston Villa,10,1,Man City,10,8,15,0,4,1,6,1,15/10/2011,H,Man City_Aston Villa_2011
72,4,0,1,2,4,0,E0,H,J Moss,Swansea,8,0,Norwich,6,12,15,1,3,4,5,1,15/10/2011,H,Norwich_Swansea_2011
73,5,0,1,1,9,0,E0,D,M Clattenburg,Blackburn,6,3,QPR,10,10,12,1,1,7,13,2,15/10/2011,D,QPR_Blackburn_2011
74,5,0,0,0,1,0,E0,D,M Atkinson,Fulham,6,4,Stoke,14,4,14,0,2,2,15,4,15/10/2011,H,Stoke_Fulham_2011
75,5,0,3,1,11,0,E0,A,M Dean,Bolton,9,4,Wigan,16,14,13,2,1,4,14,4,15/10/2011,A,Wigan_Bolton_2011
76,9,0,1,1,4,0,E0,D,H Webb,Sunderland,11,3,Arsenal,9,8,20,1,2,2,19,3,16/10/2011,H,Arsenal_Sunderland_2011
77,5,0,2,0,8,0,E0,A,L Probert,Tottenham,7,1,Newcastle,11,11,12,1,2,2,15,2,16/10/2011,D,Newcastle_Tottenham_2011
78,2,0,0,1,10,0,E0,H,C Foy,Wolves,11,0,West Brom,14,13,17,0,2,11,12,1,16/10/2011,H,West Brom_Wolves_2011
79,3,1,2,1,5,0,E0,D,P Dowd,West Brom,0,2,Aston Villa,11,8,3,1,1,8,8,3,22/10/2011,A,Aston Villa_West Brom_2011
80,2,0,2,0,10,0,E0,D,M Jones,Sunderland,8,0,Bolton,15,18,15,0,0,11,14,3,22/10/2011,A,Bolton_Sunderland_2011
81,10,0,1,1,10,0,E0,H,P Walton,Norwich,15,0,Liverpool,6,12,25,0,1,3,8,1,22/10/2011,D,Liverpool_Norwich_2011
82,7,0,0,0,5,0,E0,D,N Swarbrick,Wigan,10,3,Newcastle,7,12,13,0,1,3,22,2,22/10/2011,H,Newcastle_Wigan_2011
83,8,0,2,0,14,0,E0,A,M Oliver,Swansea,13,2,Wolves,14,16,20,2,2,13,11,0,22/10/2011,D,Wolves_Swansea_2011
84,10,0,1,1,2,0,E0,D,L Mason,Stoke,5,0,Arsenal,9,5,9,1,3,1,13,2,23/10/2011,H,Arsenal_Stoke_2011
85,8,0,2,1,7,0,E0,D,S Attwell,Tottenham,8,4,Blackburn,19,9,19,1,1,5,7,1,23/10/2011,A,Blackburn_Tottenham_2011
86,5,0,3,0,7,0,E0,A,L Probert,Everton,8,3,Fulham,12,11,15,1,1,1,8,1,23/10/2011,A,Fulham_Everton_2011
87,7,1,6,0,12,0,E0,A,M Clattenburg,Man City,8,4,Man United,15,19,12,1,1,4,11,4,23/10/2011,A,Man United_Man City_2011
88,0,0,0,1,7,2,E0,H,C Foy,Chelsea,3,2,QPR,17,14,8,0,1,6,17,7,23/10/2011,H,QPR_Chelsea_2011
89,3,0,5,2,8,0,E0,H,A Marriner,Arsenal,10,2,Chelsea,7,13,12,1,3,2,18,3,29/10/2011,A,Chelsea_Arsenal_2011
90,4,0,1,0,6,0,E0,A,M Halsey,Man United,11,3,Everton,12,7,18,1,0,1,8,0,29/10/2011,A,Everton_Man United_2011
91,5,1,1,0,2,0,E0,D,S Attwell,Wolves,9,2,Man City,17,9,18,0,3,4,5,1,29/10/2011,H,Man City_Wolves_2011
92,6,0,3,0,7,0,E0,A,A Taylor,Blackburn,6,2,Norwich,9,12,13,1,3,2,10,1,29/10/2011,D,Norwich_Blackburn_2011
93,5,0,2,1,5,0,E0,D,C Foy,Aston Villa,8,1,Sunderland,7,10,13,1,2,6,13,3,29/10/2011,D,Sunderland_Aston Villa_2011
94,10,0,1,0,3,1,E0,D,M Clattenburg,Bolton,12,3,Swansea,9,8,20,0,3,2,14,4,29/10/2011,H,Swansea_Bolton_2011
95,3,0,2,0,7,0,E0,A,L Mason,Liverpool,6,1,West Brom,12,17,10,2,0,10,9,0,29/10/2011,A,West Brom_Liverpool_2011
96,9,0,2,0,5,0,E0,A,M Jones,Fulham,9,2,Wigan,17,7,18,1,0,0,14,5,29/10/2011,A,Wigan_Fulham_2011
97,4,0,1,2,8,0,E0,H,H Webb,QPR,13,0,Tottenham,12,12,22,0,3,8,14,0,30/10/2011,H,Tottenham_QPR_2011
98,8,0,3,0,2,0,E0,A,M Dean,Newcastle,4,0,Stoke,8,6,10,2,1,2,14,1,31/10/2011,A,Stoke_Newcastle_2011
99,4,0,0,2,4,0,E0,H,M Oliver,West Brom,7,0,Arsenal,12,9,12,0,3,1,12,0,05/11/2011,H,Arsenal_West Brom_2011
100,6,0,2,1,7,0,E0,D,K Friend,Norwich,6,1,Aston Villa,11,9,12,1,3,6,9,5,05/11/2011,H,Aston Villa_Norwich_2011
101,5,0,1,0,8,0,E0,D,M Dean,Chelsea,8,4,Blackburn,12,12,13,0,0,8,10,2,05/11/2011,A,Blackburn_Chelsea_2011
102,11,0,0,0,3,0,E0,D,P Dowd,Swansea,10,2,Liverpool,13,9,18,0,0,4,5,1,05/11/2011,D,Liverpool_Swansea_2011
103,6,0,0,1,3,0,E0,H,L Mason,Sunderland,9,0,Man United,6,9,15,0,1,2,14,2,05/11/2011,H,Man United_Sunderland_2011
104,5,0,1,2,6,0,E0,H,A Marriner,Everton,6,2,Newcastle,12,14,10,1,2,3,15,3,05/11/2011,H,Newcastle_Everton_2011
105,3,0,3,1,8,0,E0,D,M Atkinson,Man City,9,1,QPR,5,16,18,1,2,1,14,1,05/11/2011,A,QPR_Man City_2011
106,12,0,0,2,6,0,E0,H,H Webb,Stoke,16,0,Bolton,10,9,20,0,5,4,9,1,06/11/2011,H,Bolton_Stoke_2011
107,11,0,3,0,8,0,E0,A,P Walton,Tottenham,20,0,Fulham,5,8,26,2,1,1,9,1,06/11/2011,A,Fulham_Tottenham_2011
108,5,0,1,1,7,0,E0,D,L Probert,Wigan,12,2,Wolves,11,13,13,1,3,6,13,1,06/11/2011,H,Wolves_Wigan_2011
109,9,0,1,1,1,0,E0,D,J Moss,Wolves,9,1,Everton,14,4,13,1,2,1,13,2,19/11/2011,H,Everton_Wolves_2011
110,4,0,1,2,7,0,E0,H,C Foy,Newcastle,9,0,Man City,10,10,12,0,3,5,7,0,19/11/2011,H,Man City_Newcastle_2011
111,1,0,2,1,14,0,E0,D,P Dowd,Arsenal,4,3,Norwich,11,20,7,1,1,6,9,0,19/11/2011,A,Norwich_Arsenal_2011
112,9,0,3,1,8,0,E0,A,M Jones,QPR,7,4,Stoke,17,9,17,2,2,5,10,2,19/11/2011,A,Stoke_QPR_2011
113,6,0,0,0,9,0,E0,D,A Taylor,Fulham,8,1,Sunderland,8,13,13,0,0,7,12,1,19/11/2011,D,Sunderland_Fulham_2011
114,6,0,1,0,7,0,E0,A,M Dean,Man United,6,0,Swansea,6,13,9,1,0,2,9,1,19/11/2011,A,Swansea_Man United_2011
115,7,0,1,1,6,0,E0,D,N Swarbrick,Bolton,9,1,West Brom,12,8,16,1,2,5,12,0,19/11/2011,H,West Brom_Bolton_2011
116,7,0,3,2,2,1,E0,H,A Marriner,Blackburn,11,2,Wigan,14,6,21,1,3,3,13,3,19/11/2011,D,Wigan_Blackburn_2011
117,6,0,2,0,3,0,E0,A,L Probert,Liverpool,5,3,Chelsea,13,9,18,1,1,5,11,2,20/11/2011,A,Chelsea_Liverpool_2011
118,11,0,0,2,1,0,E0,H,M Halsey,Aston Villa,9,0,Tottenham,4,5,20,0,2,3,5,2,21/11/2011,H,Tottenham_Aston Villa_2011
119,13,0,1,0,6,0,E0,D,M Dean,Fulham,12,1,Arsenal,9,10,20,0,1,4,7,3,26/11/2011,D,Arsenal_Fulham_2011
120,2,1,2,0,14,0,E0,D,M Oliver,Everton,7,1,Bolton,9,17,8,0,0,4,10,1,26/11/2011,A,Bolton_Everton_2011
121,9,0,0,3,2,0,E0,H,L Mason,Wolves,11,1,Chelsea,10,7,17,0,3,2,10,2,26/11/2011,H,Chelsea_Wolves_2011
122,11,0,1,0,6,1,E0,D,M Jones,Newcastle,13,1,Man United,12,8,23,0,1,3,15,4,26/11/2011,D,Man United_Newcastle_2011
123,6,0,1,1,4,0,E0,H,M Clattenburg,QPR,8,1,Norwich,15,13,15,0,2,4,7,0,26/11/2011,H,Norwich_QPR_2011
124,2,0,1,1,12,0,E0,H,M Halsey,Blackburn,5,0,Stoke,10,16,8,0,3,6,5,0,26/11/2011,H,Stoke_Blackburn_2011
125,3,0,2,1,4,0,E0,D,K Friend,Wigan,11,3,Sunderland,12,7,17,1,1,2,13,1,26/11/2011,A,Sunderland_Wigan_2011
126,1,0,3,1,14,0,E0,D,L Probert,Tottenham,5,2,West Brom,11,23,9,1,1,10,13,1,26/11/2011,A,West Brom_Tottenham_2011
127,8,0,1,1,3,1,E0,D,M Atkinson,Man City,9,1,Liverpool,11,7,17,1,1,5,13,4,27/11/2011,D,Liverpool_Man City_2011
128,4,0,0,0,4,0,E0,D,N Swarbrick,Aston Villa,2,3,Swansea,9,9,6,0,0,6,17,4,27/11/2011,D,Swansea_Aston Villa_2011
129,5,0,1,0,5,0,E0,A,L Probert,Man United,3,0,Aston Villa,4,11,7,1,0,5,11,0,03/12/2011,A,Aston Villa_Man United_2011
130,3,0,2,2,5,1,E0,H,C Foy,Swansea,9,1,Blackburn,12,10,14,1,4,4,13,1,03/12/2011,H,Blackburn_Swansea_2011
131,12,0,1,1,2,0,E0,H,H Webb,Norwich,16,0,Man City,8,5,21,0,5,4,7,1,03/12/2011,H,Man City_Norwich_2011
132,6,0,3,0,13,0,E0,A,M Dean,Chelsea,9,2,Newcastle,7,21,16,1,0,5,6,3,03/12/2011,A,Newcastle_Chelsea_2011
133,3,0,1,1,10,0,E0,H,M Atkinson,West Brom,4,0,QPR,7,15,14,0,1,5,9,3,03/12/2011,D,QPR_West Brom_2011
134,7,0,0,1,9,1,E0,H,S Attwell,Bolton,16,0,Tottenham,10,13,25,0,3,6,5,2,03/12/2011,H,Tottenham_Bolton_2011
135,4,0,4,0,10,0,E0,A,M Clattenburg,Arsenal,4,3,Wigan,8,16,7,2,0,5,12,2,03/12/2011,A,Wigan_Arsenal_2011
136,10,0,1,0,4,0,E0,A,L Mason,Stoke,4,0,Everton,14,7,11,1,0,6,13,1,04/12/2011,A,Everton_Stoke_2011
137,8,0,1,0,12,0,E0,D,P Dowd,Sunderland,10,2,Wolves,10,18,15,0,2,3,12,3,04/12/2011,H,Wolves_Sunderland_2011
138,2,0,0,0,9,1,E0,D,K Friend,Liverpool,13,3,Fulham,12,17,19,0,1,10,9,1,05/12/2011,H,Fulham_Liverpool_2011
139,7,0,0,0,1,0,E0,D,H Webb,Everton,7,2,Arsenal,7,7,12,0,1,4,14,2,10/12/2011,H,Arsenal_Everton_2011
140,6,0,2,0,11,0,E0,A,P Dowd,Aston Villa,12,1,Bolton,10,17,17,2,1,10,7,2,10/12/2011,A,Bolton_Aston Villa_2011
141,17,0,0,0,2,0,E0,D,L Mason,QPR,15,2,Liverpool,12,6,21,0,1,5,5,0,10/12/2011,H,Liverpool_QPR_2011
142,8,0,1,2,8,0,E0,H,M Oliver,Wolves,18,1,Man United,7,11,22,0,4,2,8,0,10/12/2011,H,Man United_Wolves_2011
143,7,0,2,1,8,1,E0,D,M Atkinson,Newcastle,11,3,Norwich,9,11,13,1,4,2,8,2,10/12/2011,H,Norwich_Newcastle_2011
144,6,0,0,0,7,0,E0,D,J Moss,Fulham,8,1,Swansea,8,12,16,0,2,5,7,1,10/12/2011,H,Swansea_Fulham_2011
145,13,0,2,1,4,0,E0,D,M Dean,Wigan,8,1,West Brom,9,7,13,1,1,2,7,1,10/12/2011,A,West Brom_Wigan_2011
146,7,0,1,2,12,1,E0,H,C Foy,Tottenham,7,2,Stoke,8,15,10,0,2,12,7,2,11/12/2011,H,Stoke_Tottenham_2011
147,9,0,1,0,2,0,E0,A,P Walton,Blackburn,12,2,Sunderland,11,3,22,1,2,0,7,2,11/12/2011,H,Sunderland_Blackburn_2011
148,5,0,1,1,4,1,E0,D,M Clattenburg,Man City,7,4,Chelsea,11,7,13,1,2,1,18,2,12/12/2011,H,Chelsea_Man City_2011
149,3,0,2,0,6,0,E0,D,M Clattenburg,West Brom,14,1,Blackburn,7,13,17,0,1,7,10,1,17/12/2011,A,Blackburn_West Brom_2011
150,13,0,1,0,1,0,E0,A,L Probert,Norwich,15,1,Everton,9,7,28,1,1,0,12,1,17/12/2011,D,Everton_Norwich_2011
151,8,0,0,2,6,0,E0,H,C Foy,Bolton,9,1,Fulham,6,14,16,0,2,4,11,3,17/12/2011,H,Fulham_Bolton_2011
152,9,0,0,0,0,0,E0,D,L Mason,Swansea,6,1,Newcastle,11,3,17,0,0,1,11,1,17/12/2011,D,Newcastle_Swansea_2011
153,7,0,1,0,5,0,E0,D,M Atkinson,Chelsea,7,0,Wigan,8,10,15,0,1,5,6,0,17/12/2011,D,Wigan_Chelsea_2011
154,7,0,2,1,4,0,E0,H,A Taylor,Stoke,5,2,Wolves,8,8,10,0,1,5,11,4,17/12/2011,A,Wolves_Stoke_2011
155,4,0,2,0,12,0,E0,A,P Walton,Liverpool,8,1,Aston Villa,5,19,16,2,0,10,14,2,18/12/2011,A,Aston Villa_Liverpool_2011
156,4,0,0,0,8,0,E0,D,P Dowd,Arsenal,9,2,Man City,13,12,15,0,1,6,10,3,18/12/2011,H,Man City_Arsenal_2011
157,5,0,2,0,12,0,E0,A,H Webb,Man United,3,1,QPR,5,19,11,1,0,10,7,2,18/12/2011,A,QPR_Man United_2011
158,6,0,0,0,4,0,E0,D,M Dean,Sunderland,12,1,Tottenham,6,8,16,0,1,0,8,2,18/12/2011,H,Tottenham_Sunderland_2011
159,5,0,2,0,5,0,E0,A,M Atkinson,Bolton,7,3,Blackburn,10,8,17,2,1,9,7,0,20/12/2011,A,Blackburn_Bolton_2011
160,4,0,2,1,14,0,E0,D,C Foy,Norwich,9,2,Wolves,5,18,18,1,2,6,11,2,20/12/2011,D,Wolves_Norwich_2011
161,7,1,2,0,6,0,E0,A,J Moss,Arsenal,4,2,Aston Villa,10,8,10,1,1,15,8,3,21/12/2011,A,Aston Villa_Arsenal_2011
162,9,0,0,0,4,0,E0,D,K Friend,Swansea,6,1,Everton,8,4,13,0,1,2,13,2,21/12/2011,H,Everton_Swansea_2011
163,3,0,5,0,12,0,E0,A,M Halsey,Man United,8,1,Fulham,7,14,13,3,0,10,8,0,21/12/2011,A,Fulham_Man United_2011
164,5,0,0,2,0,0,E0,H,M Dean,Stoke,16,2,Man City,7,2,20,0,3,2,5,1,21/12/2011,H,Man City_Stoke_2011
165,10,0,3,1,8,0,E0,A,A Taylor,West Brom,11,1,Newcastle,9,14,21,2,2,1,10,0,21/12/2011,A,Newcastle_West Brom_2011
166,8,0,3,0,13,0,E0,A,A Marriner,Sunderland,9,2,QPR,10,17,17,1,2,11,11,2,21/12/2011,A,QPR_Sunderland_2011
167,7,0,0,0,10,0,E0,D,M Oliver,Liverpool,10,1,Wigan,16,18,15,0,0,14,12,2,21/12/2011,D,Wigan_Liverpool_2011
168,7,0,1,1,10,0,E0,D,H Webb,Chelsea,10,2,Tottenham,14,20,16,1,1,4,8,2,22/12/2011,D,Tottenham_Chelsea_2011
169,4,0,2,0,7,0,E0,D,P Walton,Newcastle,3,1,Bolton,9,12,4,0,0,4,11,1,26/12/2011,A,Bolton_Newcastle_2011
170,9,0,1,0,6,0,E0,D,K Friend,Fulham,15,1,Chelsea,10,9,24,0,1,3,12,1,26/12/2011,D,Chelsea_Fulham_2011
171,9,0,1,0,2,0,E0,A,M Jones,Blackburn,13,1,Liverpool,5,5,28,1,1,2,15,0,26/12/2011,D,Liverpool_Blackburn_2011
172,10,0,0,2,5,1,E0,H,P Dowd,Wigan,9,2,Man United,12,9,17,0,5,2,10,1,26/12/2011,H,Man United_Wigan_2011
173,7,0,0,0,4,0,E0,D,M Clattenburg,Aston Villa,2,3,Stoke,13,10,7,0,0,7,10,0,26/12/2011,D,Stoke_Aston Villa_2011
174,5,0,1,1,3,0,E0,H,H Webb,Everton,8,0,Sunderland,6,9,12,0,1,6,14,1,26/12/2011,D,Sunderland_Everton_2011
175,5,0,0,0,9,0,E0,D,L Mason,Man City,3,0,West Brom,8,18,7,0,0,9,8,1,26/12/2011,D,West Brom_Man City_2011
176,13,0,1,1,4,1,E0,D,S Attwell,Wolves,17,2,Arsenal,3,6,23,1,1,3,12,3,27/12/2011,D,Arsenal_Wolves_2011
