,HC,HR,FTAG,HTHG,AST,AR,Div,HTR,Referee,AwayTeam,HST,HY,HomeTeam,HF,AS,HS,HTAG,FTHG,AC,AF,AY,Date,FTR,idGame
12,4,0,0,0,4,0,E0,D,L Probert,Portsmouth,5,0,Birmingham,11,9,9,0,1,5,20,5,19/08/2009,H,Birmingham_Portsmouth_2009
13,1,0,0,1,9,0,E0,H,A Wiley,Man United,2,2,Burnley,8,18,8,0,1,12,12,1,19/08/2009,H,Burnley_Man United_2009
14,6,0,5,1,12,0,E0,A,C Foy,Tottenham,7,3,Hull,23,18,9,3,1,5,13,2,19/08/2009,A,Hull_Tottenham_2009
15,11,0,0,2,3,0,E0,H,P Walton,Stoke,13,0,Liverpool,10,6,18,0,4,5,9,1,19/08/2009,H,Liverpool_Stoke_2009
16,8,0,1,2,4,0,E0,H,S Bennett,Portsmouth,16,1,Arsenal,9,9,19,1,4,4,10,0,22/08/2009,H,Arsenal_Portsmouth_2009
17,3,0,0,0,3,0,E0,D,C Foy,Stoke,6,0,Birmingham,8,13,8,0,0,3,13,3,22/08/2009,D,Birmingham_Stoke_2009
18,4,0,0,0,10,0,E0,D,M Jones,Bolton,5,3,Hull,19,20,12,0,1,12,19,2,22/08/2009,H,Hull_Bolton_2009
19,5,0,0,1,2,0,E0,H,L Mason,Wolves,11,0,Man City,7,10,16,0,1,6,11,1,22/08/2009,H,Man City_Wolves_2009
20,0,0,1,1,5,0,E0,D,A Wiley,Blackburn,5,2,Sunderland,12,18,8,1,2,10,14,1,22/08/2009,H,Sunderland_Blackburn_2009
21,3,0,5,0,13,0,E0,D,H Webb,Man United,7,2,Wigan,11,16,16,0,0,5,8,2,22/08/2009,A,Wigan_Man United_2009
22,3,0,0,1,11,0,E0,H,P Dowd,Everton,4,1,Burnley,11,17,8,0,1,7,13,0,23/08/2009,H,Burnley_Everton_2009
23,4,0,2,0,4,0,E0,A,A Marriner,Chelsea,1,0,Fulham,11,12,4,1,0,7,10,0,23/08/2009,A,Fulham_Chelsea_2009
24,4,0,2,0,10,0,E0,D,M Clattenburg,Tottenham,8,2,West Ham,13,17,17,0,1,8,11,1,23/08/2009,A,West Ham_Tottenham_2009
25,10,0,3,0,4,0,E0,A,M Atkinson,Aston Villa,12,3,Liverpool,15,7,21,2,1,4,11,2,24/08/2009,A,Liverpool_Aston Villa_2009
26,5,0,0,0,5,0,E0,D,P Dowd,West Ham,9,1,Blackburn,13,11,19,0,0,2,18,3,29/08/2009,D,Blackburn_West Ham_2009
27,5,1,3,1,14,0,E0,D,A Wiley,Liverpool,5,3,Bolton,14,26,8,1,2,11,7,1,29/08/2009,A,Bolton_Liverpool_2009
28,10,0,0,1,0,0,E0,H,M Clattenburg,Burnley,17,0,Chelsea,7,3,27,0,3,1,5,1,29/08/2009,H,Chelsea_Burnley_2009
29,6,0,1,0,3,0,E0,A,M Dean,Arsenal,4,3,Man United,21,9,10,1,2,5,15,6,29/08/2009,H,Man United_Arsenal_2009
30,10,0,0,1,6,0,E0,H,M Jones,Sunderland,7,0,Stoke,9,9,13,0,1,10,8,2,29/08/2009,H,Stoke_Sunderland_2009
31,7,0,1,0,6,0,E0,D,P Walton,Birmingham,14,2,Tottenham,12,11,20,0,2,3,10,2,29/08/2009,H,Tottenham_Birmingham_2009
32,8,0,1,0,4,0,E0,A,S Attwell,Hull,17,0,Wolves,11,5,24,1,1,2,15,2,29/08/2009,D,Wolves_Hull_2009
33,9,0,0,1,3,0,E0,H,S Bennett,Fulham,4,1,Aston Villa,9,6,9,0,2,4,9,2,30/08/2009,H,Aston Villa_Fulham_2009
34,12,0,1,0,7,0,E0,D,L Probert,Wigan,14,1,Everton,11,12,26,0,2,5,24,5,30/08/2009,H,Everton_Wigan_2009
35,3,0,1,0,8,0,E0,A,H Webb,Man City,6,2,Portsmouth,12,12,11,1,0,11,7,1,30/08/2009,A,Portsmouth_Man City_2009
36,10,0,1,1,5,0,E0,H,S Bennett,Wolves,10,1,Blackburn,13,9,13,0,3,6,16,2,12/09/2009,H,Blackburn_Wolves_2009
37,7,0,0,2,3,0,E0,H,L Mason,Burnley,16,0,Liverpool,8,6,27,0,4,5,10,2,12/09/2009,H,Liverpool_Burnley_2009
38,3,0,2,1,9,0,E0,H,M Clattenburg,Arsenal,6,3,Man City,13,19,10,0,4,12,12,2,12/09/2009,H,Man City_Arsenal_2009
39,7,0,3,1,6,0,E0,A,C Foy,Bolton,11,2,Portsmouth,17,14,21,2,2,5,17,0,12/09/2009,A,Portsmouth_Bolton_2009
40,4,0,2,1,10,0,E0,D,M Dean,Chelsea,2,3,Stoke,13,18,4,1,1,14,11,3,12/09/2009,A,Stoke_Chelsea_2009
41,7,0,1,1,5,0,E0,D,M Atkinson,Hull,4,2,Sunderland,18,6,7,1,4,8,15,2,12/09/2009,H,Sunderland_Hull_2009
42,3,0,3,1,13,1,E0,A,A Marriner,Man United,7,3,Tottenham,16,17,11,2,1,9,13,2,12/09/2009,A,Tottenham_Man United_2009
43,6,0,0,0,5,0,E0,D,A Wiley,West Ham,6,2,Wigan,13,12,12,0,1,7,11,1,12/09/2009,H,Wigan_West Ham_2009
44,7,0,1,0,5,0,E0,D,H Webb,Aston Villa,7,1,Birmingham,10,12,11,0,0,1,20,2,13/09/2009,A,Birmingham_Aston Villa_2009
45,5,0,1,0,6,0,E0,A,P Walton,Everton,8,1,Fulham,6,6,14,1,2,3,10,0,13/09/2009,H,Fulham_Everton_2009
46,6,0,0,1,5,0,E0,H,M Jones,Wigan,11,2,Arsenal,6,8,23,0,4,4,18,2,19/09/2009,H,Arsenal_Wigan_2009
47,7,0,0,2,12,0,E0,H,S Attwell,Portsmouth,5,2,Aston Villa,17,17,7,0,2,5,12,0,19/09/2009,H,Aston Villa_Portsmouth_2009
48,4,0,1,0,6,0,E0,D,M Clattenburg,Stoke,5,2,Bolton,6,10,11,0,1,6,11,2,19/09/2009,D,Bolton_Stoke_2009
49,4,0,1,1,5,0,E0,D,C Foy,Sunderland,3,0,Burnley,4,8,10,1,3,4,15,3,19/09/2009,H,Burnley_Sunderland_2009
50,10,0,1,0,9,0,E0,D,P Dowd,Birmingham,11,0,Hull,15,14,16,0,0,8,13,2,19/09/2009,A,Hull_Birmingham_2009
51,4,0,3,2,15,0,E0,D,A Marriner,Liverpool,5,3,West Ham,13,19,8,2,2,4,17,3,19/09/2009,A,West Ham_Liverpool_2009
52,11,0,0,1,4,0,E0,H,H Webb,Tottenham,15,0,Chelsea,7,9,25,0,3,3,9,2,20/09/2009,H,Chelsea_Tottenham_2009
53,6,0,0,1,4,0,E0,H,L Mason,Blackburn,11,1,Everton,15,7,18,0,3,2,18,2,20/09/2009,H,Everton_Blackburn_2009
54,11,0,3,1,6,0,E0,D,M Atkinson,Man City,11,2,Man United,15,10,21,1,4,1,14,2,20/09/2009,H,Man United_Man City_2009
55,3,0,1,1,1,0,E0,H,K Friend,Fulham,4,1,Wolves,14,3,12,0,2,3,11,1,20/09/2009,H,Wolves_Fulham_2009
56,8,0,2,0,4,0,E0,A,S Bennett,Bolton,6,2,Birmingham,9,10,12,1,1,4,17,1,26/09/2009,A,Birmingham_Bolton_2009
57,6,1,1,1,5,0,E0,D,M Clattenburg,Aston Villa,7,2,Blackburn,14,10,15,1,2,5,11,3,26/09/2009,H,Blackburn_Aston Villa_2009
58,4,0,1,0,4,0,E0,D,M Atkinson,Arsenal,12,4,Fulham,14,14,18,0,0,6,11,0,26/09/2009,A,Fulham_Arsenal_2009
59,13,0,1,2,3,0,E0,H,P Walton,Hull,14,1,Liverpool,10,7,22,1,6,2,3,4,26/09/2009,H,Liverpool_Hull_2009
60,5,0,1,0,8,0,E0,A,A Wiley,Everton,12,0,Portsmouth,14,12,16,1,0,6,17,3,26/09/2009,A,Portsmouth_Everton_2009
61,2,0,2,0,7,0,E0,D,H Webb,Man United,1,1,Stoke,9,13,2,0,0,7,8,1,26/09/2009,A,Stoke_Man United_2009
62,2,0,0,2,7,0,E0,H,M Dean,Burnley,12,1,Tottenham,10,10,18,0,5,7,14,1,26/09/2009,H,Tottenham_Burnley_2009
63,4,0,1,1,8,1,E0,H,P Dowd,Chelsea,9,1,Wigan,11,14,15,0,3,7,11,2,26/09/2009,H,Wigan_Chelsea_2009
64,7,0,2,1,11,0,E0,H,L Mason,Wolves,8,1,Sunderland,18,15,10,0,5,8,11,3,27/09/2009,H,Sunderland_Wolves_2009
65,11,0,1,2,8,0,E0,H,C Foy,West Ham,12,1,Man City,18,12,20,1,3,5,14,1,28/09/2009,H,Man City_West Ham_2009
66,5,0,2,1,9,0,E0,D,M Jones,Tottenham,9,2,Bolton,15,17,12,1,2,6,16,1,03/10/2009,D,Bolton_Tottenham_2009
67,8,0,1,0,6,0,E0,D,K Friend,Birmingham,13,0,Burnley,17,10,15,0,2,4,11,3,03/10/2009,H,Burnley_Birmingham_2009
68,4,0,1,0,5,0,E0,D,M Clattenburg,Wigan,6,0,Hull,14,13,11,0,2,2,8,2,03/10/2009,H,Hull_Wigan_2009
69,14,0,2,0,3,1,E0,A,A Wiley,Sunderland,9,2,Man United,11,4,17,1,2,1,15,3,03/10/2009,D,Man United_Sunderland_2009
70,8,0,1,0,8,0,E0,A,H Webb,Portsmouth,5,1,Wolves,8,12,11,1,0,6,12,2,03/10/2009,A,Wolves_Portsmouth_2009
71,8,0,2,3,7,0,E0,H,P Walton,Blackburn,18,1,Arsenal,9,7,24,2,6,1,10,1,04/10/2009,H,Arsenal_Blackburn_2009
72,5,0,0,0,3,0,E0,D,M Atkinson,Liverpool,8,1,Chelsea,14,12,12,0,2,8,17,1,04/10/2009,H,Chelsea_Liverpool_2009
73,11,0,1,0,6,0,E0,D,A Marriner,Stoke,17,1,Everton,5,8,24,0,1,4,15,3,04/10/2009,D,Everton_Stoke_2009
74,8,0,2,1,6,1,E0,H,P Dowd,Fulham,10,3,West Ham,12,10,20,0,2,4,9,2,04/10/2009,D,West Ham_Fulham_2009
75,6,0,1,1,7,0,E0,H,M Dean,Man City,6,1,Aston Villa,10,9,12,0,1,6,8,2,05/10/2009,D,Aston Villa_Man City_2009
76,7,0,1,2,2,0,E0,H,L Probert,Birmingham,12,1,Arsenal,8,3,20,1,3,3,16,2,17/10/2009,H,Arsenal_Birmingham_2009
77,6,0,1,1,13,0,E0,D,K Friend,Chelsea,5,2,Aston Villa,19,21,7,1,2,9,13,1,17/10/2009,H,Aston Villa_Chelsea_2009
78,6,0,1,0,6,1,E0,D,S Attwell,Wolves,5,1,Everton,6,12,13,0,1,5,15,3,17/10/2009,D,Everton_Wolves_2009
79,13,0,1,2,7,0,E0,H,M Clattenburg,Bolton,7,0,Man United,15,15,13,0,2,1,8,1,17/10/2009,H,Man United_Bolton_2009
80,10,1,2,0,4,1,E0,A,P Dowd,Tottenham,13,3,Portsmouth,14,9,23,2,1,9,13,3,17/10/2009,A,Portsmouth_Tottenham_2009
81,5,0,1,1,11,0,E0,D,M Atkinson,West Ham,4,3,Stoke,16,12,11,1,2,6,13,3,17/10/2009,H,Stoke_West Ham_2009
82,1,0,0,1,6,0,E0,H,M Jones,Liverpool,7,2,Sunderland,20,15,13,0,1,7,17,1,17/10/2009,H,Sunderland_Liverpool_2009
83,3,0,2,3,5,0,E0,H,C Foy,Burnley,6,3,Blackburn,18,9,12,1,3,2,14,3,18/10/2009,H,Blackburn_Burnley_2009
84,6,0,1,1,4,1,E0,H,A Wiley,Man City,7,2,Wigan,15,5,13,0,1,6,11,1,18/10/2009,D,Wigan_Man City_2009
85,7,0,0,1,2,0,E0,H,A Marriner,Hull,11,1,Fulham,13,5,17,0,2,4,15,1,19/10/2009,H,Fulham_Hull_2009
86,6,0,1,1,6,0,E0,H,M Atkinson,Sunderland,13,3,Birmingham,9,14,19,0,2,8,14,1,24/10/2009,H,Birmingham_Sunderland_2009
87,7,0,3,1,8,0,E0,D,L Mason,Wigan,9,2,Burnley,12,13,12,1,1,4,11,0,24/10/2009,A,Burnley_Wigan_2009
88,8,0,0,1,2,0,E0,H,A Wiley,Blackburn,15,0,Chelsea,8,5,26,0,5,0,10,1,24/10/2009,H,Chelsea_Blackburn_2009
89,6,0,0,0,2,0,E0,D,S Attwell,Portsmouth,3,2,Hull,16,8,7,0,0,6,23,1,24/10/2009,D,Hull_Portsmouth_2009
90,7,0,1,0,2,0,E0,D,L Probert,Stoke,12,0,Tottenham,8,8,22,0,0,1,18,3,24/10/2009,A,Tottenham_Stoke_2009
91,8,0,1,0,8,0,E0,D,P Walton,Aston Villa,4,1,Wolves,10,12,8,0,1,3,16,2,24/10/2009,D,Wolves_Aston Villa_2009
92,4,0,2,2,12,0,E0,H,P Dowd,Everton,8,3,Bolton,14,17,12,1,3,4,15,1,25/10/2009,H,Bolton_Everton_2009
93,5,1,0,0,5,1,E0,D,A Marriner,Man United,6,2,Liverpool,20,7,11,0,2,1,11,3,25/10/2009,H,Liverpool_Man United_2009
94,14,0,2,0,5,0,E0,D,K Friend,Fulham,7,0,Man City,11,11,20,0,2,2,12,2,25/10/2009,D,Man City_Fulham_2009
95,6,1,2,0,10,0,E0,A,C Foy,Arsenal,9,3,West Ham,17,15,15,2,2,8,15,2,25/10/2009,D,West Ham_Arsenal_2009
96,6,0,0,2,5,0,E0,H,M Clattenburg,Tottenham,12,1,Arsenal,10,7,18,0,3,2,10,1,31/10/2009,H,Arsenal_Tottenham_2009
97,8,1,4,0,17,0,E0,A,P Walton,Chelsea,6,1,Bolton,9,27,15,1,0,10,7,1,31/10/2009,A,Bolton_Chelsea_2009
98,8,0,0,1,6,1,E0,H,M Jones,Hull,5,1,Burnley,12,8,11,0,2,1,13,4,31/10/2009,H,Burnley_Hull_2009
99,3,1,1,1,8,1,E0,H,L Probert,Aston Villa,4,1,Everton,15,13,9,0,1,4,16,3,31/10/2009,D,Everton_Aston Villa_2009
100,2,0,1,1,3,2,E0,D,L Mason,Liverpool,6,1,Fulham,10,6,10,1,3,2,13,0,31/10/2009,H,Fulham_Liverpool_2009
101,7,0,0,0,1,0,E0,D,P Dowd,Blackburn,11,0,Man United,10,2,20,0,2,2,21,2,31/10/2009,H,Man United_Blackburn_2009
102,7,0,0,2,3,0,E0,H,A Wiley,Wigan,11,0,Portsmouth,11,8,21,0,4,4,10,1,31/10/2009,H,Portsmouth_Wigan_2009
103,4,0,2,2,7,0,E0,H,C Foy,Wolves,5,0,Stoke,13,11,10,0,2,3,15,3,31/10/2009,D,Stoke_Wolves_2009
104,7,1,2,1,9,1,E0,A,A Marriner,West Ham,7,3,Sunderland,12,15,17,2,2,3,16,3,31/10/2009,D,Sunderland_West Ham_2009
105,4,1,0,0,6,0,E0,D,M Dean,Man City,4,3,Birmingham,9,14,7,0,0,8,8,1,01/11/2009,D,Birmingham_Man City_2009
106,6,0,1,1,10,1,E0,H,S Bennett,Aston Villa,7,2,West Ham,11,13,14,0,2,14,12,4,04/11/2009,H,West Ham_Aston Villa_2009
107,8,0,1,2,9,0,E0,H,M Clattenburg,Bolton,13,1,Aston Villa,17,13,19,1,5,1,16,4,07/11/2009,H,Aston Villa_Bolton_2009
108,8,0,1,0,3,0,E0,A,A Marriner,Portsmouth,6,3,Blackburn,12,9,10,1,3,5,18,3,07/11/2009,H,Blackburn_Portsmouth_2009
109,8,0,3,1,4,0,E0,A,S Attwell,Burnley,8,1,Man City,10,6,13,2,3,3,11,3,07/11/2009,D,Man City_Burnley_2009
110,4,0,0,1,6,0,E0,H,K Friend,Sunderland,8,1,Tottenham,10,14,10,0,2,4,19,2,07/11/2009,H,Tottenham_Sunderland_2009
111,4,0,4,0,6,0,E0,A,St Bennett,Arsenal,6,2,Wolves,9,11,8,3,1,4,15,3,07/11/2009,A,Wolves_Arsenal_2009
112,0,0,0,0,10,0,E0,D,Mn Atkinson,Man United,9,3,Chelsea,13,21,12,0,1,7,15,3,08/11/2009,H,Chelsea_Man United_2009
113,4,0,1,0,4,1,E0,A,M Dean,Stoke,8,1,Hull,12,7,16,1,2,2,14,4,08/11/2009,H,Hull_Stoke_2009
114,5,0,2,0,6,0,E0,A,A Wiley,Everton,7,0,West Ham,12,9,16,1,1,4,18,5,08/11/2009,A,West Ham_Everton_2009
115,10,0,1,1,3,0,E0,D,P Dowd,Fulham,12,2,Wigan,15,7,19,1,1,6,16,1,08/11/2009,D,Wigan_Fulham_2009
116,11,0,2,1,2,0,E0,A,P Walton,Birmingham,14,1,Liverpool,7,5,27,2,2,1,9,2,09/11/2009,D,Liverpool_Birmingham_2009
117,0,0,0,1,5,0,E0,H,C Foy,Fulham,2,1,Birmingham,7,12,3,0,1,7,9,0,21/11/2009,H,Birmingham_Fulham_2009
118,6,0,1,1,6,0,E0,H,H Webb,Aston Villa,6,0,Burnley,6,10,11,0,1,8,12,3,21/11/2009,D,Burnley_Aston Villa_2009
119,5,0,0,3,3,0,E0,H,L Mason,Wolves,14,0,Chelsea,4,4,23,0,4,6,14,2,21/11/2009,H,Chelsea_Wolves_2009
120,5,1,3,3,10,0,E0,H,M Clattenburg,West Ham,8,0,Hull,9,16,12,2,3,3,17,4,21/11/2009,D,Hull_West Ham_2009
121,7,0,2,0,6,0,E0,D,P Dowd,Man City,6,2,Liverpool,9,9,10,0,2,3,13,0,21/11/2009,D,Liverpool_Man City_2009
122,13,0,0,1,5,0,E0,H,S Bennett,Everton,11,2,Man United,4,11,18,0,3,4,6,2,21/11/2009,H,Man United_Everton_2009
123,2,0,0,0,3,0,E0,D,A Wiley,Arsenal,1,2,Sunderland,10,9,5,0,1,6,10,1,21/11/2009,H,Sunderland_Arsenal_2009
124,7,0,2,0,11,0,E0,A,M Dean,Blackburn,8,3,Bolton,13,15,15,1,0,7,12,1,22/11/2009,A,Bolton_Blackburn_2009
125,4,0,0,0,7,0,E0,D,K Friend,Portsmouth,3,1,Stoke,15,14,9,0,1,4,13,2,22/11/2009,H,Stoke_Portsmouth_2009
126,10,0,1,1,5,0,E0,H,P Walton,Wigan,16,1,Tottenham,9,11,28,0,9,5,11,0,22/11/2009,H,Tottenham_Wigan_2009
127,3,0,0,1,3,0,E0,H,S Attwell,Blackburn,4,0,Fulham,7,7,8,0,3,3,13,0,25/11/2009,H,Fulham_Blackburn_2009
128,3,0,2,3,3,0,E0,H,M Atkinson,Everton,7,1,Hull,18,5,8,0,3,4,23,4,25/11/2009,H,Hull_Everton_2009
129,7,0,1,1,17,0,E0,H,P Dowd,Tottenham,4,0,Aston Villa,10,23,12,0,1,9,8,1,28/11/2009,D,Aston Villa_Tottenham_2009
130,9,0,0,0,4,0,E0,D,H Webb,Stoke,4,1,Blackburn,12,7,11,0,0,2,11,2,28/11/2009,D,Blackburn_Stoke_2009
131,8,0,1,0,2,0,E0,A,S Bennett,Bolton,7,1,Fulham,7,4,12,1,1,5,21,6,28/11/2009,D,Fulham_Bolton_2009
132,8,0,1,1,3,0,E0,H,L Probert,Hull,7,1,Man City,14,8,17,0,1,2,12,3,28/11/2009,D,Man City_Hull_2009
133,4,0,4,1,8,0,E0,D,M Dean,Man United,12,4,Portsmouth,16,12,20,1,1,8,10,3,28/11/2009,A,Portsmouth_Man United_2009
134,1,0,3,3,10,1,E0,H,C Foy,Burnley,5,2,West Ham,10,16,9,0,5,7,15,1,28/11/2009,H,West Ham_Burnley_2009
135,5,0,0,0,4,0,E0,D,Mn Atkinson,Sunderland,10,0,Wigan,12,9,16,0,1,8,14,3,28/11/2009,H,Wigan_Sunderland_2009
136,4,0,3,0,5,0,E0,A,A Marriner,Chelsea,3,2,Arsenal,17,7,5,2,0,3,12,2,29/11/2009,A,Arsenal_Chelsea_2009
137,6,0,2,0,7,0,E0,A,A Wiley,Liverpool,8,1,Everton,15,9,12,1,0,4,12,0,29/11/2009,A,Everton_Liverpool_2009
138,6,0,1,0,7,0,E0,A,M Clattenburg,Birmingham,2,2,Wolves,14,13,8,1,0,5,8,1,29/11/2009,A,Wolves_Birmingham_2009
139,10,0,0,1,4,0,E0,H,M Clattenburg,Stoke,8,0,Arsenal,3,5,12,0,2,2,7,0,05/12/2009,H,Arsenal_Stoke_2009
140,9,0,0,2,1,0,E0,H,S Attwell,Hull,6,4,Aston Villa,15,5,13,0,3,3,15,3,05/12/2009,H,Aston Villa_Hull_2009
141,1,0,0,0,11,0,E0,D,M Atkinson,Liverpool,3,1,Blackburn,15,15,9,0,0,8,9,0,05/12/2009,D,Blackburn_Liverpool_2009
142,9,0,1,1,6,0,E0,D,H Webb,Chelsea,8,1,Man City,12,10,13,1,2,6,17,6,05/12/2009,H,Man City_Chelsea_2009
143,5,0,0,0,8,0,E0,D,P Dowd,Burnley,4,4,Portsmouth,16,14,9,0,2,5,14,2,05/12/2009,H,Portsmouth_Burnley_2009
144,2,0,4,0,11,0,E0,A,P Walton,Man United,7,0,West Ham,8,18,11,1,0,8,16,1,05/12/2009,A,West Ham_Man United_2009
145,2,0,3,1,9,0,E0,H,L Probert,Birmingham,7,2,Wigan,14,10,18,0,2,2,8,0,05/12/2009,A,Wigan_Birmingham_2009
146,11,0,1,1,10,0,E0,H,C Foy,Bolton,11,2,Wolves,9,17,12,0,2,10,16,1,05/12/2009,H,Wolves_Bolton_2009
147,1,0,2,0,11,0,E0,D,A Marriner,Tottenham,6,4,Everton,11,19,15,0,2,6,18,4,06/12/2009,D,Everton_Tottenham_2009
148,4,0,0,1,5,0,E0,H,M Dean,Sunderland,5,1,Fulham,9,8,16,0,1,8,12,2,06/12/2009,H,Fulham_Sunderland_2009
149,11,0,0,0,7,1,E0,D,L Mason,West Ham,9,3,Birmingham,12,14,16,0,1,7,13,4,12/12/2009,H,Birmingham_West Ham_2009
150,5,0,3,2,6,1,E0,D,M Clattenburg,Man City,8,3,Bolton,11,14,12,2,3,9,9,3,12/12/2009,D,Bolton_Man City_2009
151,7,0,1,0,6,0,E0,D,M Jones,Fulham,8,0,Burnley,12,12,10,0,1,4,8,2,12/12/2009,D,Burnley_Fulham_2009
152,7,0,3,2,7,0,E0,D,P Dowd,Everton,13,0,Chelsea,13,10,25,2,3,1,17,1,12/12/2009,D,Chelsea_Everton_2009
153,3,0,0,0,9,0,E0,D,C Foy,Blackburn,7,1,Hull,14,14,9,0,0,4,19,2,12/12/2009,D,Hull_Blackburn_2009
154,9,0,1,0,5,0,E0,A,M Atkinson,Aston Villa,9,1,Man United,4,8,16,1,0,4,14,1,12/12/2009,A,Man United_Aston Villa_2009
155,5,0,2,1,8,0,E0,D,M Dean,Wigan,5,5,Stoke,19,11,14,1,2,3,8,1,12/12/2009,D,Stoke_Wigan_2009
156,9,0,1,1,6,1,E0,H,S Bennett,Portsmouth,9,4,Sunderland,12,9,16,0,1,6,14,3,12/12/2009,D,Sunderland_Portsmouth_2009
157,1,0,1,0,3,0,E0,A,S Attwell,Wolves,10,0,Tottenham,8,3,18,1,0,5,13,5,12/12/2009,A,Tottenham_Wolves_2009
158,3,0,2,1,5,0,E0,H,H Webb,Arsenal,3,3,Liverpool,19,7,6,0,1,4,16,3,13/12/2009,A,Liverpool_Arsenal_2009
159,6,0,1,1,4,0,E0,H,M Jones,Blackburn,6,2,Birmingham,8,8,13,0,2,7,16,2,15/12/2009,H,Birmingham_Blackburn_2009
160,8,0,1,0,6,0,E0,D,A Marriner,West Ham,12,4,Bolton,10,9,23,0,3,4,7,1,15/12/2009,H,Bolton_West Ham_2009
161,8,0,0,2,1,0,E0,H,S Bennett,Wolves,9,1,Man United,11,4,12,0,3,3,11,1,15/12/2009,H,Man United_Wolves_2009
162,7,1,2,0,4,0,E0,A,K Friend,Aston Villa,5,2,Sunderland,16,11,15,1,0,1,14,2,15/12/2009,A,Sunderland_Aston Villa_2009
163,3,0,1,1,9,0,E0,D,M Dean,Arsenal,3,2,Burnley,11,17,8,1,1,6,11,0,16/12/2009,D,Burnley_Arsenal_2009
164,11,0,1,1,3,0,E0,H,M Clattenburg,Portsmouth,8,0,Chelsea,11,7,21,0,2,2,11,0,16/12/2009,H,Chelsea_Portsmouth_2009
165,13,0,1,1,5,0,E0,H,P Dowd,Wigan,7,1,Liverpool,12,8,12,0,2,0,11,1,16/12/2009,H,Liverpool_Wigan_2009
166,5,0,0,1,5,0,E0,H,A Wiley,Man City,7,2,Tottenham,10,9,19,0,3,6,8,3,16/12/2009,H,Tottenham_Man City_2009
167,8,0,0,1,2,0,E0,H,S Bennett,Hull,9,1,Arsenal,9,6,18,0,3,0,14,5,19/12/2009,H,Arsenal_Hull_2009
168,3,0,0,0,5,0,E0,D,L Probert,Stoke,8,0,Aston Villa,9,13,17,0,1,4,12,1,19/12/2009,H,Aston Villa_Stoke_2009
169,5,0,2,0,2,0,E0,A,P Walton,Tottenham,9,0,Blackburn,7,7,13,1,0,0,6,1,19/12/2009,A,Blackburn_Tottenham_2009
170,5,0,0,1,4,0,E0,H,H Webb,Man United,7,0,Fulham,10,16,10,0,3,2,9,1,19/12/2009,H,Fulham_Man United_2009
171,6,0,3,3,5,1,E0,H,A Marriner,Sunderland,5,2,Man City,13,7,11,2,4,4,8,2,19/12/2009,H,Man City_Sunderland_2009
172,8,0,0,1,3,1,E0,H,L Mason,Liverpool,6,3,Portsmouth,7,7,14,0,2,10,12,3,19/12/2009,H,Portsmouth_Liverpool_2009
173,6,0,1,1,1,0,E0,D,S Attwell,Birmingham,7,0,Everton,8,2,19,1,1,4,9,3,20/12/2009,D,Everton_Birmingham_2009
174,5,0,1,1,6,0,E0,H,M Dean,Chelsea,5,4,West Ham,17,20,6,0,1,5,16,3,20/12/2009,D,West Ham_Chelsea_2009
175,5,0,0,1,6,0,E0,H,M Atkinson,Burnley,12,2,Wolves,17,10,12,0,2,5,9,1,20/12/2009,H,Wolves_Burnley_2009
