,HC,HR,FTAG,HTHG,AST,AR,Div,HTR,Referee,AwayTeam,HST,HY,HomeTeam,HF,AS,HS,HTAG,FTHG,AC,AF,AY,Date,FTR,idGame
21,6,0,2,1,4,0,E0,D,S Dunn,Everton,4,1,Charlton,8,13,10,1,2,8,8,1,26/08/2003,D,Charlton_Everton_2003
22,6,0,0,0,8,0,E0,D,P Durkin,Southampton,6,2,Leeds,10,14,15,0,0,10,11,3,26/08/2003,D,Leeds_Southampton_2003
23,6,0,0,0,3,0,E0,D,G Barber,Middlesbrough,4,3,Leicester,17,13,12,0,0,4,16,2,26/08/2003,D,Leicester_Middlesbrough_2003
24,0,0,0,0,4,0,E0,D,D Gallagher,Bolton,8,2,Portsmouth,12,13,13,0,4,4,14,4,26/08/2003,H,Portsmouth_Bolton_2003
25,2,0,0,0,3,0,E0,D,M Dean,Aston Villa,6,3,Arsenal,16,6,14,0,2,6,16,4,27/08/2003,H,Arsenal_Aston Villa_2003
26,8,0,0,0,4,0,E0,D,U Rennie,Tottenham,10,2,Liverpool,20,9,22,0,0,5,27,5,27/08/2003,D,Liverpool_Tottenham_2003
27,10,0,0,0,2,0,E0,D,G Poll,Wolves,5,2,Man United,6,12,14,0,1,2,12,2,27/08/2003,H,Man United_Wolves_2003
28,11,0,1,3,4,1,E0,H,S Bennett,Leicester,8,1,Aston Villa,18,5,10,0,3,1,17,2,30/08/2003,H,Aston Villa_Leicester_2003
29,12,0,0,0,1,0,E0,D,A Wiley,Charlton,9,4,Bolton,18,7,13,0,0,3,16,2,30/08/2003,D,Bolton_Charlton_2003
30,3,0,2,1,4,0,E0,D,M Dean,Blackburn,5,0,Chelsea,11,7,12,1,2,4,19,4,30/08/2003,D,Chelsea_Blackburn_2003
31,9,0,3,0,11,0,E0,A,M Riley,Liverpool,5,3,Everton,22,18,11,1,0,5,17,3,30/08/2003,A,Everton_Liverpool_2003
32,6,0,3,0,4,0,E0,A,N Barry,Leeds,16,2,Middlesbrough,17,8,27,1,2,3,21,3,30/08/2003,A,Middlesbrough_Leeds_2003
33,9,0,1,0,3,0,E0,D,M Messias,Birmingham,10,2,Newcastle,15,7,19,0,0,6,15,1,30/08/2003,A,Newcastle_Birmingham_2003
34,9,0,3,0,5,0,E0,A,J Winter,Fulham,6,0,Tottenham,15,9,18,1,0,4,13,2,30/08/2003,A,Tottenham_Fulham_2003
35,4,0,0,0,2,0,E0,D,A D'Urso,Portsmouth,2,3,Wolves,15,9,11,0,0,6,16,5,30/08/2003,D,Wolves_Portsmouth_2003
36,5,0,2,1,5,0,E0,H,G Poll,Arsenal,7,4,Man City,12,10,11,0,1,5,11,3,31/08/2003,A,Man City_Arsenal_2003
37,9,0,0,0,9,0,E0,D,M Halsey,Man United,5,1,Southampton,8,10,12,0,1,5,10,0,31/08/2003,H,Southampton_Man United_2003
38,7,0,1,1,2,0,E0,D,A Wiley,Portsmouth,7,2,Arsenal,11,8,12,1,1,1,19,3,13/09/2003,D,Arsenal_Portsmouth_2003
39,5,1,3,1,14,0,E0,D,N Barry,Liverpool,5,2,Blackburn,13,21,8,1,1,10,11,2,13/09/2003,A,Blackburn_Liverpool_2003
40,10,0,0,1,6,0,E0,H,P Dowd,Middlesbrough,8,3,Bolton,17,7,13,0,2,1,14,3,13/09/2003,H,Bolton_Middlesbrough_2003
41,3,1,2,0,9,0,E0,D,M Riley,Man United,3,2,Charlton,19,14,8,0,0,3,18,2,13/09/2003,A,Charlton_Man United_2003
42,10,0,2,2,3,0,E0,H,G Poll,Tottenham,6,1,Chelsea,16,9,12,1,4,3,20,4,13/09/2003,H,Chelsea_Tottenham_2003
43,6,1,2,0,2,1,E0,D,R Styles,Newcastle,7,5,Everton,20,4,9,0,2,3,21,5,13/09/2003,D,Everton_Newcastle_2003
44,7,0,0,1,3,0,E0,H,U Rennie,Wolves,10,3,Southampton,16,10,15,0,2,3,20,5,13/09/2003,H,Southampton_Wolves_2003
45,8,1,2,1,6,1,E0,D,S Dunn,Fulham,9,1,Birmingham,16,8,15,1,2,1,21,4,14/09/2003,D,Birmingham_Fulham_2003
46,4,0,1,0,4,0,E0,A,M Halsey,Aston Villa,9,0,Man City,11,8,17,1,4,3,11,1,14/09/2003,H,Man City_Aston Villa_2003
47,9,0,0,2,2,0,E0,H,J Winter,Leeds,11,0,Leicester,10,14,19,0,4,5,10,2,15/09/2003,H,Leicester_Leeds_2003
48,10,0,1,1,3,0,E0,H,C Foy,Charlton,6,3,Aston Villa,13,8,15,0,2,2,13,2,20/09/2003,H,Aston Villa_Charlton_2003
49,2,0,2,0,6,0,E0,D,P Dowd,Man City,9,2,Fulham,14,7,13,0,2,4,19,5,20/09/2003,D,Fulham_Man City_2003
50,6,1,2,0,3,0,E0,D,D Gallagher,Birmingham,6,4,Leeds,15,7,12,0,0,1,14,2,20/09/2003,A,Leeds_Birmingham_2003
51,4,0,1,1,3,0,E0,H,M Halsey,Leicester,8,0,Liverpool,10,9,19,0,2,4,9,0,20/09/2003,H,Liverpool_Leicester_2003
52,7,0,0,0,6,0,E0,D,Graham Barber,Bolton,7,1,Newcastle,15,8,14,0,0,5,12,1,20/09/2003,D,Newcastle_Bolton_2003
53,7,0,2,0,10,0,E0,A,P Durkin,Blackburn,6,2,Portsmouth,17,12,9,2,1,6,18,3,20/09/2003,A,Portsmouth_Blackburn_2003
54,4,0,3,0,10,0,E0,A,A D'Urso,Southampton,6,1,Tottenham,15,12,13,2,1,7,14,1,20/09/2003,A,Tottenham_Southampton_2003
55,1,0,5,0,8,0,E0,A,M Messias,Chelsea,4,2,Wolves,15,14,8,2,0,3,15,3,20/09/2003,A,Wolves_Chelsea_2003
56,4,0,0,0,1,1,E0,D,S Bennett,Arsenal,7,4,Man United,11,6,9,0,0,3,15,3,21/09/2003,D,Man United_Arsenal_2003
57,4,0,0,1,5,0,E0,H,A Wiley,Everton,4,2,Middlesbrough,12,9,9,0,1,6,14,3,21/09/2003,H,Middlesbrough_Everton_2003
58,3,0,2,1,4,0,E0,D,M Riley,Newcastle,7,0,Arsenal,13,5,11,1,3,4,17,1,26/09/2003,H,Arsenal_Newcastle_2003
59,4,0,0,1,5,0,E0,H,S Bennett,Portsmouth,5,1,Birmingham,10,10,7,0,2,4,16,3,27/09/2003,H,Birmingham_Portsmouth_2003
60,12,0,1,0,4,0,E0,A,M Dean,Wolves,14,2,Bolton,16,8,22,1,1,3,4,0,27/09/2003,D,Bolton_Wolves_2003
61,6,0,0,1,1,0,E0,H,J Winter,Aston Villa,5,0,Chelsea,7,7,10,0,1,5,9,2,27/09/2003,H,Chelsea_Aston Villa_2003
62,7,0,4,0,9,0,E0,A,G Poll,Man United,4,0,Leicester,7,11,10,3,1,3,11,0,27/09/2003,A,Leicester_Man United_2003
63,4,1,1,0,9,0,E0,A,B Knight,Middlesbrough,6,4,Southampton,12,12,10,1,0,4,19,3,27/09/2003,A,Southampton_Middlesbrough_2003
64,5,0,2,0,2,0,E0,A,M Messias,Fulham,0,2,Blackburn,14,7,6,1,0,5,11,4,28/09/2003,A,Blackburn_Fulham_2003
65,7,0,2,2,9,0,E0,H,R Styles,Liverpool,5,2,Charlton,11,17,14,1,3,5,9,1,28/09/2003,H,Charlton_Liverpool_2003
66,11,0,0,3,2,0,E0,H,P Durkin,Leeds,9,0,Everton,11,6,20,0,4,4,15,2,28/09/2003,H,Everton_Leeds_2003
67,6,0,0,0,2,0,E0,D,N Barry,Tottenham,10,2,Man City,7,4,21,0,0,6,15,1,28/09/2003,D,Man City_Tottenham_2003
68,4,0,0,1,4,0,E0,H,C Foy,Leicester,8,2,Fulham,14,8,16,0,2,4,10,1,04/10/2003,H,Fulham_Leicester_2003
69,2,0,1,2,9,0,E0,H,U Rennie,Blackburn,5,3,Leeds,18,17,15,0,2,5,20,1,04/10/2003,H,Leeds_Blackburn_2003
70,11,0,2,1,8,0,E0,D,G Barber,Arsenal,7,2,Liverpool,12,12,13,1,1,3,20,2,04/10/2003,A,Liverpool_Arsenal_2003
71,5,0,0,1,2,1,E0,H,M Dean,Birmingham,8,0,Man United,13,5,10,0,3,1,11,1,04/10/2003,H,Man United_Birmingham_2003
72,8,0,0,1,4,0,E0,H,P Dowd,Southampton,9,3,Newcastle,14,7,14,0,1,4,10,2,04/10/2003,H,Newcastle_Southampton_2003
73,6,0,2,1,6,0,E0,H,G Poll,Charlton,8,3,Portsmouth,20,11,16,0,1,9,14,2,04/10/2003,A,Portsmouth_Charlton_2003
74,2,0,0,1,4,0,E0,H,D Gallagher,Everton,7,2,Tottenham,15,12,13,0,3,6,14,2,04/10/2003,H,Tottenham_Everton_2003
75,3,0,0,0,5,0,E0,D,J Winter,Man City,4,3,Wolves,13,9,8,0,1,10,7,2,04/10/2003,H,Wolves_Man City_2003
76,9,0,1,0,5,0,E0,D,R Styles,Bolton,8,1,Aston Villa,14,15,14,0,1,5,16,5,05/10/2003,D,Aston Villa_Bolton_2003
77,2,0,2,0,6,0,E0,A,M Halsey,Chelsea,6,1,Middlesbrough,14,10,15,1,1,8,18,2,05/10/2003,A,Middlesbrough_Chelsea_2003
78,2,0,0,0,8,0,E0,D,N Barry,Chelsea,2,2,Birmingham,10,13,6,0,0,18,14,4,14/10/2003,D,Birmingham_Chelsea_2003
79,6,0,1,1,3,0,E0,D,P Durkin,Chelsea,9,1,Arsenal,11,7,13,1,2,3,13,2,18/10/2003,H,Arsenal_Chelsea_2003
80,4,0,0,0,6,0,E0,D,H Webb,Wolves,4,2,Fulham,12,14,9,0,0,11,11,2,18/10/2003,D,Fulham_Wolves_2003
81,7,0,1,0,10,0,E0,D,G Poll,Man United,2,4,Leeds,19,18,3,0,0,2,8,1,18/10/2003,A,Leeds_Man United_2003
82,7,1,2,1,8,0,E0,D,S Bennett,Bolton,13,1,Man City,11,12,16,1,6,4,8,1,18/10/2003,H,Man City_Bolton_2003
83,8,0,1,0,3,0,E0,A,A Wiley,Newcastle,7,3,Middlesbrough,17,4,11,1,0,2,12,3,18/10/2003,A,Middlesbrough_Newcastle_2003
84,5,0,0,1,7,0,E0,H,S Dunn,Liverpool,6,2,Portsmouth,22,13,10,0,1,3,10,2,18/10/2003,H,Portsmouth_Liverpool_2003
85,3,0,0,0,1,0,E0,D,M Riley,Aston Villa,3,2,Birmingham,16,2,4,0,0,4,20,1,19/10/2003,D,Birmingham_Aston Villa_2003
86,8,0,0,0,7,0,E0,D,M Messias,Southampton,6,1,Everton,11,19,13,0,0,6,6,2,19/10/2003,D,Everton_Southampton_2003
87,5,0,2,1,4,0,E0,H,A D'Urso,Tottenham,15,3,Leicester,12,7,22,0,1,1,19,3,19/10/2003,A,Leicester_Tottenham_2003
88,5,0,1,0,5,0,E0,A,G Barber,Charlton,6,3,Blackburn,17,10,15,1,0,3,12,0,20/10/2003,A,Blackburn_Charlton_2003
89,4,0,3,2,7,0,E0,H,B Knight,Newcastle,4,2,Fulham,14,11,4,1,2,8,16,2,21/10/2003,A,Fulham_Newcastle_2003
90,9,0,0,0,2,0,E0,D,A D'Urso,Everton,6,0,Aston Villa,11,8,16,0,0,3,12,1,25/10/2003,D,Aston Villa_Everton_2003
91,7,0,1,0,3,0,E0,A,C Foy,Birmingham,7,1,Bolton,14,7,16,1,0,3,16,2,25/10/2003,A,Bolton_Birmingham_2003
92,1,0,0,1,6,0,E0,H,P Dowd,Man City,4,0,Chelsea,8,9,7,0,1,5,8,0,25/10/2003,H,Chelsea_Man City_2003
93,9,0,1,1,5,0,E0,D,J Winter,Leeds,9,0,Liverpool,11,7,20,1,3,3,13,2,25/10/2003,H,Liverpool_Leeds_2003
94,10,0,3,1,7,0,E0,D,M Riley,Fulham,9,4,Man United,10,12,17,1,1,2,14,2,25/10/2003,A,Man United_Fulham_2003
95,6,0,0,2,4,0,E0,H,P Durkin,Portsmouth,8,0,Newcastle,12,9,10,0,3,6,14,1,25/10/2003,H,Newcastle_Portsmouth_2003
96,5,0,0,0,3,1,E0,D,S Bennett,Blackburn,15,0,Southampton,17,6,22,0,2,3,14,1,25/10/2003,H,Southampton_Blackburn_2003
97,2,0,3,0,5,0,E0,A,P Walton,Leicester,8,0,Wolves,6,7,12,3,4,6,13,2,25/10/2003,H,Wolves_Leicester_2003
98,7,0,1,1,6,0,E0,D,S Dunn,Arsenal,4,1,Charlton,15,11,6,1,1,5,13,1,26/10/2003,D,Charlton_Arsenal_2003
99,8,0,0,0,10,0,E0,D,M Dean,Middlesbrough,8,3,Tottenham,14,16,12,0,0,5,10,2,26/10/2003,D,Tottenham_Middlesbrough_2003
100,3,0,1,0,7,0,E0,D,J Winter,Chelsea,4,0,Everton,5,17,12,0,0,1,11,0,01/11/2003,A,Everton_Chelsea_2003
101,4,0,4,0,9,0,E0,A,M Dean,Arsenal,5,1,Leeds,12,13,9,3,1,3,11,0,01/11/2003,A,Leeds_Arsenal_2003
102,3,0,0,1,3,0,E0,H,N Barry,Portsmouth,4,0,Man United,13,9,10,0,3,3,12,3,01/11/2003,H,Man United_Portsmouth_2003
103,7,0,0,0,2,1,E0,D,S Dunn,Wolves,11,1,Middlesbrough,8,9,14,0,2,3,12,2,01/11/2003,H,Middlesbrough_Wolves_2003
104,15,0,1,1,6,1,E0,D,M Messias,Aston Villa,13,2,Newcastle,9,11,22,1,1,3,17,3,01/11/2003,D,Newcastle_Aston Villa_2003
105,4,0,2,0,9,0,E0,A,A Wiley,Man City,5,1,Southampton,10,13,8,1,0,6,16,1,01/11/2003,A,Southampton_Man City_2003
106,7,0,1,0,15,0,E0,D,U Rennie,Bolton,6,3,Tottenham,18,25,10,0,0,5,6,0,01/11/2003,A,Tottenham_Bolton_2003
107,4,1,2,1,6,0,E0,D,R Styles,Liverpool,6,1,Fulham,13,10,10,1,1,8,10,1,02/11/2003,A,Fulham_Liverpool_2003
108,2,0,0,0,2,0,E0,D,D Gallagher,Blackburn,3,2,Leicester,11,10,4,0,2,6,11,1,02/11/2003,H,Leicester_Blackburn_2003
109,15,0,2,0,9,0,E0,A,P Dowd,Charlton,13,1,Birmingham,14,13,14,1,1,8,18,1,03/11/2003,A,Birmingham_Charlton_2003
110,9,0,1,0,2,0,E0,A,M Halsey,Tottenham,3,1,Arsenal,8,5,9,1,2,5,22,4,08/11/2003,H,Arsenal_Tottenham_2003
111,5,0,2,0,3,0,E0,A,D Gallagher,Middlesbrough,4,1,Aston Villa,19,8,12,1,0,2,16,2,08/11/2003,A,Aston Villa_Middlesbrough_2003
112,8,0,0,0,5,1,E0,D,H Webb,Southampton,11,2,Bolton,10,8,18,0,0,6,14,1,08/11/2003,D,Bolton_Southampton_2003
113,1,0,1,1,7,0,E0,H,A D'Urso,Fulham,7,1,Charlton,10,11,12,0,3,5,12,2,08/11/2003,H,Charlton_Fulham_2003
114,3,0,1,2,5,0,E0,H,C Foy,Leeds,6,1,Portsmouth,9,6,14,1,6,2,11,4,08/11/2003,H,Portsmouth_Leeds_2003
115,8,0,1,0,2,0,E0,D,G Barber,Birmingham,4,2,Wolves,13,4,11,0,1,1,12,1,08/11/2003,D,Wolves_Birmingham_2003
116,2,0,0,3,3,1,E0,H,P Durkin,Newcastle,8,0,Chelsea,13,4,15,0,5,0,5,0,09/11/2003,H,Chelsea_Newcastle_2003
117,2,0,2,0,4,0,E0,D,G Poll,Man United,4,1,Liverpool,16,6,10,0,1,6,9,2,09/11/2003,A,Liverpool_Man United_2003
118,12,0,3,0,3,0,E0,A,M Riley,Leicester,4,2,Man City,7,6,14,1,0,3,12,2,09/11/2003,A,Man City_Leicester_2003
119,12,0,1,2,2,0,E0,H,P Dowd,Everton,12,3,Blackburn,16,8,18,0,2,3,9,2,10/11/2003,H,Blackburn_Everton_2003
120,8,0,3,0,6,0,E0,A,P Durkin,Arsenal,1,1,Birmingham,8,9,7,1,0,6,11,2,22/11/2003,A,Birmingham_Arsenal_2003
121,8,0,0,2,4,0,E0,H,M Riley,Wolves,15,2,Everton,7,8,23,0,2,3,23,2,22/11/2003,H,Everton_Wolves_2003
122,8,0,2,0,5,0,E0,A,G Poll,Bolton,10,1,Leeds,15,10,13,2,0,2,11,0,22/11/2003,A,Leeds_Bolton_2003
123,3,0,1,1,4,0,E0,H,G Barber,Charlton,7,2,Leicester,15,7,13,0,1,3,15,1,22/11/2003,D,Leicester_Charlton_2003
124,7,0,1,2,6,0,E0,H,M Halsey,Blackburn,8,0,Man United,6,13,14,0,2,4,15,1,22/11/2003,H,Man United_Blackburn_2003
125,3,0,0,0,1,0,E0,D,P Dowd,Liverpool,3,2,Middlesbrough,16,8,8,0,0,4,15,2,22/11/2003,D,Middlesbrough_Liverpool_2003
126,4,0,0,0,1,0,E0,D,N Barry,Man City,10,1,Newcastle,13,5,17,0,3,2,16,2,22/11/2003,H,Newcastle_Man City_2003
127,3,0,1,0,4,0,E0,D,D Gallagher,Chelsea,3,0,Southampton,7,8,13,0,0,3,13,1,22/11/2003,A,Southampton_Chelsea_2003
128,3,0,1,0,6,0,E0,D,J Winter,Aston Villa,5,0,Tottenham,14,13,10,0,2,3,15,1,23/11/2003,H,Tottenham_Aston Villa_2003
129,2,0,0,2,6,1,E0,H,A Wiley,Portsmouth,4,0,Fulham,9,12,8,0,2,11,16,3,24/11/2003,H,Fulham_Portsmouth_2003
130,9,0,0,1,3,0,E0,H,M Messias,Southampton,12,0,Aston Villa,13,7,22,0,1,4,13,1,29/11/2003,H,Aston Villa_Southampton_2003
131,9,0,0,0,3,0,E0,D,G Poll,Tottenham,12,0,Blackburn,10,9,18,0,1,6,13,1,29/11/2003,H,Blackburn_Tottenham_2003
132,7,0,0,1,3,0,E0,H,P Durkin,Everton,6,0,Bolton,11,7,13,0,2,7,18,2,29/11/2003,H,Bolton_Everton_2003
133,3,0,1,0,6,0,E0,A,M Halsey,Leeds,6,2,Charlton,11,12,13,1,0,4,17,1,29/11/2003,A,Charlton_Leeds_2003
134,11,0,2,0,3,0,E0,A,M Dean,Leicester,7,5,Portsmouth,12,7,12,1,0,4,14,1,29/11/2003,A,Portsmouth_Leicester_2003
135,5,0,1,1,4,0,E0,D,S Bennett,Newcastle,4,2,Wolves,14,7,10,1,1,3,14,1,29/11/2003,D,Wolves_Newcastle_2003
136,9,0,0,0,1,0,E0,D,G Barber,Fulham,14,1,Arsenal,13,7,22,0,0,0,11,1,30/11/2003,D,Arsenal_Fulham_2003
137,2,0,0,1,3,0,E0,H,A Wiley,Man United,4,4,Chelsea,11,5,12,0,1,4,12,1,30/11/2003,H,Chelsea_Man United_2003
138,6,0,1,1,4,0,E0,D,N Barry,Birmingham,7,2,Liverpool,24,7,10,1,3,4,17,1,30/11/2003,H,Liverpool_Birmingham_2003
139,12,0,1,0,0,0,E0,A,M Riley,Middlesbrough,14,0,Man City,15,2,24,1,0,0,12,0,30/11/2003,A,Man City_Middlesbrough_2003
140,10,1,4,0,7,0,E0,D,G Barber,Blackburn,2,1,Birmingham,23,11,6,0,0,7,15,1,06/12/2003,A,Birmingham_Blackburn_2003
141,3,0,1,0,5,0,E0,D,A D'Urso,Bolton,3,0,Fulham,15,10,10,0,2,2,11,2,06/12/2003,H,Fulham_Bolton_2003
142,2,0,1,1,10,0,E0,H,M Dean,Chelsea,4,3,Leeds,14,19,8,0,1,8,11,2,06/12/2003,D,Leeds_Chelsea_2003
143,7,0,1,0,5,1,E0,D,R Styles,Arsenal,1,1,Leicester,13,8,4,0,1,5,12,1,06/12/2003,D,Leicester_Arsenal_2003
144,6,0,0,2,3,0,E0,H,S Dunn,Aston Villa,8,0,Man United,6,10,12,0,4,5,11,1,06/12/2003,H,Man United_Aston Villa_2003
145,6,0,0,0,2,1,E0,D,S Bennett,Portsmouth,3,2,Middlesbrough,17,6,5,0,0,5,20,3,06/12/2003,D,Middlesbrough_Portsmouth_2003
146,8,0,1,0,3,0,E0,A,G Poll,Liverpool,6,1,Newcastle,13,7,13,1,1,1,13,4,06/12/2003,D,Newcastle_Liverpool_2003
147,4,0,2,1,8,0,E0,D,U Rennie,Wolves,10,2,Tottenham,14,16,12,1,5,5,8,0,06/12/2003,H,Tottenham_Wolves_2003
148,3,0,0,0,7,0,E0,D,J Winter,Man City,2,1,Everton,11,15,9,0,0,5,13,1,07/12/2003,D,Everton_Man City_2003
149,8,0,2,2,14,0,E0,H,P Walton,Charlton,14,0,Southampton,12,20,18,0,3,9,12,0,07/12/2003,H,Southampton_Charlton_2003
150,8,0,2,1,2,0,E0,D,M Messias,Bolton,5,2,Chelsea,13,4,9,1,1,3,11,2,13/12/2003,A,Chelsea_Bolton_2003
151,6,2,2,0,4,0,E0,A,M Riley,Birmingham,5,2,Leicester,19,9,8,1,0,7,16,2,13/12/2003,A,Leicester_Birmingham_2003
152,9,0,2,0,4,0,E0,A,P Durkin,Southampton,10,0,Liverpool,6,8,18,1,1,5,8,0,13/12/2003,A,Liverpool_Southampton_2003
153,2,0,1,2,9,0,E0,H,M Halsey,Man City,7,0,Man United,8,12,10,0,3,5,10,2,13/12/2003,H,Man United_Man City_2003
154,3,0,0,0,3,0,E0,D,H Webb,Charlton,6,1,Middlesbrough,13,10,12,0,0,7,11,1,13/12/2003,D,Middlesbrough_Charlton_2003
155,11,0,0,1,4,0,E0,H,A Wiley,Tottenham,11,2,Newcastle,10,4,19,0,4,7,12,2,13/12/2003,H,Newcastle_Tottenham_2003
156,7,0,2,1,4,0,E0,A,U Rennie,Everton,10,1,Portsmouth,13,9,12,2,1,10,13,1,13/12/2003,A,Portsmouth_Everton_2003
157,5,0,0,1,1,0,E0,H,A D'Urso,Blackburn,7,2,Arsenal,14,5,11,0,1,6,14,4,14/12/2003,H,Arsenal_Blackburn_2003
158,4,0,2,2,5,0,E0,H,G Poll,Wolves,8,3,Aston Villa,12,8,11,1,3,6,14,4,14/12/2003,H,Aston Villa_Wolves_2003
159,6,0,2,1,7,0,E0,H,N Barry,Fulham,11,2,Leeds,17,10,14,0,3,5,11,1,14/12/2003,H,Leeds_Fulham_2003
160,9,0,2,0,7,0,E0,D,D Gallagher,Aston Villa,5,1,Blackburn,7,15,12,0,0,1,11,0,20/12/2003,A,Blackburn_Aston Villa_2003
161,8,0,1,0,4,0,E0,D,G Poll,Arsenal,13,2,Bolton,11,9,19,0,1,1,13,2,20/12/2003,D,Bolton_Arsenal_2003
162,7,0,0,0,5,0,E0,D,S Bennett,Newcastle,10,0,Charlton,11,11,18,0,0,9,9,0,20/12/2003,D,Charlton_Newcastle_2003
163,11,0,2,1,4,0,E0,D,P Dowd,Leicester,8,2,Everton,13,6,15,1,3,7,18,3,20/12/2003,H,Everton_Leicester_2003
164,2,0,1,0,9,0,E0,D,M Riley,Chelsea,2,2,Fulham,11,11,7,0,0,8,10,3,20/12/2003,A,Fulham_Chelsea_2003
165,8,0,0,1,7,0,E0,H,J Winter,Portsmouth,7,0,Southampton,7,11,12,0,3,5,21,3,21/12/2003,H,Southampton_Portsmouth_2003
166,7,0,2,0,7,0,E0,A,R Styles,Man United,8,2,Tottenham,12,12,14,2,1,8,8,2,21/12/2003,A,Tottenham_Man United_2003
167,8,0,1,0,4,0,E0,A,G Barber,Leeds,11,0,Man City,7,6,19,1,1,5,8,3,22/12/2003,D,Man City_Leeds_2003
168,14,0,0,2,1,0,E0,H,P Dowd,Wolves,10,2,Arsenal,15,5,15,0,3,3,17,5,26/12/2003,H,Arsenal_Wolves_2003
169,9,0,1,0,5,0,E0,A,U Rennie,Man City,3,2,Birmingham,18,9,5,1,2,3,14,1,26/12/2003,H,Birmingham_Man City_2003
170,14,0,2,1,3,0,E0,D,A Wiley,Middlesbrough,10,2,Blackburn,11,5,13,1,2,1,10,1,26/12/2003,D,Blackburn_Middlesbrough_2003
171,8,0,2,2,8,0,E0,H,G Poll,Chelsea,4,1,Charlton,14,15,8,1,4,6,10,1,26/12/2003,H,Charlton_Chelsea_2003
172,11,0,0,1,2,0,E0,H,D Gallagher,Southampton,7,0,Fulham,13,6,14,0,2,5,12,2,26/12/2003,H,Fulham_Southampton_2003
173,7,0,0,0,4,0,E0,D,S Bennett,Aston Villa,3,0,Leeds,15,13,6,0,0,5,13,2,26/12/2003,D,Leeds_Aston Villa_2003
174,6,0,1,0,6,0,E0,D,C Foy,Newcastle,5,0,Leicester,11,12,6,0,1,7,10,0,26/12/2003,D,Leicester_Newcastle_2003
