,HC,HR,FTAG,HTHG,AST,AR,Div,HTR,Referee,AwayTeam,HST,HY,HomeTeam,HF,AS,HS,HTAG,FTHG,AC,AF,AY,Date,FTR,idGame
24,6,0,0,3,13,0,E0,H,A Taylor,Fulham,12,0,West Ham,12,14,17,0,3,6,5,0,01/09/2012,H,West Ham_Fulham_2012
25,2,0,2,1,8,0,E0,D,M Atkinson,Stoke,5,1,Wigan,13,16,9,1,2,1,11,2,01/09/2012,D,Wigan_Stoke_2012
26,10,0,2,0,7,0,E0,A,H Webb,Arsenal,8,2,Liverpool,12,11,17,1,0,2,7,2,02/09/2012,A,Liverpool_Arsenal_2012
27,10,0,1,0,9,0,E0,A,L Probert,Aston Villa,6,1,Newcastle,6,13,16,1,1,6,20,4,02/09/2012,D,Newcastle_Aston Villa_2012
28,4,0,3,1,9,0,E0,D,M Dean,Man United,8,1,Southampton,9,18,15,1,2,7,4,0,02/09/2012,A,Southampton_Man United_2012
29,8,0,1,4,4,0,E0,H,K Friend,Southampton,12,0,Arsenal,4,9,20,1,6,3,7,0,15/09/2012,H,Arsenal_Southampton_2012
30,11,0,0,1,5,0,E0,H,L Mason,Swansea,13,3,Aston Villa,11,10,17,0,2,5,4,1,15/09/2012,H,Aston Villa_Swansea_2012
31,5,0,0,2,8,1,E0,H,R East,West Brom,14,0,Fulham,6,10,23,0,3,4,10,0,15/09/2012,H,Fulham_West Brom_2012
32,5,0,0,0,4,0,E0,D,M Oliver,Wigan,10,2,Man United,10,8,17,0,4,5,14,2,15/09/2012,H,Man United_Wigan_2012
33,8,0,0,0,4,0,E0,D,C Foy,West Ham,14,0,Norwich,10,9,20,0,0,5,12,1,15/09/2012,D,Norwich_West Ham_2012
34,2,0,0,0,9,0,E0,D,A Marriner,Chelsea,6,0,QPR,16,13,10,0,0,4,17,2,15/09/2012,D,QPR_Chelsea_2012
35,6,0,1,1,11,0,E0,D,M Clattenburg,Man City,3,0,Stoke,12,15,4,1,1,5,12,1,15/09/2012,D,Stoke_Man City_2012
36,2,0,1,1,9,0,E0,H,M Atkinson,Liverpool,4,1,Sunderland,18,20,6,0,1,7,10,2,15/09/2012,D,Sunderland_Liverpool_2012
37,7,0,3,0,11,0,E0,A,H Webb,Tottenham,2,0,Reading,4,22,4,1,1,4,9,1,16/09/2012,A,Reading_Tottenham_2012
38,3,0,2,1,7,0,E0,H,M Jones,Newcastle,10,3,Everton,16,11,17,0,2,3,12,3,17/09/2012,D,Everton_Newcastle_2012
39,13,0,0,0,6,0,E0,D,M Oliver,Stoke,9,2,Chelsea,12,13,17,0,1,3,15,1,22/09/2012,H,Chelsea_Stoke_2012
40,1,0,1,0,2,0,E0,A,J Moss,Aston Villa,4,1,Southampton,5,8,12,1,4,4,13,3,22/09/2012,H,Southampton_Aston Villa_2012
41,8,1,3,0,19,0,E0,A,A Taylor,Everton,11,4,Swansea,23,30,18,2,0,3,7,1,22/09/2012,A,Swansea_Everton_2012
42,9,0,0,0,1,0,E0,D,C Foy,Reading,4,1,West Brom,14,8,9,0,1,1,6,0,22/09/2012,H,West Brom_Reading_2012
43,10,0,1,0,2,0,E0,A,L Mason,Sunderland,11,2,West Ham,12,4,20,1,1,1,10,1,22/09/2012,D,West Ham_Sunderland_2012
44,8,0,2,0,9,0,E0,A,L Probert,Fulham,9,0,Wigan,7,12,18,1,1,7,13,3,22/09/2012,A,Wigan_Fulham_2012
45,7,1,2,0,4,0,E0,D,M Halsey,Man United,8,1,Liverpool,14,8,13,0,1,3,7,2,23/09/2012,A,Liverpool_Man United_2012
46,9,0,1,1,4,0,E0,H,M Dean,Arsenal,10,1,Man City,11,10,14,0,1,4,7,0,23/09/2012,D,Man City_Arsenal_2012
47,4,0,0,1,3,0,E0,H,N Swarbrick,Norwich,8,1,Newcastle,11,8,16,0,1,5,19,1,23/09/2012,H,Newcastle_Norwich_2012
48,10,0,1,0,6,0,E0,A,P Dowd,QPR,14,0,Tottenham,7,9,18,1,2,9,12,2,23/09/2012,H,Tottenham_QPR_2012
49,6,0,2,1,5,0,E0,D,M Atkinson,Chelsea,5,2,Arsenal,14,10,14,1,1,5,13,3,29/09/2012,A,Arsenal_Chelsea_2012
50,10,0,1,3,2,0,E0,H,L Probert,Southampton,9,0,Everton,2,8,17,1,3,3,3,0,29/09/2012,H,Everton_Southampton_2012
51,2,0,2,1,12,0,E0,D,M Halsey,Man City,3,0,Fulham,7,21,7,1,1,4,12,1,29/09/2012,A,Fulham_Man City_2012
52,9,0,3,0,6,0,E0,A,C Foy,Tottenham,8,0,Man United,5,10,15,2,2,5,7,0,29/09/2012,A,Man United_Tottenham_2012
53,5,0,5,0,6,0,E0,A,M Jones,Liverpool,7,1,Norwich,5,10,10,2,2,5,2,0,29/09/2012,A,Norwich_Liverpool_2012
54,6,0,2,0,3,0,E0,D,A Marriner,Newcastle,7,0,Reading,6,8,14,0,2,3,8,3,29/09/2012,D,Reading_Newcastle_2012
55,6,0,0,2,0,0,E0,H,J Moss,Swansea,5,1,Stoke,10,8,10,0,2,8,8,1,29/09/2012,H,Stoke_Swansea_2012
56,8,0,0,0,3,1,E0,D,H Webb,Wigan,6,2,Sunderland,20,8,11,0,1,1,16,5,29/09/2012,H,Sunderland_Wigan_2012
57,11,0,1,0,7,0,E0,D,A Taylor,West Brom,8,1,Aston Villa,9,14,19,0,1,4,11,1,30/09/2012,D,Aston Villa_West Brom_2012
58,4,1,2,0,10,0,E0,A,M Clattenburg,West Ham,9,1,QPR,9,17,13,2,1,13,21,8,01/10/2012,A,QPR_West Ham_2012
59,10,0,1,3,4,0,E0,H,A Taylor,Norwich,13,0,Chelsea,7,7,20,1,4,2,1,0,06/10/2012,H,Chelsea_Norwich_2012
60,15,0,0,1,6,0,E0,H,L Probert,Sunderland,16,0,Man City,10,8,26,0,3,4,10,3,06/10/2012,H,Man City_Sunderland_2012
61,11,0,2,0,6,0,E0,A,M Dean,Reading,16,1,Swansea,8,8,25,2,2,3,11,3,06/10/2012,D,Swansea_Reading_2012
62,2,0,2,2,6,0,E0,H,M Jones,QPR,8,2,West Brom,16,13,13,1,3,5,12,2,06/10/2012,H,West Brom_QPR_2012
63,4,0,3,1,14,0,E0,D,P Dowd,Arsenal,3,3,West Ham,12,20,7,1,1,16,7,2,06/10/2012,A,West Ham_Arsenal_2012
64,7,0,2,2,11,0,E0,H,K Friend,Everton,6,2,Wigan,14,16,10,1,2,6,14,5,06/10/2012,D,Wigan_Everton_2012
65,5,0,0,0,3,0,E0,D,L Mason,Stoke,5,0,Liverpool,9,5,16,0,0,5,16,6,07/10/2012,D,Liverpool_Stoke_2012
66,8,0,3,0,9,0,E0,A,H Webb,Man United,3,4,Newcastle,15,12,13,2,0,6,12,4,07/10/2012,A,Newcastle_Man United_2012
67,8,0,2,1,5,0,E0,H,M Clattenburg,Fulham,6,4,Southampton,13,14,13,0,2,8,5,0,07/10/2012,D,Southampton_Fulham_2012
68,8,0,0,0,5,0,E0,D,N Swarbrick,Aston Villa,10,1,Tottenham,7,8,23,0,2,0,10,3,07/10/2012,H,Tottenham_Aston Villa_2012
69,6,0,0,0,4,0,E0,D,C Foy,Aston Villa,8,1,Fulham,7,9,17,0,1,4,11,2,20/10/2012,H,Fulham_Aston Villa_2012
70,6,0,0,1,5,0,E0,H,R East,Reading,13,1,Liverpool,13,8,23,0,1,5,6,1,20/10/2012,H,Liverpool_Reading_2012
71,3,0,2,2,6,0,E0,H,A Taylor,Stoke,8,1,Man United,9,8,13,1,4,3,10,1,20/10/2012,H,Man United_Stoke_2012
72,2,0,0,1,7,0,E0,H,L Probert,Arsenal,3,4,Norwich,9,13,7,0,1,10,9,0,20/10/2012,H,Norwich_Arsenal_2012
73,9,0,1,0,7,0,E0,D,M Jones,Wigan,11,2,Swansea,13,10,18,0,2,2,11,3,20/10/2012,H,Swansea_Wigan_2012
74,7,0,4,0,7,0,E0,A,M Dean,Chelsea,16,3,Tottenham,7,11,23,1,2,4,8,2,20/10/2012,A,Tottenham_Chelsea_2012
75,6,0,2,0,13,1,E0,D,M Clattenburg,Man City,8,4,West Brom,11,21,16,0,1,9,15,3,20/10/2012,A,West Brom_Man City_2012
76,6,0,1,0,4,0,E0,D,N Swarbrick,Southampton,8,0,West Ham,10,11,9,0,4,3,12,2,20/10/2012,H,West Ham_Southampton_2012
77,5,0,1,1,4,1,E0,D,J Moss,Everton,6,2,QPR,12,10,14,1,1,4,18,1,21/10/2012,D,QPR_Everton_2012
78,8,0,1,0,7,1,E0,A,M Atkinson,Newcastle,6,0,Sunderland,14,10,16,1,1,4,15,4,21/10/2012,D,Sunderland_Newcastle_2012
79,5,0,0,0,3,1,E0,D,A Taylor,QPR,11,1,Arsenal,14,4,21,0,1,2,9,2,27/10/2012,H,Arsenal_QPR_2012
80,3,1,1,1,6,0,E0,H,P Dowd,Norwich,5,2,Aston Villa,12,14,7,0,1,8,7,0,27/10/2012,D,Aston Villa_Norwich_2012
81,3,0,0,0,5,0,E0,D,M Atkinson,Swansea,5,1,Man City,8,9,10,0,1,0,10,2,27/10/2012,H,Man City_Swansea_2012
82,6,0,3,1,8,0,E0,H,M Jones,Fulham,9,1,Reading,6,16,15,0,3,8,17,1,27/10/2012,D,Reading_Fulham_2012
83,7,0,0,0,3,0,E0,D,M Halsey,Sunderland,6,2,Stoke,12,6,11,0,0,3,6,2,27/10/2012,D,Stoke_Sunderland_2012
84,6,0,1,1,11,0,E0,H,J Moss,West Ham,13,3,Wigan,10,15,17,0,2,6,16,4,27/10/2012,H,Wigan_West Ham_2012
85,8,2,3,1,7,0,E0,A,M Clattenburg,Man United,11,2,Chelsea,13,15,14,2,2,6,11,2,28/10/2012,A,Chelsea_Man United_2012
86,9,0,2,2,5,0,E0,D,A Marriner,Liverpool,8,4,Everton,16,12,17,2,2,5,18,3,28/10/2012,D,Everton_Liverpool_2012
87,6,0,1,1,4,0,E0,H,C Foy,West Brom,6,3,Newcastle,13,8,10,0,2,4,7,2,28/10/2012,H,Newcastle_West Brom_2012
88,2,0,2,0,4,0,E0,A,L Mason,Tottenham,6,0,Southampton,14,11,11,2,1,3,8,3,28/10/2012,A,Southampton_Tottenham_2012
89,5,0,2,1,15,0,E0,H,N Swarbrick,Everton,5,3,Fulham,16,26,8,0,2,9,9,1,03/11/2012,D,Fulham_Everton_2012
90,6,0,1,1,3,1,E0,H,M Dean,Arsenal,7,5,Man United,13,7,11,0,2,1,13,3,03/11/2012,H,Man United_Arsenal_2012
91,9,0,0,1,3,0,E0,H,A Marriner,Stoke,8,1,Norwich,11,8,12,0,1,1,13,5,03/11/2012,H,Norwich_Stoke_2012
92,6,0,1,0,6,0,E0,D,M Jones,Aston Villa,1,2,Sunderland,10,9,11,0,0,7,17,3,03/11/2012,A,Sunderland_Aston Villa_2012
93,8,0,1,0,7,0,E0,D,K Friend,Chelsea,7,4,Swansea,12,11,9,0,1,6,9,1,03/11/2012,D,Swansea_Chelsea_2012
94,9,0,1,0,4,0,E0,D,M Atkinson,Wigan,10,1,Tottenham,10,7,13,0,0,3,11,1,03/11/2012,A,Tottenham_Wigan_2012
95,3,0,0,0,8,0,E0,D,H Webb,Man City,1,3,West Ham,11,18,6,0,0,7,12,0,03/11/2012,D,West Ham_Man City_2012
96,14,0,1,0,3,1,E0,A,A Taylor,Newcastle,12,0,Liverpool,10,10,20,1,1,3,13,1,04/11/2012,D,Liverpool_Newcastle_2012
97,8,0,1,0,8,0,E0,A,M Oliver,Reading,12,0,QPR,11,18,23,1,1,8,15,2,04/11/2012,D,QPR_Reading_2012
98,8,0,0,1,5,0,E0,H,M Halsey,Southampton,6,1,West Brom,6,9,16,0,2,6,12,0,05/11/2012,H,West Brom_Southampton_2012
99,8,0,3,2,5,0,E0,D,P Dowd,Fulham,9,1,Arsenal,12,9,15,2,3,6,10,2,10/11/2012,D,Arsenal_Fulham_2012
100,5,0,3,1,7,0,E0,H,K Friend,Man United,7,1,Aston Villa,12,16,10,0,2,6,7,1,10/11/2012,A,Aston Villa_Man United_2012
101,6,0,1,0,4,0,E0,A,L Mason,Sunderland,10,1,Everton,14,6,16,1,2,2,14,3,10/11/2012,H,Everton_Sunderland_2012
102,10,0,0,0,3,0,E0,D,C Foy,Norwich,3,0,Reading,9,10,7,0,0,3,16,1,10/11/2012,D,Reading_Norwich_2012
103,10,0,1,0,3,0,E0,D,A Marriner,Swansea,5,2,Southampton,11,5,11,0,1,6,10,2,10/11/2012,D,Southampton_Swansea_2012
104,5,0,0,0,8,0,E0,D,M Atkinson,QPR,5,2,Stoke,11,17,10,0,1,5,16,3,10/11/2012,H,Stoke_QPR_2012
105,5,0,2,1,4,0,E0,A,N Swarbrick,West Brom,6,1,Wigan,9,7,14,2,1,8,13,4,10/11/2012,A,Wigan_West Brom_2012
106,4,0,1,1,5,0,E0,H,H Webb,Liverpool,3,1,Chelsea,12,9,12,0,1,7,13,3,11/11/2012,D,Chelsea_Liverpool_2012
107,8,0,1,0,2,0,E0,A,M Oliver,Tottenham,8,1,Man City,16,6,16,1,2,2,7,2,11/11/2012,H,Man City_Tottenham_2012
108,11,0,1,0,5,0,E0,A,M Dean,West Ham,9,1,Newcastle,8,10,14,1,0,4,14,2,11/11/2012,A,Newcastle_West Ham_2012
109,6,0,2,3,4,1,E0,H,H Webb,Tottenham,10,1,Arsenal,13,6,13,1,5,6,12,2,17/11/2012,H,Arsenal_Tottenham_2012
110,10,0,0,0,3,0,E0,D,K Friend,Wigan,11,0,Liverpool,9,9,22,0,3,5,11,3,17/11/2012,H,Liverpool_Wigan_2012
111,9,0,0,1,8,0,E0,H,J Moss,Aston Villa,8,0,Man City,9,10,21,0,5,4,4,1,17/11/2012,H,Man City_Aston Villa_2012
112,5,0,2,0,9,0,E0,D,P Dowd,Swansea,10,1,Newcastle,7,15,27,0,1,4,7,3,17/11/2012,A,Newcastle_Swansea_2012
113,0,0,0,0,9,0,E0,D,A Taylor,Man United,5,0,Norwich,10,12,10,0,1,12,7,1,17/11/2012,H,Norwich_Man United_2012
114,4,0,3,0,15,0,E0,A,M Dean,Southampton,7,1,QPR,12,21,13,2,1,13,9,0,17/11/2012,A,QPR_Southampton_2012
115,7,0,1,0,11,0,E0,A,M Atkinson,Everton,4,3,Reading,11,21,12,1,2,13,11,2,17/11/2012,H,Reading_Everton_2012
116,0,0,1,1,12,0,E0,D,M Oliver,Chelsea,6,0,West Brom,7,19,8,1,2,12,13,0,17/11/2012,H,West Brom_Chelsea_2012
117,4,1,3,0,9,0,E0,D,L Probert,Sunderland,13,1,Fulham,9,12,18,0,1,4,13,3,18/11/2012,A,Fulham_Sunderland_2012
118,12,0,1,0,6,0,E0,A,C Foy,Stoke,11,1,West Ham,8,12,16,1,1,4,9,0,19/11/2012,D,West Ham_Stoke_2012
119,7,0,0,0,6,0,E0,D,L Mason,Arsenal,8,1,Aston Villa,6,13,10,0,0,6,9,0,24/11/2012,D,Aston Villa_Arsenal_2012
120,4,0,1,1,4,0,E0,H,M Jones,Norwich,9,0,Everton,10,8,14,0,1,2,18,3,24/11/2012,D,Everton_Norwich_2012
121,9,0,1,0,6,0,E0,D,L Probert,QPR,10,1,Man United,6,10,15,0,3,7,10,1,24/11/2012,H,Man United_QPR_2012
122,7,0,0,1,5,0,E0,H,M Oliver,Fulham,3,1,Stoke,14,8,12,0,1,2,11,1,24/11/2012,H,Stoke_Fulham_2012
123,7,0,4,0,6,0,E0,A,M Dean,West Brom,12,2,Sunderland,12,11,19,2,2,2,15,3,24/11/2012,A,Sunderland_West Brom_2012
124,9,0,2,0,10,0,E0,A,H Webb,Reading,11,2,Wigan,15,16,19,1,3,5,9,0,24/11/2012,H,Wigan_Reading_2012
125,6,0,0,0,7,0,E0,D,C Foy,Man City,1,0,Chelsea,9,11,5,0,0,11,16,3,25/11/2012,D,Chelsea_Man City_2012
126,4,0,0,1,3,0,E0,H,M Atkinson,Newcastle,10,2,Southampton,12,8,17,0,2,3,14,2,25/11/2012,H,Southampton_Newcastle_2012
127,7,0,0,0,14,0,E0,D,J Moss,Liverpool,8,1,Swansea,6,21,17,0,0,6,10,0,25/11/2012,D,Swansea_Liverpool_2012
128,4,0,1,1,6,0,E0,H,A Marriner,West Ham,13,1,Tottenham,9,10,25,0,3,2,10,2,25/11/2012,H,Tottenham_West Ham_2012
129,8,0,0,0,6,0,E0,D,L Probert,Reading,7,1,Aston Villa,10,11,15,0,1,3,5,0,27/11/2012,H,Aston Villa_Reading_2012
130,5,0,0,0,9,0,E0,D,A Marriner,QPR,8,1,Sunderland,10,13,13,0,0,8,15,3,27/11/2012,D,Sunderland_QPR_2012
131,10,0,0,0,7,0,E0,D,A Taylor,Fulham,13,3,Chelsea,10,8,17,0,0,2,11,0,28/11/2012,D,Chelsea_Fulham_2012
132,6,0,1,1,9,0,E0,D,M Oliver,Arsenal,10,2,Everton,15,12,14,1,1,6,9,1,28/11/2012,D,Everton_Arsenal_2012
133,5,0,0,1,3,0,E0,H,M Jones,West Ham,13,1,Man United,7,9,23,0,1,5,9,1,28/11/2012,H,Man United_West Ham_2012
134,3,0,1,1,5,0,E0,D,M Clattenburg,Norwich,2,1,Southampton,11,9,8,1,1,7,7,1,28/11/2012,D,Southampton_Norwich_2012
135,7,0,1,0,6,0,E0,D,H Webb,Newcastle,5,2,Stoke,12,7,11,0,2,2,12,2,28/11/2012,H,Stoke_Newcastle_2012
136,5,0,1,3,2,0,E0,H,L Mason,West Brom,8,0,Swansea,10,6,13,1,3,2,16,4,28/11/2012,H,Swansea_West Brom_2012
137,1,0,1,2,9,0,E0,H,P Dowd,Liverpool,7,1,Tottenham,4,14,14,0,2,12,14,2,28/11/2012,H,Tottenham_Liverpool_2012
138,6,0,2,0,6,0,E0,D,M Halsey,Man City,4,1,Wigan,13,15,9,0,0,6,12,1,28/11/2012,A,Wigan_Man City_2012
139,8,0,2,0,10,0,E0,D,M Clattenburg,Swansea,8,1,Arsenal,11,12,10,0,0,5,9,0,01/12/2012,A,Arsenal_Swansea_2012
140,2,0,3,0,6,0,E0,D,C Foy,Tottenham,2,0,Fulham,10,10,8,0,0,1,8,2,01/12/2012,A,Fulham_Tottenham_2012
141,10,0,0,1,4,0,E0,H,M Oliver,Southampton,11,2,Liverpool,10,8,24,0,1,4,8,0,01/12/2012,H,Liverpool_Southampton_2012
142,5,0,1,1,5,0,E0,D,L Probert,Everton,6,2,Man City,16,8,9,1,1,2,12,1,01/12/2012,D,Man City_Everton_2012
143,11,0,1,1,3,0,E0,D,H Webb,Aston Villa,12,1,QPR,5,7,17,1,1,4,6,2,01/12/2012,D,QPR_Aston Villa_2012
144,6,0,4,3,5,0,E0,A,M Halsey,Man United,7,1,Reading,10,10,10,4,3,1,12,1,01/12/2012,A,Reading_Man United_2012
145,5,0,1,0,4,0,E0,D,K Friend,Stoke,11,0,West Brom,8,6,14,0,0,5,15,3,01/12/2012,A,West Brom_Stoke_2012
146,14,0,1,0,9,0,E0,A,M Atkinson,Chelsea,13,1,West Ham,15,16,16,1,3,5,6,2,01/12/2012,H,West Ham_Chelsea_2012
147,2,0,1,2,6,0,E0,H,P Dowd,Sunderland,5,0,Norwich,11,16,7,1,2,6,16,2,02/12/2012,H,Norwich_Sunderland_2012
148,4,0,0,2,4,1,E0,H,M Jones,Wigan,8,1,Newcastle,12,9,16,0,3,4,14,3,03/12/2012,H,Newcastle_Wigan_2012
149,7,0,0,1,2,0,E0,H,M Jones,West Brom,7,2,Arsenal,11,7,16,0,2,4,12,3,08/12/2012,H,Arsenal_West Brom_2012
150,3,0,0,0,0,1,E0,D,R East,Stoke,5,0,Aston Villa,8,1,9,0,0,2,13,1,08/12/2012,D,Aston Villa_Stoke_2012
151,7,0,0,0,2,0,E0,D,J Moss,Reading,9,0,Southampton,11,6,18,0,1,4,10,0,08/12/2012,H,Southampton_Reading_2012
152,11,0,3,0,5,0,E0,A,M Halsey,Chelsea,10,1,Sunderland,11,11,14,2,1,1,14,3,08/12/2012,A,Sunderland_Chelsea_2012
153,6,0,4,0,8,0,E0,A,H Webb,Norwich,10,2,Swansea,12,10,21,3,3,2,9,1,08/12/2012,A,Swansea_Norwich_2012
154,11,0,2,1,4,0,E0,D,P Dowd,QPR,9,0,Wigan,7,8,14,1,2,4,11,1,08/12/2012,D,Wigan_QPR_2012
155,4,0,1,0,6,0,E0,D,K Friend,Tottenham,11,2,Everton,10,8,17,0,2,4,9,2,09/12/2012,H,Everton_Tottenham_2012
156,8,0,3,0,3,0,E0,A,M Atkinson,Man United,11,4,Man City,11,8,16,2,2,2,9,3,09/12/2012,A,Man City_Man United_2012
157,2,0,3,2,8,0,E0,H,L Probert,Liverpool,6,1,West Ham,12,16,9,1,2,5,10,2,09/12/2012,A,West Ham_Liverpool_2012
158,5,0,1,1,13,0,E0,H,L Mason,Newcastle,7,0,Fulham,13,20,16,0,2,4,11,0,10/12/2012,H,Fulham_Newcastle_2012
159,6,0,0,2,5,0,E0,H,N Swarbrick,Reading,11,2,Sunderland,8,12,16,0,3,8,11,1,11/12/2012,H,Sunderland_Reading_2012
160,7,0,3,0,6,0,E0,A,N Swarbrick,Aston Villa,17,1,Liverpool,4,9,26,2,1,2,11,2,15/12/2012,A,Liverpool_Aston Villa_2012
161,9,0,1,2,10,0,E0,H,C Foy,Sunderland,6,0,Man United,13,13,15,0,3,9,10,0,15/12/2012,H,Man United_Sunderland_2012
162,12,0,3,0,10,0,E0,A,A Marriner,Man City,8,3,Newcastle,9,16,17,2,1,7,16,2,15/12/2012,A,Newcastle_Man City_2012
163,7,0,1,1,6,0,E0,H,L Probert,Wigan,10,3,Norwich,7,12,16,0,2,3,4,1,15/12/2012,H,Norwich_Wigan_2012
164,3,0,1,0,3,0,E0,D,M Atkinson,Fulham,9,1,QPR,10,6,19,0,2,3,14,2,15/12/2012,H,QPR_Fulham_2012
165,4,0,1,0,5,0,E0,A,M Halsey,Everton,8,1,Stoke,11,9,14,1,1,8,13,0,15/12/2012,D,Stoke_Everton_2012
166,9,0,0,0,0,0,E0,D,M Dean,Swansea,16,2,Tottenham,12,4,24,0,1,3,8,3,16/12/2012,H,Tottenham_Swansea_2012
167,8,0,0,0,2,0,E0,D,P Dowd,West Ham,10,3,West Brom,12,10,19,0,0,2,9,3,16/12/2012,D,West Brom_West Ham_2012
168,3,0,5,0,17,0,E0,A,A Taylor,Arsenal,5,1,Reading,8,25,7,3,2,7,4,1,17/12/2012,A,Reading_Arsenal_2012
169,8,0,0,2,6,0,E0,H,M Clattenburg,Fulham,12,1,Liverpool,13,7,22,0,4,2,6,2,22/12/2012,H,Liverpool_Fulham_2012
170,12,0,0,0,1,0,E0,D,M Dean,Reading,10,2,Man City,11,6,17,0,1,3,15,3,22/12/2012,H,Man City_Reading_2012
171,10,0,0,0,4,0,E0,D,K Friend,QPR,8,3,Newcastle,9,5,18,0,1,3,16,2,22/12/2012,H,Newcastle_QPR_2012
172,8,0,1,0,6,0,E0,A,H Webb,Sunderland,7,0,Southampton,11,10,13,1,0,5,15,3,22/12/2012,A,Southampton_Sunderland_2012
173,11,0,0,0,2,0,E0,D,L Mason,Stoke,14,2,Tottenham,8,4,21,0,0,4,11,5,22/12/2012,D,Tottenham_Stoke_2012
174,6,0,1,1,4,0,E0,D,M Atkinson,Norwich,8,1,West Brom,14,10,12,1,2,5,9,1,22/12/2012,H,West Brom_Norwich_2012
175,3,1,2,1,8,1,E0,H,A Taylor,Everton,5,1,West Ham,12,15,6,0,1,5,8,0,22/12/2012,A,West Ham_Everton_2012
176,4,0,1,0,8,0,E0,D,J Moss,Arsenal,5,1,Wigan,14,10,13,0,0,4,8,1,22/12/2012,A,Wigan_Arsenal_2012
177,8,0,0,3,4,0,E0,H,P Dowd,Aston Villa,18,0,Chelsea,6,7,24,0,8,4,11,0,23/12/2012,H,Chelsea_Aston Villa_2012
